LGA_CODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
LGA57420,7,4,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,3,0,0,10,0,0,10,0,0,0,3,0,0,15,0,0,21,0,0,0,3,0,0,27,3,0,13,0,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,28,9,56,3,5,8,16,8,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57490,83,40,463,157,108,60,60,64,10,1043,80,35,355,74,56,23,44,30,12,709,67,36,315,61,46,14,23,22,5,589,59,26,179,46,18,9,15,12,13,381,72,31,229,44,15,18,16,13,9,434,33,16,44,3,10,3,7,4,3,121,6,3,41,10,10,3,3,8,16,105,606,305,2496,1495,635,641,286,513,121,7100,0,0,0,0,0,0,0,0,0,3,0,0,4,14,4,21,3,10,0,53,0,0,0,18,3,21,4,18,0,68,0,0,0,13,5,19,0,16,0,66,7,3,3,14,3,14,0,9,0,57,6,3,7,11,14,15,0,12,3,69,9,0,6,10,20,17,3,3,0,71,6,3,7,11,17,9,4,3,0,62,4,3,13,17,19,7,4,5,0,69,9,3,8,7,6,0,0,4,0,38,8,4,7,7,3,0,0,0,0,25,3,0,7,0,0,0,0,0,0,5
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,22,5,64,8,19,3,28,15,0,164,6,4,59,19,10,3,8,9,5,119,14,3,56,28,7,0,13,7,0,112,11,3,29,7,0,0,7,3,3,67,18,0,39,6,0,3,11,0,0,78,11,0,10,0,3,0,5,0,0,27,10,0,7,3,0,0,0,0,0,25,121,35,396,179,100,33,108,113,18,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,15,0,0,0,3,0,0,3,3,0,12,3,0,0,0,4,0,0,3,0,12,0,0,0,0,3,0,0,0,0,10,3,0,0,0,0,3,0,0,0,12,0,0,0,0,3,0,0,4,0,11,3,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA57770,0,0,0,4,0,0,3,0,0,11,0,0,6,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,14,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,0,40,10,4,3,12,12,5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57840,22,23,102,37,39,15,4,26,6,276,12,11,97,13,28,13,5,0,8,196,13,17,64,11,14,10,0,3,3,136,9,8,35,3,8,0,0,0,0,71,15,11,42,0,6,8,3,4,3,92,7,3,7,0,0,5,0,0,0,36,0,0,12,3,0,0,0,0,3,19,119,118,571,368,210,111,34,111,25,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,10,0,0,3,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,11,0,0,0,4,0,0,0,6,0,18,0,0,0,3,5,0,0,3,0,12,0,0,0,0,3,3,3,0,0,13,0,0,0,4,4,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,3,0,0,0,4,0,0,0,0,11,3,0,0,0,0,0,0,0,0,5
LGA57910,189,126,1082,227,393,134,127,150,27,2440,171,118,957,97,216,94,68,84,24,1834,209,120,697,62,117,74,45,66,22,1410,165,90,427,34,61,44,31,30,18,891,271,84,500,26,72,50,36,35,14,1082,170,21,127,10,29,33,5,10,10,409,20,5,89,8,10,17,9,11,20,186,1494,787,5491,1736,1659,1040,593,949,191,13935,0,0,0,0,0,3,0,0,0,6,0,3,3,7,3,18,0,5,0,35,0,5,3,19,3,28,0,7,0,65,0,4,7,16,4,19,0,9,0,58,4,0,13,14,13,20,0,6,0,74,0,5,12,16,14,17,3,10,0,79,8,3,11,17,34,25,3,26,0,126,14,9,17,16,45,13,7,14,3,130,9,5,10,13,36,11,10,12,0,110,6,3,11,3,22,8,4,5,0,68,6,10,7,3,9,0,0,7,0,45,0,5,3,3,5,4,0,0,0,24
LGA57980,42,33,183,35,98,14,12,23,0,447,24,37,144,19,65,13,20,23,3,340,32,37,123,17,36,13,12,12,3,280,31,12,76,15,13,4,24,11,3,172,36,29,166,9,8,14,40,12,4,319,37,14,96,3,9,6,18,15,4,187,5,0,16,3,4,0,3,0,8,42,274,220,1092,369,436,161,159,193,33,2933,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,4,0,19,0,0,0,3,3,3,0,0,0,11,0,0,3,3,7,0,0,3,0,12,0,0,0,7,8,6,0,4,0,20,0,0,0,5,7,4,0,0,0,24,7,0,0,3,7,0,0,8,0,30,0,0,4,9,6,4,3,3,0,24,0,3,0,6,16,3,3,3,0,37,3,0,0,0,9,3,0,0,0,17,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,0,3
LGA58050,178,76,1053,151,267,89,251,153,27,2255,132,65,860,107,155,64,177,81,36,1673,184,75,747,100,72,52,155,68,23,1475,156,81,468,78,43,31,107,35,18,1011,289,85,571,61,63,33,128,33,28,1284,133,26,166,10,14,8,31,17,4,416,16,6,73,20,12,8,21,14,25,190,1404,559,5426,1478,1225,794,1286,1002,216,13398,0,0,0,0,0,0,0,0,0,3,0,0,3,11,9,14,0,8,0,43,3,3,3,13,6,17,3,21,0,69,3,0,4,10,10,10,3,10,0,44,0,0,6,6,8,17,0,6,0,59,3,0,3,8,15,14,4,9,0,70,6,4,9,13,23,9,9,22,0,98,20,0,18,13,33,17,14,16,0,124,8,7,8,8,30,10,9,12,0,90,7,3,3,3,17,3,9,4,0,49,6,0,4,6,17,0,5,4,0,41,0,0,0,6,6,0,0,0,0,15
LGA58190,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,12,0,3,0,7,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58330,8,0,9,3,3,0,0,0,0,26,0,0,9,0,0,0,0,3,0,19,3,0,3,0,0,0,3,0,0,12,0,0,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,33,7,55,24,22,15,24,12,3,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,3,0,0,3,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,53,38,316,169,107,41,31,52,13,829,54,46,249,100,77,16,13,38,5,607,58,47,241,71,55,11,26,24,7,535,65,33,162,12,18,5,7,24,3,334,73,43,172,13,19,12,21,30,8,391,63,3,44,3,11,8,7,13,3,153,3,3,28,6,0,0,3,7,5,60,431,297,1675,978,498,217,194,351,70,4719,0,0,0,0,0,3,0,0,0,3,3,0,0,5,0,5,0,4,0,15,0,3,0,3,0,3,0,4,0,13,0,0,0,4,0,3,0,8,0,19,0,0,0,7,7,3,0,4,0,19,3,0,6,10,10,7,0,8,0,34,0,0,10,11,12,0,3,10,3,52,3,3,6,11,16,5,3,9,0,53,3,3,3,16,7,4,3,3,0,46,0,3,4,9,8,4,0,3,0,32,0,0,3,0,3,4,4,0,0,21,0,0,0,0,0,0,0,0,0,8
LGA58540,6,0,8,0,0,0,0,3,0,18,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,7,4,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,20,5,3,3,7,16,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58570,44,42,223,59,77,33,13,18,9,515,46,36,165,17,72,17,12,18,4,390,34,34,129,18,28,13,26,10,5,286,25,23,71,18,17,8,9,7,3,181,54,29,90,10,17,5,21,4,0,238,30,10,53,0,7,3,4,3,0,111,5,0,18,8,3,5,0,3,10,43,313,246,1189,448,416,185,121,165,45,3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,8,0,0,0,3,0,0,0,3,0,7,0,0,0,3,0,4,0,3,0,12,0,0,3,10,3,8,0,6,0,27,0,0,3,11,0,3,0,11,0,27,3,0,0,3,15,5,0,4,0,30,0,4,0,4,11,3,0,3,0,24,0,4,4,4,9,4,0,0,0,30,0,4,0,3,9,0,0,0,0,14,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,6
LGA58610,8,0,16,3,0,0,0,0,0,28,4,3,6,0,0,0,0,0,0,16,5,0,3,0,0,0,3,0,0,13,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,27,7,46,15,7,9,14,16,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58680,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,4,0,0,0,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58760,137,56,945,91,169,80,155,166,27,1832,132,45,707,45,108,44,96,78,16,1285,161,37,632,31,79,43,89,59,14,1145,95,25,338,30,44,22,50,25,9,640,205,37,375,16,47,35,67,39,4,825,108,13,107,0,13,11,31,20,6,313,15,5,89,20,6,12,13,12,24,190,1089,359,4700,1320,959,680,810,906,161,10983,0,0,3,0,0,3,0,0,0,3,0,3,4,9,4,14,0,13,0,48,4,0,0,10,4,25,0,12,0,62,3,3,3,12,4,14,0,8,0,46,0,0,8,7,13,16,0,15,0,64,0,3,7,24,11,10,3,17,0,83,3,3,6,17,19,19,7,20,0,84,9,0,9,16,17,7,5,18,0,86,15,4,10,5,18,4,14,15,0,82,5,0,5,0,9,4,3,6,3,41,0,0,0,0,8,0,8,3,0,22,6,4,3,0,0,3,5,4,0,24
LGA58820,0,0,23,5,6,3,3,6,0,46,5,0,36,0,6,0,11,4,3,69,4,3,54,0,5,0,19,6,0,93,5,3,77,0,0,0,19,6,0,111,14,9,170,0,3,0,68,12,3,277,4,3,32,0,0,0,10,0,0,50,0,0,9,0,0,0,5,0,0,8,47,19,453,15,34,11,142,50,9,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA58890,4,0,3,0,0,0,0,5,0,13,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,3,9,4,3,3,9,14,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59030,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,9,0,0,4,0,0,0,3,0,0,9,0,0,4,0,0,0,5,0,0,11,0,0,25,0,0,0,5,4,0,34,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,37,0,3,0,23,8,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59100,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,6,3,3,5,7,6,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59170,3,0,7,0,0,0,4,3,0,16,4,0,3,0,0,0,3,0,0,11,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,16,4,9,3,9,16,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
