LGA_CODE_2016,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_Inc_LR_Mng,M1_Tram_Inc_LR_Pro,M1_Tram_Inc_LR_TecTW,M1_Tram_Inc_LR_CoPSW,M1_Tram_Inc_LR_ClAW,M1_Tram_Inc_LR_SWks,M1_Tram_Inc_LR_MaOpDv,M1_Tram_Inc_LR_Lab,M1_Tram_Inc_LR_IDNS,M1_Tram_Inc_LR_Tot,M1_Taxi_Mng,M1_Taxi_Pro,M1_Taxi_TecTW,M1_Taxi_CoPSW,M1_Taxi_ClAW,M1_Taxi_SWks,M1_Taxi_MaOpDv,M1_Taxi_Lab,M1_Taxi_IDNS,M1_Taxi_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_Inc_LR_Mng,M2_TrnTrm_Inc_LR_Pro,M2_TrnTrm_Inc_LR_TecTW,M2_TrnTrm_Inc_LR_CoPSW,M2_TrnTrm_Inc_LR_ClAW,M2_TrnTrm_Inc_LR_SWks,M2_TrnTrm_Inc_LR_MaOpDv,M2_TrnTrm_Inc_LR_Lab,M2_TrnTrm_Inc_LR_IDNS,M2_TrnTrm_Inc_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
LGA21610,52,141,96,103,69,72,27,108,12,670,20,32,32,82,26,124,26,127,9,487,0,3,3,0,0,0,0,5,3,12,17,19,9,25,19,18,0,8,3,108,9,7,4,6,3,8,44,13,3,93,5166,8936,6784,5672,5018,4678,2833,4244,481,43816,217,216,364,437,206,928,130,892,43,3433,74,3,76,0,29,14,259,93,8,554,18,26,19,13,9,8,19,11,0,117,16,31,31,24,4,9,12,34,3,153,41,54,46,51,58,14,31,29,26,357,110,136,104,193,79,193,39,185,13,1052,5747,9602,7563,6604,5520,6062,3422,5746,597,50863,4,28,21,31,18,37,7,38,0,189,0,0,0,0,0,0,0,0,0,0,3,11,7,8,6,7,0,5,0,43,9,25,12,14,12,8,5,14,8,105,3,8,3,3,4,9,0,8,0,39,3,9,6,0,3,4,0,0,0,24,20,83,53,55,43,60,16,62,7,402
LGA21670,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,5,329,441,421,382,279,301,191,417,27,2779,10,19,29,23,9,51,3,59,0,213,12,0,5,0,3,0,3,0,0,27,0,0,0,0,0,0,0,0,0,3,0,7,7,0,4,3,3,3,0,30,4,3,3,0,0,0,3,4,0,16,42,28,29,22,9,30,7,37,0,200,393,498,501,428,301,386,222,525,31,3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA21750,15,28,7,28,18,16,3,9,3,133,0,3,0,3,3,8,3,5,3,28,0,0,0,0,0,0,0,0,0,0,4,8,3,3,3,10,0,6,0,31,0,0,0,3,3,0,8,3,0,11,822,966,913,705,669,562,448,858,84,6021,35,35,53,37,33,87,19,112,6,420,18,0,12,0,3,3,28,3,0,64,23,5,6,3,4,0,0,6,0,44,5,8,14,10,11,10,3,14,0,81,22,3,6,0,9,0,4,5,0,43,127,48,43,44,26,43,12,86,3,442,1073,1107,1066,837,766,743,525,1109,100,7316,0,3,0,0,3,11,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,3,4,4,0,5,0,0,0,0,16,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,5,8,9,15,3,3,0,56
LGA21830,6,14,4,8,6,3,0,11,3,58,4,0,12,3,0,8,6,4,0,32,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,0,0,0,11,0,0,3,0,0,0,4,0,0,9,583,655,562,397,402,310,258,564,53,3774,26,23,42,34,15,65,11,66,3,296,13,3,4,0,0,0,23,4,0,52,54,0,0,0,0,3,0,6,0,63,6,16,9,4,0,7,3,7,0,50,36,0,5,0,3,0,3,4,3,62,213,39,40,30,32,45,10,53,0,464,937,749,683,488,458,445,327,730,67,4874,0,3,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,4,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,8,3,3,0,3,0,3,3,31
LGA21890,102,310,120,170,126,115,32,154,29,1167,44,133,74,144,64,188,53,126,14,844,0,0,0,0,0,0,0,0,6,14,28,162,56,110,57,68,7,53,7,548,12,12,10,8,9,4,40,10,3,94,4647,7050,4606,3915,4175,3484,2265,2355,470,32962,166,211,233,221,184,526,129,374,17,2050,36,3,55,3,4,3,69,25,8,203,14,35,31,23,12,8,19,9,3,162,79,334,86,151,44,37,42,54,10,839,32,46,31,25,14,8,25,17,3,189,150,297,134,275,112,194,58,163,18,1412,5307,8593,5439,5046,4805,4638,2725,3350,584,40486,21,85,41,69,42,55,23,71,4,418,0,0,0,0,0,0,0,0,0,0,7,44,18,18,10,12,0,7,0,124,6,42,19,16,26,9,3,15,0,129,0,12,0,7,9,3,0,3,0,42,4,24,0,7,3,0,0,0,0,51,48,208,78,106,97,81,33,99,10,765
LGA22110,0,7,0,0,0,3,0,0,0,10,0,0,0,7,0,7,5,9,0,44,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,15,1349,1742,1555,1368,1257,1014,636,1336,111,10364,51,39,82,84,47,170,23,208,15,728,24,8,16,0,3,4,52,17,0,129,17,7,9,0,0,0,7,11,0,43,17,26,15,15,5,11,8,18,3,117,41,11,19,10,7,0,9,9,3,110,192,103,71,88,44,56,26,104,8,690,1701,1948,1770,1573,1366,1273,767,1714,145,12259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA22170,61,163,40,41,111,46,9,47,16,530,20,38,52,67,40,106,25,80,8,433,0,4,3,0,0,0,3,0,0,9,5,17,3,6,6,3,0,0,0,48,3,9,3,8,3,3,10,11,3,49,3736,6132,4554,3600,3865,2754,1676,2604,337,29270,113,162,281,221,126,457,68,456,27,1912,36,3,80,0,10,4,98,54,5,299,7,14,25,15,5,6,11,14,0,96,15,41,25,31,5,18,6,26,4,179,23,29,29,10,19,11,18,11,7,158,63,110,55,97,69,123,19,127,15,678,4093,6719,5158,4097,4265,3533,1944,3421,435,33658,6,21,25,8,15,17,4,21,0,115,0,0,0,0,0,0,0,0,0,0,3,15,0,3,8,0,0,0,0,26,14,41,14,6,10,12,3,3,0,96,4,8,4,3,7,7,0,0,0,37,4,5,3,0,0,0,0,3,0,21,26,88,40,22,36,38,11,28,0,292
LGA22250,3,3,3,3,3,4,0,3,0,25,0,4,0,5,0,0,5,4,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,8,415,440,349,259,325,235,177,322,21,2558,10,8,6,18,6,30,3,34,0,126,5,0,5,0,0,4,18,8,0,28,23,0,0,0,0,0,0,3,0,35,4,3,7,0,0,4,3,9,0,32,10,0,0,3,0,3,0,0,0,22,98,26,20,21,26,22,9,21,3,248,580,487,400,319,364,307,213,411,26,3113,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,3,0,15
LGA22310,89,424,152,257,177,146,34,130,29,1446,18,56,20,85,39,77,7,46,0,346,0,0,0,0,0,0,0,0,3,3,24,89,25,86,62,34,6,39,4,370,6,15,5,11,8,5,4,0,0,57,2955,6899,3134,3317,3011,1912,572,1430,258,23487,104,235,135,239,147,245,11,209,14,1341,16,0,56,0,0,5,34,20,5,132,3,21,17,5,8,7,3,8,0,75,38,153,47,69,21,56,11,33,9,430,35,84,24,26,33,6,14,12,15,240,151,391,149,314,154,244,25,144,13,1585,3429,8361,3762,4407,3656,2744,726,2069,353,29514,13,66,35,86,31,55,3,54,6,359,0,0,0,0,0,0,0,0,0,0,20,74,25,46,39,22,5,20,0,260,20,55,19,22,22,10,0,10,3,167,3,11,3,11,14,4,0,4,0,55,4,19,5,11,6,0,0,0,0,41,68,234,82,177,114,100,14,85,14,880
LGA22410,8,16,0,4,9,3,3,7,3,50,0,3,3,5,0,8,3,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,3,3,0,0,6,616,723,724,510,518,417,597,593,58,4754,18,21,35,34,16,89,17,75,0,318,23,0,10,0,3,0,28,11,0,69,24,0,4,3,0,0,6,4,0,42,5,5,14,4,4,4,6,3,0,46,23,0,6,3,0,0,5,4,0,41,95,36,23,36,24,35,13,54,11,334,808,812,824,613,582,558,681,760,71,5710,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,4,0,5,3,0,3,0,17
LGA22490,0,6,0,6,0,0,0,0,0,22,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,326,316,341,205,194,121,151,331,33,2021,14,8,16,7,3,18,8,31,0,96,24,0,7,0,4,0,22,9,0,67,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,6,15,0,0,0,4,0,0,7,0,28,72,4,16,14,8,15,5,13,0,152,456,340,396,232,219,154,188,398,35,2417,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,9
LGA22620,22,50,3,5,23,11,4,6,3,132,14,44,23,55,38,93,33,79,10,385,0,0,0,0,0,3,0,0,0,10,0,5,0,4,3,0,0,0,0,14,12,4,11,7,7,4,14,7,0,72,3631,6899,4746,3723,4368,2993,1947,3128,375,31802,143,279,235,262,228,520,95,523,28,2313,39,3,47,0,9,8,98,40,4,245,23,43,23,12,20,16,15,21,8,184,34,136,68,39,28,24,16,42,0,377,29,23,25,10,18,11,12,17,10,148,219,418,154,162,158,149,37,137,21,1456,4172,7910,5331,4283,4894,3828,2273,4005,457,37149,0,10,0,0,3,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,11,10,0,4,0,0,0,3,0,38,0,3,0,0,4,0,0,0,0,9,3,8,0,0,0,0,0,0,0,11,19,30,3,7,9,6,3,5,0,82
LGA22670,104,321,170,134,218,110,91,166,39,1352,22,90,102,107,93,170,146,250,17,998,0,0,3,0,0,0,0,0,0,7,10,26,3,10,16,7,0,9,3,77,19,16,12,16,3,12,66,20,7,171,10832,12053,11811,4581,11714,6161,11239,7979,1195,77560,314,356,542,302,535,684,588,1078,80,4480,90,3,108,0,45,4,343,103,16,715,30,37,56,35,14,23,66,32,8,302,29,62,52,15,23,25,45,34,12,291,43,37,74,47,66,23,48,27,21,390,48,100,97,142,79,158,44,160,22,848,11535,13118,13035,5381,12809,7368,12675,9866,1414,87196,20,72,66,57,69,47,51,119,11,511,0,0,0,0,0,0,0,0,0,0,4,17,4,6,9,4,0,4,0,50,42,72,21,23,31,13,14,15,4,242,3,10,13,6,10,7,8,14,0,69,0,12,10,0,3,0,8,10,3,55,73,192,114,93,132,74,84,161,21,939
LGA22750,85,238,57,63,82,53,11,41,16,652,62,196,92,186,192,237,36,198,22,1225,0,0,0,6,0,8,0,0,3,22,4,15,5,6,0,5,0,3,0,48,15,23,11,14,11,22,34,40,3,164,7793,15245,10107,8576,8529,6486,4347,6012,806,67911,268,509,487,559,499,1093,159,941,71,4585,55,0,110,0,18,12,117,58,12,388,35,59,59,26,17,8,25,31,7,273,80,326,83,79,70,47,46,106,15,847,50,51,55,32,41,23,33,24,16,325,304,707,224,317,292,317,73,282,24,2534,8753,17377,11295,9860,9764,8304,4885,7737,992,78969,4,38,13,7,9,12,5,12,0,101,0,0,0,0,0,0,0,0,0,0,6,20,3,3,3,0,0,3,0,36,23,97,22,14,30,9,3,9,8,211,3,10,3,0,9,6,0,10,3,42,4,24,0,3,0,0,3,0,0,34,37,187,40,29,51,29,10,27,10,428
LGA22830,32,46,26,27,16,26,4,23,10,199,7,11,7,16,9,19,5,29,3,94,0,0,3,0,0,0,0,0,0,4,3,14,0,13,4,3,0,5,0,39,3,4,0,6,0,0,3,11,3,36,2615,4184,2848,2219,2556,1690,1391,2121,198,19830,91,130,136,147,111,320,43,393,22,1388,16,3,25,0,4,3,72,16,0,144,38,7,8,14,3,7,12,20,3,116,10,56,42,20,14,15,16,50,3,224,31,11,6,5,9,0,13,25,3,109,211,206,95,100,77,97,45,131,14,968,3055,4665,3197,2565,2800,2181,1605,2832,262,23162,3,4,3,3,0,8,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,4,0,0,0,17,3,9,7,8,6,3,3,0,0,39,0,0,7,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,7,12,25,16,17,3,13,6,4,3,102
LGA22910,0,4,3,5,0,3,0,4,0,18,0,0,0,3,0,8,0,4,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,6,413,520,416,418,265,246,126,364,25,2784,19,8,23,30,8,24,0,51,3,172,12,0,7,0,0,0,7,6,0,28,3,0,0,0,3,0,0,0,0,6,0,8,3,0,0,0,0,3,0,15,15,6,0,0,3,0,4,4,0,34,68,28,29,34,16,18,7,29,4,230,527,579,483,496,305,302,152,459,31,3322,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,10
LGA22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,219,162,138,117,79,96,231,20,1278,11,15,8,3,4,13,9,36,0,103,5,0,3,0,0,0,3,3,0,14,0,0,3,0,0,0,0,0,0,3,3,0,5,0,0,0,0,4,0,12,15,0,0,3,0,0,0,0,0,26,69,21,10,13,15,20,14,31,3,210,330,256,190,166,142,110,127,312,22,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA23110,45,133,96,79,50,49,31,96,13,585,17,17,14,28,21,50,15,59,3,223,3,0,0,0,0,0,0,0,0,4,4,3,4,8,6,6,0,3,0,32,0,7,0,3,0,8,18,3,4,46,3398,3863,4369,2197,3062,1751,4173,3082,398,26306,93,90,174,147,132,274,175,304,10,1407,26,3,34,0,17,4,116,26,3,232,10,18,20,7,6,6,22,14,5,115,27,80,43,43,13,25,17,33,5,283,34,20,23,19,14,11,17,13,9,156,70,103,63,131,50,110,20,59,7,618,3727,4340,4846,2674,3365,2290,4607,3688,465,30007,5,30,18,28,23,24,21,34,3,181,0,0,0,0,0,0,0,0,0,0,0,15,0,5,0,0,3,6,0,28,10,27,14,4,3,0,3,10,0,87,0,9,5,6,0,3,3,0,0,26,4,7,4,8,4,3,3,3,0,43,23,84,45,45,38,30,30,57,5,362
LGA23190,0,3,4,3,0,0,0,0,0,11,0,0,3,0,3,11,4,13,0,30,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,13,824,1218,946,711,834,716,329,594,62,6235,32,36,40,46,30,109,12,119,4,428,11,0,8,0,0,0,22,10,0,50,3,3,3,0,4,0,3,5,0,23,3,14,7,9,9,11,9,14,0,80,17,0,13,0,3,5,0,3,0,47,79,102,37,47,35,48,17,52,7,415,974,1375,1071,825,920,898,391,818,79,7345,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,10
LGA23270,85,249,132,90,142,92,68,160,31,1039,37,63,68,140,48,172,98,169,23,810,4,3,0,3,0,0,0,0,0,19,8,22,11,10,19,13,4,5,0,98,14,22,7,93,8,7,81,25,4,268,8755,9450,10562,6112,9794,5933,9996,7464,1121,69198,231,281,460,391,347,855,418,979,85,4040,83,6,114,0,57,21,327,94,13,720,18,46,38,21,19,6,54,30,7,239,24,85,37,20,24,8,39,37,8,281,55,39,59,60,52,18,75,32,11,407,68,72,85,116,52,111,52,116,13,693,9381,10334,11588,7057,10569,7244,11212,9105,1324,77809,24,65,48,39,36,65,42,106,4,428,0,0,0,0,0,0,0,0,0,0,10,24,8,4,7,6,0,5,0,68,17,49,28,10,18,9,9,16,3,155,4,11,4,4,6,7,7,12,0,54,6,25,0,3,7,0,5,4,0,53,60,166,88,64,79,96,61,143,7,765
LGA23350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,473,436,331,276,156,210,585,33,2947,9,11,24,25,3,25,4,52,3,169,4,0,5,0,0,0,18,5,0,38,14,0,0,0,0,0,0,3,0,22,3,7,9,3,0,0,7,5,0,37,9,5,0,3,3,0,3,0,3,31,103,33,35,38,14,38,6,40,4,308,590,535,510,404,306,228,253,695,46,3563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA23430,86,215,177,163,130,151,61,144,17,1140,38,59,65,103,63,213,81,196,8,831,3,3,4,3,0,3,0,5,0,18,4,3,6,4,0,3,0,0,0,27,15,9,13,5,3,9,43,13,0,106,8729,8766,8912,4312,7146,5814,5159,5080,742,54666,226,218,357,284,277,672,265,688,43,3022,35,0,75,0,19,13,123,53,3,328,27,34,41,8,16,10,39,17,3,205,46,92,62,41,36,48,43,65,11,440,47,51,51,26,43,23,38,18,20,318,101,196,112,218,101,256,46,163,22,1196,9359,9641,9871,5171,7830,7218,5895,6445,862,62292,36,73,66,76,65,96,66,107,4,600,0,0,0,0,0,0,0,0,0,0,0,22,6,4,3,3,0,4,3,53,7,28,32,16,19,13,3,14,3,132,4,7,4,12,8,10,3,8,0,53,0,22,9,7,3,4,0,5,0,55,55,160,120,104,101,127,71,143,15,898
LGA23670,79,207,93,82,120,57,30,72,31,771,31,61,86,110,69,198,59,157,13,787,0,0,3,0,0,0,0,0,0,3,12,33,7,22,17,14,0,13,0,117,10,9,7,6,13,11,17,15,0,80,7465,8791,7717,4251,7220,4880,4449,4470,661,49913,198,185,326,358,233,753,204,630,49,2929,43,0,85,0,24,6,157,50,12,380,27,22,32,10,21,10,14,25,3,159,36,72,54,23,21,21,23,30,3,283,46,42,48,17,46,11,24,21,12,263,104,129,115,122,70,136,30,152,12,868,8058,9551,8567,5001,7849,6100,5012,5627,793,56560,20,47,30,32,44,31,22,47,7,278,0,0,0,0,0,0,0,0,0,0,11,19,0,6,3,3,0,3,0,51,23,49,24,10,26,18,9,8,7,170,4,12,3,3,3,3,0,9,0,39,0,6,3,0,3,0,0,0,0,21,58,134,59,57,79,55,29,65,11,555
LGA23810,16,54,25,20,29,12,0,9,3,175,5,9,12,19,20,42,5,23,0,132,0,0,0,5,0,0,0,0,0,7,0,7,0,10,3,8,0,4,0,27,6,4,3,6,5,7,6,4,0,44,2109,3645,3754,2637,3056,1718,1622,1794,290,20634,69,96,173,167,114,350,44,240,11,1263,19,0,26,0,4,4,62,29,3,140,5,10,28,0,5,3,3,3,3,68,7,18,25,10,7,14,7,15,0,101,22,10,17,8,8,4,13,6,4,94,90,112,60,74,71,78,19,84,8,594,2360,3966,4122,2955,3309,2230,1779,2223,329,23282,5,3,0,5,3,4,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,17,0,3,4,4,0,0,0,32,0,0,0,7,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,12,8,22,3,17,13,6,3,5,0,81
LGA23940,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,346,198,140,110,105,66,155,277,25,1425,19,18,3,6,3,16,3,28,0,87,17,0,0,0,0,0,10,0,0,26,11,0,0,0,0,0,3,0,0,14,0,0,0,0,0,5,0,3,0,11,19,3,0,5,0,0,0,3,0,35,127,11,14,17,13,17,8,21,0,226,534,230,161,138,118,101,182,333,28,1837,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LGA24130,4,32,10,21,22,11,0,18,3,123,0,0,0,3,3,9,0,9,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,15,0,4,0,0,0,0,0,0,0,3,985,1539,1346,1287,950,809,417,890,75,8304,32,43,83,75,33,151,12,155,3,582,15,0,23,0,3,5,42,16,3,100,3,0,3,0,3,0,0,3,0,18,0,9,7,3,0,4,4,11,3,40,14,13,7,4,15,6,4,11,3,82,83,59,61,43,43,64,18,87,4,455,1138,1697,1541,1443,1070,1061,503,1199,92,9751,0,3,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,7,14,5,0,3,3,0,4,0,32,0,0,0,0,0,0,0,3,0,7,0,3,0,3,0,0,0,3,0,11,6,20,10,8,4,5,0,11,0,76
