LGA_CODE_2016,SS_NS_None_Mng,SS_NS_None_Pro,SS_NS_None_TecTW,SS_NS_None_CoPSW,SS_NS_None_ClAW,SS_NS_None_SWks,SS_NS_None_MaOpDv,SS_NS_None_Lab,SS_NS_None_IDNS,SS_NS_None_Tot,SS_NS_1_15_Mng,SS_NS_1_15_Pro,SS_NS_1_15_TecTW,SS_NS_1_15_CoPSW,SS_NS_1_15_ClAW,SS_NS_1_15_SWks,SS_NS_1_15_MaOpDv,SS_NS_1_15_Lab,SS_NS_1_15_IDNS,SS_NS_1_15_Tot,SS_NS_16_24_Mng,SS_NS_16_24_Pro,SS_NS_16_24_TecTW,SS_NS_16_24_CoPSW,SS_NS_16_24_ClAW,SS_NS_16_24_SWks,SS_NS_16_24_MaOpDv,SS_NS_16_24_Lab,SS_NS_16_24_IDNS,SS_NS_16_24_Tot,SS_NS_25_34_Mng,SS_NS_25_34_Pro,SS_NS_25_34_TecTW,SS_NS_25_34_CoPSW,SS_NS_25_34_ClAW,SS_NS_25_34_SWks,SS_NS_25_34_MaOpDv,SS_NS_25_34_Lab,SS_NS_25_34_IDNS,SS_NS_25_34_Tot,SS_NS_35_39_Mng,SS_NS_35_39_Pro,SS_NS_35_39_TecTW,SS_NS_35_39_CoPSW,SS_NS_35_39_ClAW,SS_NS_35_39_SWks,SS_NS_35_39_MaOpDv,SS_NS_35_39_Lab,SS_NS_35_39_IDNS,SS_NS_35_39_Tot,SS_NS_40_Mng,SS_NS_40_Pro,SS_NS_40_TecTW,SS_NS_40_CoPSW,SS_NS_40_ClAW,SS_NS_40_SWks,SS_NS_40_MaOpDv,SS_NS_40_Lab,SS_NS_40_IDNS,SS_NS_40_Tot,SS_NS_41_48_Mng,SS_NS_41_48_Pro,SS_NS_41_48_TecTW,SS_NS_41_48_CoPSW,SS_NS_41_48_ClAW,SS_NS_41_48_SWks,SS_NS_41_48_MaOpDv,SS_NS_41_48_Lab,SS_NS_41_48_IDNS,SS_NS_41_48_Tot,SS_NS_49mo_Mng,SS_NS_49mo_Pro,SS_NS_49mo_TecTW,SS_NS_49mo_CoPSW,SS_NS_49mo_ClAW,SS_NS_49mo_SWks,SS_NS_49mo_MaOpDv,SS_NS_49mo_Lab,SS_NS_49mo_IDNS,SS_NS_49mo_Tot,SS_NS_NS_Mng,SS_NS_NS_Pro,SS_NS_NS_TecTW,SS_NS_NS_CoPSW,SS_NS_NS_ClAW,SS_NS_NS_SWks,SS_NS_NS_MaOpDv,SS_NS_NS_Lab,SS_NS_NS_IDNS,SS_NS_NS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_Inad_des_Tot,SS_NS_Tot_Tot,Tot_None_Mng,Tot_None_Pro,Tot_None_TecTW,Tot_None_CoPSW,Tot_None_ClAW,Tot_None_SWks,Tot_None_MaOpDv,Tot_None_Lab,Tot_None_IDNS,Tot_None_Tot,Tot_1_15_Mng,Tot_1_15_Pro,Tot_1_15_TecTW,Tot_1_15_CoPSW,Tot_1_15_ClAW,Tot_1_15_SWks,Tot_1_15_MaOpDv,Tot_1_15_Lab,Tot_1_15_IDNS,Tot_1_15_Tot,Tot_16_24_Mng,Tot_16_24_Pro,Tot_16_24_TecTW,Tot_16_24_CoPSW,Tot_16_24_ClAW,Tot_16_24_SWks,Tot_16_24_MaOpDv,Tot_16_24_Lab,Tot_16_24_IDNS,Tot_16_24_Tot,Tot_25_34_Mng,Tot_25_34_Pro,Tot_25_34_TecTW,Tot_25_34_CoPSW,Tot_25_34_ClAW,Tot_25_34_SWks,Tot_25_34_MaOpDv,Tot_25_34_Lab,Tot_25_34_IDNS,Tot_25_34_Tot,Tot_35_39_Mng,Tot_35_39_Pro,Tot_35_39_TecTW,Tot_35_39_CoPSW,Tot_35_39_ClAW,Tot_35_39_SWks,Tot_35_39_MaOpDv,Tot_35_39_Lab,Tot_35_39_IDNS,Tot_35_39_Tot,Tot_40_Mng,Tot_40_Pro,Tot_40_TecTW,Tot_40_CoPSW,Tot_40_ClAW,Tot_40_SWks,Tot_40_MaOpDv,Tot_40_Lab,Tot_40_IDNS,Tot_40_Tot,Tot_41_48_Mng,Tot_41_48_Pro,Tot_41_48_TecTW,Tot_41_48_CoPSW,Tot_41_48_ClAW,Tot_41_48_SWks,Tot_41_48_MaOpDv,Tot_41_48_Lab,Tot_41_48_IDNS,Tot_41_48_Tot,Tot_49mo_Mng,Tot_49mo_Pro,Tot_49mo_TecTW,Tot_49mo_CoPSW,Tot_49mo_ClAW,Tot_49mo_SWks,Tot_49mo_MaOpDv,Tot_49mo_Lab,Tot_49mo_IDNS,Tot_49mo_Tot,Tot_NS_Mng,Tot_NS_Pro,Tot_NS_TecTW,Tot_NS_CoPSW,Tot_NS_ClAW,Tot_NS_SWks,Tot_NS_MaOpDv,Tot_NS_Lab,Tot_NS_IDNS,Tot_NS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_Inad_des_Tot,Tot_Tot_Tot
LGA18710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,3,0,0,3,0,0,0,4,3,5,7,27,3,34,0,23,0,103,0,0,3,14,4,9,0,3,0,24,0,0,3,3,0,3,0,0,0,15,3,6,6,3,0,0,0,3,0,19,0,0,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,3,0,0,3,0,4,3,13,5,13,37,57,10,53,0,36,3,200
LGA19090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,5,3,19
LGA19499,0,0,3,0,0,0,0,3,5,11,0,3,0,3,0,4,0,0,0,12,0,0,0,4,0,0,0,0,0,7,0,0,5,3,0,0,0,0,0,12,0,0,23,0,0,0,0,11,0,40,3,3,36,0,0,0,3,10,0,51,0,0,3,0,0,0,0,7,0,10,0,0,6,0,0,0,0,3,0,8,0,0,9,0,0,0,3,3,11,29,7,5,86,12,3,4,9,34,21,187,5,57,82,116,24,41,14,55,8,398,24,749,170,917,101,314,83,448,22,2832,21,88,147,176,43,100,55,211,23,868,15,41,267,79,22,35,3,68,8,536,26,23,804,19,12,14,8,50,4,955,40,27,1292,15,13,3,9,57,9,1469,12,9,377,12,0,0,4,24,0,429,11,27,278,17,7,5,8,16,3,376,5,35,66,38,19,42,10,30,75,320,157,1043,3482,1392,250,559,188,964,154,8180
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
LGA19898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,5,3,0,0,10,0,8,0,3,0,20,0,3,3,42,0,74,3,64,0,189,0,0,3,9,0,5,0,0,0,17,3,0,0,6,0,3,0,0,0,14,0,0,12,4,0,0,0,3,0,23,0,0,11,0,0,0,3,0,0,16,0,0,9,0,0,0,0,0,0,9,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,4,0,3,3,8,9,6,39,67,6,99,8,71,3,307
LGA20260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,5,0,4,0,17,7,3,4,19,7,81,0,37,0,161,0,0,0,4,0,4,0,4,0,15,0,0,0,0,0,3,0,4,0,16,0,0,7,0,0,0,0,3,0,15,0,0,10,0,0,0,0,0,0,19,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,4,7,30,36,7,99,0,58,4,256
LGA20570,0,0,0,0,0,5,0,0,0,3,0,0,3,3,3,3,0,3,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,9,0,3,0,0,0,0,12,0,0,3,0,3,0,0,0,0,16,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,10,14,6,11,12,0,8,7,67,7,9,4,56,4,61,0,37,3,182,21,81,60,567,76,1053,19,430,24,2322,13,32,26,141,33,163,17,75,3,507,9,13,18,65,24,44,7,22,4,202,7,17,101,27,22,8,0,6,0,197,4,8,96,8,9,4,3,0,0,138,4,8,40,7,7,3,0,6,0,73,0,9,16,6,3,4,0,3,3,43,0,0,15,26,8,35,3,11,27,122,72,174,375,897,185,1391,41,587,68,3791
LGA20660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,4,0,0,3,28,3,7,5,25,9,33,0,13,3,95,33,94,45,548,141,1068,29,344,16,2304,10,22,38,149,43,164,13,88,7,538,12,22,17,53,25,50,0,18,0,190,6,15,67,16,8,14,0,5,0,131,8,23,93,11,4,3,0,3,0,146,0,12,26,5,5,3,0,0,0,45,0,5,13,7,0,3,3,3,0,36,0,3,4,14,5,15,0,4,10,71,71,198,306,827,232,1349,45,474,37,3538
LGA20740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,3,0,4,0,3,0,14,0,0,0,5,0,23,3,10,0,50,3,7,11,93,10,212,0,83,0,421,0,0,3,13,3,22,0,11,0,62,0,0,9,7,0,3,0,4,0,27,0,0,22,4,0,3,0,0,0,31,0,5,26,4,0,0,0,0,0,33,0,0,9,0,0,0,0,3,0,16,0,0,6,0,0,0,0,4,0,7,0,0,8,3,0,10,0,0,11,29,13,10,100,131,16,277,5,119,11,682
LGA20830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,4,3,3,0,21,0,0,0,8,0,13,0,4,0,37,7,16,12,157,27,356,4,224,6,824,4,6,10,41,13,65,7,46,0,186,0,4,10,22,7,22,0,9,0,63,0,3,35,8,10,7,0,8,0,70,3,4,44,6,4,3,0,4,0,72,0,0,8,3,3,0,0,0,0,14,8,0,9,3,3,0,0,0,0,19,0,3,6,8,0,9,0,3,6,32,27,37,137,248,66,477,12,297,19,1329
LGA20910,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,9,0,0,0,31,3,4,4,42,0,33,3,9,0,103,21,97,28,709,137,585,20,207,7,1801,14,21,37,182,56,121,14,81,3,518,10,10,14,69,17,43,0,10,0,170,3,7,38,22,14,7,0,4,0,102,0,13,48,17,9,0,0,0,0,85,0,3,23,8,3,3,3,0,0,39,0,0,4,5,0,0,0,0,0,17,4,3,0,14,4,15,3,5,14,53,60,150,202,1067,233,797,48,318,21,2895
LGA21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,7,0,3,0,17,3,0,12,30,0,83,0,52,0,177,0,0,0,9,0,7,0,3,0,22,0,0,0,10,3,0,0,0,0,10,0,0,11,3,0,0,0,3,0,19,0,0,14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,7,3,37,62,4,104,4,60,9,289
LGA21110,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,10,5,3,3,3,0,9,34,0,11,4,68,27,62,4,23,3,206,46,313,92,1280,308,1245,52,452,26,3808,27,87,69,369,153,300,28,169,8,1211,27,30,22,120,47,87,3,29,0,357,14,30,60,30,33,26,0,10,3,204,8,54,70,16,18,23,3,3,0,201,9,14,34,16,12,8,0,4,0,97,7,11,21,12,7,0,0,3,0,54,3,11,8,36,16,32,0,7,46,154,136,562,381,1938,612,1780,88,702,88,6286
LGA21180,0,0,0,4,0,0,0,0,0,4,0,0,0,3,3,6,0,7,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,0,0,17,0,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,6,3,5,9,10,7,15,4,11,4,65,0,0,4,24,15,72,9,20,7,154,45,123,55,430,119,1402,52,512,20,2756,30,39,59,124,76,304,94,222,13,956,25,14,16,51,22,85,10,41,5,265,9,15,107,25,24,20,10,11,3,220,9,9,144,15,12,12,4,6,4,219,6,6,42,3,3,4,0,3,0,74,3,7,32,10,3,7,4,4,0,69,5,7,12,13,3,41,8,21,41,153,136,223,477,697,278,1947,184,836,84,4858
LGA21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,3,18,3,32,0,44,0,97,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,3,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,11,21,3,37,0,49,6,133
LGA21370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,3,0,3,0,4,0,28,0,0,0,9,0,27,3,9,0,52,9,12,14,94,17,288,7,142,3,579,0,0,6,19,4,25,0,17,0,71,3,7,5,14,3,16,0,3,0,52,5,7,66,11,3,3,0,4,3,100,3,3,34,3,3,0,0,3,0,55,3,4,16,0,0,0,0,3,0,27,3,0,8,0,0,0,0,3,0,16,0,0,3,4,0,6,0,12,5,38,22,37,147,148,35,369,11,195,11,976
LGA21450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,4,14,0,3,3,35,0,3,4,12,3,31,3,21,0,72,18,25,32,251,55,691,37,340,9,1457,11,9,21,71,17,135,9,68,0,343,3,9,6,26,4,42,4,13,0,107,10,6,60,23,7,12,0,10,0,121,5,9,77,4,10,0,0,0,0,104,4,3,30,3,0,3,0,3,0,44,3,0,19,4,0,7,3,3,0,38,0,0,4,4,3,25,0,5,20,64,46,60,253,402,106,933,57,456,27,2343
LGA21610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,8,0,0,3,14,0,3,12,8,5,13,0,0,3,45,0,7,15,31,10,85,4,32,0,189,43,107,72,651,154,1760,56,746,25,3613,33,28,46,223,63,370,47,187,4,994,23,14,29,105,25,110,3,37,0,357,8,17,141,51,21,35,3,12,0,289,8,17,140,18,9,4,0,5,0,213,3,10,57,13,3,9,0,0,0,95,3,3,27,16,3,0,0,3,0,61,0,3,16,20,5,37,5,17,31,138,131,199,552,1133,295,2410,114,1029,67,5937
LGA21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,0,0,0,11,0,0,0,11,0,0,5,26,9,92,0,42,0,171,0,0,3,11,0,11,0,10,3,39,0,0,0,4,0,0,0,3,0,6,0,0,5,0,0,3,0,0,0,14,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,7,0,3,0,14,0,8,19,43,11,123,0,54,7,261
LGA21750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,13,0,0,3,6,0,16,0,6,0,31,5,10,15,62,10,173,3,89,6,374,3,3,7,14,3,24,3,12,0,68,0,0,11,10,0,4,0,3,0,30,0,6,22,5,0,4,0,4,0,42,4,0,18,0,3,0,0,0,0,29,0,0,8,0,0,0,0,0,0,15,0,0,3,0,0,0,5,0,0,10,0,0,0,3,0,7,0,6,10,25,16,19,87,107,15,231,8,124,17,623
LGA21830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,6,0,12,0,19,0,41,10,0,11,65,6,145,5,75,0,312,4,0,6,9,0,23,3,13,3,51,0,3,0,12,3,4,0,0,0,25,3,0,3,3,0,0,0,0,0,18,0,3,19,3,0,0,0,3,0,28,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,4,4,19,16,9,47,93,19,193,12,117,6,512
LGA21890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,3,8,0,6,3,35,0,3,4,30,16,65,8,21,0,143,17,143,46,498,150,1265,41,388,12,2567,21,30,48,166,58,311,45,179,9,857,10,17,16,60,24,85,6,25,3,253,5,13,84,26,20,14,4,5,3,172,6,8,93,14,10,6,0,9,0,146,4,4,27,4,5,5,0,0,0,46,3,7,20,5,0,3,0,0,0,33,3,3,4,19,5,36,0,17,29,116,65,225,343,821,289,1793,104,643,51,4334
LGA22110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,6,3,0,4,0,0,3,0,0,0,8,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,6,0,4,0,0,0,30,0,0,5,5,0,21,0,10,0,44,6,4,10,79,8,242,8,127,9,486,0,0,5,13,3,26,0,13,0,65,0,0,3,25,0,5,0,3,0,44,6,3,36,6,9,9,0,0,0,68,3,0,29,8,5,3,0,5,0,42,0,3,15,0,3,4,0,0,0,20,0,0,3,4,0,3,0,0,0,8,0,0,7,3,0,9,0,3,11,35,17,19,107,141,25,318,9,166,18,811
LGA22170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,3,0,9,3,11,0,9,5,41,5,0,5,17,0,39,0,14,0,87,32,36,40,398,75,882,41,435,16,1949,18,21,25,90,41,184,14,82,3,474,8,23,16,40,13,40,3,23,0,162,4,16,92,30,15,9,0,12,0,184,0,10,119,9,9,7,0,5,0,161,0,5,36,5,3,3,0,4,0,51,3,5,21,6,0,8,0,0,0,44,3,0,9,11,7,16,0,11,22,77,69,112,351,610,162,1190,65,579,54,3194
LGA22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,3,0,6,0,3,0,12,3,0,3,36,0,67,0,39,0,152,0,0,3,4,3,4,0,4,0,20,0,0,0,3,0,5,0,0,0,9,0,0,9,0,0,0,0,0,0,13,0,0,10,0,3,0,0,0,0,14,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,8,11,5,8,26,52,13,85,0,47,8,233
