LGA_CODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
LGA35760,0,0,3,0,0,0,0,3,0,0,0,0,0,0,38,0,6,3,0,47,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,61,0,0,3,0,67,30,4,6,3,0,44,1492,96,221,189,26,2024,2428,235,563,403,67,3700,7,0,0,0,0,8,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,10,0,0,0,0,10,7,0,0,0,0,7,71,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,7,67,4,6,5,0,83,3,0,0,0,0,3
LGA35780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,3,0,0,0,0,7,421,6,6,4,5,442,682,18,17,12,7,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,19,0,0,0,0,0,0
LGA35790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,289,4,0,0,3,291,498,11,4,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,12,0,0,0,0,0,0
LGA35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,6,4,0,0,0,5,293,21,45,44,7,411,587,49,136,92,14,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,3,0,11,0,0,0,0,0,0
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,92,0,0,0,0,91,175,3,9,0,3,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
LGA36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,119,4,18,20,3,171,220,24,40,45,6,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0
LGA36250,0,50,73,3,7,6,0,91,0,3,0,0,0,4,1446,125,137,32,13,1757,57,3,14,0,0,75,51,3,24,4,0,76,55,0,3,0,0,58,620,59,78,21,3,778,170,13,12,3,18,209,18687,1389,1528,426,176,22195,23036,2643,2349,518,221,28754,89,12,10,0,3,116,209,51,31,20,3,312,14,4,9,0,0,26,9,6,0,0,0,13,117,16,6,3,0,141,11,0,0,0,0,7,105,27,25,7,0,164,11,5,5,0,0,19,54,8,6,0,0,76,388,55,24,8,0,475,37,10,3,4,0,58,27,4,9,5,0,42,5,4,0,0,0,11,104,13,7,3,0,131,27,7,0,11,3,49,41,7,4,0,0,53,76,3,9,3,0,95,7,3,0,0,0,13,89,14,15,0,0,121,13,0,3,0,0,19,57,17,13,0,3,92,2285,244,237,38,33,2830,27,6,4,0,0,33
LGA36300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,0,0,0,3,245,11,19,10,3,296,483,24,50,27,8,585,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,3,3,61,0,0,0,0,0,0
LGA36370,0,25,21,0,4,3,0,32,0,0,0,0,0,0,375,22,17,3,5,424,36,0,5,0,0,39,85,4,3,0,0,93,51,3,0,0,0,54,295,14,15,5,3,333,211,11,15,10,11,249,17269,519,771,292,159,19017,27661,1259,1668,452,277,31317,46,0,3,0,0,48,97,6,6,3,0,114,3,0,0,0,0,3,3,0,5,0,0,4,63,3,9,0,0,77,0,0,0,0,0,0,71,0,4,7,0,81,3,0,0,0,0,3,23,0,3,3,0,28,275,9,26,4,3,308,22,7,0,0,0,30,20,4,0,0,0,18,0,0,0,0,0,0,42,3,4,0,0,48,13,0,0,0,0,15,16,0,0,0,0,18,30,3,3,0,0,35,0,0,0,0,0,0,60,6,0,0,0,63,5,0,3,0,0,9,28,0,4,0,0,33,771,37,40,9,9,869,18,3,0,0,0,19
LGA36510,0,11,11,0,4,0,0,11,0,0,0,0,0,0,244,27,53,12,10,350,18,4,6,3,0,36,4,0,0,0,0,5,5,3,3,0,0,14,105,4,16,7,3,138,92,9,10,10,6,133,4944,412,691,300,88,6433,7307,782,1247,475,141,9963,18,3,6,0,0,28,24,11,3,3,0,37,0,0,0,0,0,3,3,0,0,0,0,3,17,0,0,0,0,18,0,0,0,0,0,0,30,3,22,3,3,59,0,0,0,0,0,0,11,3,0,0,0,13,64,4,4,3,0,85,17,0,0,0,0,12,4,5,0,0,0,6,0,0,0,0,0,0,10,4,0,3,0,14,3,3,3,0,0,11,24,0,4,0,0,29,69,6,0,3,3,76,4,0,0,0,0,3,22,3,0,0,0,26,6,0,0,0,0,8,28,3,9,3,0,48,374,50,77,17,14,535,6,3,0,0,0,10
LGA36580,0,0,6,0,0,0,0,9,0,0,0,0,0,0,65,11,7,5,3,93,3,0,0,0,0,10,8,3,3,0,3,24,5,0,0,0,0,7,46,4,8,0,0,64,53,6,5,4,0,69,2263,161,278,163,52,2914,3557,331,603,294,80,4872,3,3,0,0,0,8,28,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,11,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,23,0,0,0,0,0,0,5,0,6,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,3,3,0,0,0,8,6,0,0,0,0,6,28,0,0,0,0,31,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,12,3,3,0,0,19,151,14,21,8,8,197,3,0,0,0,0,3
LGA36630,0,3,10,0,0,0,0,10,0,0,0,0,0,0,110,3,13,12,3,136,17,0,0,0,0,17,3,0,0,0,0,10,6,0,0,0,0,6,57,0,5,3,0,63,90,3,13,7,5,115,4365,211,459,259,82,5373,7487,496,1054,482,154,9677,15,0,0,3,0,16,12,3,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,13,3,0,0,0,0,3,22,0,3,0,0,27,0,0,0,0,0,0,3,0,0,0,0,3,19,3,3,0,0,25,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,9,8,0,0,0,0,8,7,0,0,0,0,7,4,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,3,13,0,3,0,0,15,194,11,35,11,6,256,0,0,0,0,0,3
LGA36660,0,3,6,0,3,0,0,14,0,0,0,0,0,0,141,9,21,5,0,180,16,0,0,0,0,17,0,0,3,0,0,5,10,0,0,0,0,9,104,3,5,3,0,116,125,5,14,9,5,156,5305,313,530,279,80,6507,8800,765,1269,554,167,11551,12,0,0,6,0,19,20,3,3,0,0,28,5,0,0,0,0,4,0,0,0,0,0,0,20,3,0,0,0,18,0,0,0,0,0,0,31,3,10,4,0,48,0,0,0,0,0,4,8,0,0,0,0,8,53,5,0,0,0,63,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,13,17,9,10,11,3,49,3,0,3,3,0,9,41,0,0,0,0,44,0,3,0,0,0,3,7,3,3,0,0,12,0,0,0,0,0,0,24,3,3,3,3,40,217,7,29,11,0,255,7,0,0,0,0,9
LGA36720,0,44,135,18,32,10,0,198,0,0,0,0,0,0,3000,262,363,91,27,3738,230,25,40,5,0,308,48,8,13,4,0,76,161,15,26,0,4,209,1102,109,143,35,12,1403,514,36,63,26,25,666,45907,3367,4736,1387,468,55855,64864,7001,7621,1757,739,81981,331,44,60,9,0,439,185,46,38,8,0,281,23,7,3,0,0,32,18,9,3,3,0,37,119,31,15,0,0,159,9,0,0,0,0,10,348,60,94,18,3,527,17,3,3,0,0,29,84,9,18,3,0,116,624,77,52,19,13,792,98,6,3,3,0,104,33,7,5,0,0,54,6,3,0,0,0,6,203,42,36,7,3,283,113,12,34,14,0,170,124,18,21,8,3,171,200,20,16,9,0,240,13,3,0,3,0,21,178,11,22,0,0,218,23,6,6,8,0,40,223,42,59,9,3,337,5033,706,689,144,72,6637,34,6,3,0,0,46
LGA36820,0,0,8,0,0,0,0,8,0,0,0,0,0,0,136,16,16,7,4,179,8,4,0,4,0,16,3,0,0,0,0,3,13,0,3,0,0,16,112,6,14,3,3,138,101,0,15,8,9,132,3534,225,462,215,68,4508,5122,490,898,361,115,6978,13,4,0,0,0,22,10,0,0,0,0,9,4,0,0,0,0,3,0,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,47,3,16,4,3,72,0,0,0,0,0,0,8,0,0,0,0,4,29,0,0,0,0,31,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,19,15,0,9,3,0,37,20,0,0,3,0,26,15,0,0,0,0,15,0,0,0,0,0,0,10,0,0,3,0,14,0,0,0,4,0,3,19,3,4,0,0,34,188,15,28,9,0,238,0,0,0,0,0,0
LGA36910,0,74,32,8,8,4,0,47,4,0,0,0,0,3,723,32,59,21,12,854,83,3,11,7,0,100,36,3,8,0,3,45,162,10,9,0,0,181,691,22,49,10,7,781,317,22,31,18,16,405,29950,1342,1904,895,312,34406,49393,3509,4120,1507,497,59023,115,10,14,5,0,142,237,22,21,19,6,302,3,3,0,0,0,5,11,3,0,0,0,16,104,4,3,0,0,114,3,0,0,0,0,3,141,15,14,8,0,173,3,0,0,0,0,6,43,3,7,0,0,54,659,54,22,12,9,758,39,4,0,0,0,38,46,4,8,0,0,57,20,3,0,0,0,27,91,12,4,0,3,107,38,3,5,0,0,52,30,4,5,0,0,41,100,4,8,0,0,119,4,0,0,0,0,5,147,13,8,0,3,172,5,0,0,0,0,11,83,16,12,4,3,116,1235,77,95,24,15,1459,67,0,3,0,0,78
LGA36950,0,0,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,33,23,0,0,0,3,24,717,21,24,5,12,777,1129,41,50,4,10,1247,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36,0,3,0,0,34,0,0,0,0,0,0
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,431,3,3,0,0,435,878,16,30,0,4,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,0
LGA37010,3,67,90,3,30,5,0,129,0,0,0,0,0,3,1300,48,79,14,8,1445,164,3,18,6,0,195,50,4,14,6,3,74,110,3,3,0,0,118,1033,36,45,17,6,1136,365,18,19,4,17,423,37646,1221,1839,447,271,41425,59726,3031,3342,653,458,67211,245,10,14,0,0,269,177,20,28,5,0,228,13,4,4,0,0,22,18,3,0,0,0,17,146,8,11,3,4,165,0,0,0,0,0,3,266,21,32,6,5,329,26,0,5,4,0,37,55,4,3,0,0,63,785,58,41,4,3,892,60,7,4,0,0,72,41,0,8,0,0,51,18,3,0,0,0,19,155,7,16,0,3,183,110,17,23,8,4,154,65,3,0,0,0,68,134,12,19,0,0,166,12,0,0,0,0,15,189,16,14,0,3,224,19,0,9,0,0,25,113,13,16,0,0,139,2242,112,163,43,19,2580,32,4,8,0,0,42
LGA37300,0,0,6,0,0,0,3,6,0,0,0,0,0,0,18,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,8,0,0,0,3,13,549,21,27,0,4,606,816,45,42,4,8,907,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,0,0,0,49,0,0,0,0,0,0
LGA37310,0,3,3,0,0,0,0,5,0,0,0,0,0,0,92,8,11,5,3,116,16,0,0,0,0,17,3,4,0,0,0,7,16,0,0,0,0,16,48,0,4,0,0,53,109,6,17,9,11,150,5286,310,565,395,93,6644,10728,866,1474,807,197,14075,24,0,0,3,0,28,14,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,26,0,3,0,0,31,3,0,0,0,0,3,31,0,0,3,0,35,0,0,0,0,0,0,5,0,0,0,0,5,103,4,0,0,0,111,8,0,3,0,0,9,9,0,0,0,0,9,0,0,0,0,0,0,64,4,0,0,0,68,5,0,0,0,0,5,5,0,0,0,0,5,19,0,0,0,0,21,0,0,0,0,0,0,15,4,0,0,0,17,0,0,0,0,0,0,17,0,4,0,0,20,370,25,25,11,3,428,6,0,0,0,0,8
LGA37340,0,5,40,0,4,0,0,43,0,0,0,0,0,0,294,19,35,18,0,367,23,3,3,0,0,30,16,0,0,0,3,21,10,0,3,0,0,18,242,11,14,7,4,275,124,13,15,11,6,171,6038,355,531,216,96,7236,9326,748,914,321,149,11458,52,3,0,0,3,56,40,10,0,4,0,55,4,0,0,0,0,7,0,0,0,0,0,0,14,0,0,3,0,17,0,0,0,0,0,0,61,8,14,5,0,85,4,0,0,0,0,9,28,0,0,3,0,34,52,9,0,3,0,61,23,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,38,0,4,0,3,48,33,0,4,0,0,37,79,0,0,0,0,76,142,9,0,0,0,157,5,0,0,0,0,5,31,4,0,0,0,36,3,0,0,0,0,5,26,0,5,3,0,39,623,48,57,9,12,750,3,0,0,0,0,3
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,13,184,14,27,22,0,248,348,33,57,38,7,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,55,0,8,0,0,58,64,4,9,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,54,3,7,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,3,247,0,0,0,0,253,397,3,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0
LGA39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,0,28,45,3,42,0,3,92,3,0,0,0,0,4,813,85,465,21,21,1412,81,5,37,3,0,124,60,4,20,9,3,95,36,3,15,0,0,54,695,60,297,21,24,1093,251,17,107,22,26,418,15674,1128,6238,586,422,24053,44180,7783,20044,1156,1115,74273,127,24,87,5,0,236,216,52,126,13,0,414,44,23,38,4,3,105,15,6,9,0,0,26,103,26,53,10,11,192,25,3,9,0,0,31,204,44,173,10,5,436,27,5,24,4,0,64,97,16,35,3,0,147,544,98,176,10,21,857,37,7,29,3,0,77,57,7,28,3,0,94,14,3,6,0,0,18,255,53,78,3,6,403,95,26,96,13,0,236,100,11,54,3,5,180,211,36,120,9,0,372,21,8,8,3,0,42,113,19,71,3,0,206,15,4,12,0,0,36,116,28,96,0,3,252,4477,738,1866,73,114,7262,40,14,19,0,0,77
