LGA_CODE_2016,SEO_AGFF_Bf_91,SEO_AGFF_91_95,SEO_AGFF_96_00,SEO_AGFF_01_05,SEO_AGFF_06_10,SEO_AGFF_11_15,SEO_AGFF_2016,SEO_AGFF_NS,SEO_AGFF_Tot,SEO_Min_Bf_91,SEO_Min_91_95,SEO_Min_96_00,SEO_Min_01_05,SEO_Min_06_10,SEO_Min_11_15,SEO_Min_2016,SEO_Min_NS,SEO_Min_Tot,SEO_Mnf_Bf_91,SEO_Mnf_91_95,SEO_Mnf_96_00,SEO_Mnf_01_05,SEO_Mnf_06_10,SEO_Mnf_11_15,SEO_Mnf_2016,SEO_Mnf_NS,SEO_Mnf_Tot,SEO_EGWWS_Bf_91,SEO_EGWWS_91_95,SEO_EGWWS_96_00,SEO_EGWWS_01_05,SEO_EGWWS_06_10,SEO_EGWWS_11_15,SEO_EGWWS_2016,SEO_EGWWS_NS,SEO_EGWWS_Tot,SEO_Const_Bf_91,SEO_Const_91_95,SEO_Const_96_00,SEO_Const_01_05,SEO_Const_06_10,SEO_Const_11_15,SEO_Const_2016,SEO_Const_NS,SEO_Const_Tot,SEO_WST_Bf_91,SEO_WST_91_95,SEO_WST_96_00,SEO_WST_01_05,SEO_WST_06_10,SEO_WST_11_15,SEO_WST_2016,SEO_WST_NS,SEO_WST_Tot,SEO_RetT_Bf_91,SEO_RetT_91_95,SEO_RetT_96_00,SEO_RetT_01_05,SEO_RetT_06_10,SEO_RetT_11_15,SEO_RetT_2016,SEO_RetT_NS,SEO_RetT_Tot,SEO_AcFd_Bf_91,SEO_AcFd_91_95,SEO_AcFd_96_00,SEO_AcFd_01_05,SEO_AcFd_06_10,SEO_AcFd_11_15,SEO_AcFd_2016,SEO_AcFd_NS,SEO_AcFd_Tot,SEO_TPW_Bf_91,SEO_TPW_91_95,SEO_TPW_96_00,SEO_TPW_01_05,SEO_TPW_06_10,SEO_TPW_11_15,SEO_TPW_2016,SEO_TPW_NS,SEO_TPW_Tot,SEO_IMT_Bf_91,SEO_IMT_91_95,SEO_IMT_96_00,SEO_IMT_01_05,SEO_IMT_06_10,SEO_IMT_11_15,SEO_IMT_2016,SEO_IMT_NS,SEO_IMT_Tot,SEO_FinIns_Bf_91,SEO_FinIns_91_95,SEO_FinIns_96_00,SEO_FinIns_01_05,SEO_FinIns_06_10,SEO_FinIns_11_15,SEO_FinIns_2016,SEO_FinIns_NS,SEO_FinIns_Tot,SEO_RHRE_Bf_91,SEO_RHRE_91_95,SEO_RHRE_96_00,SEO_RHRE_01_05,SEO_RHRE_06_10,SEO_RHRE_11_15,SEO_RHRE_2016,SEO_RHRE_NS,SEO_RHRE_Tot,SEO_ProSTS_Bf_91,SEO_ProSTS_91_95,SEO_ProSTS_96_00,SEO_ProSTS_01_05,SEO_ProSTS_06_10,SEO_ProSTS_11_15,SEO_ProSTS_2016,SEO_ProSTS_NS,SEO_ProSTS_Tot,SEO_AdSup_Bf_91,SEO_AdSup_91_95,SEO_AdSup_96_00,SEO_AdSup_01_05,SEO_AdSup_06_10,SEO_AdSup_11_15,SEO_AdSup_2016,SEO_AdSup_NS,SEO_AdSup_Tot,SEO_PubAS_Bf_91,SEO_PubAS_91_95,SEO_PubAS_96_00,SEO_PubAS_01_05,SEO_PubAS_06_10,SEO_PubAS_11_15,SEO_PubAS_2016,SEO_PubAS_NS,SEO_PubAS_Tot,SEO_EdTrn_Bf_91,SEO_EdTrn_91_95,SEO_EdTrn_96_00,SEO_EdTrn_01_05,SEO_EdTrn_06_10,SEO_EdTrn_11_15,SEO_EdTrn_2016,SEO_EdTrn_NS,SEO_EdTrn_Tot,SEO_HC_SA_Bf_91,SEO_HC_SA_91_95,SEO_HC_SA_96_00,SEO_HC_SA_01_05,SEO_HC_SA_06_10,SEO_HC_SA_11_15,SEO_HC_SA_2016,SEO_HC_SA_NS,SEO_HC_SA_Tot,SEO_ArtsR_Bf_91,SEO_ArtsR_91_95,SEO_ArtsR_96_00,SEO_ArtsR_01_05,SEO_ArtsR_06_10,SEO_ArtsR_11_15,SEO_ArtsR_2016,SEO_ArtsR_NS,SEO_ArtsR_Tot,SEO_OthSvs_Bf_91,SEO_OthSvs_91_95,SEO_OthSvs_96_00,SEO_OthSvs_01_05,SEO_OthSvs_06_10,SEO_OthSvs_11_15,SEO_OthSvs_2016,SEO_OthSvs_NS,SEO_OthSvs_Tot,SEO_IDNS_Bf_91,SEO_IDNS_91_95,SEO_IDNS_96_00,SEO_IDNS_01_05,SEO_IDNS_06_10,SEO_IDNS_11_15,SEO_IDNS_2016,SEO_IDNS_NS,SEO_IDNS_Tot,SEO_Tot_Bf_91,SEO_Tot_91_95,SEO_Tot_96_00,SEO_Tot_01_05,SEO_Tot_06_10,SEO_Tot_11_15,SEO_Tot_2016,SEO_Tot_NS,SEO_Tot_Tot,SOLSEWVW_AGFF_Bf_91,SOLSEWVW_AGFF_91_95,SOLSEWVW_AGFF_96_00,SOLSEWVW_AGFF_01_05,SOLSEWVW_AGFF_06_10,SOLSEWVW_AGFF_11_15,SOLSEWVW_AGFF_2016,SOLSEWVW_AGFF_NS,SOLSEWVW_AGFF_Tot,SOLSEWVW_Min_Bf_91,SOLSEWVW_Min_91_95
LGA43920,19,0,0,0,7,6,3,0,42,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,3,14,118,3,4,0,14,7,3,10,158,41,13,4,16,70,87,3,9,245,0,0
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,123,6,17,23,24,11,0,4,203,4,0,0,0,7,3,0,0,17,97,13,11,21,50,33,0,3,231,33,3,4,3,9,0,0,0,53,186,20,28,50,69,29,0,12,393,22,5,15,28,39,27,0,5,139,48,3,3,5,6,3,0,0,70,10,0,0,3,3,3,0,0,21,101,12,25,31,55,7,0,3,235,17,0,0,6,4,3,0,0,33,79,9,7,5,22,12,0,3,144,61,7,11,6,19,20,0,6,123,123,9,8,19,45,12,3,4,220,177,12,15,23,43,34,0,3,307,287,28,33,36,89,39,7,8,518,25,0,11,8,16,7,0,0,78,62,10,6,22,14,16,0,0,134,50,3,3,11,13,6,0,7,93,1507,134,203,290,526,270,13,71,3009,7,0,0,3,0,0,0,0,11,0,0
LGA44210,22,0,0,0,3,0,0,0,30,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,13,10,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,122,5,4,10,10,9,0,9,160,0,0,0,0,13,6,5,0,23,0,0
LGA44340,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,82,4,7,15,14,8,0,3,131,8,0,4,0,0,0,0,0,13,110,11,16,19,33,21,0,8,211,35,0,12,3,15,0,0,0,67,119,11,21,31,40,20,0,3,238,28,7,18,20,37,23,0,0,136,24,3,0,0,4,0,0,0,34,12,0,3,0,8,6,0,0,26,19,0,3,3,6,0,0,0,33,36,0,4,0,4,3,0,0,42,135,20,18,30,31,23,0,8,252,61,7,12,10,8,4,0,3,105,93,5,3,5,13,3,0,7,137,443,45,43,76,99,66,6,10,787,863,85,87,149,220,110,7,16,1533,23,0,3,4,9,3,0,0,44,58,3,10,11,24,10,0,3,131,53,6,5,5,13,6,0,5,97,2203,214,258,380,582,304,19,66,4013,0,0,0,0,0,0,0,0,4,0,0
LGA44550,36,3,4,5,3,10,0,4,54,11,0,3,0,4,0,0,3,24,53,4,4,8,10,3,0,6,98,6,0,0,0,0,0,0,0,5,34,0,6,6,10,3,0,0,53,5,0,0,5,0,3,0,0,16,82,9,9,23,26,11,0,6,177,22,8,11,7,20,5,0,0,80,16,0,0,0,4,0,0,0,24,4,4,0,0,0,0,0,0,10,8,0,3,0,4,0,0,0,13,12,0,0,3,0,0,0,0,21,35,0,9,9,13,6,0,0,76,26,5,0,0,0,3,0,0,37,43,3,3,5,7,0,0,0,66,83,9,6,5,12,14,0,3,131,121,10,5,9,37,14,0,4,198,8,0,0,0,0,3,0,0,14,31,0,0,3,8,3,0,6,46,16,0,0,0,3,4,0,4,32,656,56,72,98,169,79,4,39,1175,12,4,0,7,3,7,0,0,34,0,0
LGA44620,6,0,4,0,3,3,0,0,22,0,0,0,0,0,0,0,0,0,29,4,5,7,3,3,0,0,54,7,0,0,0,0,0,0,0,5,21,4,8,4,11,3,0,0,44,16,0,3,0,0,0,0,0,17,56,0,8,8,3,9,0,3,76,21,0,5,0,4,0,0,0,32,34,0,0,0,3,0,0,0,43,7,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,10,12,0,0,0,3,0,0,3,21,12,0,0,0,5,0,0,0,17,34,3,7,3,3,6,0,3,51,44,7,7,5,3,6,0,0,69,68,8,7,8,7,13,0,3,121,0,0,0,0,0,0,0,0,3,11,0,4,0,0,3,0,3,23,9,0,0,0,3,0,0,0,23,402,22,68,45,56,47,3,24,654,0,0,0,5,5,3,0,0,11,0,0
LGA44830,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,4,4,4,0,0,3,45,0,0,0,0,3,0,0,0,3,0,0
LGA45040,17,3,0,3,6,4,0,0,28,0,0,0,0,0,0,0,0,0,32,6,11,14,11,6,0,3,85,0,0,0,0,0,0,0,0,3,18,0,0,0,3,0,0,0,34,10,0,3,0,6,11,3,0,29,28,4,0,6,9,3,0,0,54,14,0,0,3,9,5,0,0,30,17,0,0,3,3,0,0,0,21,4,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,4,15,0,0,3,3,0,0,0,18,7,0,0,3,3,0,0,0,13,64,3,3,11,17,8,0,0,100,34,0,0,0,3,3,0,0,44,75,4,3,3,10,5,0,7,115,13,0,0,0,0,4,0,0,17,10,0,0,0,0,0,0,0,14,9,3,0,0,3,5,0,5,29,371,23,33,47,88,62,3,15,644,3,0,3,7,30,88,8,0,139,0,0
LGA45090,14,3,3,0,3,3,0,3,29,0,0,0,0,0,0,0,0,0,6,0,7,9,3,16,0,0,41,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,3,9,0,3,6,5,3,0,4,30,4,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,13,12,0,3,0,3,0,0,0,21,22,0,3,4,9,4,0,0,39,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,17,0,0,0,0,3,0,0,0,4,114,5,28,25,28,20,4,9,235,3,0,0,0,7,13,0,0,32,0,0
LGA45120,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,8,0,3,0,0,0,0,0,13,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,64,5,5,3,10,7,0,5,93,0,0,0,0,0,0,0,0,0,0,0
LGA45290,3,0,0,0,0,0,0,0,3,8,0,0,0,3,0,0,0,15,85,0,9,18,12,8,0,3,136,4,0,0,0,0,3,0,0,5,117,7,8,15,24,12,0,7,199,64,6,10,10,9,10,0,0,102,144,12,18,23,32,23,0,3,258,33,3,19,20,31,18,0,3,128,30,7,0,4,0,0,0,0,36,12,0,3,0,3,3,0,0,25,45,3,9,3,5,3,0,0,77,35,0,3,0,3,3,0,3,49,203,15,27,31,36,29,7,14,360,76,6,6,4,11,14,0,4,122,48,5,8,4,12,13,0,3,94,143,12,16,14,28,28,3,4,249,285,24,30,45,57,37,0,10,488,16,3,4,9,0,3,0,0,32,83,12,9,9,15,9,0,0,134,43,0,4,6,10,6,0,3,77,1476,122,185,209,298,226,9,58,2589,0,0,3,4,0,0,0,0,6,3,0
LGA45340,72,3,9,6,3,3,0,3,105,10,0,4,0,3,0,0,0,20,396,41,41,40,82,48,0,14,665,36,0,7,3,10,10,0,0,64,264,37,29,44,109,56,0,12,547,82,10,3,4,10,6,0,0,123,389,35,42,81,140,48,0,11,746,113,13,32,59,145,49,0,11,432,138,5,6,10,17,5,0,5,179,24,0,8,4,14,0,0,0,46,34,0,4,10,15,11,0,0,72,53,0,3,3,15,8,0,3,88,143,9,14,15,30,23,3,4,243,136,3,11,11,23,25,4,3,218,202,24,15,21,54,17,0,5,329,394,23,33,55,98,63,0,13,682,671,46,56,73,163,114,0,20,1147,25,3,8,4,15,10,0,0,67,154,13,17,27,48,30,8,3,294,119,6,10,26,39,14,0,5,214,3453,283,349,494,1017,544,21,128,6278,30,0,3,7,17,8,0,3,61,3,0
LGA45400,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0
LGA45540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,6,29,0,0,0,0,0,0,0,0,0,0,0
LGA45680,38,4,3,0,5,7,7,6,70,6,0,0,3,0,0,0,0,11,320,25,13,24,26,4,0,14,425,25,0,0,3,0,0,0,0,30,102,3,9,4,12,3,0,5,138,35,0,3,4,3,6,0,0,50,199,16,19,14,27,9,3,11,290,33,0,3,7,12,5,0,5,77,101,0,3,3,3,5,0,3,125,6,0,0,0,3,0,0,0,5,19,0,0,3,0,0,0,0,20,27,0,0,0,0,4,0,3,33,47,7,0,6,7,0,0,0,66,102,4,3,3,20,5,0,3,134,147,15,14,19,26,8,0,4,230,254,19,5,7,25,15,0,10,339,578,26,27,63,72,54,3,19,849,14,0,0,0,0,3,0,0,19,64,5,4,7,12,8,0,4,105,47,3,5,7,3,6,3,3,77,2150,132,122,178,263,143,15,90,3093,193,34,18,28,84,68,6,12,447,0,3
LGA45890,6,0,0,0,3,5,0,0,18,15,0,0,0,3,5,0,0,30,939,66,87,105,166,78,3,26,1467,118,8,6,15,23,10,0,4,177,340,20,32,31,58,66,3,17,572,317,18,19,48,52,32,5,7,502,394,22,53,50,100,52,0,12,673,79,4,14,28,38,19,0,4,194,466,19,32,30,59,51,8,22,692,15,0,0,3,3,6,0,0,31,30,7,4,4,3,3,0,0,43,60,0,3,3,4,3,0,0,75,144,15,15,27,33,27,0,3,262,130,9,12,10,20,9,0,4,196,394,22,33,41,76,53,3,8,633,280,28,25,23,41,20,0,10,426,515,24,39,63,86,61,3,11,792,27,3,0,3,6,7,0,0,55,231,20,17,13,34,32,0,4,355,168,16,12,9,32,19,0,13,267,4670,300,407,522,834,552,29,147,7480,0,0,3,3,8,3,0,5,23,4,3
LGA46090,3,0,4,0,0,0,0,3,7,3,0,0,0,0,0,0,0,3,9,0,0,0,3,0,0,0,17,4,0,0,0,0,0,0,0,4,15,0,3,0,0,0,0,0,15,4,0,0,0,0,0,0,0,4,25,0,0,3,0,0,0,4,29,11,0,0,0,3,3,0,0,12,15,3,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,0,0,0,3,0,0,0,12,5,0,0,0,0,0,0,0,5,20,3,3,0,6,0,0,0,30,25,0,0,6,4,0,0,3,45,40,3,3,0,3,3,0,3,63,4,0,0,0,0,0,0,0,9,13,0,0,0,3,0,0,0,15,4,0,0,0,0,0,0,0,8,220,12,14,17,25,9,3,14,313,0,0,0,0,4,0,0,0,10,0,0
LGA46300,21,0,0,7,0,3,0,4,33,0,0,0,0,0,0,0,0,0,24,0,0,3,0,6,0,0,37,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,23,4,0,0,0,3,0,0,0,8,45,0,0,3,7,0,0,0,55,13,0,0,3,8,3,0,3,28,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,13,20,0,0,3,3,6,0,0,29,28,4,0,0,3,0,0,0,39,47,3,3,4,11,3,0,3,77,3,0,0,0,0,0,0,0,3,11,0,0,4,0,3,0,0,23,3,0,0,0,0,0,0,0,8,255,13,9,31,42,29,4,8,396,9,0,0,0,3,0,0,0,11,0,0
LGA46450,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,22,3,0,10,7,10,0,0,49,7,0,0,0,0,0,0,0,6,14,0,0,0,7,3,0,0,36,3,0,0,0,0,0,0,0,3,19,0,4,0,4,0,0,0,25,12,0,0,5,5,0,0,0,18,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,13,6,0,0,0,3,0,0,0,11,13,0,0,0,8,3,0,0,26,22,0,0,0,4,3,0,0,32,50,0,4,5,3,8,0,0,73,4,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,3,8,198,18,7,26,46,34,0,10,334,0,0,0,0,0,0,0,0,0,0,0
LGA46510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,4,3,3,0,0,18,0,0,0,0,0,0,0,0,0,34,0,3,0,9,5,0,3,55,9,0,0,0,0,0,0,0,12,82,3,0,3,6,7,0,0,103,17,3,4,5,8,4,0,0,35,3,0,0,0,0,0,0,0,5,27,0,0,3,6,4,0,0,34,8,0,0,0,3,0,0,0,17,7,0,0,0,4,0,0,0,14,28,0,0,3,5,3,0,0,45,23,0,3,3,0,0,0,0,24,21,0,3,3,0,0,0,0,30,28,3,0,3,6,0,0,0,46,65,3,6,3,18,8,0,0,95,8,0,0,0,0,0,0,0,7,18,3,0,0,5,0,0,0,21,17,0,0,3,3,0,0,0,19,391,25,24,34,71,36,0,9,587,0,0,0,0,0,0,0,0,0,0,0
LGA46670,20,0,0,3,0,3,8,3,44,0,0,0,0,0,0,0,0,0,6,0,3,0,0,4,0,3,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,6,0,3,12,3,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,13,3,0,0,3,0,7,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,7,88,10,9,10,11,22,4,10,166,41,10,10,4,20,35,7,12,136,0,0
LGA46860,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,3,4,5,0,0,39,0,0,0,0,0,3,0,0,3,0,0
LGA46970,0,0,0,0,0,0,0,0,0,53,5,6,10,20,12,0,0,122,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,12,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,10,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,4,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,14,12,16,41,26,0,3,202,0,0,0,0,0,0,0,0,0,10,0
LGA47140,33,0,0,0,7,6,0,3,44,10,0,0,0,0,0,0,0,17,597,51,32,65,83,43,4,15,893,29,0,5,3,3,4,0,0,39,257,16,14,20,17,10,0,11,352,170,8,19,14,20,16,0,4,254,286,13,19,30,35,13,0,6,415,84,3,13,23,21,8,0,4,156,253,17,13,25,23,19,0,12,363,38,4,0,3,10,3,0,3,53,20,0,0,3,4,0,0,0,25,56,0,0,0,3,3,0,0,64,166,7,21,30,17,6,0,0,246,102,3,5,5,8,9,0,3,141,547,36,42,63,61,16,0,15,788,391,46,33,41,53,43,0,9,613,427,33,28,36,52,37,0,11,624,21,0,0,0,4,0,0,0,33,137,4,11,12,8,7,4,9,186,109,8,10,17,21,5,3,7,176,3734,272,268,395,434,257,13,116,5491,42,5,9,3,15,17,0,3,99,3,0
LGA47290,9,0,0,5,3,10,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,10,5,9,0,0,47,0,0,0,0,12,21,8,0,34,0,0
LGA47490,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,3,0,0
