LGA_CODE_2016,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20more_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20more_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20more_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20more_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20more_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20more_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20more_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20more_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20more_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20more_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20more_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20more_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20more_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20more_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20more_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20more_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20more_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20more_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20more_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20more_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20more_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20more_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20more_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20more_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20more_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20more_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20more_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20more_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20more_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20more_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20more_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20more_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20more_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20more_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20more_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20more_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20more_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20more_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20more_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20more_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
LGA42600,0,3,0,0,4,0,0,0,0,0,10,36,3,3,50,0,3,0,0,3,34,95,3,0,135,16,9,0,0,27,23,65,16,0,105,7,70,31,0,109,10,10,0,0,25,5,3,0,0,6,22,23,0,0,51,20,42,3,0,64,56,61,9,0,128,7,26,3,0,39,3,0,0,0,4,10,3,0,0,16,17,55,11,0,92,8,12,3,0,16,16,56,3,0,75,26,16,0,0,45,307,586,93,6,993,3,0,0,0,3,0,0,0,0,0,32,8,0,0,46,4,0,0,0,4,158,40,0,3,195,13,3,0,0,14,47,36,4,3,90,24,41,0,0,65,15,4,0,0,19,3,3,0,0,7,19,10,0,0,23,26,7,0,0,41,107,25,5,0,138,56,7,3,0,71,3,0,0,0,3,59,3,0,0,64,124,46,0,0,169,32,9,0,0,37,115,35,0,0,153
LGA42750,12,19,0,0,33,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,4,6,0,0,8,0,3,0,0,3,0,10,0,0,15,6,12,0,0,23,6,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,8,0,0,6,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,91,3,3,137,103,53,0,3,157,0,0,0,0,0,9,6,0,0,15,0,0,0,0,0,34,11,0,3,45,3,0,0,0,6,9,3,0,0,13,25,12,0,0,40,9,6,0,0,10,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,15,0,0,0,17,21,3,0,0,23,0,0,0,0,0,3,0,0,0,3,3,3,0,0,12,7,3,0,0,13,3,7,0,3,17
LGA43080,9,9,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,11,20,0,0,37,57,40,0,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,5,0,0,0,11,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
LGA43220,7,17,0,0,27,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39,0,0,44,44,34,0,0,81,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,5
LGA43360,6,23,0,0,34,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,3,0,0,5,0,4,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,16,47,3,0,66,43,40,0,3,87,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,6,0,0,17,3,0,0,0,3,5,7,0,0,11,0,7,0,0,7,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,0,0,8
LGA43650,28,50,0,0,86,0,0,0,0,0,6,27,3,0,43,0,0,0,0,0,28,37,3,0,61,0,3,0,0,3,3,3,0,0,6,3,12,6,0,16,12,16,4,0,30,0,3,0,0,3,3,0,0,0,3,0,3,0,0,3,3,9,0,0,14,3,4,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,14,3,8,0,0,11,100,194,18,4,315,108,71,0,11,197,3,0,0,0,3,34,11,0,0,45,3,0,0,0,3,53,17,0,0,81,3,0,0,0,3,16,15,0,0,31,11,9,0,0,17,0,15,0,0,12,0,0,0,0,0,3,0,0,0,3,4,3,0,0,6,28,5,0,0,32,15,4,0,0,20,3,0,0,0,3,10,0,0,0,9,22,0,0,0,25,6,0,0,0,10,30,3,0,0,35
LGA43710,24,47,0,0,75,0,6,0,0,4,3,3,0,0,6,0,0,0,0,0,3,15,0,0,18,0,4,0,0,3,3,3,0,0,11,0,6,0,0,11,3,9,0,0,15,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,11,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,7,47,101,5,4,161,89,97,0,9,188,0,0,0,0,0,7,5,0,0,8,0,0,0,0,0,20,13,0,0,38,3,0,0,0,3,3,0,0,0,4,0,4,0,0,4,7,9,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,11,4,0,0,20
LGA43790,28,86,8,0,127,0,3,0,0,4,6,13,5,3,26,0,0,0,0,0,3,38,0,0,42,0,0,0,0,0,3,22,3,0,23,3,7,0,0,8,7,7,3,0,14,0,0,0,0,0,6,3,0,0,7,0,3,0,0,3,4,8,0,0,11,5,5,3,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,0,0,0,0,0,3,15,0,0,19,3,8,0,0,13,76,219,21,4,321,125,107,3,0,238,0,0,0,0,0,18,14,0,0,31,0,0,0,0,0,38,13,0,0,51,0,0,0,0,3,12,15,0,0,25,6,14,0,0,17,16,3,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,17,6,0,0,25,11,5,0,0,15,0,0,0,0,0,5,3,0,0,5,19,4,3,0,30,3,0,0,0,8,35,9,0,0,43
LGA43920,16,44,7,0,67,0,0,0,0,3,4,0,0,0,9,0,0,0,0,4,8,14,0,0,23,0,0,0,0,0,3,9,0,0,8,0,0,3,0,8,3,14,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,6,3,3,0,0,7,50,104,13,0,168,103,49,0,10,155,0,0,0,0,0,10,4,0,0,15,0,0,0,0,0,41,11,0,0,49,9,9,0,0,15,5,3,0,0,14,5,0,0,0,5,14,3,0,3,19,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,7,0,0,0,15,6,0,0,0,10,3,0,0,0,3,0,0,0,0,0,3,0,0,0,7,10,0,0,0,5,22,0,0,0,25
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,0,3,0,0,6,0,0,0,0,3,16,66,15,0,93,0,10,0,0,11,97,112,16,4,233,18,26,13,0,54,35,83,13,5,132,6,46,8,0,59,17,15,4,0,33,10,4,3,0,16,23,13,0,0,33,17,18,0,0,35,80,61,10,4,152,18,25,3,0,43,0,8,3,0,11,19,13,7,0,33,21,49,14,0,81,8,17,3,0,26,26,43,3,0,75,35,39,3,0,75,428,645,115,17,1208,4,0,0,0,12,0,0,0,0,0,67,21,0,0,87,3,3,0,0,7,273,87,0,5,362,23,3,0,0,21,89,47,0,0,140,37,31,0,0,67,83,22,0,0,100,17,0,0,0,20,19,3,0,0,23,22,0,0,0,21,190,21,0,3,214,161,19,0,0,178,10,0,0,0,17,107,5,0,0,117,134,39,0,3,175,53,10,0,0,69,187,40,0,0,232
LGA44210,12,34,0,0,44,0,0,0,0,0,3,8,3,0,13,0,0,0,0,0,3,11,0,0,18,0,0,0,0,0,3,11,3,0,18,4,7,0,0,11,0,10,0,0,13,0,0,0,0,0,3,0,0,0,7,0,3,0,0,8,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,5,0,0,5,44,93,14,0,152,96,76,0,3,172,0,0,0,0,0,10,8,0,0,17,0,0,0,0,0,23,8,0,0,35,3,0,0,0,3,11,6,0,0,19,14,15,0,0,28,22,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,0,0,17,8,3,0,0,13,0,0,0,0,0,3,0,0,0,3,15,0,0,0,16,4,0,0,0,4,16,5,0,0,21
LGA44340,3,3,0,0,3,3,0,0,0,9,23,35,8,0,65,0,0,0,0,4,71,103,17,3,189,8,32,6,0,43,17,76,18,0,111,9,40,14,0,62,19,15,4,0,36,9,3,0,0,14,26,17,0,0,45,31,27,5,3,66,116,76,4,0,192,31,16,7,0,52,8,5,5,0,16,22,15,4,0,39,38,75,8,0,117,8,3,0,0,16,14,49,4,0,68,47,31,0,0,72,502,623,104,7,1235,6,3,0,0,13,0,0,0,0,0,57,14,4,0,76,0,0,0,0,0,274,51,0,4,324,19,9,0,0,21,67,28,0,0,98,42,24,0,0,73,29,10,0,0,41,17,0,0,0,21,24,3,0,0,25,21,0,0,0,22,261,37,0,0,301,89,18,0,0,107,5,0,0,0,6,114,15,0,0,123,176,72,3,3,248,53,8,0,3,63,164,42,0,0,204
LGA44550,19,24,3,3,44,3,3,0,0,8,21,38,14,0,65,0,3,0,0,4,32,77,0,6,114,5,7,0,0,14,12,55,17,0,78,5,30,0,0,40,16,12,3,0,29,8,0,0,0,7,4,12,0,0,18,14,17,4,0,34,51,39,0,0,87,15,9,4,0,31,0,0,0,0,3,3,0,0,0,6,7,22,4,0,30,5,0,0,0,5,9,28,0,0,37,10,28,5,0,41,232,399,53,11,697,100,18,0,7,121,3,0,0,0,8,57,12,0,4,78,3,0,0,0,3,138,33,0,4,174,12,3,0,0,13,45,44,4,0,95,24,26,0,0,49,28,6,0,0,35,4,0,0,0,8,7,0,0,0,9,9,6,0,0,18,112,21,0,0,129,73,14,0,0,86,5,0,0,0,5,54,3,0,0,55,89,23,0,3,114,28,0,0,0,31,110,38,0,0,148
LGA44620,3,17,3,0,24,0,0,0,0,0,3,27,3,0,37,0,3,0,0,5,14,62,4,0,76,3,25,4,0,32,4,67,19,0,87,3,30,12,0,38,4,17,10,0,35,0,3,0,0,6,7,19,0,0,23,9,11,0,0,16,16,24,4,0,42,0,10,0,0,12,0,7,0,0,6,0,3,0,0,3,12,25,8,0,43,0,4,0,0,4,11,28,0,0,45,3,16,3,0,27,96,402,68,0,569,17,3,0,0,17,0,0,0,0,0,20,22,0,0,42,0,0,0,0,4,68,31,0,0,103,14,3,0,0,14,28,30,3,3,61,8,15,0,0,27,21,18,0,3,36,4,0,0,0,4,4,3,0,0,6,3,0,0,0,4,25,10,0,0,39,27,13,0,0,42,4,0,0,0,3,21,4,0,0,34,36,18,9,0,57,12,5,0,0,16,90,42,0,3,134
LGA44830,27,11,0,0,41,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,38,33,3,0,68,92,58,0,3,148,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,3,0,0,13,3,0,0,0,3,3,5,0,0,12,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,4,0,0,5
LGA45040,25,36,0,3,62,0,0,0,0,0,3,19,6,0,29,0,3,0,0,7,10,27,4,0,42,3,4,0,0,14,4,26,10,0,46,7,12,0,0,25,11,16,3,0,25,3,0,0,0,6,3,3,0,0,5,0,10,0,0,10,5,10,3,0,15,8,7,0,0,10,0,0,0,0,0,3,0,0,0,3,3,5,4,0,11,0,3,0,0,3,3,19,0,0,29,8,6,0,3,14,100,218,36,9,359,78,45,0,3,125,0,0,0,0,0,20,14,3,0,35,4,0,0,0,4,90,34,0,5,122,4,0,0,0,9,21,19,0,0,46,9,9,0,0,20,14,7,0,0,17,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,25,3,0,0,24,17,3,0,0,23,9,0,0,0,5,12,0,0,0,17,33,3,10,0,45,17,3,0,0,18,47,16,0,0,67
LGA45090,37,64,0,5,106,0,3,0,0,3,0,15,3,0,14,0,3,0,0,3,0,26,0,0,27,3,8,6,0,13,0,17,4,0,16,0,3,3,0,7,4,14,0,0,26,0,0,0,0,0,4,0,0,0,3,3,3,0,0,7,5,13,0,0,16,3,6,0,0,9,0,0,0,0,0,3,0,0,0,3,7,8,5,0,20,0,0,0,0,0,3,16,0,0,19,0,3,0,0,6,74,205,22,7,308,136,113,0,9,255,0,0,0,0,0,10,4,0,0,14,0,4,0,0,4,29,18,0,0,53,5,3,0,0,9,21,21,0,0,46,3,10,0,0,10,12,3,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,16,0,0,25,14,0,0,0,19,3,0,0,0,3,4,0,0,0,9,8,3,0,0,13,3,0,0,0,3,36,8,0,0,44
LGA45120,39,53,0,5,98,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,14,0,0,16,0,0,0,0,3,3,14,0,0,14,0,0,0,0,0,5,4,0,0,13,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,54,108,3,5,171,100,66,0,6,171,0,0,0,0,0,6,3,0,0,14,0,0,0,0,0,14,3,0,0,15,5,0,0,0,5,5,6,0,0,12,5,9,0,0,15,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,13,4,0,0,0,4,0,0,0,0,0,5,0,0,0,3,6,3,0,0,12,0,0,0,0,0,4,6,0,0,10
LGA45290,3,3,0,0,11,0,0,0,0,0,18,70,12,0,105,0,7,0,0,7,57,156,30,0,244,15,48,8,0,73,31,121,31,0,183,14,70,32,0,113,6,13,0,0,19,20,11,0,0,29,51,110,3,0,165,18,42,8,4,70,114,224,48,3,390,19,25,10,4,52,0,6,4,0,11,6,18,8,0,33,47,105,34,0,187,15,13,0,0,29,23,80,8,0,115,36,43,3,0,84,500,1163,243,11,1916,7,0,0,0,10,0,0,0,0,0,39,19,0,0,56,0,0,0,0,0,142,34,0,3,185,22,10,0,0,29,75,54,3,0,135,33,51,3,0,89,19,4,0,0,26,28,0,0,0,32,32,10,0,0,41,21,6,0,0,26,213,98,6,3,327,85,17,0,0,97,7,0,0,0,8,82,14,0,0,93,173,74,19,3,268,58,0,0,0,57,147,51,0,4,202
LGA45340,26,40,3,0,74,4,4,0,0,10,63,194,23,9,281,5,15,0,0,29,142,231,17,4,405,16,55,0,3,77,46,157,21,0,224,27,103,15,0,147,35,45,3,6,86,23,13,3,0,41,29,18,0,0,50,26,50,3,0,80,126,84,7,4,219,40,35,0,0,74,3,12,0,0,14,15,17,0,0,32,54,88,13,0,150,0,17,7,0,22,40,83,0,0,128,48,69,4,7,124,762,1337,125,28,2260,133,33,3,3,170,5,0,0,0,5,241,59,3,5,304,11,6,0,0,13,646,177,0,5,830,37,9,0,0,51,155,103,3,0,256,82,80,5,7,162,117,27,0,0,149,22,0,0,0,22,29,13,0,0,44,32,8,0,0,42,282,53,0,3,335,315,34,0,3,356,14,3,0,0,17,162,7,0,0,172,296,72,5,5,379,81,14,0,0,94,417,89,0,6,512
LGA45400,6,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,18,15,20,0,0,44,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,7,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7
LGA45540,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,21,17,18,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,3,0,0,7,3,3,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
LGA45680,51,83,12,3,143,0,0,0,0,0,10,44,13,0,67,0,3,0,0,9,44,85,12,4,136,4,18,3,0,29,20,62,7,0,89,3,29,5,0,38,30,24,0,0,51,0,0,0,0,3,0,4,0,0,4,3,7,0,0,12,10,17,4,0,36,13,7,0,0,18,0,3,0,0,7,7,3,3,0,8,27,46,3,0,81,0,0,0,0,0,20,25,3,0,51,20,20,0,0,40,262,487,74,7,830,287,63,0,9,363,0,0,0,0,0,64,9,0,0,69,7,3,0,0,5,196,51,0,4,250,18,6,0,0,22,65,43,0,0,114,18,37,3,0,57,55,26,0,0,80,8,0,0,0,9,7,0,0,0,7,10,4,0,0,8,74,12,6,0,92,79,26,0,0,103,6,0,0,0,3,40,10,0,0,46,99,14,0,0,119,16,6,0,0,20,110,38,0,4,148
LGA45890,6,7,3,0,14,6,7,4,0,12,70,247,77,0,392,13,19,9,0,43,138,283,46,0,470,32,125,28,0,183,66,188,37,0,292,16,98,12,0,129,120,103,36,8,267,10,8,0,0,22,20,21,0,0,44,24,33,4,0,60,85,63,6,3,152,48,45,3,3,93,11,5,5,0,21,13,16,0,0,30,45,73,14,3,131,8,10,4,0,21,64,150,12,4,234,65,101,6,5,180,852,1599,321,30,2803,10,7,0,0,19,4,0,0,0,4,154,45,7,0,209,16,0,0,0,15,382,81,0,15,479,44,15,0,5,67,183,62,4,3,251,64,101,0,3,170,296,41,0,0,333,20,3,0,0,22,28,5,0,0,29,25,3,0,0,29,231,26,0,3,268,152,17,0,0,164,9,0,0,0,7,107,13,0,0,119,213,41,0,4,257,62,13,0,0,74,339,80,4,0,428
