LGA_CODE_2016,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49mo_Mng,FTS_49mo_Pro,FTS_49mo_TecTW,FTS_49mo_CoPSW,FTS_49mo_ClAW,FTS_49mo_SWks,FTS_49mo_MaOpDv,FTS_49mo_Lab,FTS_49mo_IDNS,FTS_49mo_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49mo_Mng,PTS_49mo_Pro,PTS_49mo_TecTW,PTS_49mo_CoPSW,PTS_49mo_ClAW,PTS_49mo_SWks,PTS_49mo_MaOpDv,PTS_49mo_Lab,PTS_49mo_IDNS,PTS_49mo_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
LGA40120,0,0,3,10,0,8,0,13,0,25,8,13,8,154,15,180,7,142,3,534,3,3,3,36,3,21,4,29,0,109,0,0,0,13,0,4,0,6,0,24,0,0,0,0,0,3,0,6,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,7,8,25,19,215,19,218,14,196,6,717,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,10,0,13,0,40,0,3,0,9,6,4,0,7,0,30,0,3,8,8,0,3,0,4,0,17,0,0,20,8,0,0,0,4,0,29,4,0,14,3,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,8,51,39,4,19,7,30,0,158
LGA40220,0,0,0,13,0,3,0,5,0,19,5,0,7,70,5,73,0,50,0,208,3,3,3,6,3,7,0,7,0,32,0,0,0,4,0,3,0,7,0,13,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,12,6,3,15,90,13,93,0,69,3,294,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,14,0,0,3,9,0,0,0,0,0,12,0,0,3,0,3,3,0,6,0,17,0,0,6,0,0,0,0,4,0,12,0,0,3,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,14,3,10,0,10,0,70
LGA40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,8
LGA40310,0,0,0,9,0,3,0,3,0,17,0,9,8,103,3,100,12,125,0,362,0,0,0,19,0,13,0,16,0,53,0,0,0,10,0,4,0,3,0,13,0,0,0,3,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,13,5,7,15,145,8,124,11,155,3,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,17,0,4,5,3,0,0,0,0,0,14,0,0,3,7,0,4,0,4,0,19,0,0,23,0,0,0,0,3,0,24,0,3,6,3,0,0,0,4,0,18,0,3,7,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,12,48,23,5,11,3,22,3,120
LGA40430,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
LGA40520,0,0,0,0,0,9,0,4,0,7,4,5,4,29,4,39,0,16,0,95,0,0,0,5,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,5,8,37,5,48,0,25,0,126,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,12,3,0,0,0,0,0,14,0,0,9,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,3,0,0,23,4,3,6,0,7,0,44
LGA40700,0,0,0,14,4,15,0,6,0,49,6,41,7,240,66,322,17,143,5,851,0,10,3,54,8,68,3,31,0,182,0,5,0,17,8,16,3,3,0,62,0,0,0,3,6,3,0,0,0,9,0,0,3,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,0,3,5,22,16,62,17,334,101,434,26,190,9,1199,0,0,0,0,0,0,0,0,0,8,0,5,3,8,0,7,0,6,0,31,0,0,0,10,4,9,0,0,0,26,0,0,0,10,9,8,0,3,0,34,4,7,16,3,8,3,0,0,0,46,0,5,11,4,4,3,0,0,0,29,4,5,4,3,0,0,0,0,0,21,0,3,4,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,3,12,30,40,40,33,42,0,14,0,212
LGA40910,0,4,0,4,4,9,0,0,0,26,7,23,16,105,25,252,11,99,0,542,3,8,3,28,5,34,3,11,0,90,0,0,3,4,4,13,0,3,0,32,0,0,4,3,0,0,0,0,0,11,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,3,10,12,37,26,152,33,311,23,122,3,720,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,18,0,7,0,28,0,0,4,6,0,6,0,7,0,26,0,3,0,9,0,3,0,3,0,20,0,0,13,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,24,32,4,28,0,11,3,117
LGA41010,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,9,0,25,0,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,15
LGA41060,0,3,5,28,3,48,3,22,0,115,15,75,27,354,72,896,35,352,7,1827,7,24,8,85,13,138,20,77,3,368,0,9,8,28,11,46,0,13,0,109,0,3,12,9,10,3,0,0,0,39,0,0,14,0,0,0,0,0,0,17,0,0,3,4,0,0,0,3,0,9,0,0,0,4,0,0,0,0,0,12,0,0,3,5,0,16,0,7,12,45,31,111,72,521,113,1146,58,476,19,2547,0,0,3,0,0,4,0,0,0,17,0,8,3,22,3,50,3,24,3,114,0,7,8,21,5,23,5,4,0,69,7,3,13,33,5,22,4,5,0,90,3,20,79,16,18,13,0,10,0,154,6,10,74,6,9,3,0,3,0,104,0,4,23,3,3,0,0,0,0,32,0,3,12,6,0,0,0,0,0,27,0,0,0,3,0,0,0,0,3,10,19,56,211,105,47,114,15,42,9,617
LGA41140,0,0,0,0,0,3,0,3,0,9,0,0,3,23,6,31,3,44,0,105,0,0,0,0,0,6,0,3,0,15,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,3,5,24,8,43,3,52,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,3,0,0,0,0,0,11,0,0,3,3,0,0,0,4,0,13,0,0,3,0,3,0,0,0,0,7,0,0,5,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,27,11,6,3,0,6,0,55
LGA41190,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,9,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,5,0,7,0,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,5
LGA41560,0,0,0,0,0,3,0,4,0,11,0,0,6,24,3,87,0,60,3,181,0,0,0,3,0,12,0,3,0,20,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,9,30,3,108,3,65,3,223,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,0,0,7,3,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,9,0,10,3,4,0,54
LGA41750,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41830,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA42030,0,0,0,3,0,10,0,3,0,22,3,4,9,87,13,194,0,110,3,413,0,0,8,12,0,34,4,14,0,79,0,0,0,3,0,3,0,7,0,18,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,4,9,19,111,14,248,5,136,3,548,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,6,0,10,0,26,0,4,0,4,0,14,0,3,0,26,0,0,0,10,0,5,0,0,0,20,0,0,10,3,4,3,0,5,0,25,0,0,3,0,0,3,0,0,0,12,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,22,26,6,30,0,19,0,115
LGA42110,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,4,21,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,9,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
LGA42250,0,0,0,3,0,3,0,3,0,7,0,0,3,5,0,14,0,25,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,3,10,0,20,0,30,0,69,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,7,0,23
LGA42600,0,0,0,21,3,13,0,14,0,43,6,24,18,313,29,350,27,191,5,959,3,0,4,85,8,61,9,50,0,214,4,0,0,26,3,20,0,8,0,65,3,0,3,9,0,3,0,0,0,16,3,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,4,0,4,0,10,26,21,33,452,42,447,36,268,9,1329,0,0,0,0,0,3,0,0,0,8,0,4,0,21,0,19,0,7,0,44,3,0,5,10,3,10,0,11,0,43,0,0,0,18,0,0,0,4,0,32,0,3,25,10,0,0,0,0,0,38,0,0,12,6,0,0,0,0,0,17,0,0,13,0,0,0,0,0,0,14,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,4,6,59,66,15,41,0,24,5,216
LGA42750,0,0,0,3,0,0,0,0,0,3,0,0,3,4,0,19,0,22,0,47,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,8,0,24,0,29,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,0,3,0,20
LGA43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA43220,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
LGA43360,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,10,0,9,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,25,0,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5
LGA43650,0,0,0,3,0,0,0,7,0,12,0,5,5,30,4,25,3,43,0,118,0,0,7,4,0,5,0,9,0,22,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,11,40,6,36,3,60,3,168,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,4,3,4,0,0,0,0,15,3,0,8,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,19,7,3,3,0,11,0,61
LGA43710,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,15,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7,0,13,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,7
LGA43790,0,0,0,0,0,3,0,0,0,10,3,3,5,21,3,63,0,30,0,132,0,0,3,0,0,3,0,6,0,16,0,0,0,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,14,30,3,78,0,40,3,177,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,4,0,5,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,7,0,0,4,4,0,0,0,0,0,9,0,0,13,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,11,3,6,0,3,0,52
