LGA_CODE_2016,ET_NS_35_39_HW_0,ET_NS_35_39_HW_1_15,ET_NS_35_39_HW_16_24,ET_NS_35_39_HW_25_34,ET_NS_35_39_HW_35_39,ET_NS_35_39_HW_40,ET_NS_35_39_HW_41_48,ET_NS_35_39_HW_49mor,ET_NS_35_39_HW_NS,ET_NS_35_39_Tot,ET_NS_40_44_HW_0,ET_NS_40_44_HW_1_15,ET_NS_40_44_HW_16_24,ET_NS_40_44_HW_25_34,ET_NS_40_44_HW_35_39,ET_NS_40_44_HW_40,ET_NS_40_44_HW_41_48,ET_NS_40_44_HW_49mor,ET_NS_40_44_HW_NS,ET_NS_40_44_Tot,ET_NS_45_49_HW_0,ET_NS_45_49_HW_1_15,ET_NS_45_49_HW_16_24,ET_NS_45_49_HW_25_34,ET_NS_45_49_HW_35_39,ET_NS_45_49_HW_40,ET_NS_45_49_HW_41_48,ET_NS_45_49_HW_49mor,ET_NS_45_49_HW_NS,ET_NS_45_49_Tot,ET_NS_50_54_HW_0,ET_NS_50_54_HW_1_15,ET_NS_50_54_HW_16_24,ET_NS_50_54_HW_25_34,ET_NS_50_54_HW_35_39,ET_NS_50_54_HW_40,ET_NS_50_54_HW_41_48,ET_NS_50_54_HW_49mor,ET_NS_50_54_HW_NS,ET_NS_50_54_Tot,ET_NS_55_59_HW_0,ET_NS_55_59_HW_1_15,ET_NS_55_59_HW_16_24,ET_NS_55_59_HW_25_34,ET_NS_55_59_HW_35_39,ET_NS_55_59_HW_40,ET_NS_55_59_HW_41_48,ET_NS_55_59_HW_49mor,ET_NS_55_59_HW_NS,ET_NS_55_59_Tot,ET_NS_60_64_HW_0,ET_NS_60_64_HW_1_15,ET_NS_60_64_HW_16_24,ET_NS_60_64_HW_25_34,ET_NS_60_64_HW_35_39,ET_NS_60_64_HW_40,ET_NS_60_64_HW_41_48,ET_NS_60_64_HW_49mor,ET_NS_60_64_HW_NS,ET_NS_60_64_Tot,ET_NS_65_69_HW_0,ET_NS_65_69_HW_1_15,ET_NS_65_69_HW_16_24,ET_NS_65_69_HW_25_34,ET_NS_65_69_HW_35_39,ET_NS_65_69_HW_40,ET_NS_65_69_HW_41_48,ET_NS_65_69_HW_49mor,ET_NS_65_69_HW_NS,ET_NS_65_69_Tot,ET_NS_70_74_HW_0,ET_NS_70_74_HW_1_15,ET_NS_70_74_HW_16_24,ET_NS_70_74_HW_25_34,ET_NS_70_74_HW_35_39,ET_NS_70_74_HW_40,ET_NS_70_74_HW_41_48,ET_NS_70_74_HW_49mor,ET_NS_70_74_HW_NS,ET_NS_70_74_Tot,ET_NS_75ov_HW_0,ET_NS_75ov_HW_1_15,ET_NS_75ov_HW_16_24,ET_NS_75ov_HW_25_34,ET_NS_75ov_HW_35_39,ET_NS_75ov_HW_40,ET_NS_75ov_HW_41_48,ET_NS_75ov_HW_49mor,ET_NS_75ov_HW_NS,ET_NS_75ov_Tot,ET_NS_Tot_HW_0,ET_NS_Tot_HW_1_15,ET_NS_Tot_HW_16_24,ET_NS_Tot_HW_25_34,ET_NS_Tot_HW_35_39,ET_NS_Tot_HW_40,ET_NS_Tot_HW_41_48,ET_NS_Tot_HW_49mor,ET_NS_Tot_HW_NS,ET_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_15,Tot_15_19_HW_16_24,Tot_15_19_HW_25_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40,Tot_15_19_HW_41_48,Tot_15_19_HW_49mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_15,Tot_20_24_HW_16_24,Tot_20_24_HW_25_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40,Tot_20_24_HW_41_48,Tot_20_24_HW_49mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_15,Tot_25_29_HW_16_24,Tot_25_29_HW_25_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40,Tot_25_29_HW_41_48,Tot_25_29_HW_49mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_15,Tot_30_34_HW_16_24,Tot_30_34_HW_25_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40,Tot_30_34_HW_41_48,Tot_30_34_HW_49mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_15,Tot_35_39_HW_16_24,Tot_35_39_HW_25_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40,Tot_35_39_HW_41_48,Tot_35_39_HW_49mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_15,Tot_40_44_HW_16_24,Tot_40_44_HW_25_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40,Tot_40_44_HW_41_48,Tot_40_44_HW_49mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_15,Tot_45_49_HW_16_24,Tot_45_49_HW_25_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40,Tot_45_49_HW_41_48,Tot_45_49_HW_49mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_15,Tot_50_54_HW_16_24,Tot_50_54_HW_25_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40,Tot_50_54_HW_41_48,Tot_50_54_HW_49mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_15,Tot_55_59_HW_16_24,Tot_55_59_HW_25_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40,Tot_55_59_HW_41_48,Tot_55_59_HW_49mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_15,Tot_60_64_HW_16_24,Tot_60_64_HW_25_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40,Tot_60_64_HW_41_48,Tot_60_64_HW_49mor,Tot_60_64_HW_NS,Tot_60_64_Tot
LGA18400,0,0,0,0,3,0,0,0,3,8,0,0,0,0,0,3,0,3,0,21,0,3,0,0,0,4,0,3,0,14,0,0,0,5,0,3,0,4,3,13,3,0,3,3,0,0,3,4,0,15,0,0,4,0,4,0,3,4,0,18,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,10,16,14,18,16,20,14,29,20,159,24,347,81,49,79,84,38,37,23,758,26,121,99,79,205,175,104,105,26,933,47,73,74,86,216,197,127,188,15,1021,48,84,101,120,224,187,119,228,17,1122,32,104,103,101,257,211,146,221,28,1203,29,108,135,139,250,250,119,257,24,1312,24,94,104,159,237,224,120,271,26,1250,22,83,111,127,234,215,121,228,23,1163,55,86,100,105,221,195,111,200,19,1102,40,89,76,71,114,101,60,132,12,703
LGA18450,5,4,5,8,16,4,0,8,7,57,4,3,14,10,6,12,0,4,16,72,3,9,5,9,12,8,11,6,14,77,3,6,5,6,12,16,3,6,14,74,0,3,8,7,13,10,0,14,18,72,5,10,8,3,9,3,0,3,7,52,3,3,3,4,4,0,4,0,4,31,0,3,0,0,3,0,0,3,7,18,3,3,0,0,0,0,0,0,19,23,46,93,77,67,88,87,20,62,172,711,185,2640,576,308,412,339,92,67,111,4722,224,1860,1224,1068,1550,1248,459,475,202,8313,320,731,781,858,1782,1613,717,786,144,7727,399,657,933,858,1697,1533,725,998,138,7940,315,703,1042,962,1635,1377,721,1134,115,7998,209,710,1103,1176,1764,1647,872,1313,107,8909,196,636,880,1077,1916,1674,865,1348,151,8743,236,643,899,1172,1997,1660,843,1322,121,8893,298,616,805,985,1739,1374,743,1046,97,7690,234,586,680,566,835,683,301,586,70,4544
LGA18500,0,3,0,0,4,7,3,3,4,25,0,3,3,0,0,0,0,3,0,15,0,3,0,3,5,7,3,4,4,28,0,0,0,0,0,0,4,3,0,8,0,0,0,0,3,4,0,4,6,14,0,3,0,6,3,3,0,3,0,17,0,3,3,0,0,0,0,0,3,12,0,0,0,3,4,0,0,0,0,14,0,3,3,0,0,0,0,0,9,10,9,25,19,19,23,32,11,26,44,197,24,313,104,43,36,41,15,15,30,631,41,487,468,209,224,309,199,141,56,2141,54,182,408,242,449,588,351,434,52,2754,88,169,315,204,402,523,275,484,40,2501,65,168,254,206,270,374,223,443,41,2044,40,187,202,225,234,398,195,436,38,1949,30,177,199,230,218,368,166,447,23,1857,30,155,165,235,233,340,186,385,19,1747,34,157,166,187,239,283,129,298,26,1530,28,196,184,163,152,203,101,212,23,1267
LGA18710,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,6,0,4,4,4,11,7,0,7,12,51,4,79,18,19,12,9,5,3,8,158,11,41,40,37,54,43,19,9,14,264,10,25,31,25,58,38,29,45,10,282,21,25,28,24,56,60,29,71,3,315,13,29,30,44,44,38,37,68,5,306,8,27,38,52,42,79,31,75,9,363,11,27,44,43,63,59,30,81,7,357,18,36,39,48,70,74,31,70,7,391,12,39,45,39,69,46,34,76,3,358,4,52,30,38,36,47,18,49,3,279
LGA19090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,13,0,3,3,3,3,3,0,7,7,31,7,3,8,11,9,15,3,20,0,78,0,4,6,7,11,13,4,30,0,76,7,3,9,3,9,12,3,26,6,70,7,4,9,3,15,19,4,24,4,94,3,6,3,9,19,19,4,20,0,78,3,3,3,7,10,15,3,27,7,79,3,5,6,9,8,14,3,35,0,91,3,0,5,6,18,11,6,34,0,91,3,7,3,12,8,10,8,26,0,80
LGA19499,19,26,13,26,20,48,17,36,25,233,18,32,19,34,37,52,16,34,40,280,22,32,23,28,24,62,23,43,30,287,29,39,30,33,19,59,16,27,41,285,34,34,38,32,24,39,11,33,38,269,21,31,23,23,15,27,7,21,28,211,14,18,19,10,8,7,4,7,18,102,9,14,8,3,3,5,0,4,16,61,9,7,3,3,3,0,0,3,48,75,234,309,232,276,238,426,125,294,448,2587,235,1722,455,476,1020,1369,375,306,258,6207,558,2110,1354,1293,2160,3320,1125,1341,501,13764,585,1288,1471,1436,2099,3828,1391,2273,433,14794,638,1458,1401,1445,2004,3560,1370,2831,412,15125,553,1522,1346,1568,1708,3494,1311,2816,326,14643,518,1899,1621,1772,1814,3668,1417,2953,344,16018,557,1919,1711,1987,1875,3390,1340,2963,396,16145,670,2004,1880,2164,1865,3260,1247,2769,362,16220,690,2049,1886,2033,1559,2589,950,2114,298,14163,567,1799,1552,1394,930,1548,542,1140,201,9671
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,3,6,0,9,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,3,0,3,0,9,3,0,3,0,0,0,0,3,0,11,3,4,0,3,0,0,0,3,0,14,3,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,9
LGA19898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,5,0,0,0,3,0,0,0,11,0,0,0,0,0,3,5,0,0,10,3,0,0,3,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,7,8,14,6,6,3,10,6,12,20,88,16,184,26,25,24,13,6,3,8,304,16,37,30,45,59,45,27,25,12,290,7,23,17,45,62,48,32,54,4,292,17,35,36,25,45,45,36,35,4,286,11,30,44,51,55,39,34,59,12,341,14,50,77,70,87,73,42,97,12,516,11,44,74,77,91,83,48,118,9,559,23,45,63,95,122,88,50,116,18,606,24,65,79,86,109,80,36,127,6,622,33,54,69,58,48,65,29,72,10,441
LGA20260,0,0,0,0,3,0,0,0,3,7,0,0,0,0,0,3,0,0,3,12,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,5,9,15,4,7,10,61,11,151,20,14,39,37,9,6,11,302,14,53,29,63,66,61,24,22,12,340,20,29,39,50,83,88,48,72,6,434,25,30,29,50,60,75,34,73,10,378,14,44,38,41,77,85,37,101,4,440,12,31,35,58,86,105,30,84,3,460,10,44,56,75,100,132,47,115,5,587,21,28,41,80,111,110,52,102,10,563,36,44,62,77,82,83,36,112,9,541,22,48,48,63,81,72,23,75,7,440
LGA20570,4,0,0,3,3,6,0,3,9,35,0,4,6,3,5,9,4,8,11,48,0,3,3,6,4,3,4,13,4,35,7,3,7,8,4,9,5,8,9,58,4,3,6,8,11,4,0,13,5,53,6,8,8,3,6,4,4,5,4,45,5,0,3,3,0,4,0,3,6,28,0,4,3,3,0,3,0,4,10,23,3,3,0,3,0,0,0,0,10,15,46,63,35,50,53,60,26,59,108,510,101,1733,278,175,247,137,55,36,92,2862,164,1005,649,603,939,708,334,211,144,4754,194,440,430,538,1126,927,511,476,70,4719,266,459,477,503,857,807,525,528,76,4501,184,438,574,580,828,805,473,585,61,4524,141,427,582,690,886,868,556,702,66,4916,131,344,508,751,1011,886,516,747,74,4964,172,334,487,762,1062,847,502,774,73,5011,189,338,504,673,962,696,391,655,58,4468,164,357,383,479,566,422,229,320,49,2979
LGA20660,0,9,8,5,0,9,3,4,7,36,0,3,4,10,0,3,3,6,11,35,8,4,4,4,7,12,0,5,9,51,0,3,0,3,6,12,3,4,4,37,0,0,6,8,0,3,0,0,13,25,4,9,0,8,3,4,3,6,3,40,0,4,3,0,0,4,0,0,3,22,0,3,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,10,9,28,49,28,51,40,58,16,33,73,383,51,1532,197,88,102,84,30,14,37,2138,101,1017,584,440,581,566,223,164,75,3753,156,349,377,514,898,1051,475,487,78,4391,287,370,440,460,806,949,459,534,77,4384,150,425,538,535,649,783,346,513,81,4030,120,469,628,658,651,816,369,575,80,4372,107,375,666,754,797,857,404,613,72,4643,113,338,512,756,761,792,340,632,50,4288,154,330,556,661,717,678,328,514,67,4003,127,359,423,475,505,435,160,330,31,2838
LGA20740,0,4,0,0,0,3,0,0,0,12,0,3,3,3,0,5,0,0,3,23,0,0,0,0,0,8,0,5,3,23,0,0,3,0,0,3,3,0,0,13,3,0,0,0,0,3,0,3,3,13,3,3,0,3,4,3,0,0,7,30,0,0,0,0,0,0,0,0,3,7,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,11,17,26,11,20,17,33,12,16,38,181,48,401,47,38,43,21,11,11,23,646,37,131,95,111,123,124,44,28,21,705,47,92,81,95,186,131,74,64,14,795,58,130,115,99,143,124,83,93,19,865,40,99,103,132,150,145,55,124,9,863,42,115,136,158,151,177,100,163,17,1063,44,133,153,161,177,222,96,192,13,1192,61,119,132,228,165,186,88,153,12,1147,71,132,182,216,171,177,82,166,11,1200,68,158,131,166,103,97,45,101,21,888
LGA20830,0,0,0,0,3,4,0,3,6,22,0,3,0,0,0,3,3,7,3,18,0,4,4,0,4,3,0,3,6,29,0,3,0,3,5,3,0,4,3,25,0,0,0,3,0,5,3,3,3,22,0,3,0,4,0,0,5,3,5,19,0,3,3,0,0,0,0,3,4,14,0,0,0,0,3,0,0,4,0,12,0,0,0,0,0,0,0,0,3,6,11,38,19,22,28,28,19,44,44,244,28,666,123,66,72,71,27,18,29,1096,46,299,217,168,328,277,121,114,39,1605,66,138,153,153,343,326,163,204,41,1588,82,171,178,170,261,272,212,238,31,1608,68,184,193,188,216,254,146,250,31,1530,48,183,172,203,238,301,163,295,26,1626,43,181,222,241,290,301,157,339,43,1809,53,155,186,258,275,272,149,351,38,1733,65,158,169,232,230,267,142,282,23,1575,57,168,154,177,146,159,84,200,22,1174
LGA20910,0,3,0,0,0,4,3,9,5,28,0,3,0,4,0,6,7,4,4,30,0,3,3,5,0,5,0,3,0,28,3,0,0,3,0,0,3,6,8,26,0,0,4,3,4,3,0,3,3,26,0,3,0,3,3,3,0,3,3,22,0,3,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,3,12,0,5,0,0,0,0,0,0,10,15,14,37,20,31,18,34,17,38,67,270,59,1094,133,55,49,52,20,9,29,1497,68,884,560,310,366,371,171,103,67,2904,77,235,315,332,625,659,340,314,52,2941,125,216,258,314,594,643,319,426,55,2951,87,303,327,316,423,516,258,413,56,2703,74,378,423,421,405,551,289,497,48,3084,59,384,462,547,492,580,278,596,50,3448,62,325,428,466,492,605,272,624,48,3315,77,286,364,444,419,442,206,497,53,2788,67,345,280,308,258,263,125,294,29,1968
LGA21010,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,3,0,0,9,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,4,9,8,6,12,4,8,6,10,16,80,14,168,23,21,28,12,7,4,12,287,22,47,44,62,92,64,37,20,12,387,9,29,43,30,91,64,42,33,4,346,26,27,33,47,58,82,42,62,7,383,14,32,59,48,62,68,47,59,6,387,17,45,62,71,79,73,52,69,7,466,15,35,55,85,85,102,55,102,9,555,36,35,64,92,114,91,67,116,8,620,38,57,78,100,107,104,57,94,10,649,26,64,65,83,64,61,33,74,14,484
LGA21110,0,6,3,0,5,5,4,9,5,38,0,10,3,5,0,10,4,7,12,48,0,8,7,7,10,11,4,10,5,64,0,5,11,8,6,3,6,12,10,54,3,7,3,5,9,12,4,11,6,51,0,8,3,0,0,3,0,4,5,34,0,7,6,6,0,0,0,0,7,31,0,3,3,0,4,0,3,0,6,26,0,3,0,3,0,0,0,0,7,17,16,82,57,47,53,67,34,65,115,528,97,2069,306,121,93,80,34,17,68,2879,175,2060,1253,698,947,942,407,276,175,6931,230,680,867,728,1974,2093,959,986,139,8651,384,604,765,703,1778,2208,893,1242,136,8722,293,599,802,733,1275,1755,738,1228,112,7530,148,707,902,916,1112,1655,823,1393,117,7766,131,725,867,1003,1129,1515,793,1599,110,7873,135,619,776,966,1031,1466,656,1388,105,7136,172,620,719,893,958,1096,585,1128,59,6234,154,637,590,673,668,647,278,662,48,4356
LGA21180,3,0,3,4,10,3,6,10,16,65,4,5,12,12,11,13,3,8,11,73,7,11,4,9,18,18,3,10,22,100,3,7,10,7,16,13,5,13,9,82,3,7,4,8,12,10,3,15,17,73,6,11,3,4,13,5,3,6,6,55,3,10,4,0,0,3,0,3,4,30,0,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,6,11,15,43,106,67,64,116,90,48,91,168,801,102,1917,370,180,199,157,39,35,102,3109,135,1256,967,680,1100,1002,380,313,192,6025,208,465,669,774,1837,1758,757,857,194,7517,257,491,661,808,1819,1904,856,1071,202,8055,210,507,647,768,1696,1684,734,1083,145,7465,173,515,712,888,1696,1688,714,1190,176,7744,140,516,642,891,1716,1630,771,1217,179,7703,155,442,572,842,1489,1468,671,1132,141,6911,190,470,546,701,1261,1193,587,907,125,5969,145,351,399,457,803,638,282,468,53,3596
LGA21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,5,3,7,0,9,7,34,3,89,8,3,5,5,0,0,3,114,4,18,11,11,29,31,11,16,4,137,11,10,10,12,23,34,19,25,0,151,9,23,11,12,19,38,14,38,3,166,0,19,21,24,12,29,9,43,3,155,8,26,32,29,28,24,20,50,3,225,9,24,31,31,33,42,22,73,7,280,6,18,39,42,38,44,18,73,7,290,19,19,38,49,55,54,27,88,3,344,19,20,28,25,32,36,20,62,5,252
LGA21370,0,5,3,0,0,8,0,3,3,23,0,6,3,0,3,3,0,9,4,20,0,4,3,0,6,3,0,0,10,25,5,3,5,4,0,7,0,3,4,33,0,0,0,0,7,3,0,3,3,28,0,0,0,0,0,3,0,11,9,24,3,3,0,0,0,4,0,3,0,19,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,7,11,18,32,17,22,25,32,13,50,54,265,43,548,75,61,122,89,30,22,42,1037,41,127,88,167,287,231,111,103,35,1195,59,94,89,133,249,250,172,173,27,1253,62,111,142,129,231,212,109,235,20,1262,54,121,153,154,192,179,122,237,20,1224,48,136,169,209,267,278,178,332,30,1641,50,103,158,253,311,296,188,380,36,1769,65,133,192,255,319,282,191,408,29,1879,88,137,179,255,288,292,169,373,33,1820,74,154,160,185,175,153,108,236,30,1279
LGA21450,0,3,3,0,7,0,0,8,11,29,0,3,4,3,7,0,0,9,10,29,3,3,0,0,6,3,0,4,6,30,0,0,0,4,0,3,3,4,3,27,4,3,0,3,4,4,0,7,4,27,0,0,6,3,0,3,0,4,3,21,0,0,3,0,0,3,3,4,0,21,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,11,15,41,27,31,31,33,15,39,62,291,56,1175,190,92,141,114,49,23,53,1888,57,470,376,276,513,403,187,133,66,2485,88,221,223,220,545,478,276,299,71,2412,125,249,292,263,433,474,248,378,53,2513,66,298,280,285,384,411,192,398,46,2370,40,281,324,332,384,476,228,383,47,2479,54,239,266,395,411,495,286,474,41,2658,59,185,259,323,359,454,221,398,45,2297,76,178,237,279,322,365,176,364,41,2029,44,172,197,236,192,192,97,211,27,1363
LGA21610,0,3,6,4,7,8,3,3,14,54,4,13,8,9,3,9,5,9,12,69,7,13,8,5,6,7,3,15,15,69,5,3,12,7,4,9,3,8,9,69,3,6,3,4,9,0,9,13,20,65,8,3,3,3,3,4,0,0,15,49,7,3,5,0,7,4,0,0,8,37,0,7,0,0,0,0,0,0,11,15,3,7,0,3,0,3,0,0,5,27,47,87,72,59,71,75,30,68,157,676,137,2808,517,257,275,205,77,50,111,4432,162,1351,1030,849,1217,973,399,353,163,6497,210,532,625,716,1566,1357,777,776,155,6719,333,657,782,799,1416,1369,720,930,147,7162,199,722,792,870,1215,1197,599,912,123,6636,141,711,807,1038,1160,1201,647,1057,137,6899,147,636,807,1077,1310,1257,661,1155,118,7174,166,488,679,857,1155,1164,537,1085,128,6262,182,490,606,768,953,878,405,867,93,5233,141,466,445,542,543,523,264,452,73,3449
LGA21670,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,7,0,0,0,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,3,4,4,11,3,6,27,75,13,170,28,9,21,10,4,6,10,272,8,48,55,45,67,57,24,16,11,334,14,29,37,34,69,62,32,28,12,326,13,34,42,51,44,47,26,37,7,306,15,39,38,41,54,48,32,40,6,309,15,32,52,69,95,67,40,49,9,418,12,41,68,92,104,72,43,64,9,500,15,46,53,75,113,75,47,71,10,521,22,42,77,73,89,64,34,62,11,474,19,54,49,64,71,42,22,59,6,380
LGA21750,0,0,0,0,0,0,0,5,4,9,0,0,0,0,3,5,0,3,0,12,0,0,0,3,5,3,0,3,3,15,3,0,0,0,3,3,0,0,3,14,0,0,0,3,0,0,0,3,9,21,4,0,3,0,3,0,0,5,0,12,0,3,3,3,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,8,10,21,13,15,16,14,7,24,26,144,21,315,49,42,62,35,12,15,13,563,30,122,108,101,187,128,62,65,35,832,40,57,94,104,199,197,84,116,25,921,63,91,91,104,158,151,98,144,13,927,20,91,114,115,145,138,65,157,13,862,22,81,91,121,147,161,99,155,17,893,25,81,109,144,183,156,83,180,11,976,40,80,109,152,179,155,76,218,12,1031,64,99,91,134,193,119,78,174,17,963,44,88,104,95,113,81,39,110,13,683
LGA21830,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,3,12,0,0,0,3,0,0,0,5,0,12,3,0,0,0,4,3,0,7,3,18,3,0,0,0,0,4,0,0,3,13,6,0,0,0,0,0,0,0,3,11,0,3,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,8,18,17,8,14,4,5,4,31,26,126,27,256,40,14,24,21,13,7,19,425,23,103,54,71,81,111,42,53,16,558,27,39,55,60,97,114,79,97,20,574,25,57,58,44,79,86,56,116,13,528,20,56,55,49,63,83,55,168,9,561,10,64,82,81,75,88,79,180,14,669,16,44,79,97,90,156,85,215,11,789,41,56,73,96,107,123,91,244,15,835,33,67,73,94,108,105,61,199,11,750,24,59,51,80,51,64,44,149,10,533
