LGA_CODE_2016,Mng_NNI_H_0,Mng_NNI_H_1_15,Mng_NNI_H_16_24,Mng_NNI_H_25_34,Mng_NNI_H_35_39,Mng_NNI_H_40,Mng_NNI_H_41_48,Mng_NNI_H_49mo,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_15,Mng_1_149_H_16_24,Mng_1_149_H_25_34,Mng_1_149_H_35_39,Mng_1_149_H_40,Mng_1_149_H_41_48,Mng_1_149_H_49mo,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_15,Mng_150_299_H_16_24,Mng_150_299_H_25_34,Mng_150_299_H_35_39,Mng_150_299_H_40,Mng_150_299_H_41_48,Mng_150_299_H_49mo,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_15,Mng_300_399_H_16_24,Mng_300_399_H_25_34,Mng_300_399_H_35_39,Mng_300_399_H_40,Mng_300_399_H_41_48,Mng_300_399_H_49mo,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_15,Mng_400_499_H_16_24,Mng_400_499_H_25_34,Mng_400_499_H_35_39,Mng_400_499_H_40,Mng_400_499_H_41_48,Mng_400_499_H_49mo,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_15,Mng_500_649_H_16_24,Mng_500_649_H_25_34,Mng_500_649_H_35_39,Mng_500_649_H_40,Mng_500_649_H_41_48,Mng_500_649_H_49mo,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_15,Mng_650_799_H_16_24,Mng_650_799_H_25_34,Mng_650_799_H_35_39,Mng_650_799_H_40,Mng_650_799_H_41_48,Mng_650_799_H_49mo,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_15,Mng_800_999_H_16_24,Mng_800_999_H_25_34,Mng_800_999_H_35_39,Mng_800_999_H_40,Mng_800_999_H_41_48,Mng_800_999_H_49mo,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_15,Mng_1000_1249_H_16_24,Mng_1000_1249_H_25_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40,Mng_1000_1249_H_41_48,Mng_1000_1249_H_49mo,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_15,Mng_1250_1499_H_16_24,Mng_1250_1499_H_25_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40,Mng_1250_1499_H_41_48,Mng_1250_1499_H_49mo,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_15,Mng_1500_1749_H_16_24,Mng_1500_1749_H_25_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40,Mng_1500_1749_H_41_48,Mng_1500_1749_H_49mo,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_15,Mng_1750_1999_H_16_24,Mng_1750_1999_H_25_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40,Mng_1750_1999_H_41_48,Mng_1750_1999_H_49mo,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_15,Mng_2000_2999_H_16_24,Mng_2000_2999_H_25_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40,Mng_2000_2999_H_41_48,Mng_2000_2999_H_49mo,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000mo_H_0,Mng_3000mo_H_1_15,Mng_3000mo_H_16_24,Mng_3000mo_H_25_34,Mng_3000mo_H_35_39,Mng_3000mo_H_40,Mng_3000mo_H_41_48,Mng_3000mo_H_49mo,Mng_3000mo_H_NS,Mng_3000mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_15,Mng_PINS_H_16_24,Mng_PINS_H_25_34,Mng_PINS_H_35_39,Mng_PINS_H_40,Mng_PINS_H_41_48,Mng_PINS_H_49mo,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_15,Mng_Tot_H_16_24,Mng_Tot_H_25_34,Mng_Tot_H_35_39,Mng_Tot_H_40,Mng_Tot_H_41_48,Mng_Tot_H_49mo,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_15,Pro_NNI_H_16_24,Pro_NNI_H_25_34,Pro_NNI_H_35_39,Pro_NNI_H_40,Pro_NNI_H_41_48,Pro_NNI_H_49mo,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_15,Pro_1_149_H_16_24,Pro_1_149_H_25_34,Pro_1_149_H_35_39,Pro_1_149_H_40,Pro_1_149_H_41_48,Pro_1_149_H_49mo,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_15,Pro_150_299_H_16_24,Pro_150_299_H_25_34,Pro_150_299_H_35_39,Pro_150_299_H_40,Pro_150_299_H_41_48,Pro_150_299_H_49mo,Pro_150_299_H_NS,Pro_150_299_H_Tot,Pro_300_399_H_0,Pro_300_399_H_1_15,Pro_300_399_H_16_24,Pro_300_399_H_25_34,Pro_300_399_H_35_39,Pro_300_399_H_40,Pro_300_399_H_41_48,Pro_300_399_H_49mo,Pro_300_399_H_NS,Pro_300_399_H_Tot
LGA55950,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,4,5,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,11,0,0,3,0,0,3,0,3,0,12,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,13,13,54,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56090,0,4,0,0,0,3,0,6,0,23,0,4,0,0,0,0,0,3,0,11,0,8,3,5,3,0,0,0,0,20,0,15,8,3,0,3,4,3,0,33,0,7,11,3,0,5,3,8,0,41,0,7,7,15,3,9,3,9,0,48,0,7,9,13,9,8,10,15,0,65,3,3,6,11,11,14,6,18,0,78,0,0,5,6,22,29,10,29,3,110,3,0,0,0,15,26,12,32,0,90,3,3,5,4,17,15,21,34,0,99,0,0,3,0,8,21,6,26,3,68,4,3,3,3,13,26,40,60,0,151,4,3,0,3,7,9,11,35,0,77,0,0,0,0,0,0,0,0,6,6,28,64,68,78,110,182,126,282,17,938,0,0,0,0,0,3,0,3,0,11,0,20,3,0,0,0,0,3,0,34,4,23,6,0,0,3,0,8,0,47,0,24,16,4,3,4,0,0,0,56
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,0,3,0,0,0,4,0,15,0,18,0,0,0,0,0,4,0,0,0,9,0,14,4,0,0,0,0,3,0,19,0,3,9,4,0,0,0,9,0,21,5,8,4,0,0,0,0,5,3,16,3,0,8,8,6,4,0,11,0,36,0,4,9,0,3,9,0,10,0,36,0,3,7,3,11,5,3,9,0,43,0,0,3,4,5,14,3,14,0,56,0,0,3,0,9,4,0,25,0,44,0,0,6,5,10,15,5,21,0,67,0,0,0,0,3,4,4,19,0,41,0,0,3,0,13,22,14,41,3,106,5,0,3,3,13,11,17,49,0,97,0,3,0,0,0,0,0,0,0,11,20,43,54,35,75,111,52,231,6,627,0,3,0,0,0,0,0,0,0,8,0,4,0,0,0,3,0,0,0,11,0,4,3,4,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,9
LGA56300,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,7,0,12,0,0,0,0,0,6,0,3,0,13,0,0,7,0,0,0,0,3,0,7,0,0,0,0,3,0,0,3,0,12,3,0,0,0,0,0,0,7,0,12,0,0,0,4,0,0,7,7,0,22,0,0,0,0,3,11,0,4,0,16,0,0,0,0,0,0,0,8,0,8,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,9,8,16,16,7,25,12,49,3,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
LGA56370,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,8,0,10,3,0,3,0,0,3,0,9,0,19,0,0,0,0,0,0,0,16,0,21,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,0,4,0,14,0,0,0,0,0,3,3,9,0,13,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,3,0,8,0,17,0,0,0,0,0,0,0,3,0,0,5,5,12,0,4,28,9,85,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56460,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,10,0,3,0,4,0,0,0,3,0,13,0,0,3,0,0,0,0,7,0,15,0,0,0,3,4,4,0,11,0,24,3,0,0,3,3,4,0,9,0,18,3,0,0,3,10,4,5,11,0,42,3,0,0,0,3,6,3,21,0,40,0,0,3,0,4,9,3,5,0,33,3,0,0,3,8,8,4,16,0,38,0,3,3,0,5,0,3,15,0,27,3,0,3,0,0,7,7,21,0,44,0,0,0,0,0,3,3,13,0,16,0,0,0,0,0,0,0,5,0,8,16,20,16,18,35,54,42,138,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9
LGA56580,0,4,6,0,0,0,3,7,0,21,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,4,0,0,0,14,0,3,3,0,3,0,0,0,0,15,0,3,6,8,0,0,0,0,0,23,0,13,14,10,3,6,0,0,0,49,0,6,12,10,8,14,3,7,0,60,3,10,12,9,25,18,8,15,0,100,3,8,10,10,52,33,31,19,0,164,7,0,9,6,36,33,22,36,0,151,6,3,3,14,41,40,28,23,0,159,6,3,7,10,32,55,30,36,0,171,15,14,4,20,68,106,82,141,3,455,15,14,8,9,16,67,40,167,0,337,0,0,3,0,4,3,0,3,0,17,54,109,86,106,284,375,252,464,10,1733,4,4,4,0,0,0,0,4,0,16,8,50,3,0,0,0,0,0,3,61,3,64,11,0,3,0,0,0,0,90,8,85,14,7,0,5,3,3,0,123
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,3,0,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7
LGA56730,0,0,0,0,0,3,0,3,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,4,6,0,18,0,0,0,0,0,0,3,7,0,13,0,4,3,8,0,4,0,8,0,33,0,4,7,11,0,6,3,20,0,43,0,4,5,0,8,7,4,7,0,38,0,3,0,5,9,6,0,9,0,34,3,4,0,3,12,12,7,14,0,63,6,3,3,3,8,10,7,17,0,58,0,0,0,0,13,16,9,20,0,55,0,0,0,4,10,9,12,12,0,46,0,0,5,0,10,16,29,36,0,95,4,0,3,0,0,8,10,28,0,46,0,0,0,0,0,3,3,9,0,16,26,29,32,37,72,95,99,193,3,578,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,3,0,8,6,0,0,0,0,0,0,16
LGA56790,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,0,12,0,10,0,3,0,0,0,0,0,3,0,13,0,3,0,0,0,0,0,3,0,7,0,0,3,0,0,3,5,8,0,19,0,0,3,6,0,3,0,5,0,21,0,0,3,7,0,0,3,15,0,28,0,0,0,0,0,3,0,17,0,22,0,0,0,3,3,9,11,22,0,47,0,0,3,0,0,3,0,6,0,13,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,3,0,11,0,20,0,0,0,4,0,0,0,9,0,10,0,0,0,0,0,0,0,6,0,4,6,11,14,21,15,33,34,129,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56860,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,17,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,3,0,6,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,5,0,3,0,0,0,11,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,5,3,0,0,11,0,3,0,0,0,0,0,6,0,4,0,0,0,0,3,3,7,10,0,29,0,3,0,0,0,7,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,17,6,7,15,25,14,28,0,120,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,16,0,14,3,0,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,6
LGA57000,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,4,3,3,0,8,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,11,0,11,0,0,5,3,0,0,3,20,0,32,0,0,0,0,0,0,0,3,0,3,4,3,3,4,0,10,18,79,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57080,4,6,3,6,4,9,4,29,0,73,4,12,6,0,0,3,3,14,0,40,3,24,8,0,0,6,0,12,0,53,4,19,26,11,0,17,3,19,0,98,3,18,44,16,10,10,10,5,3,125,9,35,42,46,32,20,9,29,4,224,18,24,60,57,115,77,28,37,8,421,22,21,79,80,234,184,96,97,13,818,34,30,78,81,329,316,169,194,8,1245,49,27,53,82,288,319,160,198,8,1179,52,19,38,103,346,465,217,268,8,1509,55,10,38,91,274,487,211,250,3,1415,167,35,64,150,936,1645,982,1131,23,5135,173,65,54,115,373,1739,1322,3113,18,6966,8,0,10,6,13,43,16,39,11,144,601,319,609,860,2943,5345,3218,5423,116,19443,27,8,4,5,17,19,8,20,4,104,10,71,15,4,3,12,3,6,9,131,14,137,25,7,6,20,6,0,0,218,27,117,47,16,14,15,5,9,3,261
LGA57140,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,4,0,10,0,19,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,3,0,3,8,12,6,3,6,19,4,55,3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57210,0,4,4,0,3,3,0,6,0,19,0,0,0,0,0,0,0,7,0,14,0,4,3,3,0,4,3,11,0,23,5,11,4,0,0,3,0,9,0,33,3,6,9,3,8,3,0,8,0,37,0,4,8,6,3,4,6,17,0,48,0,3,6,3,0,4,0,13,0,36,5,5,4,7,4,3,6,26,0,60,0,0,7,7,6,13,14,12,0,54,0,4,3,3,3,5,20,26,3,65,3,3,0,0,0,7,6,16,0,32,3,0,0,0,0,3,0,9,0,23,6,3,0,3,0,0,6,18,0,38,0,0,0,0,0,4,3,11,3,22,0,0,0,3,0,0,0,0,0,9,37,54,43,34,28,64,61,196,8,508,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,4
LGA57280,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,7,0,0,0,3,0,11,0,0,0,4,0,0,0,3,0,10,0,0,3,3,4,3,0,0,0,19,3,0,0,7,8,4,8,6,0,28,3,0,0,0,8,12,3,23,0,47,4,0,0,0,5,12,5,28,0,52,0,0,0,3,6,6,6,24,0,53,3,0,0,3,8,5,0,25,0,51,10,0,0,3,16,18,17,81,0,147,8,0,0,4,4,10,16,92,0,135,0,0,0,0,0,3,0,0,0,9,30,7,8,38,55,73,62,297,4,576,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,7
LGA57350,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,14,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,5,5,0,10,3,0,0,0,0,0,0,6,0,17,0,0,0,0,0,3,3,7,0,17,0,0,0,0,0,0,0,8,5,8,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,3,8,0,21,0,5,0,0,0,0,0,10,0,12,0,0,0,0,0,4,0,4,0,11,11,3,7,9,0,19,21,61,6,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57420,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,14,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,5,11,0,15,0,0,3,0,0,0,3,16,4,31,0,0,0,0,0,0,0,8,0,15,0,3,0,0,0,3,0,6,0,12,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,6,0,14,3,0,0,0,0,4,3,10,0,20,0,0,0,0,0,0,0,0,0,8,4,11,12,11,3,21,10,94,4,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA57490,0,6,9,6,3,4,4,15,0,50,0,11,3,5,0,0,0,6,0,26,3,13,4,5,3,0,0,5,0,29,0,7,14,6,0,3,0,10,0,49,3,6,23,14,9,7,5,10,0,77,9,12,31,34,18,12,10,16,4,135,12,12,23,32,65,37,18,18,3,218,13,4,15,43,93,100,28,58,0,353,7,3,12,22,71,107,55,75,0,359,4,6,14,8,59,75,63,81,0,309,8,5,7,7,46,82,67,99,0,318,8,0,4,8,37,51,57,102,0,263,24,10,10,15,44,133,122,240,3,595,10,8,4,0,4,46,38,117,0,229,0,0,7,0,3,3,0,10,3,33,100,109,153,207,459,662,475,862,20,3033,5,4,3,5,3,0,0,8,0,31,9,62,3,6,0,0,0,0,0,86,9,63,15,5,3,3,3,0,0,107,4,55,30,10,14,3,0,0,0,118
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,0,0,0,3,0,9,0,10,0,4,0,0,0,0,0,5,0,18,0,4,0,4,0,0,0,3,0,18,0,3,9,5,0,3,0,3,0,30,3,5,4,4,0,0,0,3,0,22,0,3,6,4,0,0,0,7,0,28,0,0,4,6,3,4,0,13,0,34,0,0,3,9,12,22,11,19,0,69,0,4,6,9,13,16,12,24,0,89,0,4,0,3,3,13,6,18,0,49,4,0,0,0,3,11,3,28,0,53,0,0,0,0,14,9,3,15,0,43,0,0,0,4,0,19,8,40,0,78,0,3,3,3,0,5,4,32,0,57,0,0,0,0,0,0,3,10,0,15,20,45,41,50,48,105,55,242,0,603,0,0,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,3,7,3,0,0,0,0,0,0,13
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,4,6,0,13,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,5,11,24,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
LGA57840,3,0,0,5,3,0,0,7,0,23,0,3,0,0,0,0,0,0,0,9,0,6,0,0,0,4,0,3,0,13,0,5,4,4,0,3,0,3,0,19,0,5,4,6,0,3,0,0,0,24,4,10,10,9,0,7,3,11,0,60,0,8,8,21,10,9,5,10,0,76,0,8,9,14,42,26,11,13,0,125,5,6,4,11,38,33,17,22,6,139,4,4,7,10,31,42,21,29,4,142,6,4,8,17,33,36,19,37,0,155,3,8,3,10,25,34,16,21,0,114,15,7,9,13,48,82,72,94,0,342,6,17,11,12,15,52,45,133,0,285,0,0,3,0,0,5,0,0,3,15,51,94,87,126,242,326,215,382,23,1548,3,7,0,0,3,0,0,0,0,15,7,29,0,0,0,0,0,0,0,45,4,46,8,3,3,0,0,3,0,73,3,48,14,3,0,0,0,0,0,75
LGA57910,3,8,8,10,12,22,3,35,0,97,0,25,8,8,4,3,3,4,0,54,0,27,16,10,6,7,3,7,0,76,4,40,19,16,10,14,4,15,4,131,5,33,36,25,17,17,5,25,0,163,4,33,49,54,32,29,4,37,0,247,10,33,46,80,112,86,18,47,7,443,16,32,48,77,216,187,84,104,4,751,24,26,48,66,245,315,145,180,3,1058,21,23,36,60,190,247,127,213,3,921,25,27,24,56,183,261,148,271,3,999,11,14,15,30,140,211,145,219,9,797,47,33,28,64,259,500,366,695,19,2013,24,24,34,56,78,265,234,774,9,1506,4,5,3,7,15,29,9,22,8,100,208,386,406,625,1510,2186,1305,2664,80,9357,9,24,3,0,3,8,3,9,0,69,13,175,13,10,0,3,4,9,5,227,11,183,39,14,7,10,0,18,7,282,9,173,59,18,6,9,5,11,3,287
LGA57980,0,0,5,4,3,4,0,8,0,25,4,11,3,0,0,0,0,0,0,22,0,14,3,4,0,0,0,5,0,31,0,11,13,0,4,0,0,7,0,41,0,12,12,10,3,0,0,10,0,44,0,10,23,14,7,7,3,9,0,81,3,10,22,22,25,17,6,20,0,116,7,7,18,27,52,55,21,23,3,205,6,7,16,34,69,81,46,50,3,311,4,9,17,20,62,83,41,53,0,293,3,9,3,25,57,101,34,63,5,313,8,0,12,12,63,84,48,73,0,301,22,14,9,31,108,205,114,242,10,746,12,26,8,29,41,161,125,437,3,844,0,4,3,3,0,8,5,6,0,31,72,150,166,235,493,814,439,1003,23,3402,13,11,3,0,0,3,0,0,3,29,5,95,0,0,0,3,3,0,3,109,11,118,26,5,0,3,0,0,3,169,11,101,30,9,5,3,0,3,3,156
