LGA_CODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
LGA36910,0,3,0,5,0,0,0,0,3,0,8,3,9,0,12,0,6,0,9,5,0,29,7,44,0,52,14,15,0,24,7,4,92,8,54,0,68,12,17,0,29,3,3,105,55,204,3,261,96,241,0,338,46,30,667,21,139,0,159,45,263,0,311,51,26,554,42,331,3,372,91,786,3,881,202,255,1705,135,780,8,927,261,1324,4,1591,324,321,3157,0,4,0,0,0,0,0,0,691,12,710,8,0,0,14,39,7,0,49,617,20,700,21,16,0,38,206,38,0,246,46,9,332,15,29,0,45,215,40,0,254,18,6,320,64,82,0,149,582,183,0,761,35,13,959,28,66,0,100,200,120,0,320,32,19,461,64,246,3,320,205,397,0,599,167,149,1236,204,449,7,661,1446,782,6,2230,1610,226,4722,0,0,0,0,0,0,0,0,50,0,51,0,0,0,0,4,0,0,4,31,3,38,3,3
LGA36950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,3,0,4,0,6,0,9,0,14,0,0,17,3,18,0,21,3,28,0,33,6,9,62,8,21,0,34,4,33,0,44,4,15,89,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,3,4,0,7,0,13,22,0,3,0,3,0,10,0,9,10,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,0,3,8,4,0,10,0,4,0,4,0,6,21,7,8,0,17,0,5,0,5,0,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,3,4,3,0,8,0,0,0,0,0,3,12,6,5,0,12,0,0,0,3,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37010,0,3,0,5,0,0,0,0,7,0,11,7,14,0,21,0,0,0,0,13,3,35,4,42,0,49,6,4,0,13,4,0,63,9,49,0,59,11,20,0,30,3,3,92,71,216,3,285,116,206,0,321,62,28,695,24,174,0,195,77,387,0,467,62,20,741,59,394,4,456,105,1078,4,1185,253,191,2084,174,891,9,1070,315,1697,5,2019,403,239,3730,7,3,0,11,0,0,0,0,712,7,737,12,11,0,23,100,3,0,105,568,11,702,18,28,0,44,387,35,0,427,56,4,533,12,27,0,37,473,31,0,510,17,0,560,55,77,0,136,1420,187,3,1607,45,19,1810,26,81,0,109,340,141,3,484,37,12,647,84,271,3,353,304,382,0,679,178,133,1349,215,495,7,712,3030,779,6,3823,1624,187,6345,0,0,0,0,0,0,0,0,49,0,48,0,0,0,0,8,0,0,8,44,3,58,3,3
LGA37300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,4,0,0,3,0,3,0,3,0,0,0,3,0,5,9,0,8,0,11,4,17,0,23,3,6,37,0,13,0,17,7,20,0,30,3,12,59,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,3,0,3,0,7,0,7,0,0,10,0,3,0,3,0,13,0,11,17,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
LGA37310,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,4,0,10,11,9,0,13,0,3,0,5,0,4,22,0,12,0,12,0,3,0,3,0,4,22,8,40,0,48,10,25,0,36,13,9,106,4,23,0,29,3,36,0,40,8,11,85,7,87,0,93,10,109,0,115,46,109,360,29,177,0,208,26,179,0,204,73,128,610,0,0,0,0,0,0,0,0,149,5,151,0,4,0,4,3,0,0,3,113,3,121,0,5,0,11,6,3,0,9,11,0,27,0,10,0,9,11,0,0,9,0,0,21,8,22,0,23,22,9,0,33,6,3,67,0,20,0,20,8,8,0,13,10,0,41,6,48,0,57,9,44,0,55,28,54,200,16,109,0,123,57,69,0,122,315,71,637,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,9,0,15,0,3
LGA37340,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,9,10,0,18,0,0,0,0,4,4,28,5,9,0,16,0,3,0,6,3,0,22,8,33,0,44,13,19,0,32,15,9,112,4,28,0,33,8,20,0,33,9,8,82,13,84,0,92,7,71,0,83,55,89,318,43,169,0,215,36,122,0,156,82,115,565,0,0,0,0,0,0,0,0,126,8,131,0,0,0,3,0,0,0,3,76,6,90,0,0,0,0,3,3,0,7,5,3,17,0,3,0,6,3,0,0,3,0,0,12,7,13,0,23,21,13,0,32,6,3,58,3,11,0,11,6,11,0,18,8,4,42,5,67,3,77,12,37,0,51,22,46,202,24,93,3,119,48,65,0,114,242,73,548,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,7,0,10,0,0
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,4,13,0,7,0,7,0,3,0,7,3,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,7,0,3,0,3,4,3,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,3,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,5,0,5,0,5,0,0,5,0,5,0,5,3,8,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,9,0,0,0,4,3,5,0,9,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,0,12,0,16,0,0,0,0,4,0,18,4,51,0,52,0,0,0,0,4,0,61,9,115,0,126,4,3,0,10,8,3,149,21,128,3,151,6,0,0,14,12,6,179,76,344,0,426,53,58,0,108,37,31,605,49,190,4,247,39,93,0,133,45,38,457,40,377,3,422,49,298,3,350,195,353,1318,201,1216,12,1433,154,457,3,616,302,442,2788,10,3,0,10,0,0,0,0,215,3,232,8,10,0,20,37,0,0,33,189,7,246,5,24,0,32,189,12,0,199,23,4,259,15,22,0,35,252,24,0,276,6,7,319,79,88,0,162,756,98,0,853,49,27,1094,46,81,0,121,274,77,0,350,95,13,582,112,295,4,414,294,309,4,604,275,253,1544,272,520,4,791,1799,514,6,2320,840,320,4278,0,0,0,0,0,0,0,0,33,0,32,0,3,0,3,9,0,0,8,24,3,40,0,0
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,8,0,18,0,25,0,28,3,3,0,3,3,0,36,3,31,0,40,7,6,0,12,8,3,61,37,175,0,214,188,262,0,453,75,16,755,25,194,0,221,200,518,3,718,101,35,1077,39,619,3,664,279,1769,13,2061,301,269,3294,112,1051,0,1169,680,2559,15,3258,494,322,5239,0,0,0,0,3,0,0,4,211,7,216,9,3,0,10,8,3,0,11,289,0,314,22,19,0,41,289,10,0,300,91,0,427,31,19,0,48,542,41,3,585,18,8,659,188,103,0,294,2781,360,5,3149,71,33,3547,128,96,0,223,823,255,3,1078,76,11,1383,153,369,3,524,597,673,8,1280,208,179,2196,534,601,3,1143,5037,1351,26,6408,952,237,8740,0,0,0,0,0,0,0,0,19,0,16,0,0,0,0,0,0,0,0,22,0,25,0,0
LGA40120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,10,0,8,0,8,0,0,0,0,0,0,8,0,23,0,23,9,12,0,20,13,0,58,0,12,0,8,0,16,0,15,4,3,32,0,41,0,43,6,52,0,54,19,33,146,3,85,0,93,15,76,0,92,35,43,254,0,0,0,0,0,0,0,0,90,0,96,0,0,0,4,5,0,0,5,96,3,108,4,4,0,6,52,8,0,58,37,0,101,0,4,0,3,62,8,3,73,7,0,79,17,29,0,45,247,35,0,282,11,4,339,3,5,0,10,35,14,0,51,3,4,68,15,43,0,55,44,53,0,98,29,44,226,41,85,0,124,444,111,3,559,271,58,1014,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,9,0,0
LGA40220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,9,0,6,0,10,0,0,0,0,0,0,9,0,14,0,14,0,0,0,3,0,0,24,4,7,0,11,3,3,0,3,3,0,17,3,19,0,21,4,27,3,39,9,30,88,12,50,3,63,9,33,3,48,15,28,149,0,0,0,0,0,0,0,0,47,3,50,0,3,0,3,0,0,0,0,62,0,64,5,3,0,3,17,3,0,15,14,0,40,3,3,0,3,14,0,0,15,0,0,27,5,15,0,24,52,8,0,62,3,7,93,3,4,0,8,6,4,0,12,0,0,27,7,31,0,46,25,36,0,60,14,30,143,24,64,0,88,116,50,0,165,144,41,439,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,6,0,0
LGA40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,3,0,9,0,3,0,3,0,4,0,3,0,0,9,0,8,0,9,0,9,0,9,4,0,26,5,11,0,20,0,14,0,19,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,11,0,8,0,12,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40310,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,12,0,13,0,0,0,0,0,0,15,0,7,0,8,0,0,0,0,0,0,8,0,27,0,28,3,9,0,12,9,0,52,3,24,0,28,6,15,0,15,4,5,48,3,70,0,71,7,49,0,64,16,47,206,13,139,0,150,22,72,3,94,33,60,336,0,0,0,0,0,0,0,0,90,0,94,3,0,0,3,0,0,0,0,85,0,90,4,0,0,3,22,3,0,26,31,3,61,3,8,0,11,35,0,0,40,0,0,47,8,17,0,25,97,15,0,113,10,4,149,3,10,3,12,20,9,0,24,0,0,34,11,44,0,59,19,51,0,66,16,32,175,35,73,3,113,189,74,0,262,235,36,648,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0
LGA40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,3,0,3,0,3,7,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,4,0,3,0,4,0,4,7,0,0,0,4,4,3,0,8,5,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40520,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,10,0,6,0,6,0,0,0,0,0,0,6,0,15,0,15,0,0,0,0,0,0,14,0,6,0,10,0,7,0,13,0,0,18,3,28,0,34,4,35,0,42,11,38,117,4,62,0,65,5,49,0,53,16,40,174,0,0,0,0,0,0,0,0,26,3,27,4,3,0,4,0,0,0,0,35,0,40,3,3,0,3,3,0,0,3,11,0,15,0,0,0,0,0,0,0,0,0,0,4,7,0,0,10,8,0,0,8,0,0,18,0,6,0,3,3,0,0,4,0,4,11,5,14,0,17,3,12,0,20,12,16,68,17,30,0,45,17,14,0,35,85,26,185,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3,0,3,0,0
LGA40700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,3,0,0,6,0,12,0,13,0,0,0,0,5,0,14,3,37,0,44,19,40,0,60,15,7,119,5,30,0,34,19,51,0,67,12,0,111,6,66,0,73,32,158,0,191,46,43,347,15,146,0,160,75,251,0,327,74,46,603,0,0,0,0,0,0,0,0,103,0,105,0,0,0,0,3,0,0,8,114,0,121,3,3,0,4,88,8,0,89,38,0,142,7,0,0,8,140,10,0,147,4,4,162,17,21,0,38,497,43,0,538,7,3,584,15,15,0,33,92,39,0,130,9,0,173,28,78,0,111,82,115,0,195,44,27,373,75,121,0,198,895,207,3,1109,330,38,1669,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,3,0,3,0,0
LGA40910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,3,0,3,3,0,0,3,3,0,10,3,13,0,19,6,4,0,14,8,0,39,0,19,0,16,5,15,0,26,8,0,45,8,41,0,52,14,59,0,67,18,36,172,16,80,0,93,29,81,0,113,34,38,278,0,0,0,0,0,0,0,0,74,0,75,0,0,0,4,0,0,0,0,91,3,96,9,3,0,10,58,7,0,68,18,0,100,9,4,0,8,84,8,0,94,0,3,108,17,13,0,25,248,25,0,277,7,3,319,12,14,0,28,51,19,0,74,5,0,108,24,51,0,71,63,72,0,134,29,16,246,66,80,0,153,516,134,5,647,230,32,1053,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,9,0,0
LGA41010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,7,0,0,14,0,3,0,3,0,6,0,6,0,6,14,0,12,0,15,6,4,0,10,3,12,35,3,28,0,30,5,7,0,19,4,16,62,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,5,0,15,0,15,0,5,0,8,3,3,29,3,11,0,15,0,10,0,7,26,11,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41060,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,4,18,0,20,0,0,0,0,0,0,19,11,41,0,51,3,8,0,14,11,0,71,21,151,0,169,35,68,0,102,29,14,317,7,97,0,104,26,85,0,113,26,12,254,30,205,0,235,49,278,0,332,102,123,790,72,512,6,588,111,437,0,552,162,159,1456,0,0,0,0,0,0,0,0,269,9,277,5,3,0,6,7,0,0,9,297,9,321,16,17,0,30,189,16,0,202,101,9,349,19,13,0,31,258,30,3,293,15,14,348,77,58,0,133,838,117,3,953,44,13,1145,56,40,0,94,174,53,0,227,31,6,357,61,138,3,201,148,171,3,323,100,76,704,240,256,6,497,1613,388,9,2012,855,134,3495,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,22,0,29,0,0
