LGA_CODE_2016,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000mo_Mng,Pvte_3000mo_Pro,Pvte_3000mo_TecTW,Pvte_3000mo_CoPSW,Pvte_3000mo_ClAW,Pvte_3000mo_SWks,Pvte_3000mo_MaOpDv,Pvte_3000mo_Lab,Pvte_3000mo_IDNS,Pvte_3000mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000mo_Mng,NS_3000mo_Pro,NS_3000mo_TecTW,NS_3000mo_CoPSW,NS_3000mo_ClAW,NS_3000mo_SWks,NS_3000mo_MaOpDv,NS_3000mo_Lab,NS_3000mo_IDNS,NS_3000mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot
LGA37010,811,886,499,50,183,119,250,79,27,2900,392,621,94,37,90,63,32,19,10,1356,90,73,151,110,90,90,70,96,28,799,6167,8388,9377,7625,7372,7965,4552,6733,507,58680,0,0,3,3,0,0,0,0,21,34,0,3,0,0,0,4,0,3,19,36,0,0,0,3,3,4,3,4,16,38,0,0,9,6,4,4,3,6,19,53,3,0,3,9,3,0,0,12,25,60,0,4,12,10,6,5,4,12,26,76,0,3,4,6,3,8,0,8,28,66,0,3,8,4,8,0,6,5,48,82,0,12,6,4,6,0,6,0,41,89,0,3,3,0,3,3,3,3,25,46,0,3,3,3,3,0,0,0,15,28,0,8,3,3,0,0,0,0,10,21,0,4,0,0,0,0,3,0,3,10,0,0,0,0,0,0,0,0,5,6,6,8,13,7,10,0,10,8,100,166,20,46,75,63,44,30,47,77,414,818
LGA37300,28,16,38,0,7,0,16,5,0,103,26,5,13,0,4,3,0,0,0,44,0,0,3,0,3,4,0,0,0,15,102,80,207,72,96,91,79,116,6,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,3,0,0,0,0,4,3,13
LGA37310,225,217,600,12,51,20,229,44,23,1422,267,156,228,4,47,18,67,30,13,823,68,12,41,18,20,24,28,37,9,251,2876,1287,2807,857,1431,1196,1573,1821,154,13997,3,0,0,0,0,0,0,0,11,11,0,0,3,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,5,8,3,0,0,0,0,0,3,3,12,16,5,0,0,0,0,0,0,5,6,16,0,0,0,0,0,0,0,0,8,10,0,0,0,3,3,0,0,0,9,20,0,0,0,0,0,0,3,3,7,16,3,0,3,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,4,3,0,0,3,26,39,18,6,11,11,7,3,7,14,92,181
LGA37340,135,117,216,12,27,14,258,27,8,806,152,91,68,8,22,8,29,12,3,404,31,16,43,17,22,25,28,39,7,222,2032,1193,2319,1457,1339,1399,1437,2268,114,13559,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,23,4,0,0,0,0,0,0,0,5,14,4,0,3,0,0,0,0,0,7,19,0,0,3,3,0,0,0,9,10,31,0,0,6,0,0,0,0,8,7,31,0,0,3,0,3,0,0,0,5,17,3,0,0,0,0,0,0,4,7,13,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,8,0,3,0,0,0,3,0,0,28,44,13,10,17,4,6,9,10,23,115,207
LGA37400,7,0,8,0,0,0,0,3,0,16,4,0,4,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,11,130,15,65,16,18,18,33,89,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
LGA37550,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,9,7,5,5,5,12,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,10,3,3,6,4,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA37600,3,3,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,26,45,12,57,16,3,9,23,5,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15
LGA39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,707,800,2025,64,137,110,673,494,75,5088,422,637,609,42,70,66,215,149,55,2272,136,124,609,109,67,72,191,329,85,1716,6299,7621,34431,7309,3104,4322,8750,20882,1372,94084,4,3,3,4,4,3,4,3,51,75,0,7,8,3,3,4,0,15,27,63,3,4,4,4,4,5,0,21,38,84,5,5,11,10,0,4,0,21,40,103,0,0,12,12,4,6,4,22,53,118,7,3,22,11,7,8,3,18,42,128,7,3,23,8,11,3,10,20,55,140,5,3,21,13,11,4,12,23,59,147,7,5,28,7,6,0,17,9,49,128,0,0,8,0,3,3,4,3,22,49,3,3,10,0,3,0,3,0,12,32,3,3,7,0,0,0,0,0,14,28,0,3,3,0,0,0,0,3,15,28,3,7,5,0,0,0,0,0,18,36,13,16,17,7,10,12,6,19,187,286,52,67,168,81,71,59,76,184,688,1444
LGA39799,0,10,7,0,0,0,3,8,0,34,3,11,5,0,0,0,3,0,0,28,0,0,0,0,0,0,0,0,0,3,5,49,28,13,3,3,14,51,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA39898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,2038,3536,372,63,564,213,28,35,60,6918,1753,2780,130,25,266,136,10,19,53,5170,95,190,73,104,154,80,14,60,49,822,10372,23517,6486,8412,15823,6976,825,4731,857,77992,0,0,0,3,0,0,0,3,23,38,0,3,0,10,0,4,0,7,23,45,0,0,3,5,3,3,3,6,30,57,0,3,3,0,3,3,0,3,41,60,0,6,3,7,3,3,3,3,43,73,0,0,10,10,6,0,3,7,38,85,5,0,14,10,11,3,4,7,34,85,7,7,4,7,8,0,10,12,53,106,0,7,5,3,6,3,0,4,38,69,0,7,7,0,4,0,0,0,20,41,0,3,0,0,3,0,0,0,15,20,0,3,0,0,0,0,3,0,9,16,0,8,0,0,3,0,3,0,4,18,3,3,0,0,0,0,0,0,13,24,4,14,12,5,16,6,0,9,139,207,22,70,56,62,68,28,27,67,531,933
LGA40120,104,118,23,8,16,12,3,8,3,297,89,97,5,0,18,4,3,3,3,235,18,15,25,9,9,6,3,17,7,104,1456,1479,1313,994,901,806,437,1283,73,8744,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,3,19,4,6,7,7,9,3,0,15,36,81
LGA40220,71,74,12,0,10,12,0,5,3,183,41,31,3,0,3,10,3,3,0,95,18,13,26,7,11,12,0,13,5,104,1125,689,828,803,558,617,327,895,53,5894,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,3,8,0,0,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,3,5,3,3,5,8,11,24,64
LGA40250,8,16,0,0,0,0,0,0,0,31,0,4,0,0,0,0,0,0,0,9,0,9,3,5,0,0,0,3,3,19,75,126,22,83,21,30,14,55,11,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,3,7,0,0,0,0,4,13
LGA40310,168,119,56,3,23,9,15,10,6,408,99,60,9,0,18,8,0,3,0,197,28,16,13,8,9,8,9,39,5,134,1384,1136,1284,920,997,825,676,1948,79,9251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,11,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,5,3,3,5,0,0,0,4,41,67
LGA40430,27,0,0,0,0,0,4,0,0,33,9,0,0,0,0,0,4,0,0,13,13,0,0,0,0,0,0,3,0,21,256,33,42,37,34,29,63,96,7,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,15
LGA40520,37,38,13,3,0,3,5,3,0,103,14,37,0,0,4,0,0,3,0,61,15,8,13,3,8,3,5,11,6,70,587,565,512,410,444,406,219,584,32,3758,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,6,0,0,0,3,0,0,0,0,3,11,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,3,13,3,3,6,3,3,4,0,6,15,52
LGA40700,334,590,47,13,76,53,6,9,8,1131,303,501,26,11,31,47,3,3,11,940,10,42,14,15,17,17,3,20,8,157,1920,4359,1369,1704,2411,1724,213,841,143,14678,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,4,0,4,0,0,3,3,0,0,0,0,3,7,0,3,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,7,0,0,0,3,0,0,0,0,3,9,0,0,0,3,0,0,4,3,10,20,0,4,0,3,3,0,3,3,4,14,0,3,0,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,3,7,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,17,21,3,19,3,18,9,4,9,6,54,131
LGA40910,79,112,21,3,17,16,0,5,0,254,31,53,13,7,8,3,3,0,3,117,5,18,20,24,14,12,6,10,3,113,834,1473,1270,1384,904,1099,453,883,78,8378,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,3,7,0,3,0,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,4,7,0,4,0,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,15,3,11,9,11,3,3,0,5,47,86
LGA41010,10,7,9,4,0,0,12,0,0,41,10,11,0,0,0,0,0,0,0,25,14,5,0,0,3,3,0,0,0,29,274,122,143,159,126,129,110,185,25,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,5,10,26
LGA41060,592,439,149,37,87,76,47,28,18,1478,366,288,27,42,38,34,9,15,16,835,51,47,61,35,40,68,21,56,20,404,4304,5152,5532,4315,4300,4652,2767,3739,353,35115,0,3,0,3,0,0,0,0,10,17,0,0,0,3,0,0,0,4,11,14,0,0,0,3,3,0,0,3,14,23,0,0,3,3,0,0,3,4,15,29,0,0,3,3,0,0,0,4,22,39,0,0,5,4,0,0,0,7,17,46,0,0,3,4,0,3,4,4,20,41,3,4,11,0,3,0,0,0,18,45,0,3,0,3,3,0,0,0,13,26,3,3,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,12,3,6,6,4,3,3,3,0,42,73,10,27,31,35,19,9,19,31,208,390
LGA41140,56,39,18,0,11,9,3,5,0,143,38,25,7,0,7,3,0,3,3,84,14,4,5,4,12,6,8,8,0,63,831,454,486,350,414,364,213,617,26,3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,0,0,0,0,3,26,42
LGA41190,19,3,3,0,0,3,3,0,3,35,14,5,11,0,0,0,0,0,0,29,9,0,0,0,0,0,0,0,0,18,288,45,102,25,60,46,52,97,7,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,11,11
LGA41330,6,4,10,0,0,0,3,0,0,19,0,0,3,0,0,0,0,3,0,13,3,0,3,3,0,0,0,0,3,8,89,54,72,75,49,45,38,72,9,498,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,3,12,19
LGA41560,44,39,18,3,12,3,3,0,0,126,27,18,4,0,4,5,4,0,0,69,11,3,6,5,3,16,3,5,0,57,506,485,595,473,432,580,228,530,33,3863,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,6,0,0,5,4,0,3,0,0,36,48
