LGA_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
LGA59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,129,44,77,46,4,296
LGA59170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,5,0,7,0,0,13,232,43,118,54,8,456
LGA59250,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,66,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,35,0,0,0,0,35,5,0,0,0,0,8,757,13,13,4,3,787
LGA59310,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,3,0,35,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,9,0,3,3,0,13,449,84,99,41,11,688
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,96,28,43,26,11,190
LGA59330,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,120,35,27,29,0,212
LGA59340,27,0,0,0,0,28,0,0,0,0,0,0,8,0,0,0,0,8,31,0,0,0,0,35,9,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,210,7,9,3,3,231,13,0,0,3,0,20,8,0,0,0,0,6,17,0,0,0,0,17,85,3,0,0,0,89,52,5,3,0,3,55,2553,134,113,49,22,2867
LGA59350,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,11,5,0,0,3,0,11,450,6,12,14,5,495
LGA59360,27,0,0,0,0,32,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,75,0,8,0,3,89,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,8,21,0,0,0,0,20,23,0,6,0,7,30,1096,38,82,57,22,1290
LGA59370,10,0,0,0,0,10,0,0,0,0,0,0,0,0,3,3,0,6,6,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,62,9,16,0,3,90,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,12,17,0,7,0,0,31,662,110,158,78,20,1029
LGA59499,184,19,44,6,5,252,57,11,77,3,3,146,142,23,58,0,3,226,532,54,179,6,4,768,48,7,16,0,0,70,97,4,33,3,3,136,24,7,8,0,0,34,3482,632,2754,77,110,7056,87,11,60,4,4,172,114,22,59,7,3,212,197,17,50,0,0,269,1367,216,829,31,54,2500,485,73,248,26,40,878,31866,4658,16258,754,848,54378
LGA59799,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,11,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,184,6,0,0,3,193,19,0,0,0,0,19,4,0,0,0,0,4,8,0,0,0,0,8,49,0,0,0,0,47,5,0,0,0,0,5,1533,22,23,5,8,1595
LGA59898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA60210,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,44,13,15,8,0,80,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,3,4,0,0,19,37,0,10,0,0,42,1201,123,270,83,20,1700
LGA60410,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,13,0,0,71,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,3,3,18,54,0,10,0,3,67,2307,144,266,34,40,2792
LGA60610,23,0,0,0,0,20,5,0,0,0,0,8,11,0,0,0,0,11,32,0,0,0,0,29,5,0,0,0,0,8,4,0,3,0,0,13,3,0,0,0,0,3,307,15,16,7,5,352,19,0,0,0,0,21,0,0,0,0,0,3,9,3,0,0,0,11,62,3,6,0,0,77,163,9,10,4,7,192,9216,410,437,126,115,10298
LGA60810,14,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,0,0,15,4,3,0,0,0,11,9,0,0,0,0,13,0,0,0,0,0,0,129,16,27,11,0,185,6,3,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,5,54,5,11,3,0,68,100,7,20,6,13,144,4460,324,607,165,104,5661
LGA61010,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,19,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,16,3,5,0,0,26,451,53,109,55,17,681
LGA61210,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,33,5,10,4,0,56,4,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,6,23,0,3,0,0,29,89,15,22,10,3,134,2786,200,403,155,63,3604
LGA61410,38,0,0,0,0,37,9,0,5,0,0,15,12,0,3,0,0,19,59,10,3,0,0,71,14,0,0,0,0,15,10,0,3,0,3,19,0,0,0,0,0,0,467,39,77,9,3,588,37,5,9,3,0,49,10,0,3,0,0,19,7,3,0,0,0,12,215,12,38,3,4,269,204,14,14,6,21,247,12919,789,1360,188,150,15404
LGA61510,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,11,13,4,0,73,4,0,3,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,27,0,5,0,0,38,58,3,6,0,8,76,1903,91,231,50,40,2314
LGA61610,41,0,0,3,0,47,4,0,0,0,0,4,0,0,0,0,0,0,24,5,5,0,0,37,7,0,3,0,0,12,7,0,3,0,0,12,0,0,0,0,0,0,253,26,34,5,0,316,12,0,7,0,0,17,3,0,0,0,0,3,6,0,0,0,0,4,92,5,4,3,0,104,198,11,17,3,7,244,10182,505,647,132,147,11619
LGA61810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,8,9,3,61,3,0,0,0,0,8,3,0,0,0,0,3,0,0,3,0,0,4,11,4,0,0,0,9,33,10,8,0,3,54,1383,186,272,112,23,1974
LGA62010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,11,0,0,0,0,11,235,19,65,30,8,357
LGA62210,6,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3,8,3,3,110,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,42,0,0,0,0,43,61,8,3,0,3,74,2184,80,131,41,42,2474
LGA62410,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7,11,3,0,57,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,4,23,3,3,0,0,30,48,5,8,5,0,64,1029,137,208,59,37,1462
LGA62610,62,0,3,0,0,67,22,0,3,0,0,26,9,0,3,0,0,15,47,0,0,0,0,53,15,0,4,0,0,17,18,0,3,0,0,26,0,0,0,0,0,0,492,20,52,9,8,580,48,3,3,0,0,49,16,0,5,3,0,29,21,0,0,0,0,26,296,15,43,3,3,363,307,8,11,8,22,358,16470,742,1174,152,198,18742
LGA62810,216,7,3,0,0,225,49,4,9,0,0,65,80,8,7,0,0,91,259,22,24,3,3,309,51,3,6,0,0,59,112,0,9,3,3,131,4,5,0,0,0,15,2053,129,219,23,11,2441,268,10,30,3,0,317,61,3,13,0,4,80,43,3,3,0,0,48,1160,46,78,16,13,1312,467,12,26,4,40,554,45778,1988,2773,376,422,51337
LGA63010,7,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,3,5,3,0,0,9,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,153,17,62,15,3,249,7,0,8,3,0,18,3,0,0,0,0,3,0,0,0,0,0,5,97,3,13,3,3,118,112,3,21,5,9,151,3157,210,649,187,66,4258
LGA63210,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,16,3,0,64,7,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,10,5,3,3,0,13,15,3,6,0,4,34,933,89,206,75,30,1341
LGA63410,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,15,0,3,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,11,6,3,3,0,0,16,508,73,120,46,18,766
LGA63610,36,0,0,0,0,38,6,3,3,0,0,12,7,0,0,0,0,6,53,11,11,3,0,78,13,0,0,0,0,9,15,3,4,0,0,21,0,0,0,0,0,0,298,29,105,15,3,446,23,3,11,5,0,43,0,0,0,0,0,0,8,0,0,0,0,9,115,8,33,0,0,158,79,10,30,4,12,127,6589,539,1168,187,106,8594
LGA63810,15,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,105,6,17,0,3,134,8,0,0,0,0,9,0,3,0,0,0,4,0,0,0,0,0,3,32,3,3,0,0,41,60,0,9,4,6,84,2791,172,318,73,45,3403
LGA64010,133,4,3,0,0,137,25,0,3,0,0,27,34,0,4,0,0,41,101,13,11,0,0,123,39,3,3,0,0,49,25,0,3,0,0,32,3,4,0,0,0,6,1057,57,100,10,10,1236,86,0,6,0,0,94,32,0,6,0,0,41,19,0,0,0,0,18,498,34,47,4,9,595,421,34,30,14,22,519,29099,1549,1975,339,306,33266
LGA64210,27,0,0,0,0,29,5,0,0,0,0,5,4,0,0,0,0,4,15,0,0,0,0,18,0,0,0,0,0,4,5,0,0,0,0,6,0,0,0,0,0,0,132,10,37,12,3,195,11,0,0,0,0,15,0,0,3,0,0,3,0,0,0,0,0,7,53,3,12,0,3,72,109,13,15,8,7,145,4137,337,728,229,75,5503
LGA64610,11,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,91,9,24,11,0,130,8,0,0,0,0,6,9,0,0,0,0,9,0,0,0,0,0,0,62,5,6,6,7,86,87,8,13,0,5,120,3840,297,420,174,74,4797
LGA64810,7,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,10,21,7,0,91,3,3,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,27,4,6,0,0,35,28,7,7,3,4,53,1824,156,439,80,30,2533
LGA65010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,31,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,18,4,7,5,12,49,621,65,251,115,37,1090
LGA65210,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,8,0,0,29,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,14,0,5,4,3,25,501,22,122,39,19,704
LGA65410,9,0,0,0,0,10,0,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,12,6,0,4,0,0,6,4,0,0,0,0,3,0,0,0,0,0,0,68,11,19,4,0,100,4,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,4,34,4,6,4,0,42,70,3,9,0,3,87,3064,206,369,129,52,3819
LGA65610,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,5,4,4,55,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,25,48,0,0,0,0,59,1695,56,78,39,41,1907
LGA65810,6,0,0,3,0,15,0,0,0,0,0,7,7,0,0,0,0,6,11,0,4,0,0,17,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,96,23,38,11,6,166,5,0,3,5,0,14,4,0,0,0,0,4,3,0,0,0,0,3,58,4,9,3,0,75,64,3,12,3,3,86,2738,257,591,135,47,3769
LGA69090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA69499,12,0,3,0,0,15,3,3,6,0,0,13,8,0,4,0,0,12,9,3,11,0,0,21,4,0,0,0,0,5,4,3,3,0,0,10,0,0,0,0,0,3,166,18,164,3,6,353,11,3,12,0,0,23,0,0,0,0,0,3,0,0,0,0,0,3,74,10,27,3,0,119,141,14,70,3,10,243,5407,613,2815,126,170,9132
LGA69799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,55
LGA69898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA70200,330,0,0,0,3,336,8,0,0,0,0,8,25,0,0,0,0,24,85,5,6,0,0,103,54,3,0,0,0,61,33,0,3,0,0,37,3,0,0,0,0,3,483,39,38,0,3,556,156,4,3,0,0,170,35,6,7,0,0,51,123,0,3,0,0,131,558,20,33,5,5,613,154,10,11,0,7,177,10584,587,548,65,105,11881
LGA70420,54,0,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,5,0,3,0,0,9,0,0,0,0,0,0,61,6,3,0,0,72,7,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,9,58,3,0,0,0,60,60,0,7,0,0,63,1812,79,58,25,34,2006
LGA70540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29
LGA70620,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,36,0,0,0,0,33,9,0,0,0,0,9,5,0,0,0,0,5,4,0,0,0,0,4,31,0,0,0,0,31,22,0,0,0,3,22,1169,13,17,5,12,1215
LGA70700,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,21,0,3,4,0,23,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,19,0,0,0,0,19,13,0,3,3,0,21,500,39,41,15,11,607
LGA71000,2204,23,45,18,20,2306,36,0,5,0,0,47,116,4,7,0,0,135,279,5,17,3,3,312,288,19,12,0,7,322,247,4,32,5,7,299,14,3,0,0,0,23,2061,107,103,8,18,2293,161,6,11,0,0,179,225,21,36,3,3,289,219,3,0,0,0,227,3129,137,172,25,31,3495,516,32,21,15,33,620,41182,2072,1933,330,443,45963
LGA71300,17,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,77,0,4,0,0,79,10,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,8,75,0,4,0,0,82,44,0,0,0,0,45,2822,36,35,9,33,2933
LGA72200,140,3,9,0,0,151,5,0,0,0,0,5,3,0,0,0,0,3,16,0,3,0,0,23,16,0,0,0,0,16,8,0,0,0,0,11,0,0,0,0,0,0,138,6,12,0,0,157,17,0,0,0,0,25,12,0,0,0,0,9,14,0,0,0,0,19,93,0,4,0,0,103,78,4,11,5,0,101,3888,216,170,53,49,4376
LGA72300,331,0,8,0,6,348,7,0,0,0,0,7,15,0,0,0,0,15,155,3,3,3,0,166,38,0,0,0,0,38,58,3,14,3,0,75,0,0,0,0,0,0,784,28,32,5,6,855,52,4,3,0,0,55,27,9,55,15,0,108,49,3,3,0,0,58,554,20,31,9,3,614,214,17,25,11,14,269,14221,533,601,165,140,15659
LGA72330,24,0,0,0,0,29,0,0,0,0,0,0,7,0,0,0,0,7,19,0,0,0,0,19,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,59,0,3,0,0,61,254,0,0,0,0,256,0,0,0,0,0,0,9,0,0,0,0,13,71,0,0,0,0,73,24,0,0,0,3,31,2325,28,45,3,15,2422
LGA72800,347,8,9,0,3,365,3,0,0,0,0,4,7,0,3,0,0,12,36,0,0,0,0,40,20,8,3,0,0,28,31,3,8,0,0,40,0,0,3,0,0,3,275,28,30,3,0,340,17,0,4,0,0,19,22,3,3,0,0,26,37,0,0,0,0,45,289,26,27,4,0,342,94,5,7,0,8,118,6308,474,457,65,83,7396
LGA73600,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,3,44,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,42,0,3,0,0,50,30,0,0,0,0,36,1387,59,48,28,21,1539
LGA74050,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,553,5,9,0,3,567
LGA74550,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,12,10,3,0,0,0,14,599,28,27,9,19,678
LGA74560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,16,0,0,46
LGA74660,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,37,0,0,0,0,40,8,0,0,0,0,7,0,0,5,0,0,3,0,0,0,0,0,0,49,0,0,0,0,52,26,0,3,0,0,34,1456,19,22,4,13,1505
LGA74680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,12,0,0,0,0,12,578,14,12,7,10,620
LGA79090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA79399,204,0,4,4,0,208,8,0,0,0,0,6,9,0,0,0,0,9,59,0,0,0,0,59,16,0,0,0,0,16,13,0,4,0,0,19,0,0,0,0,0,0,257,8,3,0,4,273,27,0,0,0,0,32,38,7,21,3,4,70,22,0,0,0,0,25,328,9,3,3,4,350,105,3,9,3,12,133,6035,218,160,51,67,6534
LGA79499,49,0,3,0,0,51,0,0,0,0,0,4,6,0,0,0,0,6,9,0,0,0,0,12,3,0,0,0,0,3,10,0,10,0,0,23,0,0,0,0,0,0,133,18,44,3,0,201,12,3,3,0,0,11,17,0,3,0,0,23,7,0,0,0,0,9,96,4,25,3,0,131,48,8,17,4,10,79,2491,331,736,60,61,3674
LGA79799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,9,0,0,0,0,0,0,88,3,4,4,0,91
LGA79898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA89090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA89399,2603,40,37,14,18,2711,434,40,38,0,0,511,528,22,19,4,0,573,1330,69,54,7,4,1458,1757,42,44,10,4,1851,730,32,36,9,6,813,118,11,12,0,4,148,8227,413,392,48,37,9119,1526,68,71,8,6,1680,1805,93,127,36,20,2085,457,17,10,0,3,486,10989,469,493,98,93,12146,1224,73,59,11,72,1441,201277,9191,7720,1301,1151,220639
LGA89499,19,5,4,0,0,29,4,0,4,0,0,15,3,0,0,0,0,7,18,0,7,0,0,26,18,3,6,0,0,29,5,0,0,0,0,10,4,0,0,0,0,4,138,19,70,0,0,223,22,0,3,0,3,36,24,6,11,3,0,43,0,0,0,0,0,0,237,72,104,5,13,424,54,4,18,5,6,84,4341,805,1533,69,78,6817
LGA89799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA89898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
