LGA_CODE_2016,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
LGA37010,6,28,3,0,37,18,50,3,3,73,19,32,3,0,62,22,36,8,3,75,24,30,10,0,60,51,42,4,3,93,27,46,7,3,80,51,36,9,3,97,20,46,10,0,75,32,25,8,0,71,11,10,4,0,19,4,6,3,0,14,3,13,0,13,23,290,394,73,28,779,1160,3923,200,132,5411,5804,3482,306,195,9776,6721,2120,443,144,9422,6182,2133,493,136,8944,5426,2198,295,136,8059,6073,2237,229,128,8667,6168,2079,228,110,8578,5569,1948,236,67,7817,4645,1766,257,101,6765,2495,1423,190,63,4176,819,727,91,38,1674,183,288,27,13,509,69,124,7,10,210,51306,24456,2992,1259,80018,3,35,5,0,50,37,25,0,8,72,47,15,0,3,65,59,25,3,5,92,55,20,3,4,83,79,24,5,7,117,64,31,0,6,98,85,28,4,0,117,45,31,7,0,76,26,24,3,5,62,14,21,0,5,39,0,3,3,0,3
LGA37300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,21,40,0,4,70,62,13,4,6,83,111,27,7,0,141,102,32,9,3,149,71,32,7,0,108,92,29,0,3,126,96,29,5,3,131,109,25,3,0,138,55,13,4,0,78,31,20,3,0,52,14,4,0,0,17,0,0,0,0,0,0,3,0,0,3,766,266,47,18,1098,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37310,0,7,0,0,11,3,13,0,0,10,0,0,0,0,7,0,3,3,0,8,8,6,3,0,13,0,4,3,0,6,15,4,0,0,21,9,4,3,0,13,3,6,0,0,16,5,6,0,0,13,4,7,0,0,14,3,0,0,3,9,10,7,0,3,20,54,75,12,4,154,293,561,30,37,919,886,321,47,25,1276,1177,302,79,29,1590,1191,351,95,21,1657,1117,409,69,20,1605,1320,364,67,25,1777,1265,402,54,29,1755,1231,346,68,27,1671,1072,329,57,17,1478,693,274,63,22,1048,342,166,33,25,567,133,122,8,13,281,93,77,3,15,188,10809,4024,667,307,15806,3,12,0,0,18,15,8,0,3,26,11,3,0,0,21,15,4,0,3,22,17,7,0,3,26,20,9,0,0,25,23,5,3,0,36,25,9,0,0,35,13,10,4,0,18,11,12,0,0,20,5,3,0,0,8,5,3,0,0,7
LGA37340,0,3,0,0,8,0,11,0,0,8,0,4,0,0,7,3,3,0,0,8,8,4,3,0,10,10,9,3,0,16,3,10,0,0,15,7,7,3,0,19,0,3,0,0,10,5,7,0,0,10,4,4,0,0,12,0,0,0,0,3,0,7,0,0,9,37,74,14,4,132,278,479,35,27,820,1087,315,30,40,1473,1337,324,63,39,1758,1100,400,62,30,1593,963,374,55,35,1431,1030,436,45,29,1538,1095,381,37,30,1536,1026,410,59,28,1522,942,384,53,22,1401,600,314,46,10,973,224,176,19,8,430,69,70,8,3,154,47,41,3,5,96,9804,4101,515,297,14723,3,3,0,3,13,14,7,0,0,29,13,11,0,3,28,18,11,0,3,28,18,7,0,4,28,26,4,0,0,32,20,6,0,0,30,19,0,3,0,27,19,4,0,0,26,4,6,0,0,10,3,3,0,0,7,0,0,0,0,0
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,18,3,3,3,25,44,3,0,0,47,34,10,4,0,50,33,12,0,3,45,32,7,3,0,42,37,3,3,0,46,49,10,3,0,61,56,4,0,0,59,43,12,3,0,52,42,15,0,0,56,14,0,0,3,21,9,0,0,0,13,5,3,0,0,5,406,81,22,13,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,7,3,3,0,0,8,3,0,0,0,4,3,0,0,0,4,5,3,0,0,5,14,0,0,0,11,8,6,0,0,15,10,4,0,0,12,3,4,0,0,3,0,4,0,0,4,5,6,0,0,10,0,0,0,0,0,0,0,0,0,0,56,30,3,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,3,0,0,5,4,0,0,0,4,5,0,0,0,5,3,3,0,0,7,8,5,0,0,10,6,0,0,0,6,4,3,0,0,12,11,3,0,0,14,6,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,25,0,6,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,7,21,13,6,3,41,31,19,0,5,51,30,9,3,10,52,35,12,0,0,50,26,15,0,3,45,47,15,3,0,64,37,17,0,3,53,35,11,0,0,40,14,7,3,0,22,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,278,118,17,22,437,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,8,29,0,3,47,22,21,8,0,53,24,40,4,4,66,15,27,6,0,56,23,36,10,0,69,38,40,8,3,95,26,42,10,0,80,29,54,17,0,101,37,44,19,6,101,23,38,20,8,88,10,29,0,3,45,3,14,3,3,23,5,9,8,4,27,262,427,120,33,839,1763,1863,171,156,3953,5483,2886,327,270,8967,7027,2668,459,243,10391,7016,2740,528,242,10524,6418,2863,444,237,9957,7145,3467,450,259,11318,6946,3629,466,233,11269,6084,3793,488,211,10578,4853,3626,516,140,9131,2927,3084,398,145,6554,962,1552,226,72,2805,215,538,93,41,877,82,214,43,36,369,56917,32902,4605,2276,96701,18,18,0,0,34,60,27,3,10,98,63,27,0,3,103,101,51,3,7,170,102,28,7,8,144,91,53,13,13,181,94,64,13,8,174,84,51,8,16,153,68,56,4,8,129,37,63,3,12,109,10,18,6,4,41,6,15,3,0,26
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,5,11,11,0,0,0,19,14,0,5,0,21,12,3,0,0,17,29,0,4,0,34,17,0,6,0,24,12,0,3,0,23,22,0,0,0,22,14,0,0,0,14,3,0,0,0,3,3,0,0,0,4,0,0,0,0,0,154,15,24,11,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,0,12,0,3,16,20,32,4,0,51,27,32,0,0,61,23,27,8,3,61,24,37,6,4,71,42,51,8,0,100,50,33,6,0,87,55,29,17,3,101,33,37,15,8,86,15,23,6,7,56,8,20,5,0,32,4,7,0,4,12,3,10,0,0,12,298,348,81,31,762,454,2172,95,80,2794,4492,5341,304,230,10364,9856,3559,578,231,14229,10462,3837,1062,192,15563,9690,3971,712,118,14491,9101,3578,359,120,13162,9326,3180,305,138,12962,8639,2734,368,111,11854,7245,2500,418,76,10240,4127,1993,273,64,6459,1231,1079,126,38,2474,244,398,27,25,692,76,179,11,27,290,74946,34528,4650,1454,115582,4,20,0,6,27,40,44,6,9,97,74,23,3,5,114,107,29,7,7,151,107,51,11,3,173,109,47,8,6,163,114,44,0,4,158,125,39,3,10,174,69,23,8,9,103,45,29,0,3,75,18,17,3,3,41,0,12,0,0,11
LGA40120,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,7,0,0,4,0,4,0,0,3,7,3,0,0,9,3,9,0,0,9,4,4,0,0,5,3,0,3,0,10,0,0,0,0,5,3,0,0,0,3,0,0,0,0,3,3,0,0,0,7,25,35,10,0,67,87,524,16,14,646,375,537,29,10,955,430,238,19,19,707,460,251,41,11,766,426,307,31,15,782,523,410,20,9,966,669,396,32,18,1108,557,429,39,18,1048,553,423,45,16,1040,379,389,30,6,806,183,266,27,6,479,74,143,15,6,230,33,51,3,6,95,4757,4354,350,156,9619,3,0,0,0,3,3,4,0,0,11,8,4,0,0,10,5,3,0,0,9,4,8,0,0,15,8,4,0,0,16,3,7,0,0,18,7,11,0,0,14,10,8,0,0,10,7,9,0,0,16,3,4,0,0,6,0,0,0,0,0
LGA40220,0,3,0,0,3,0,10,0,0,9,5,0,0,0,3,3,0,0,0,3,0,4,0,0,4,0,5,0,0,3,0,9,0,0,9,0,0,0,0,3,3,4,0,0,11,0,6,3,0,9,0,3,0,0,4,0,4,0,0,3,0,3,0,0,3,14,53,7,0,70,64,283,18,16,372,201,240,17,4,460,252,160,17,7,441,276,181,16,10,472,290,230,22,11,545,387,252,19,9,667,396,276,18,10,693,421,321,25,16,776,402,332,36,7,771,274,301,19,9,607,107,208,7,7,330,42,85,4,0,136,32,53,0,4,96,3128,2916,224,107,6376,0,3,0,0,3,5,4,0,3,9,0,4,0,0,10,4,0,0,0,10,7,4,0,0,13,10,7,0,0,11,3,4,0,0,9,5,4,0,0,6,3,0,0,0,9,3,0,0,0,3,0,5,0,0,5,0,0,0,0,0
LGA40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,3,3,3,6,11,5,8,0,0,10,42,21,0,5,66,39,30,0,0,74,35,23,4,3,62,40,17,0,0,67,20,20,3,3,50,44,21,5,0,77,39,13,3,3,59,47,13,7,0,67,39,7,0,3,55,15,3,0,0,18,6,0,0,0,3,3,3,0,0,8,380,180,23,23,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA40310,0,0,0,0,3,0,6,0,0,12,0,3,0,0,7,0,8,0,0,9,3,8,0,3,14,3,11,0,0,15,3,11,0,0,11,3,13,0,0,19,0,9,0,0,7,0,3,0,0,6,3,0,0,0,6,0,0,3,0,6,0,4,0,0,3,20,82,12,8,118,121,434,17,13,581,391,326,36,15,763,518,188,28,13,741,581,254,38,8,881,540,298,30,8,873,724,340,26,16,1104,774,405,16,17,1204,759,352,42,11,1163,647,344,43,15,1052,399,315,50,3,766,152,185,16,7,366,47,69,4,8,118,31,45,0,7,82,5678,3541,349,130,9703,4,3,0,0,8,5,7,0,0,11,3,10,3,0,10,5,4,0,0,17,8,0,0,0,10,14,5,0,0,23,13,3,0,0,18,8,3,0,0,15,11,9,0,0,20,9,10,0,0,16,7,0,0,0,6,0,0,0,0,0
LGA40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,10,5,0,24,17,13,0,0,30,22,16,0,0,37,32,22,0,0,53,30,11,0,0,47,47,33,0,0,72,56,26,0,0,81,52,21,0,3,81,57,31,5,0,91,32,27,9,0,70,17,10,0,0,38,8,10,0,3,19,4,7,5,0,15,384,233,25,9,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40520,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,3,0,0,3,0,4,0,0,3,0,0,0,0,0,0,7,0,0,6,9,25,0,0,36,59,138,11,10,218,216,97,15,8,328,239,89,21,9,360,219,131,17,8,380,244,150,14,4,415,300,148,10,4,472,344,166,12,5,524,334,157,22,4,520,336,164,21,4,524,221,161,30,3,414,69,90,9,5,177,14,33,8,0,52,8,16,0,3,30,2609,1536,189,68,4404,0,0,0,0,0,3,8,0,0,12,3,0,0,0,6,3,3,3,0,11,4,0,0,0,4,9,3,0,0,9,16,0,0,0,16,0,3,0,3,10,11,3,0,0,15,0,3,0,0,8,0,0,0,0,3,0,0,0,0,0
LGA40700,0,0,0,0,3,0,3,0,0,3,0,3,0,0,9,0,0,0,0,6,4,3,3,0,9,7,3,0,0,9,3,6,0,0,13,3,5,0,0,16,7,3,3,0,13,3,0,0,0,6,3,7,0,0,12,0,0,0,0,3,0,4,0,0,5,32,51,12,0,97,77,675,26,18,798,527,843,37,28,1438,1085,464,78,28,1650,1072,491,104,31,1700,957,596,58,27,1643,1078,635,42,19,1773,1122,649,31,17,1819,1090,574,62,14,1737,1001,576,67,11,1654,584,506,48,13,1156,244,386,17,15,651,73,178,15,0,264,24,92,9,8,130,8933,6669,589,224,16410,0,4,0,0,7,5,5,0,0,17,9,0,0,0,14,12,4,3,0,22,18,11,0,0,24,9,14,0,0,19,11,12,0,0,26,16,6,0,0,23,10,9,0,0,19,6,4,0,0,12,3,10,0,0,10,0,3,0,0,3
LGA40910,0,0,0,0,6,0,0,0,0,0,3,3,0,0,5,0,4,0,0,4,0,3,0,0,3,0,3,0,0,7,3,6,0,0,11,3,0,0,0,7,5,3,0,0,14,0,3,0,0,6,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,18,41,9,3,71,57,476,19,3,561,328,489,19,24,857,512,335,25,17,894,544,352,43,11,950,472,344,34,16,867,529,436,24,14,996,582,456,22,11,1073,606,419,30,13,1066,479,392,32,11,914,330,330,31,5,694,100,190,18,3,312,22,84,4,3,114,17,35,0,0,51,4573,4347,294,139,9350,0,3,0,0,3,0,5,0,0,5,3,0,0,0,3,3,3,0,0,3,8,5,0,0,13,6,7,0,0,14,11,4,0,0,12,10,7,3,0,16,0,0,0,0,0,4,8,0,0,11,3,3,0,0,6,0,0,0,0,4
LGA41010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,24,48,0,3,82,97,37,5,6,148,99,41,7,0,152,82,41,17,3,141,74,48,13,3,135,103,41,6,12,161,126,51,5,5,192,113,38,6,4,165,107,47,8,4,164,71,49,7,3,127,33,32,3,0,66,12,10,3,3,24,3,8,0,0,9,949,477,88,53,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,0,9,3,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA41060,0,10,0,0,12,11,20,0,0,26,9,24,0,0,32,4,16,4,0,19,6,10,0,0,20,14,16,0,0,32,10,22,6,0,44,18,21,0,0,44,13,25,6,0,42,7,16,4,0,25,0,14,4,0,19,0,4,0,0,5,0,10,0,3,10,100,204,21,10,335,314,1732,90,35,2168,1742,2018,125,71,3959,2694,1201,132,86,4114,2724,1242,191,65,4227,2372,1271,125,50,3821,2547,1298,106,44,3992,2922,1420,105,54,4497,2764,1330,113,55,4257,2339,1274,119,37,3767,1514,1008,114,33,2668,466,562,61,21,1103,105,251,22,12,392,41,100,4,12,159,22561,14709,1293,574,39137,0,21,0,3,25,14,12,0,3,35,27,11,0,3,33,29,20,3,0,52,29,20,0,0,44,24,20,0,0,46,30,17,0,4,51,37,24,3,0,62,33,16,0,0,50,18,16,0,3,34,7,3,0,3,12,0,3,0,0,8
LGA41140,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,3,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,3,4,0,0,10,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,22,5,6,35,52,140,5,14,211,165,109,11,8,300,235,101,8,7,346,184,125,23,3,335,164,124,8,4,296,220,142,14,0,377,272,166,10,7,463,287,150,19,0,456,255,179,28,3,472,215,148,27,3,395,77,99,14,8,195,32,46,4,11,92,25,25,3,3,61,2188,1558,174,78,3994,0,0,0,0,0,3,3,0,0,8,0,3,0,0,5,11,4,0,0,16,3,4,0,0,11,8,0,0,0,10,10,5,0,0,15,5,6,0,0,11,5,3,0,0,10,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0
LGA41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,4,22,0,4,32,30,13,3,0,48,44,14,7,3,67,40,20,0,0,67,46,25,0,0,71,58,32,0,0,91,71,34,4,0,109,82,13,0,0,99,70,25,6,0,99,40,21,3,4,73,11,12,8,0,38,10,7,9,0,24,3,5,0,3,8,508,252,42,13,825,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,12,3,5,0,0,9,33,4,4,3,39,52,22,0,5,83,52,13,5,4,72,45,20,3,0,67,46,12,4,3,67,32,17,3,6,60,44,16,7,3,77,39,14,3,4,59,45,7,3,4,63,17,9,0,0,27,7,8,0,0,17,7,8,3,0,12,425,161,44,24,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
