LGA_CODE_2016,OM_UIE_75ov_HW_0,OM_UIE_75ov_HW_1_15,OM_UIE_75ov_HW_16_24,OM_UIE_75ov_HW_25_34,OM_UIE_75ov_HW_35_39,OM_UIE_75ov_HW_40,OM_UIE_75ov_HW_41_48,OM_UIE_75ov_HW_49mor,OM_UIE_75ov_HW_NS,OM_UIE_75ov_Tot,OM_UIE_Tot_HW_0,OM_UIE_Tot_HW_1_15,OM_UIE_Tot_HW_16_24,OM_UIE_Tot_HW_25_34,OM_UIE_Tot_HW_35_39,OM_UIE_Tot_HW_40,OM_UIE_Tot_HW_41_48,OM_UIE_Tot_HW_49mor,OM_UIE_Tot_HW_NS,OM_UIE_Tot_Tot,CFW_15_19_HW_0,CFW_15_19_HW_1_15,CFW_15_19_HW_16_24,CFW_15_19_HW_25_34,CFW_15_19_HW_35_39,CFW_15_19_HW_40,CFW_15_19_HW_41_48,CFW_15_19_HW_49mor,CFW_15_19_HW_NS,CFW_15_19_Tot,CFW_20_24_HW_0,CFW_20_24_HW_1_15,CFW_20_24_HW_16_24,CFW_20_24_HW_25_34,CFW_20_24_HW_35_39,CFW_20_24_HW_40,CFW_20_24_HW_41_48,CFW_20_24_HW_49mor,CFW_20_24_HW_NS,CFW_20_24_Tot,CFW_25_29_HW_0,CFW_25_29_HW_1_15,CFW_25_29_HW_16_24,CFW_25_29_HW_25_34,CFW_25_29_HW_35_39,CFW_25_29_HW_40,CFW_25_29_HW_41_48,CFW_25_29_HW_49mor,CFW_25_29_HW_NS,CFW_25_29_Tot,CFW_30_34_HW_0,CFW_30_34_HW_1_15,CFW_30_34_HW_16_24,CFW_30_34_HW_25_34,CFW_30_34_HW_35_39,CFW_30_34_HW_40,CFW_30_34_HW_41_48,CFW_30_34_HW_49mor,CFW_30_34_HW_NS,CFW_30_34_Tot,CFW_35_39_HW_0,CFW_35_39_HW_1_15,CFW_35_39_HW_16_24,CFW_35_39_HW_25_34,CFW_35_39_HW_35_39,CFW_35_39_HW_40,CFW_35_39_HW_41_48,CFW_35_39_HW_49mor,CFW_35_39_HW_NS,CFW_35_39_Tot,CFW_40_44_HW_0,CFW_40_44_HW_1_15,CFW_40_44_HW_16_24,CFW_40_44_HW_25_34,CFW_40_44_HW_35_39,CFW_40_44_HW_40,CFW_40_44_HW_41_48,CFW_40_44_HW_49mor,CFW_40_44_HW_NS,CFW_40_44_Tot,CFW_45_49_HW_0,CFW_45_49_HW_1_15,CFW_45_49_HW_16_24,CFW_45_49_HW_25_34,CFW_45_49_HW_35_39,CFW_45_49_HW_40,CFW_45_49_HW_41_48,CFW_45_49_HW_49mor,CFW_45_49_HW_NS,CFW_45_49_Tot,CFW_50_54_HW_0,CFW_50_54_HW_1_15,CFW_50_54_HW_16_24,CFW_50_54_HW_25_34,CFW_50_54_HW_35_39,CFW_50_54_HW_40,CFW_50_54_HW_41_48,CFW_50_54_HW_49mor,CFW_50_54_HW_NS,CFW_50_54_Tot,CFW_55_59_HW_0,CFW_55_59_HW_1_15,CFW_55_59_HW_16_24,CFW_55_59_HW_25_34,CFW_55_59_HW_35_39,CFW_55_59_HW_40,CFW_55_59_HW_41_48,CFW_55_59_HW_49mor,CFW_55_59_HW_NS,CFW_55_59_Tot,CFW_60_64_HW_0,CFW_60_64_HW_1_15,CFW_60_64_HW_16_24,CFW_60_64_HW_25_34,CFW_60_64_HW_35_39,CFW_60_64_HW_40,CFW_60_64_HW_41_48,CFW_60_64_HW_49mor,CFW_60_64_HW_NS,CFW_60_64_Tot,CFW_65_69_HW_0,CFW_65_69_HW_1_15,CFW_65_69_HW_16_24,CFW_65_69_HW_25_34,CFW_65_69_HW_35_39,CFW_65_69_HW_40,CFW_65_69_HW_41_48,CFW_65_69_HW_49mor,CFW_65_69_HW_NS,CFW_65_69_Tot,CFW_70_74_HW_0,CFW_70_74_HW_1_15,CFW_70_74_HW_16_24,CFW_70_74_HW_25_34,CFW_70_74_HW_35_39,CFW_70_74_HW_40,CFW_70_74_HW_41_48,CFW_70_74_HW_49mor,CFW_70_74_HW_NS,CFW_70_74_Tot,CFW_75ov_HW_0,CFW_75ov_HW_1_15,CFW_75ov_HW_16_24,CFW_75ov_HW_25_34,CFW_75ov_HW_35_39,CFW_75ov_HW_40,CFW_75ov_HW_41_48,CFW_75ov_HW_49mor,CFW_75ov_HW_NS,CFW_75ov_Tot,CFW_Tot_HW_0,CFW_Tot_HW_1_15,CFW_Tot_HW_16_24,CFW_Tot_HW_25_34,CFW_Tot_HW_35_39,CFW_Tot_HW_40,CFW_Tot_HW_41_48,CFW_Tot_HW_49mor,CFW_Tot_HW_NS,CFW_Tot_Tot,ET_NS_15_19_HW_0,ET_NS_15_19_HW_1_15,ET_NS_15_19_HW_16_24,ET_NS_15_19_HW_25_34,ET_NS_15_19_HW_35_39,ET_NS_15_19_HW_40,ET_NS_15_19_HW_41_48,ET_NS_15_19_HW_49mor,ET_NS_15_19_HW_NS,ET_NS_15_19_Tot,ET_NS_20_24_HW_0,ET_NS_20_24_HW_1_15,ET_NS_20_24_HW_16_24,ET_NS_20_24_HW_25_34,ET_NS_20_24_HW_35_39,ET_NS_20_24_HW_40,ET_NS_20_24_HW_41_48,ET_NS_20_24_HW_49mor,ET_NS_20_24_HW_NS,ET_NS_20_24_Tot,ET_NS_25_29_HW_0,ET_NS_25_29_HW_1_15,ET_NS_25_29_HW_16_24,ET_NS_25_29_HW_25_34,ET_NS_25_29_HW_35_39,ET_NS_25_29_HW_40,ET_NS_25_29_HW_41_48,ET_NS_25_29_HW_49mor,ET_NS_25_29_HW_NS,ET_NS_25_29_Tot,ET_NS_30_34_HW_0,ET_NS_30_34_HW_1_15,ET_NS_30_34_HW_16_24,ET_NS_30_34_HW_25_34,ET_NS_30_34_HW_35_39,ET_NS_30_34_HW_40,ET_NS_30_34_HW_41_48,ET_NS_30_34_HW_49mor,ET_NS_30_34_HW_NS,ET_NS_30_34_Tot
LGA44550,0,6,0,3,0,0,0,4,0,15,42,229,162,184,95,152,72,280,16,1228,0,3,3,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,6,0,13,3,8,0,3,0,3,0,7,0,29,3,8,0,8,4,0,0,8,0,29,0,11,3,8,0,3,0,14,0,38,0,3,4,3,0,0,0,7,0,27,3,5,0,0,0,0,0,5,0,28,0,12,4,3,0,3,0,0,0,27,3,3,3,3,0,3,4,5,0,28,0,11,0,3,0,4,0,3,3,22,21,82,25,37,11,20,8,53,11,268,6,11,4,3,0,0,0,0,3,18,0,0,0,0,0,0,0,0,3,10,0,0,3,5,4,3,3,0,3,13,0,0,0,0,0,0,0,0,4,11
LGA44620,0,9,5,0,0,0,0,3,0,14,26,98,58,86,71,99,50,163,8,665,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,4,0,13,0,3,0,0,3,0,0,5,0,14,0,4,3,0,0,3,3,3,0,19,0,0,0,4,0,0,0,3,0,12,0,6,0,0,3,0,0,8,0,22,0,3,0,0,0,0,0,0,3,20,0,0,0,0,0,3,0,3,0,10,0,4,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,9,5,31,14,16,6,6,11,31,9,132,0,3,0,0,3,0,0,0,4,12,3,3,0,0,0,0,0,0,4,12,0,0,0,0,0,3,0,0,0,8,0,3,0,0,0,0,0,0,0,12
LGA44830,0,0,0,0,0,3,0,4,0,5,9,8,13,13,13,29,13,113,3,204,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,8,0,16,0,0,0,0,3,4,4,9,3,24,0,4,0,3,0,0,0,11,0,17,0,0,0,0,0,3,0,10,0,12,0,0,0,0,0,0,0,4,0,8,0,0,3,0,0,0,0,9,0,14,0,3,0,0,0,0,3,3,3,12,0,15,7,6,7,12,4,67,7,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45040,3,3,0,0,0,0,4,0,0,11,17,81,53,78,63,95,45,164,4,608,0,8,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,3,0,4,0,3,4,0,0,0,0,4,0,10,0,7,0,0,0,0,0,5,0,16,0,6,0,3,0,3,0,19,0,29,0,3,3,0,0,3,0,6,0,22,0,6,4,3,0,5,0,7,0,21,0,9,3,0,0,3,0,8,0,30,0,3,5,0,0,3,3,8,0,24,0,5,0,0,0,3,0,3,0,12,0,3,3,3,0,3,0,0,0,19,5,56,23,13,8,23,3,66,10,203,0,4,3,0,0,0,0,0,3,10,0,4,0,0,8,3,0,0,3,15,0,0,0,0,3,5,0,0,0,6,0,0,0,3,0,3,0,4,6,15
LGA45090,0,3,0,3,0,8,0,0,0,23,33,67,36,51,41,82,63,168,6,540,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,6,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,6,0,10,0,0,3,3,0,0,3,12,0,26,0,3,0,3,0,0,0,5,0,19,0,4,0,0,3,3,0,11,0,35,4,6,0,0,0,3,4,14,6,34,3,6,0,3,0,5,0,9,0,31,0,8,4,5,4,3,0,15,3,42,5,3,4,4,0,0,0,6,3,27,0,8,3,3,0,6,0,0,7,26,16,52,17,22,12,26,12,84,17,258,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,5,0,0,0,0,6,0,0,0,0,9
LGA45120,0,0,0,0,0,3,0,0,0,8,9,20,24,22,17,45,27,122,3,294,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,7,0,7,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,7,0,7,0,3,0,3,0,0,0,7,0,17,0,3,4,0,0,0,0,12,0,23,0,6,0,0,0,0,0,9,0,22,0,3,0,0,0,0,3,7,0,15,0,6,0,0,0,0,0,6,0,14,0,0,0,4,3,0,0,0,3,15,4,29,8,9,4,14,8,68,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA45290,0,11,7,7,6,3,0,3,0,36,42,292,185,269,181,267,143,336,26,1749,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,13,0,3,3,0,3,0,0,5,0,26,0,5,9,3,3,3,4,7,0,33,0,8,7,3,0,0,0,3,0,20,0,17,4,3,3,8,0,7,0,41,0,3,7,3,0,7,0,6,0,37,3,6,3,8,0,0,0,10,0,34,0,3,3,0,0,0,0,6,0,21,4,9,3,0,0,7,0,3,0,24,0,6,0,0,0,3,0,0,0,18,3,4,0,7,0,0,0,0,0,18,15,86,56,30,13,28,7,52,9,289,0,3,0,0,0,0,0,0,0,13,0,8,3,0,0,0,0,3,4,17,6,0,8,0,3,0,0,3,5,22,0,0,3,4,3,3,0,0,5,14
LGA45340,0,17,6,3,0,0,3,4,0,37,96,786,508,653,385,613,262,731,45,4078,0,8,0,0,0,0,0,0,0,14,0,10,0,0,0,3,0,0,3,15,0,12,3,3,0,3,0,3,0,27,3,16,3,4,0,0,0,4,4,35,3,30,10,5,0,3,0,5,3,62,0,13,5,12,6,5,0,13,0,58,3,19,10,4,5,9,3,17,5,76,3,27,13,8,3,6,3,18,3,87,8,17,11,5,3,13,7,20,0,85,5,26,10,15,4,9,0,14,4,80,6,24,13,10,4,9,3,8,0,78,3,19,3,5,3,8,0,0,4,54,0,11,4,3,3,3,0,4,0,35,41,221,83,82,43,71,20,110,25,691,0,21,0,0,0,0,0,0,17,35,3,7,3,3,8,0,0,0,3,37,0,3,6,0,3,0,0,0,3,20,4,3,0,0,7,3,0,3,4,25
LGA45400,0,0,0,0,0,0,0,0,0,0,5,7,3,9,3,10,5,31,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,4,0,11,0,14,0,3,0,0,0,4,0,7,0,13,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,7,3,3,3,6,3,28,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45540,0,0,0,0,0,0,0,0,0,3,3,6,0,3,0,13,4,35,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,3,0,16,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45680,0,3,0,5,0,4,0,0,0,20,30,229,133,227,138,288,121,376,37,1577,0,9,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,3,0,20,3,6,3,3,0,0,0,5,3,27,0,10,7,3,0,0,0,3,0,28,3,8,3,5,3,6,0,6,0,45,7,10,0,4,0,7,0,12,3,47,3,9,3,8,3,8,0,16,3,54,0,6,6,3,4,3,3,13,6,48,3,6,3,6,4,9,4,13,0,43,0,12,0,6,0,8,3,3,0,34,4,9,4,0,3,3,0,6,0,28,3,3,0,0,0,0,0,0,0,11,0,6,0,0,0,4,0,0,0,7,29,97,32,44,25,46,12,91,18,399,0,15,0,3,0,0,0,0,0,20,0,3,0,3,4,3,0,0,11,31,3,0,0,3,6,0,0,0,3,19,0,3,3,8,6,0,0,0,6,24
LGA45890,3,11,14,6,0,3,0,4,0,38,77,466,304,498,335,490,255,640,60,3119,0,12,0,0,0,0,0,0,0,20,0,7,0,3,3,0,0,0,4,17,0,9,0,5,3,3,3,0,3,24,0,18,5,11,3,5,0,10,3,57,5,12,3,10,4,6,0,10,0,49,0,11,3,5,12,9,0,10,0,59,0,10,4,6,9,4,0,19,3,60,0,8,10,7,7,0,3,9,0,47,3,17,4,8,4,4,0,8,3,47,0,19,7,3,3,3,3,11,3,47,3,14,10,6,5,7,0,3,3,55,0,10,6,0,0,3,0,3,3,29,0,9,9,0,0,0,0,4,0,23,18,154,68,71,45,45,15,95,30,535,0,16,3,3,4,0,0,0,3,32,3,8,8,9,11,8,0,0,10,48,3,4,5,3,15,3,3,3,23,61,3,0,5,7,13,6,4,11,15,61
LGA46090,0,0,0,0,0,0,0,0,0,3,10,36,21,34,22,53,34,87,8,301,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,8,0,0,7,0,14,0,42,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4
LGA46300,0,3,0,0,0,0,0,0,0,6,11,72,39,68,47,82,44,112,14,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,14,0,3,0,0,0,0,3,0,0,13,0,8,0,3,3,0,0,8,0,13,0,0,3,0,0,0,0,8,0,14,0,0,0,0,0,3,0,3,0,12,0,7,8,0,0,4,0,4,0,21,0,7,0,0,0,0,0,0,0,15,0,3,0,3,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,3,5,37,15,11,6,14,6,25,5,125,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,3,0,10
LGA46450,0,0,0,0,0,0,0,0,0,0,4,43,37,45,32,78,41,133,9,420,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,11,0,3,0,0,0,0,0,3,0,13,0,5,0,0,0,3,0,7,0,13,0,0,0,0,0,0,0,3,0,9,0,4,0,0,0,4,0,3,0,10,0,0,0,0,0,0,0,10,0,11,0,9,0,4,3,0,0,4,3,17,0,0,0,3,0,0,0,3,0,9,0,3,0,3,0,0,0,0,3,11,5,0,0,0,0,0,0,0,0,10,3,24,5,16,3,8,3,39,8,120,0,3,0,0,0,0,0,0,4,11,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5
LGA46510,0,4,0,5,0,0,0,0,0,10,8,97,61,101,56,93,44,103,3,555,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,0,6,0,3,0,0,0,0,0,0,0,9,0,3,0,3,0,0,0,0,0,6,0,5,4,7,0,0,0,3,0,17,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,0,10,0,10,0,3,3,0,0,0,0,16,0,4,5,4,3,0,0,0,0,13,0,4,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,12,17,8,4,3,11,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
LGA46670,0,7,0,3,0,0,0,3,0,17,6,32,26,50,36,48,26,102,6,333,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,9,8,0,3,0,0,3,0,5,0,23,0,3,4,5,4,3,4,0,3,29,0,3,3,0,0,5,0,5,3,19,4,4,4,3,3,0,3,3,3,23,0,3,3,5,0,0,0,3,3,23,0,3,0,4,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,7,0,3,0,0,0,0,0,0,0,18,9,33,22,19,15,23,8,31,10,175,0,3,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
LGA46860,0,0,0,0,0,0,0,0,0,5,8,19,9,14,5,17,8,32,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,0,3,3,0,5,0,0,0,0,3,0,7,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,4,11,9,4,4,8,0,14,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA46970,0,0,0,0,0,0,0,0,0,0,0,7,5,9,0,0,0,16,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7
LGA47140,0,16,3,3,3,6,0,3,0,27,64,446,262,388,309,377,240,547,50,2687,0,10,3,0,0,0,0,0,0,16,0,13,3,0,7,4,0,9,0,31,3,6,3,0,0,5,0,0,4,23,0,14,7,8,3,6,0,3,3,43,0,28,4,7,8,4,0,3,9,62,3,10,5,3,5,4,0,6,0,50,0,9,8,3,0,4,3,24,0,59,3,13,10,8,3,5,3,8,0,64,3,12,3,3,0,3,5,9,0,42,0,9,4,3,0,3,0,8,0,37,3,13,6,0,0,0,0,0,0,22,0,11,0,3,0,0,0,0,0,17,0,3,0,0,0,0,0,6,0,16,20,155,52,44,27,46,20,72,24,471,3,8,3,0,0,0,0,0,0,15,4,4,0,3,0,0,0,3,6,31,0,0,0,3,5,3,0,4,9,32,3,3,0,6,9,3,0,9,12,38
LGA47290,0,0,0,0,0,0,0,3,0,4,3,13,10,15,12,26,8,106,5,198,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,9,0,11,0,0,0,0,0,0,0,6,0,9,0,0,0,3,0,3,0,4,0,11,0,0,3,0,0,0,0,0,0,10,0,3,3,0,0,3,0,0,0,6,3,7,9,5,0,14,4,45,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA47490,0,0,0,0,0,0,0,0,0,0,12,21,11,9,16,11,8,54,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,6,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,9,0,3,0,0,0,6,0,4,0,12,0,3,0,0,0,6,0,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,5,13,3,5,6,15,6,25,4,84,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA47630,0,3,0,0,0,0,0,5,0,9,25,42,30,44,26,78,44,227,8,527,0,7,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,11,0,4,0,3,0,0,0,7,0,12,0,0,0,3,0,3,3,12,0,27,0,0,0,0,0,3,3,13,3,27,0,0,0,8,0,3,3,14,0,24,0,3,3,4,0,0,3,11,0,19,0,0,3,0,0,8,4,10,0,29,0,0,3,0,0,3,3,12,0,19,0,0,3,4,0,0,0,3,0,18,0,6,0,0,0,3,0,0,0,9,5,23,13,22,6,17,19,93,9,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,7,4
LGA47700,0,14,0,0,0,0,0,0,0,14,46,404,227,308,178,342,151,357,17,2029,0,3,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,3,0,17,0,14,8,9,3,0,0,3,3,30,0,9,6,3,3,3,0,3,4,28,0,11,3,6,3,4,0,8,0,40,0,12,3,4,0,3,0,6,0,36,0,15,4,3,0,0,0,14,0,37,0,9,10,3,0,4,0,4,0,28,0,16,5,0,0,3,0,3,0,32,0,20,4,3,0,0,0,3,0,33,0,0,0,5,0,3,0,0,0,14,0,4,0,4,0,0,0,0,0,9,12,105,39,42,20,26,7,50,18,321,0,8,0,0,0,0,0,0,0,10,0,5,0,0,4,0,0,0,5,16,3,0,0,0,0,0,0,0,4,10,0,0,0,3,0,4,0,0,0,12
LGA47800,0,6,3,0,0,0,0,6,0,14,8,35,17,24,12,46,32,182,9,362,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,13,0,0,0,0,0,3,0,7,0,13,0,0,0,0,0,0,0,4,0,10,0,0,0,3,0,4,0,9,0,14,0,0,4,0,3,4,0,9,0,19,0,3,3,0,3,3,0,4,0,20,0,4,4,0,0,0,8,6,0,28,0,3,0,0,0,3,3,11,0,32,0,0,3,0,3,3,0,7,0,16,0,3,0,0,0,0,0,0,4,10,5,24,19,16,10,24,12,67,7,186,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA47910,0,0,0,0,0,0,0,3,0,9,9,22,9,18,4,32,21,71,3,198,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,11,0,9,0,0,0,3,0,0,0,8,0,16,0,5,0,0,0,0,0,4,0,8,0,6,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,9,0,19,5,5,0,8,3,40,9,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
LGA47980,3,9,3,9,3,0,0,0,0,26,34,274,186,239,136,185,106,278,24,1463,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,3,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,3,15,0,3,6,3,4,0,0,9,0,26,0,4,0,3,0,5,3,8,4,31,0,8,6,0,3,7,0,3,0,27,0,7,5,0,0,0,3,9,3,25,0,9,3,3,3,3,0,3,3,28,0,13,9,3,0,0,0,3,0,30,0,17,3,0,0,4,4,5,0,27,0,6,8,3,0,0,0,0,0,23,0,6,0,3,0,0,0,0,3,12,7,78,35,24,11,21,13,35,18,252,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,3,8,0,0,0,0,0,3,0,0,4,11,0,0,0,0,0,5,0,0,0,14
