LGA_CODE_2016,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000mo_A_15_19,OIDNS_3000mo_A_20_24,OIDNS_3000mo_A_25_34,OIDNS_3000mo_A_35_44,OIDNS_3000mo_A_45_54,OIDNS_3000mo_A_55_64,OIDNS_3000mo_A_65_74,OIDNS_3000mo_A_75ov,OIDNS_3000mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54
LGA53780,11,0,4,0,0,22,0,3,9,11,5,3,0,0,33,0,3,13,4,7,6,0,0,34,0,3,9,9,12,4,0,0,42,0,0,10,10,3,7,0,0,31,0,3,3,0,5,0,0,0,13,0,0,4,3,3,0,0,0,14,0,0,3,0,0,3,0,0,8,0,0,3,3,0,3,0,0,14,3,11,11,4,7,3,0,0,46,25,29,93,77,62,44,16,6,345,37,17,46,54,45,34,9,0,236,676,131,85,84,54,53,18,0,1095,307,251,178,174,176,123,53,0,1265,135,225,267,227,223,160,67,12,1310,126,241,278,268,234,200,98,15,1454,156,325,453,423,401,330,114,17,2225,71,365,597,533,495,399,95,12,2579,24,363,739,663,630,451,119,8,2995,18,249,880,744,764,552,110,3,3322,3,102,638,510,561,353,86,7,2259,0,43,462,466,472,370,81,7,1895,0,29,286,361,358
LGA53800,4,6,0,0,0,24,0,0,5,7,3,7,0,0,18,0,3,4,10,8,0,3,0,31,0,0,8,5,10,4,3,3,29,0,0,3,3,3,9,0,0,23,0,3,3,5,10,5,0,0,21,0,0,3,6,10,8,0,0,20,0,0,8,8,10,9,0,0,30,0,0,0,0,4,3,3,0,10,4,0,11,11,10,9,0,0,44,8,25,63,59,76,57,19,8,318,17,8,19,32,40,22,14,0,140,341,15,40,38,52,38,7,3,531,112,53,70,100,66,58,31,4,491,79,65,116,93,115,99,31,9,609,112,83,120,124,141,123,42,6,757,117,170,214,221,271,202,67,5,1265,70,262,325,268,323,248,76,7,1581,31,211,380,405,394,296,60,7,1785,13,188,485,444,520,392,74,7,2127,4,109,384,376,401,265,58,3,1598,0,63,372,325,399,268,40,4,1470,0,45,270,334,309
LGA53920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,14,3,3,7,7,7,3,0,0,26,0,5,0,3,9,6,0,0,17,0,5,5,3,5,0,0,0,18,0,0,3,7,10,0,4,0,28,0,3,10,5,3,0,0,0,22,0,0,12,8,6,4,0,0,24,0,5,4,4,6,0,0,0,26,3,0,7,3,6,4,0,0,23,0,0,6,3,6,3,0,0,21,0,0,7,3,3
LGA53990,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,11,0,0,0,5,3,0,0,0,12,0,0,3,0,0,4,0,0,9,0,0,3,6,5,4,0,0,19,0,0,0,3,0,4,0,0,10,0,0,0,4,5,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,4,0,13,3,4,24,22,22,18,8,3,103,17,4,7,10,13,9,6,0,74,187,9,26,21,19,15,3,0,277,56,23,41,69,50,47,12,3,304,55,27,50,54,55,48,23,8,314,23,32,55,63,96,52,23,7,351,34,51,86,119,131,93,43,5,573,29,77,147,130,159,108,28,4,682,15,92,169,144,166,108,30,4,733,7,62,184,169,180,126,36,0,766,0,38,108,124,148,107,19,3,543,0,15,118,135,139,128,16,0,546,0,8,93,144,161
LGA54060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,16,0,0,0,3,3,4,4,0,19,25,0,3,4,0,0,3,0,35,8,0,9,5,10,15,4,0,41,10,3,4,11,15,13,11,0,57,11,4,8,9,20,12,3,0,67,3,4,17,15,13,22,10,0,88,0,6,13,14,24,17,7,0,83,3,10,17,14,29,26,3,0,99,0,12,28,23,35,19,3,3,119,0,12,20,25,26,20,6,0,102,0,4,13,19,20,16,0,0,80,0,3,12,22,10
LGA54130,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,6,0,4,3,0,0,24,3,0,0,0,5,0,0,0,11,0,3,3,0,4,12,0,0,24,0,3,6,3,4,8,0,0,22,0,3,3,3,3,3,3,0,22,0,3,11,11,16,9,4,0,60,3,3,15,14,14,9,0,5,60,0,5,14,7,25,21,6,0,71,0,7,22,17,18,24,3,0,89,0,3,10,8,10,11,5,7,52,0,0,6,9,14,10,0,0,43,0,0,3,4,14
LGA54170,3,7,3,5,0,35,3,17,14,15,17,8,0,0,65,0,8,15,16,8,11,3,0,67,0,4,17,22,27,9,3,0,85,0,4,13,9,11,12,0,0,54,0,0,9,13,14,9,4,0,46,0,0,3,3,4,4,0,0,19,0,0,5,11,10,3,0,3,33,0,0,6,6,4,4,3,0,23,3,22,24,18,13,12,3,0,93,35,86,134,138,134,80,34,9,649,100,28,70,75,59,52,14,0,405,2456,422,138,158,122,96,36,8,3431,943,743,378,350,316,262,83,11,3079,376,701,429,424,392,332,108,21,2771,276,649,484,483,532,406,163,20,3017,178,692,818,747,884,671,213,26,4236,121,721,928,856,996,710,198,14,4554,44,610,1223,981,1103,778,171,19,4922,15,414,1365,1048,1281,951,174,13,5250,10,202,918,815,938,615,122,5,3618,3,75,791,755,894,554,116,5,3193,0,23,467,646,707
LGA54200,3,7,0,0,0,15,0,7,7,4,3,0,0,0,19,0,0,0,6,7,3,3,0,18,0,0,6,6,8,0,0,0,22,0,0,4,5,6,3,3,0,29,0,0,5,5,11,3,0,0,23,0,0,4,0,8,3,0,0,16,0,0,3,3,3,4,0,0,15,0,0,0,0,0,3,0,0,9,4,3,6,6,7,4,3,0,32,17,28,45,46,58,33,17,3,254,22,11,13,18,18,19,6,0,109,502,57,35,38,34,28,10,3,720,200,120,79,87,82,68,34,3,675,74,129,111,118,106,94,38,8,682,66,116,113,142,133,128,49,21,769,64,150,178,184,232,226,78,15,1130,42,196,264,277,308,202,74,12,1366,17,196,386,389,380,280,74,7,1734,8,153,473,432,463,349,80,8,1971,3,66,362,335,345,244,65,10,1434,0,33,319,322,309,212,58,4,1251,0,11,159,206,242
LGA54280,0,3,0,5,0,20,0,0,3,0,3,9,3,0,11,0,0,7,3,3,4,0,0,22,0,3,5,3,5,3,0,0,22,0,0,4,3,3,3,0,0,15,0,4,3,10,6,3,0,0,23,0,0,4,3,8,0,0,0,21,0,0,8,13,5,3,0,0,29,0,0,7,8,4,0,3,0,23,0,0,3,4,14,9,0,0,31,11,16,58,51,57,34,13,3,253,19,3,12,17,28,16,3,0,96,205,13,35,35,23,3,10,0,318,76,26,67,64,36,35,12,0,318,40,31,89,61,61,46,17,3,347,57,56,98,97,81,65,18,5,481,65,99,128,139,146,116,31,0,736,56,158,223,194,166,122,34,4,949,41,179,295,237,251,156,31,3,1185,18,165,380,305,329,237,36,3,1480,4,122,347,300,255,181,26,3,1235,4,101,412,305,298,178,32,3,1331,0,71,374,241,271
LGA54310,0,0,3,0,0,6,0,0,0,4,3,0,0,0,14,0,0,0,0,4,3,0,0,10,0,0,3,4,3,3,0,0,14,0,0,4,4,3,0,0,0,14,0,0,4,3,6,4,0,0,18,0,0,3,4,4,0,0,0,12,0,0,9,8,10,3,0,0,30,0,0,3,12,12,9,4,0,43,0,0,5,0,8,5,0,0,15,12,10,46,50,57,30,10,0,208,13,4,18,16,12,14,0,0,61,137,12,24,22,7,12,3,0,220,52,16,57,42,32,16,4,0,213,19,24,39,46,23,26,12,0,185,16,27,48,42,42,28,14,0,221,33,52,88,63,67,53,12,3,377,34,84,123,110,85,56,13,3,518,19,112,185,118,129,69,16,0,652,11,97,265,195,194,106,17,0,891,5,89,264,211,165,89,20,3,852,7,59,265,214,207,123,17,0,887,0,44,281,228,204
LGA54340,3,0,0,0,0,5,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,6,8,8,7,0,35,3,3,3,0,3,4,4,0,19,26,0,3,0,3,7,3,0,47,7,3,10,9,16,11,3,0,54,6,3,9,14,6,16,6,8,63,10,7,11,13,21,14,9,6,84,17,25,34,28,25,35,8,3,180,12,55,86,72,67,44,13,0,353,11,32,62,43,63,40,10,0,255,0,18,27,47,53,43,15,0,206,0,19,48,25,37,35,5,0,165,0,10,32,23,35,24,3,0,130,0,0,22,13,24
LGA54410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,4,0,0,0,10,5,0,0,0,0,3,0,0,15,3,4,3,3,0,0,4,3,21,0,0,4,0,0,0,3,0,11,0,0,5,6,10,3,3,0,38,0,3,7,9,7,6,7,0,45,0,3,8,9,18,7,5,0,51,0,8,20,10,16,5,0,0,60,0,0,9,16,8,12,3,0,50,0,3,4,5,13,10,3,0,38,0,0,12,3,14,13,0,0,43,0,0,3,4,11
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,13,0,0,0,6,0,0,0,0,6,0,4,3,0,3,0,0,0,11,0,0,0,0,0,0,3,0,8,0,0,3,5,0,0,8,0,17,0,0,0,11,0,9,3,0,18,0,0,0,5,6,7,3,3,28,0,0,11,4,5,0,0,0,26,0,3,10,11,9,3,0,0,36,0,4,8,10,7,3,3,0,24,0,0,0,4,13,7,0,0,25,0,0,3,7,3
LGA54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,5,3,3,23,0,0,5,3,6,8,3,0,23,8,3,4,0,8,0,0,5,28,3,0,7,3,3,3,6,0,30,0,7,5,0,11,10,3,5,43,4,8,5,10,7,15,4,3,57,5,6,11,11,22,29,9,3,104,5,6,13,13,37,17,14,6,108,3,9,19,22,33,31,15,3,132,0,7,27,19,29,24,5,3,126,0,5,15,17,18,16,8,0,84,0,0,12,18,19,11,5,0,65,0,0,3,5,20
LGA54620,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,3,0,12,3,0,0,0,3,3,0,0,5,3,0,0,0,3,3,0,0,10,0,0,3,3,0,3,4,0,17,0,0,0,6,10,6,3,3,32,0,3,4,3,4,4,4,3,26,0,5,5,13,10,15,4,4,53,0,3,7,9,16,9,8,3,53,0,4,16,19,12,14,3,0,67,0,7,23,9,19,17,3,0,76,0,3,10,12,6,13,0,3,47,0,4,12,12,12,15,6,0,64,0,0,14,19,8
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,4,0,4,0,0,3,3,0,3,0,0,9,0,0,0,3,3,3,0,0,17,0,0,4,0,5,5,0,0,18,0,0,6,3,3,8,0,0,23,0,0,3,10,0,7,3,0,23,0,5,4,6,3,3,0,0,13,0,0,0,3,3,3,4,0,14,0,0,0,5,0
LGA54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,8,5,0,3,3,6,3,0,0,19,0,0,0,0,0,6,0,0,14,0,0,3,6,5,0,0,0,23,3,3,11,13,8,12,3,3,57,0,0,10,9,6,9,3,0,37,0,0,9,11,9,4,7,0,41,0,7,0,9,13,14,8,0,44,0,3,3,10,16,8,5,0,46,0,0,3,10,10,5,0,0,31,0,0,4,7,3
LGA54830,4,5,0,0,0,10,0,0,3,3,4,0,4,0,18,0,0,3,0,3,4,0,0,18,0,0,9,9,13,7,0,0,34,0,0,5,4,9,3,3,0,22,0,0,4,4,4,4,0,0,21,0,0,7,4,4,8,0,0,26,0,0,5,11,13,9,0,0,47,0,0,0,4,18,4,6,0,30,0,6,5,5,3,3,0,0,23,12,19,52,70,78,56,8,0,289,12,7,12,21,18,6,0,0,82,177,22,28,30,18,9,8,0,290,87,42,61,62,54,37,15,0,356,36,63,69,71,39,50,9,3,334,33,49,95,93,75,55,15,3,409,62,94,157,134,140,78,29,3,697,30,124,185,187,177,111,27,7,848,23,157,280,278,254,171,24,4,1190,7,112,387,358,338,217,41,0,1468,3,71,338,305,283,185,24,5,1222,3,45,313,317,345,227,39,4,1288,0,41,265,330,286
LGA54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,6,3,6,9,0,0,26,0,0,3,3,4,3,0,0,11,3,0,4,3,0,3,0,0,19,0,0,5,0,10,7,5,0,40,3,0,5,7,4,9,4,0,37,7,4,10,0,11,7,4,0,51,3,4,13,14,17,12,3,0,60,0,13,17,16,20,21,9,0,97,0,10,22,25,31,32,15,0,128,0,3,12,24,18,18,0,0,71,0,0,14,13,17,15,0,0,51,0,0,4,15,9
LGA54970,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,8,6,0,0,6,0,0,0,3,5,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,5,3,8,17,7,0,0,47,3,3,0,3,6,5,0,0,23,10,0,4,5,4,5,0,0,24,5,3,0,7,3,3,0,0,20,3,3,3,8,3,3,0,0,23,5,5,8,3,12,4,5,0,32,5,3,4,8,15,18,3,0,62,4,10,18,10,16,12,0,0,64,5,14,22,12,17,25,4,0,98,3,11,32,16,34,25,9,0,128,0,16,35,35,24,21,4,0,135,0,20,69,42,50,31,5,0,224,0,12,85,81,81
LGA55040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,7,3,3,3,0,34,0,0,3,3,0,4,0,0,12,21,0,0,3,3,0,0,0,31,3,0,7,4,8,4,0,0,35,0,0,7,3,10,3,4,0,21,4,3,11,4,12,3,3,0,41,9,6,14,12,18,9,3,0,67,3,11,21,13,9,19,0,0,73,3,15,17,15,11,12,0,0,73,0,5,34,30,24,28,5,0,133,0,18,34,35,35,19,4,0,149,4,12,51,49,33,28,3,0,189,0,9,89,46,41
LGA55110,10,3,3,0,4,27,0,0,4,3,4,0,3,0,24,0,3,3,7,8,3,0,5,26,0,0,6,9,4,7,0,0,24,0,0,9,4,5,0,3,0,23,0,0,4,4,3,3,0,0,14,0,0,4,0,3,0,0,0,6,0,0,0,4,4,0,0,0,16,0,0,4,0,0,4,0,0,11,0,10,3,9,13,3,3,0,43,22,19,55,64,67,35,14,13,290,53,8,24,40,43,23,12,3,206,842,72,90,80,71,56,12,3,1219,355,212,181,182,168,155,40,3,1291,185,237,207,207,241,216,75,14,1373,164,223,251,234,269,241,70,22,1462,130,333,393,439,470,382,130,21,2303,79,365,490,439,556,367,117,21,2437,33,310,523,564,670,414,85,4,2599,7,187,604,546,614,452,76,11,2501,3,78,385,397,468,282,48,6,1673,4,46,289,332,372,233,37,3,1309,0,9,185,269,304
LGA55180,0,0,0,0,0,3,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,4,0,3,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,7,4,11,7,6,15,6,3,57,3,3,3,14,8,9,3,0,52,103,3,6,7,25,16,9,3,170,21,12,23,39,35,33,22,7,191,31,12,30,35,54,55,34,6,266,27,31,30,43,58,58,18,8,278,26,40,45,60,90,84,39,8,400,18,51,92,92,123,111,43,12,548,5,41,95,101,173,107,29,3,558,3,28,96,103,147,113,26,4,522,0,24,63,74,100,84,10,4,354,0,9,36,57,84,80,23,3,288,0,4,23,43,51
LGA55250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,4,10,5,0,0,26,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,13,3,0,0,4,5,0,0,0,14,3,3,0,0,0,0,0,0,7,3,0,0,3,3,5,0,0,8,5,6,5,0,3,8,3,0,26,0,0,14,11,11,7,0,0,43,0,3,17,13,6,6,0,0,46,0,5,17,18,14,9,0,0,75,0,8,18,17,11,14,5,0,70,0,10,41,27,21,14,3,0,122,0,8,37,29,33
LGA55320,11,7,3,8,3,37,0,9,5,5,12,0,0,0,33,0,4,14,12,11,8,3,0,55,0,8,21,10,8,5,0,0,57,0,3,10,18,6,11,4,4,50,0,0,3,9,13,7,0,0,36,0,0,8,6,4,0,3,0,19,0,0,4,9,5,8,3,0,32,0,0,0,5,3,4,8,7,34,0,9,20,10,18,8,3,0,75,19,54,112,111,105,68,42,22,529,26,13,46,45,54,36,11,3,236,1292,307,145,120,91,60,22,7,2032,552,630,255,212,239,183,70,3,2134,221,487,340,250,266,245,73,19,1887,144,450,387,342,375,307,99,12,2112,113,513,633,593,638,523,191,28,3236,56,494,855,711,709,590,170,20,3605,40,516,1084,846,921,678,171,17,4266,18,419,1371,1019,1110,841,173,21,4971,3,213,1083,833,793,554,113,12,3603,3,96,962,843,772,550,107,8,3342,0,34,593,644,616
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,3,0,0,16,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,18,0,0,0,0,3,0,0,0,8,0,0,5,7,3,3,0,0,19,0,0,6,6,3,0,0,0,11,0,4,5,3,0,6,0,0,18,0,5,12,0,4,8,0,0,29,0,9,7,9,12,3,0,0,37,0,3,22,12,8,8,0,0,48,0,7,24,23,18
