LGA_CODE_2016,NFANS_75ov_EWFT,NFANS_75ov_EWPT,NFANS_75ov_EAFW,NFANS_75ov_EHW_NS,NFANS_75ov_Tot,NFANS_Tot_EWFT,NFANS_Tot_EWPT,NFANS_Tot_EAFW,NFANS_Tot_EHW_NS,NFANS_Tot_Tot,Tot_15_19_EWFT,Tot_15_19_EWPT,Tot_15_19_EAFW,Tot_15_19_EHW_NS,Tot_15_19_Tot,Tot_20_24_EWFT,Tot_20_24_EWPT,Tot_20_24_EAFW,Tot_20_24_EHW_NS,Tot_20_24_Tot,Tot_25_29_EWFT,Tot_25_29_EWPT,Tot_25_29_EAFW,Tot_25_29_EHW_NS,Tot_25_29_Tot,Tot_30_34_EWFT,Tot_30_34_EWPT,Tot_30_34_EAFW,Tot_30_34_EHW_NS,Tot_30_34_Tot,Tot_35_39_EWFT,Tot_35_39_EWPT,Tot_35_39_EAFW,Tot_35_39_EHW_NS,Tot_35_39_Tot,Tot_40_44_EWFT,Tot_40_44_EWPT,Tot_40_44_EAFW,Tot_40_44_EHW_NS,Tot_40_44_Tot,Tot_45_49_EWFT,Tot_45_49_EWPT,Tot_45_49_EAFW,Tot_45_49_EHW_NS,Tot_45_49_Tot,Tot_50_54_EWFT,Tot_50_54_EWPT,Tot_50_54_EAFW,Tot_50_54_EHW_NS,Tot_50_54_Tot,Tot_55_59_EWFT,Tot_55_59_EWPT,Tot_55_59_EAFW,Tot_55_59_EHW_NS,Tot_55_59_Tot,Tot_60_64_EWFT,Tot_60_64_EWPT,Tot_60_64_EAFW,Tot_60_64_EHW_NS,Tot_60_64_Tot,Tot_65_69_EWFT,Tot_65_69_EWPT,Tot_65_69_EAFW,Tot_65_69_EHW_NS,Tot_65_69_Tot,Tot_70_74_EWFT,Tot_70_74_EWPT,Tot_70_74_EAFW,Tot_70_74_EHW_NS,Tot_70_74_Tot,Tot_75ov_EWFT,Tot_75ov_EWPT,Tot_75ov_EAFW,Tot_75ov_EHW_NS,Tot_75ov_Tot,Tot_Tot_EWFT,Tot_Tot_EWPT,Tot_Tot_EAFW,Tot_Tot_EHW_NS,Tot_Tot_Tot
LGA53920,0,0,0,0,0,3,4,0,0,4,5,5,0,0,13,15,4,0,3,28,34,9,0,0,43,27,8,0,3,35,30,10,0,0,38,19,7,0,3,29,33,11,0,0,36,28,11,0,0,35,19,5,0,0,26,3,3,0,0,12,4,3,0,0,5,0,0,0,0,3,0,0,0,0,0,207,77,11,10,298
LGA53990,0,0,0,0,3,54,30,4,0,87,102,316,27,11,450,285,141,10,12,444,410,168,17,7,612,360,208,33,17,614,413,232,29,12,689,463,252,17,11,741,545,250,24,5,827,496,259,27,20,801,409,206,45,9,671,240,170,26,10,445,76,101,14,9,197,29,49,3,0,83,12,37,7,3,49,3840,2386,278,120,6627
LGA54060,0,0,0,0,0,8,5,0,0,15,15,39,3,0,55,38,20,3,5,68,39,20,8,0,67,61,35,13,3,108,58,32,5,0,100,58,47,9,0,117,65,41,6,5,121,96,40,7,0,137,78,33,3,5,111,43,33,11,0,87,12,14,8,3,37,8,6,0,0,18,3,10,0,0,12,579,368,65,20,1037
LGA54130,0,0,0,0,0,3,0,0,0,5,5,0,3,0,7,20,9,0,0,33,31,9,0,0,46,49,18,0,0,70,30,18,0,0,43,31,17,0,0,52,43,14,0,3,63,58,18,4,4,80,56,30,0,0,85,34,11,7,0,50,15,11,3,0,31,5,5,0,0,13,3,7,0,3,15,379,165,29,13,583
LGA54170,0,0,0,0,0,208,221,10,25,466,402,3970,158,70,4591,1920,3191,149,126,5384,2582,1543,187,98,4409,2374,1626,202,90,4290,1990,1749,147,70,3961,2355,2140,116,77,4682,2699,2203,121,54,5073,2579,1977,144,56,4758,2192,1803,135,44,4170,1222,1478,127,35,2863,386,808,59,14,1271,58,313,14,10,398,19,110,11,8,156,20780,22913,1571,751,46015
LGA54200,0,6,0,0,6,91,54,0,7,158,151,847,18,18,1033,660,557,32,29,1270,929,328,46,32,1336,961,403,41,22,1435,944,445,36,24,1450,1009,501,17,25,1551,1087,509,42,26,1663,994,465,38,21,1516,868,440,55,34,1394,528,441,33,12,1017,204,256,35,11,497,61,119,8,6,191,18,76,0,0,97,8418,5379,402,253,14453
LGA54280,3,0,0,0,3,126,34,11,10,177,209,366,17,26,616,851,198,56,21,1132,1274,282,96,26,1682,1297,343,94,26,1763,1084,331,83,19,1524,1146,306,54,33,1541,1143,290,65,41,1531,1062,236,82,36,1415,851,244,53,18,1162,521,159,43,19,736,158,87,17,10,270,44,38,3,0,86,18,13,0,5,35,9655,2893,669,267,13484
LGA54310,0,0,0,0,0,85,29,6,8,126,112,225,18,9,363,573,137,28,21,755,1032,190,98,16,1333,1179,266,143,26,1621,1011,202,91,23,1325,1051,230,76,15,1367,988,177,72,23,1263,840,146,73,25,1082,618,120,82,16,837,327,82,29,11,449,104,43,17,10,173,27,14,0,0,45,6,13,0,0,24,7859,1843,721,207,10634
LGA54340,0,0,0,0,0,14,6,0,4,30,53,47,0,4,98,129,42,4,4,182,133,48,4,4,184,119,37,13,3,173,114,51,6,7,179,108,40,4,3,159,113,49,0,3,166,170,57,10,3,237,129,49,9,7,193,80,51,15,0,145,20,31,4,0,54,18,11,0,3,34,7,5,5,0,14,1192,519,69,36,1825
LGA54410,0,0,0,0,0,4,0,0,0,7,3,4,0,0,15,14,8,3,0,24,25,5,3,0,34,20,16,0,0,36,21,17,0,3,43,16,15,3,0,35,34,15,3,3,60,40,16,0,0,52,27,19,6,0,52,26,9,0,0,35,10,14,3,0,23,10,9,0,0,17,0,5,0,0,6,242,148,17,13,429
LGA54480,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,10,0,0,0,10,13,0,0,3,16,21,3,0,0,21,30,12,0,0,48,15,9,0,0,27,26,4,0,0,31,28,4,0,0,34,21,6,0,0,22,15,9,0,0,27,8,5,0,0,17,7,3,0,0,8,7,3,0,0,10,200,67,4,6,282
LGA54550,0,0,0,0,0,14,0,0,0,14,11,10,0,0,30,34,16,3,0,56,41,14,0,0,57,56,22,5,0,87,54,24,0,3,82,47,20,0,0,74,72,37,3,0,115,87,35,12,4,137,79,24,5,0,107,55,32,10,3,97,33,19,3,0,55,18,9,0,3,29,10,10,3,3,29,601,271,51,21,946
LGA54620,0,0,0,0,0,8,0,0,0,10,3,3,0,0,8,28,11,3,0,37,57,5,3,0,72,61,19,0,3,82,59,14,4,0,76,73,20,0,0,94,58,14,3,0,68,47,14,3,3,67,62,8,0,0,74,36,10,0,0,49,21,4,0,0,31,6,6,0,0,19,14,6,0,0,23,532,130,21,15,696
LGA54690,0,0,0,0,0,7,0,0,3,6,0,3,0,0,4,5,6,0,0,8,7,0,0,0,12,8,3,0,0,9,13,4,0,0,16,19,6,0,0,25,10,3,0,0,8,19,0,0,0,19,20,3,0,0,30,16,5,0,0,19,10,3,0,0,7,0,3,0,0,3,4,5,0,0,9,123,45,5,4,177
LGA54760,0,0,0,0,0,0,0,0,0,6,4,5,0,0,8,12,0,0,0,12,17,0,3,0,17,20,13,0,0,31,30,14,0,0,43,27,10,0,0,38,31,7,0,0,37,42,4,8,0,53,31,3,8,0,42,24,9,3,0,41,19,4,0,3,27,8,3,0,0,15,4,0,0,0,6,274,81,19,4,384
LGA54830,0,0,0,0,0,95,30,0,3,130,128,319,14,10,475,534,299,31,17,886,1014,260,40,28,1347,1123,303,63,28,1522,1129,331,49,18,1526,1244,325,57,21,1649,1274,326,46,25,1665,1193,255,66,18,1533,936,233,69,17,1253,544,184,44,16,783,148,86,13,4,259,37,45,5,5,91,12,15,0,0,31,9312,2988,508,198,13009
LGA54900,0,0,0,0,0,8,0,0,0,10,14,7,0,0,21,36,4,0,0,42,50,15,0,0,63,41,24,3,0,63,40,18,3,0,63,61,18,0,0,86,66,20,0,3,88,75,19,0,0,96,61,13,8,5,90,40,18,7,3,70,18,8,9,3,45,9,5,4,3,16,9,4,0,0,17,521,187,34,22,764
LGA54970,0,0,0,0,0,17,4,0,0,25,19,23,0,7,51,94,22,4,4,123,233,20,17,3,279,254,23,26,4,305,210,21,21,0,252,235,25,30,3,293,217,28,30,6,283,215,30,25,3,269,166,19,20,0,209,103,17,11,3,135,27,8,4,3,45,4,6,0,0,9,0,0,0,0,0,1781,247,192,44,2257
LGA55040,0,0,0,0,0,15,4,0,0,26,21,24,0,3,47,84,18,7,9,110,219,28,17,6,266,242,44,18,3,318,212,26,21,0,256,217,17,14,3,253,198,27,18,3,254,145,24,14,4,197,133,24,13,7,176,66,18,4,3,93,23,3,3,0,30,6,4,0,0,14,3,0,0,0,3,1566,274,129,42,2020
LGA55110,0,3,0,0,6,133,121,9,13,274,328,1472,56,40,1893,1005,1017,60,53,2130,1114,677,77,39,1914,1008,829,85,42,1965,1003,843,64,22,1928,1285,930,69,44,2323,1346,933,74,49,2401,1330,958,97,34,2419,996,848,71,23,1933,569,745,77,11,1405,187,391,33,8,622,45,131,19,8,199,12,88,9,7,123,10223,9862,784,384,21254
LGA55180,0,0,0,0,0,28,17,0,5,48,89,147,10,9,256,170,76,11,9,260,191,75,12,4,289,158,104,15,0,280,204,104,16,0,322,255,142,9,10,418,307,153,26,5,484,325,179,33,3,551,301,167,32,15,511,197,142,33,7,374,101,90,11,0,202,40,50,11,4,100,23,36,5,10,67,2353,1464,230,80,4125
LGA55250,0,0,0,0,0,10,0,0,0,12,5,9,0,0,14,53,6,0,5,65,119,12,11,3,144,149,7,12,3,169,97,13,13,3,126,95,9,5,4,116,92,12,12,3,115,103,14,4,0,122,64,12,13,3,89,38,10,0,0,52,11,0,0,0,12,0,0,0,0,4,0,0,0,0,0,829,107,72,21,1030
LGA55320,0,3,0,0,5,197,153,12,20,378,256,2119,73,50,2501,1664,2385,129,87,4257,2898,1312,182,83,4478,2642,1378,242,66,4334,2327,1487,163,50,4025,2329,1590,110,48,4078,2529,1581,99,56,4268,2392,1569,111,55,4129,2036,1428,149,38,3654,1168,1227,86,29,2516,393,694,54,18,1156,94,271,18,10,393,44,135,8,16,204,20783,17182,1433,603,40001
LGA55390,0,0,0,0,0,4,0,0,0,4,4,6,0,0,11,37,0,3,0,34,67,11,0,0,83,72,9,4,0,88,51,9,3,0,64,60,6,4,0,66,45,7,3,3,54,44,4,3,0,52,29,3,3,0,36,15,4,4,0,26,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,426,58,32,13,530
LGA55460,0,0,0,0,0,13,9,0,3,21,34,51,3,0,95,105,29,9,3,142,99,17,9,3,124,85,53,9,0,148,77,32,6,0,117,99,46,5,3,150,107,36,8,3,159,125,26,15,0,166,117,46,3,3,173,64,26,9,0,100,29,21,3,0,57,20,17,0,0,33,17,4,0,0,23,970,411,78,27,1481
LGA55530,0,0,0,0,0,0,0,0,0,3,5,5,0,0,7,11,0,0,0,11,22,0,0,0,24,9,5,0,0,13,11,4,0,0,14,12,5,0,3,22,12,6,0,0,14,16,4,0,0,19,9,5,4,0,17,7,5,0,0,12,5,3,0,0,11,0,6,0,0,7,0,0,0,3,3,107,52,3,10,172
LGA55600,0,0,0,0,0,10,9,0,0,14,14,24,0,3,48,48,17,4,4,72,49,24,0,3,79,69,22,7,0,102,72,29,3,0,109,95,38,0,4,132,75,28,7,4,115,110,25,4,5,145,96,30,6,0,137,51,37,9,4,104,36,19,4,0,63,7,22,5,0,38,14,11,0,0,28,743,335,49,28,1157
LGA55670,0,0,0,0,0,0,0,0,0,0,3,7,0,0,11,9,6,0,0,17,16,7,0,0,15,20,10,0,0,36,11,4,0,0,20,18,9,0,0,28,20,9,3,0,29,17,14,0,0,31,18,10,0,0,29,22,3,3,0,23,3,3,0,0,4,0,4,4,0,9,0,3,0,0,5,164,71,14,6,255
LGA55740,0,0,0,0,0,10,8,0,0,20,17,123,6,3,148,70,134,3,9,219,166,97,5,9,273,163,98,12,3,273,91,87,4,3,191,124,91,7,9,229,165,113,5,3,285,125,117,8,4,255,110,105,5,3,218,62,83,4,3,155,32,53,3,0,86,5,30,0,0,42,3,22,0,0,26,1130,1160,61,50,2397
LGA55810,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,6,0,0,0,7,21,0,0,0,22,19,0,3,0,23,19,6,4,0,22,25,7,0,0,32,15,3,0,0,21,21,0,8,0,31,20,3,0,0,25,3,0,0,3,11,8,0,4,0,9,0,0,0,0,0,0,0,0,0,0,153,31,20,9,213
LGA55880,0,0,0,0,0,4,0,0,0,3,3,6,0,0,6,7,3,0,0,10,14,0,3,0,16,22,5,0,0,23,15,8,0,0,23,24,7,0,0,32,31,4,0,0,32,29,8,0,0,39,20,10,0,0,26,15,0,0,4,25,10,3,0,0,14,3,4,0,0,7,3,4,0,0,11,190,67,14,12,278
LGA55950,0,0,0,0,0,3,0,0,0,4,4,0,0,0,4,11,11,0,0,18,21,6,0,0,30,13,6,0,0,21,10,3,4,3,20,19,6,0,0,31,10,9,0,3,21,18,3,0,0,21,27,3,0,0,30,22,3,0,0,20,5,0,0,0,11,11,7,0,0,13,5,0,0,0,8,178,59,3,7,255
LGA56090,0,0,0,0,0,51,34,3,6,96,90,438,15,9,551,378,313,21,22,730,497,190,18,16,716,478,238,33,11,754,455,274,18,22,770,563,350,18,21,949,642,367,32,17,1062,640,350,45,16,1053,524,347,32,15,923,356,322,35,11,722,122,210,21,6,359,30,84,3,3,130,4,56,3,3,69,4783,3537,301,164,8788
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,0,0,3,3,4,0,0,3,3,0,0,0,3,4,0,0,0,5,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,27,10,0,0,40
LGA56230,0,0,0,0,0,34,17,3,4,64,75,207,6,7,297,205,150,12,13,375,273,88,22,3,388,325,106,25,9,469,333,157,12,8,511,440,184,17,5,648,535,181,24,15,754,474,162,32,4,673,407,160,32,14,616,231,148,19,6,409,77,90,14,0,182,24,33,3,3,53,17,30,0,3,46,3418,1687,216,96,5415
LGA56300,0,0,0,0,0,3,0,0,0,3,4,6,0,0,13,11,11,0,0,24,10,4,0,0,12,21,8,0,0,34,22,9,0,0,31,27,15,0,0,43,32,22,3,3,59,33,22,4,0,58,37,18,5,0,54,39,23,3,0,69,18,29,3,0,44,3,7,0,3,21,5,7,0,0,10,255,187,17,13,470
LGA56370,0,0,0,0,0,8,0,0,0,8,4,3,0,0,7,17,4,0,0,24,32,14,3,0,44,31,15,3,3,47,13,8,0,0,21,22,0,0,0,25,22,16,0,0,38,32,6,3,0,41,41,9,3,0,56,24,11,4,0,41,12,3,0,0,14,9,4,0,0,12,4,3,0,0,11,272,96,17,13,395
LGA56460,0,4,0,0,4,7,15,0,3,28,34,47,3,3,90,128,49,14,9,198,125,45,23,3,196,108,56,22,3,190,113,76,10,0,202,129,77,16,0,227,182,80,11,3,277,177,89,10,7,280,187,76,18,6,282,140,63,7,0,217,56,40,10,0,106,12,34,0,6,49,6,17,4,3,26,1399,752,143,45,2339
LGA56580,0,0,0,0,0,131,86,5,10,232,53,379,12,18,462,819,782,54,34,1692,1839,593,130,48,2610,1728,686,177,37,2621,1315,743,107,30,2185,1253,769,67,29,2113,1331,749,74,22,2179,1371,680,58,18,2135,1192,629,80,25,1928,736,588,80,16,1418,299,345,40,9,693,73,157,9,5,236,30,84,9,3,116,12031,7179,884,279,20379
LGA56620,0,0,0,0,0,0,3,0,0,3,0,11,0,0,14,9,7,3,3,14,7,7,0,0,20,21,18,3,0,44,13,16,0,0,28,9,17,0,0,25,14,16,0,0,26,7,10,0,0,18,5,6,0,0,15,3,6,0,0,9,3,4,0,0,7,3,0,0,0,3,0,0,0,0,0,99,109,13,12,231
LGA56730,0,0,0,0,0,38,17,3,0,57,77,125,7,5,212,196,88,14,13,310,235,80,18,5,340,249,111,15,4,381,255,105,8,3,369,282,127,8,4,421,360,131,18,11,520,332,149,21,8,513,345,186,31,9,570,253,145,28,12,428,88,85,10,0,183,28,38,3,0,73,8,21,3,3,33,2725,1393,169,76,4361
LGA56790,0,0,0,0,0,5,0,3,0,11,6,11,0,0,18,31,18,3,0,47,36,11,0,3,53,48,13,3,0,68,53,15,0,0,72,55,31,3,0,90,68,25,9,3,101,71,40,9,3,122,59,31,0,0,86,56,27,4,0,96,18,18,3,0,40,15,5,3,0,26,6,7,0,0,12,524,239,41,9,811
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,5,0,0,0,4,3,3,0,0,6,6,0,0,0,6,5,0,0,0,9,11,0,0,0,12,3,6,0,0,12,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,52,21,0,0,71
LGA56930,0,0,0,0,0,4,4,0,0,9,0,79,4,3,95,35,112,4,0,158,81,38,3,6,127,70,42,4,3,123,60,30,0,0,93,64,34,3,0,96,70,35,0,0,108,73,36,3,0,110,57,29,4,0,90,36,32,0,0,67,13,24,0,0,41,7,9,0,0,12,3,9,0,0,16,566,516,35,21,1130
LGA57000,0,0,0,0,0,4,0,0,0,12,11,4,0,0,15,33,7,7,0,42,105,8,4,0,118,92,12,8,3,111,70,6,5,3,91,88,5,3,3,100,70,14,5,3,100,77,16,5,3,103,68,11,7,0,83,43,4,9,0,59,16,3,0,0,20,11,4,0,0,9,3,0,0,0,3,680,91,56,20,846
LGA57080,0,0,0,0,3,833,252,43,54,1180,527,1450,66,86,2125,5588,3810,265,240,9908,13259,2985,613,307,17164,15289,3420,1222,237,20161,13047,3386,874,178,17485,11909,2960,452,139,15464,11628,2425,398,164,14615,9626,1919,376,119,12042,7449,1723,399,103,9672,4332,1537,280,62,6207,1366,943,127,40,2476,264,333,38,15,659,80,154,14,23,279,94377,27034,5125,1720,128253
LGA57140,0,0,0,0,0,0,3,3,0,6,4,3,0,0,9,10,0,0,0,10,21,6,0,0,23,18,6,0,0,27,16,10,0,0,19,16,11,0,0,32,30,10,0,0,48,23,15,3,0,37,21,13,0,0,37,30,21,3,0,44,6,11,0,0,21,6,10,0,0,17,0,4,0,0,4,202,119,13,7,340
LGA57210,0,0,0,3,3,23,7,0,3,36,44,69,3,4,122,102,44,3,8,154,99,39,7,0,138,80,31,5,3,126,123,50,4,3,179,133,64,14,0,205,161,65,8,8,242,149,71,12,0,238,117,85,16,3,223,99,77,20,3,195,49,53,7,3,106,16,30,5,0,51,14,21,3,5,44,1180,689,102,45,2019
LGA57280,0,0,0,0,0,61,20,9,0,96,78,128,12,8,230,356,83,25,21,490,691,124,52,19,893,651,158,63,23,897,579,141,40,21,783,522,125,51,18,708,555,122,39,17,730,485,108,39,7,635,379,83,43,12,517,194,49,16,6,270,66,27,6,0,96,13,3,3,0,20,10,5,0,0,16,4568,1168,394,154,6286
LGA57350,0,0,0,0,0,5,3,0,0,5,5,5,0,0,15,13,3,0,0,18,14,8,3,0,26,16,4,3,0,27,7,9,0,0,22,16,7,0,0,24,28,10,0,0,35,30,12,6,0,48,34,20,3,0,57,27,18,0,0,49,10,0,0,0,16,0,7,3,0,9,3,3,3,0,8,203,115,26,14,355
LGA57420,0,0,0,0,0,3,0,0,0,9,7,5,0,0,16,20,12,0,3,38,41,12,3,4,62,48,9,0,0,64,38,10,3,0,52,40,9,4,0,51,36,15,0,0,54,47,17,7,0,76,43,16,3,5,68,25,9,5,0,38,17,8,4,0,23,12,11,3,0,21,0,4,0,0,6,373,129,35,17,559
LGA57490,0,0,0,0,3,151,138,30,16,325,386,2279,83,49,2800,1852,1529,103,87,3570,2054,953,148,58,3212,1876,1129,162,64,3228,1705,1150,121,41,3021,1858,1209,90,40,3198,1978,1216,99,44,3335,1921,1018,118,44,3097,1279,889,107,33,2304,724,654,69,17,1471,212,333,25,5,572,56,118,9,3,185,20,65,3,10,97,15914,12535,1141,499,30091
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,8,4,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,13,7,3,0,22
LGA57700,0,0,0,0,0,39,14,0,6,64,67,217,12,10,297,251,143,7,12,410,307,147,13,6,474,261,149,26,11,446,256,184,6,4,454,302,158,13,3,474,328,163,11,8,514,355,149,22,0,526,258,139,24,3,422,151,133,23,4,315,57,64,10,0,138,23,34,7,3,69,9,20,0,3,32,2615,1710,180,70,4569
LGA57770,0,0,0,0,0,0,0,0,0,0,3,6,0,0,7,15,3,0,0,17,17,0,0,0,19,26,7,6,0,30,37,3,0,0,43,23,4,0,0,24,28,5,0,0,41,29,6,0,0,34,13,13,0,0,30,20,9,3,0,36,12,3,0,0,16,0,0,0,3,0,0,0,0,0,0,222,69,8,8,305
LGA57840,0,0,0,0,3,55,48,4,3,113,68,522,16,19,624,463,730,26,33,1254,848,468,45,29,1388,929,511,74,28,1533,749,441,58,15,1262,801,498,36,10,1347,812,490,31,21,1357,791,474,32,9,1297,732,452,39,11,1237,454,388,41,7,893,173,291,19,7,486,38,120,13,4,174,17,42,9,3,66,6873,5421,424,198,12914
LGA57910,3,3,0,0,3,433,295,20,38,786,609,2889,131,77,3709,3457,3691,178,142,7465,6001,2335,285,185,8806,6174,2427,358,138,9092,5081,2512,254,117,7975,5289,2561,170,131,8148,5302,2553,160,114,8126,4949,2287,193,94,7528,4050,2078,217,70,6422,2476,1908,181,44,4616,897,1263,97,32,2286,215,529,44,13,811,82,277,20,22,405,44585,27312,2293,1189,75381
LGA57980,0,3,0,0,4,135,80,11,9,225,140,806,60,35,1045,1219,1378,93,50,2746,2545,895,136,55,3635,2574,986,242,45,3846,2029,1016,155,36,3241,1957,967,97,29,3046,1873,865,74,46,2860,1745,711,85,34,2570,1368,693,74,24,2162,831,576,78,11,1498,326,385,20,12,749,69,175,11,4,267,30,86,4,7,130,16702,9551,1137,405,27793
LGA58050,0,3,0,0,7,372,204,25,28,626,738,2545,98,76,3453,3008,2333,142,124,5604,4387,1526,219,94,6223,4493,1540,246,118,6400,3956,1527,174,84,5745,4265,1668,152,104,6183,4512,1638,166,100,6421,4354,1480,186,79,6096,3267,1365,194,67,4891,2012,1100,143,46,3306,663,610,69,19,1353,171,296,19,15,501,52,115,14,10,186,35884,17747,1819,923,56371
LGA58190,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,8,4,0,0,13,9,5,0,0,22,5,5,0,0,11,11,10,0,0,19,3,6,0,0,9,14,4,0,0,23,19,11,0,0,29,11,3,0,0,17,3,3,0,0,9,5,0,0,0,8,0,0,0,3,3,3,0,0,0,3,103,54,5,3,170
LGA58260,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,7,0,0,6,8,3,0,0,13,10,9,3,0,21,7,4,0,0,12,14,3,0,0,21,6,0,0,0,10,9,3,0,0,8,3,0,0,0,4,9,5,0,0,8,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,76,31,8,0,119
LGA58330,0,0,0,0,0,10,8,0,0,21,8,45,3,4,57,28,29,0,3,57,24,13,0,0,44,30,25,3,0,61,27,14,0,0,41,30,31,0,0,68,63,36,8,0,106,57,37,6,0,100,65,50,3,3,121,46,34,8,0,89,21,38,7,3,68,15,21,0,0,30,7,12,0,0,18,415,376,46,17,858
LGA58400,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,0,0,0,7,5,3,0,0,10,3,4,0,0,4,6,3,0,0,7,9,7,0,0,11,13,7,0,0,20,16,3,0,0,24,15,5,0,0,17,12,3,0,0,15,7,3,3,0,10,4,9,0,0,12,3,0,0,0,3,96,44,9,3,154
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,5,3,4,0,0,8,0,0,0,0,0,3,3,0,0,5,8,3,0,0,7,0,3,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,19,0,0,40
LGA58510,0,0,0,0,0,180,97,14,18,312,201,591,26,14,833,1182,1478,97,68,2824,2357,1159,115,80,3705,2744,1086,153,56,4042,2135,885,110,48,3172,2041,875,85,44,3052,1983,727,70,39,2822,1900,626,62,40,2621,1550,601,68,42,2254,949,538,52,17,1554,343,342,38,6,725,71,136,12,5,222,26,48,7,0,79,17487,9075,884,463,27910
LGA58540,0,0,0,0,0,11,3,0,0,16,8,0,4,0,9,13,9,0,0,21,26,3,0,0,26,33,11,0,0,41,19,9,0,0,33,38,5,0,0,43,46,20,0,0,63,60,15,0,3,77,46,7,10,3,60,15,10,3,0,25,18,15,0,0,34,5,6,4,0,19,4,4,0,0,12,327,120,20,3,475
LGA58570,0,0,0,0,0,110,77,5,11,209,129,598,33,27,786,906,1165,55,48,2178,1859,867,96,38,2860,1863,735,111,31,2741,1560,680,78,35,2351,1382,678,49,17,2133,1484,593,42,27,2148,1355,488,60,29,1936,1105,491,46,12,1659,675,435,57,15,1182,267,301,25,8,595,68,114,10,4,192,24,68,3,4,92,12679,7200,668,305,20856
LGA58610,0,0,0,0,0,3,9,0,0,10,12,20,0,0,28,27,9,0,0,33,29,13,0,0,35,40,11,5,0,53,45,23,0,0,68,48,29,3,0,78,43,30,0,0,72,61,19,3,6,87,39,21,8,0,69,44,32,8,0,76,14,22,3,0,41,9,11,3,0,20,3,4,0,3,13,405,241,35,13,688
LGA58680,0,0,0,0,0,3,0,0,0,5,5,0,0,0,5,6,0,3,0,7,4,0,0,0,3,11,0,0,0,8,8,4,0,0,17,10,8,0,0,21,14,3,0,0,23,14,3,3,0,20,11,3,0,0,16,11,0,3,0,11,6,5,0,0,10,0,0,0,0,4,3,4,0,0,12,112,34,12,0,157
LGA58760,0,0,0,0,0,253,152,18,27,446,590,2551,81,62,3290,2361,1925,124,105,4510,3288,1335,178,97,4896,3194,1469,189,80,4928,2928,1493,138,62,4626,3067,1701,102,91,4963,3339,1632,121,80,5175,2913,1343,123,55,4427,2158,1123,112,51,3449,1293,922,94,44,2355,435,512,55,21,1028,105,194,7,10,319,37,91,12,8,142,25709,16283,1346,769,44105
LGA58820,0,0,0,0,0,24,3,0,0,27,31,27,0,0,62,83,26,3,7,114,125,24,6,3,156,148,35,13,4,193,151,36,11,4,198,210,46,10,4,275,219,39,11,3,279,240,28,25,7,295,200,44,21,3,271,105,44,13,0,157,38,20,10,0,61,12,7,0,0,22,14,3,0,3,17,1583,376,123,36,2111
LGA58890,0,0,0,0,0,3,0,0,0,10,6,6,0,0,14,17,0,0,0,18,9,3,0,0,17,16,13,0,3,31,10,8,0,0,28,22,11,0,0,30,32,19,0,0,48,34,14,3,0,53,40,14,0,0,59,24,14,0,3,39,13,9,0,0,26,5,9,0,0,18,12,6,4,0,24,233,130,12,5,380
LGA59030,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,15,0,0,0,15,23,0,3,0,30,33,0,0,0,31,32,3,0,0,35,29,3,0,3,33,21,3,3,0,27,36,0,0,0,35,28,0,0,3,29,15,3,0,0,18,7,3,0,0,6,4,3,0,0,7,0,3,0,0,6,238,24,11,7,290
LGA59090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59100,0,0,0,0,0,0,3,0,0,3,0,7,0,0,9,0,4,0,0,8,15,0,3,0,17,18,10,0,0,28,16,13,0,0,30,13,7,0,0,22,20,12,0,3,32,34,13,0,0,47,21,9,3,0,40,18,5,0,0,27,10,9,3,0,26,5,5,0,0,12,3,3,0,0,9,179,97,15,8,296
