LGA_CODE_2016,CI_II_2000_2999_Mng,CI_II_2000_2999_Pro,CI_II_2000_2999_TecTW,CI_II_2000_2999_CoPSW,CI_II_2000_2999_ClAW,CI_II_2000_2999_SWks,CI_II_2000_2999_MaOpDv,CI_II_2000_2999_Lab,CI_II_2000_2999_IDNS,CI_II_2000_2999_Tot,CI_II_3000mo_Mng,CI_II_3000mo_Pro,CI_II_3000mo_TecTW,CI_II_3000mo_CoPSW,CI_II_3000mo_ClAW,CI_II_3000mo_SWks,CI_II_3000mo_MaOpDv,CI_II_3000mo_Lab,CI_II_3000mo_IDNS,CI_II_3000mo_Tot,CI_II_PINS_Mng,CI_II_PINS_Pro,CI_II_PINS_TecTW,CI_II_PINS_CoPSW,CI_II_PINS_ClAW,CI_II_PINS_SWks,CI_II_PINS_MaOpDv,CI_II_PINS_Lab,CI_II_PINS_IDNS,CI_II_PINS_Tot,CI_II_Tot_Mng,CI_II_Tot_Pro,CI_II_Tot_TecTW,CI_II_Tot_CoPSW,CI_II_Tot_ClAW,CI_II_Tot_SWks,CI_II_Tot_MaOpDv,CI_II_Tot_Lab,CI_II_Tot_IDNS,CI_II_Tot_Tot,LE_IDNS_NNI_Mng,LE_IDNS_NNI_Pro,LE_IDNS_NNI_TecTW,LE_IDNS_NNI_CoPSW,LE_IDNS_NNI_ClAW,LE_IDNS_NNI_SWks,LE_IDNS_NNI_MaOpDv,LE_IDNS_NNI_Lab,LE_IDNS_NNI_IDNS,LE_IDNS_NNI_Tot,LE_IDNS_1_149_Mng,LE_IDNS_1_149_Pro,LE_IDNS_1_149_TecTW,LE_IDNS_1_149_CoPSW,LE_IDNS_1_149_ClAW,LE_IDNS_1_149_SWks,LE_IDNS_1_149_MaOpDv,LE_IDNS_1_149_Lab,LE_IDNS_1_149_IDNS,LE_IDNS_1_149_Tot,LE_IDNS_150_299_Mng,LE_IDNS_150_299_Pro,LE_IDNS_150_299_TecTW,LE_IDNS_150_299_CoPSW,LE_IDNS_150_299_ClAW,LE_IDNS_150_299_SWks,LE_IDNS_150_299_MaOpDv,LE_IDNS_150_299_Lab,LE_IDNS_150_299_IDNS,LE_IDNS_150_299_Tot,LE_IDNS_300_399_Mng,LE_IDNS_300_399_Pro,LE_IDNS_300_399_TecTW,LE_IDNS_300_399_CoPSW,LE_IDNS_300_399_ClAW,LE_IDNS_300_399_SWks,LE_IDNS_300_399_MaOpDv,LE_IDNS_300_399_Lab,LE_IDNS_300_399_IDNS,LE_IDNS_300_399_Tot,LE_IDNS_400_499_Mng,LE_IDNS_400_499_Pro,LE_IDNS_400_499_TecTW,LE_IDNS_400_499_CoPSW,LE_IDNS_400_499_ClAW,LE_IDNS_400_499_SWks,LE_IDNS_400_499_MaOpDv,LE_IDNS_400_499_Lab,LE_IDNS_400_499_IDNS,LE_IDNS_400_499_Tot,LE_IDNS_500_649_Mng,LE_IDNS_500_649_Pro,LE_IDNS_500_649_TecTW,LE_IDNS_500_649_CoPSW,LE_IDNS_500_649_ClAW,LE_IDNS_500_649_SWks,LE_IDNS_500_649_MaOpDv,LE_IDNS_500_649_Lab,LE_IDNS_500_649_IDNS,LE_IDNS_500_649_Tot,LE_IDNS_650_799_Mng,LE_IDNS_650_799_Pro,LE_IDNS_650_799_TecTW,LE_IDNS_650_799_CoPSW,LE_IDNS_650_799_ClAW,LE_IDNS_650_799_SWks,LE_IDNS_650_799_MaOpDv,LE_IDNS_650_799_Lab,LE_IDNS_650_799_IDNS,LE_IDNS_650_799_Tot,LE_IDNS_800_999_Mng,LE_IDNS_800_999_Pro,LE_IDNS_800_999_TecTW,LE_IDNS_800_999_CoPSW,LE_IDNS_800_999_ClAW,LE_IDNS_800_999_SWks,LE_IDNS_800_999_MaOpDv,LE_IDNS_800_999_Lab,LE_IDNS_800_999_IDNS,LE_IDNS_800_999_Tot,LE_IDNS_1000_1249_Mng,LE_IDNS_1000_1249_Pro,LE_IDNS_1000_1249_TecTW,LE_IDNS_1000_1249_CoPSW,LE_IDNS_1000_1249_ClAW,LE_IDNS_1000_1249_SWks,LE_IDNS_1000_1249_MaOpDv,LE_IDNS_1000_1249_Lab,LE_IDNS_1000_1249_IDNS,LE_IDNS_1000_1249_Tot,LE_IDNS_1250_1499_Mng,LE_IDNS_1250_1499_Pro,LE_IDNS_1250_1499_TecTW,LE_IDNS_1250_1499_CoPSW,LE_IDNS_1250_1499_ClAW,LE_IDNS_1250_1499_SWks,LE_IDNS_1250_1499_MaOpDv,LE_IDNS_1250_1499_Lab,LE_IDNS_1250_1499_IDNS,LE_IDNS_1250_1499_Tot,LE_IDNS_1500_1749_Mng,LE_IDNS_1500_1749_Pro,LE_IDNS_1500_1749_TecTW,LE_IDNS_1500_1749_CoPSW,LE_IDNS_1500_1749_ClAW,LE_IDNS_1500_1749_SWks,LE_IDNS_1500_1749_MaOpDv,LE_IDNS_1500_1749_Lab,LE_IDNS_1500_1749_IDNS,LE_IDNS_1500_1749_Tot,LE_IDNS_1750_1999_Mng,LE_IDNS_1750_1999_Pro,LE_IDNS_1750_1999_TecTW,LE_IDNS_1750_1999_CoPSW,LE_IDNS_1750_1999_ClAW,LE_IDNS_1750_1999_SWks,LE_IDNS_1750_1999_MaOpDv,LE_IDNS_1750_1999_Lab,LE_IDNS_1750_1999_IDNS,LE_IDNS_1750_1999_Tot,LE_IDNS_2000_2999_Mng,LE_IDNS_2000_2999_Pro,LE_IDNS_2000_2999_TecTW,LE_IDNS_2000_2999_CoPSW,LE_IDNS_2000_2999_ClAW,LE_IDNS_2000_2999_SWks,LE_IDNS_2000_2999_MaOpDv,LE_IDNS_2000_2999_Lab,LE_IDNS_2000_2999_IDNS,LE_IDNS_2000_2999_Tot,LE_IDNS_3000mo_Mng,LE_IDNS_3000mo_Pro,LE_IDNS_3000mo_TecTW,LE_IDNS_3000mo_CoPSW,LE_IDNS_3000mo_ClAW,LE_IDNS_3000mo_SWks,LE_IDNS_3000mo_MaOpDv,LE_IDNS_3000mo_Lab,LE_IDNS_3000mo_IDNS,LE_IDNS_3000mo_Tot,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot
LGA22310,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,26,20,77,45,46,8,41,0,294,5,3,0,3,0,0,0,0,9,14,0,3,3,3,3,6,0,6,0,29,4,9,4,15,4,9,0,13,0,56,8,11,6,9,8,4,0,7,3,65,7,10,12,16,5,12,0,13,0,71,5,26,14,30,15,11,4,11,6,120,6,16,13,18,20,13,6,14,0,99,10,29,15,24,21,13,6,5,6,119,14,37,21,19,16,11,5,10,3,125,3,25,11,6,18,4,3,3,7,85,6,30,3,4,3,12,3,0,5,67,4,14,4,3,9,0,0,0,3,34,9,14,0,3,8,3,0,0,5,40,9,13,0,0,7,3,0,0,3,36,4,9,13,8,7,8,4,4,19,82,88,247,126,157,140,102,36,85,66,1042
LGA22410,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,12,20,19,23,10,25,0,129,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,7,0,0,0,9,0,0,0,0,3,3,0,5,0,12,3,0,0,5,0,0,0,7,0,14,3,0,0,3,0,0,0,3,3,15,4,0,0,4,0,3,0,3,0,25,8,6,0,0,4,4,6,9,0,41,10,3,4,3,0,0,3,3,0,27,3,6,0,3,0,0,5,3,0,33,3,4,0,0,0,0,3,3,0,16,0,0,6,0,0,0,3,0,0,12,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,8,3,4,0,0,0,0,0,0,0,7,6,3,0,5,0,4,3,3,9,30,46,23,18,35,16,20,32,43,19,252
LGA22490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,12,13,10,4,6,0,56,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,5,0,15,0,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,12,0,0,0,6,0,0,0,3,0,7,3,0,8,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,13,35,9,13,8,8,4,5,18,7,111
LGA22620,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,3,0,9,54,31,57,93,132,121,53,91,4,639,3,0,0,0,0,0,0,4,3,15,3,0,3,9,0,16,0,19,3,51,4,3,0,11,3,8,0,16,3,51,13,10,6,6,9,17,7,8,4,83,6,10,10,15,4,6,3,18,8,86,15,14,21,27,20,26,6,16,3,139,14,15,23,20,30,20,11,32,10,183,25,24,21,16,21,8,21,23,12,175,17,22,16,17,22,12,26,13,5,142,7,27,4,10,7,3,5,0,0,73,14,24,7,10,8,0,3,3,0,70,8,9,3,5,3,0,3,0,0,35,15,7,3,0,0,6,6,0,3,40,6,14,4,0,0,3,3,3,0,31,10,8,14,6,9,4,3,3,33,92,146,181,142,157,145,140,91,160,88,1253
LGA22670,11,0,0,0,0,6,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,16,84,39,117,108,238,101,178,143,17,1016,0,4,0,3,0,0,3,6,17,38,3,7,3,7,3,17,3,14,5,56,0,3,17,7,8,17,4,16,12,91,3,11,13,20,21,21,12,30,8,133,7,8,16,19,23,13,19,36,17,165,13,15,30,38,25,31,49,49,13,264,29,19,37,28,58,25,90,95,24,400,30,41,69,30,76,32,132,77,27,516,31,46,55,15,77,18,73,51,17,394,24,42,37,11,49,16,32,17,12,242,32,45,26,4,25,5,29,9,12,180,24,20,7,4,3,3,4,8,3,87,46,31,7,3,3,3,11,9,3,120,25,23,0,0,3,5,4,8,0,64,9,18,27,17,20,12,31,22,88,241,289,330,349,213,393,225,485,431,258,2983
LGA22750,8,3,5,3,0,4,0,3,0,23,5,0,0,0,4,8,0,0,0,14,3,0,0,4,3,0,0,0,0,13,84,62,94,208,224,207,70,183,9,1149,5,0,0,3,5,7,3,4,4,31,8,3,4,17,0,38,0,24,6,109,9,11,8,25,14,22,8,17,7,120,6,3,21,35,27,18,15,22,11,161,3,8,21,33,22,17,16,34,6,168,12,22,31,67,35,28,16,39,13,268,22,29,34,44,42,31,28,45,12,303,15,54,53,45,42,25,32,46,14,319,31,76,29,25,39,25,30,34,10,297,14,50,17,23,21,12,14,16,10,171,22,48,11,5,16,7,9,10,3,134,15,28,16,15,3,0,4,5,3,84,27,23,15,3,3,9,5,11,3,97,25,36,0,0,11,5,3,4,0,80,16,26,12,23,8,9,9,18,83,210,229,425,280,356,282,257,185,332,198,2547
LGA22830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,32,16,24,45,74,56,18,55,0,324,6,0,0,0,0,0,0,0,0,16,5,0,0,0,0,4,0,6,5,21,3,0,0,9,0,7,0,10,0,43,8,7,9,3,5,0,3,6,4,54,8,3,7,8,9,10,0,16,3,75,8,7,10,21,8,13,0,27,3,94,15,10,23,20,13,11,6,24,10,130,19,18,12,15,13,9,18,22,8,128,4,21,13,8,14,5,15,9,0,86,14,18,9,4,5,3,5,4,0,66,9,12,9,3,9,0,0,3,4,42,10,14,3,3,0,0,0,0,0,28,3,7,0,3,0,0,0,0,0,18,6,10,0,0,0,0,3,0,3,22,10,11,11,8,4,3,7,12,28,81,125,136,113,114,88,70,68,135,66,903
LGA22910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,12,12,13,5,10,0,72,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,0,0,4,0,0,0,8,0,9,0,0,0,5,0,0,0,7,0,16,0,0,0,3,0,3,0,4,0,12,0,3,0,6,0,0,3,3,0,18,7,0,3,3,0,0,0,5,3,20,6,3,3,0,0,0,0,6,0,20,3,3,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,7,24,16,22,21,13,6,9,26,10,149
LGA22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,3,3,3,8,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,4,0,11,3,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,8,18,5,3,3,4,11,11,10,6,70
LGA23110,0,0,5,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,23,15,26,43,72,35,39,63,4,314,0,0,0,0,3,0,3,0,3,10,3,3,3,5,0,6,0,8,0,27,0,0,3,9,8,3,0,3,5,33,3,3,0,4,8,5,4,5,8,38,3,7,9,9,7,13,7,10,0,54,7,5,6,9,9,6,7,10,4,83,7,6,10,19,11,13,13,11,0,93,11,13,17,3,14,9,25,17,4,121,17,7,18,7,12,6,40,20,9,138,10,15,17,8,11,0,17,11,6,87,5,13,3,0,12,3,15,3,3,57,6,5,3,5,4,3,3,0,0,34,11,6,12,0,5,4,9,3,0,56,8,6,3,0,0,0,0,0,0,21,5,3,6,10,7,4,15,11,32,86,97,93,125,93,108,77,163,114,68,943
LGA23190,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,7,20,44,30,3,14,0,138,7,3,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,5,0,8,4,0,0,0,3,0,0,3,0,18,0,0,3,0,3,0,0,4,0,15,3,0,3,0,3,3,0,4,0,19,7,3,5,6,3,4,0,6,3,40,4,3,4,8,0,3,0,3,4,34,3,5,6,4,7,3,9,7,0,38,6,8,0,3,3,0,0,0,0,26,3,4,0,0,0,6,0,0,0,16,4,0,0,0,3,3,3,0,0,16,6,0,0,0,0,0,0,0,0,8,3,4,0,0,0,0,0,4,0,9,0,3,0,0,0,0,0,0,0,8,0,3,3,0,0,3,0,3,7,17,48,35,28,28,32,32,15,37,15,276
LGA23270,13,3,0,3,6,0,0,0,0,30,0,0,3,5,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,7,95,44,73,168,215,128,142,164,16,1038,6,3,4,4,4,4,5,3,13,43,3,5,3,10,3,18,0,12,10,65,3,4,6,15,12,19,11,15,7,89,3,3,13,25,12,19,14,23,8,118,3,4,19,34,18,25,12,28,6,162,16,13,33,36,24,31,39,40,14,242,12,19,44,47,42,23,88,62,23,360,32,25,48,45,50,22,83,54,19,376,27,42,64,36,62,30,67,41,16,386,37,31,23,25,24,3,32,18,8,195,27,20,21,9,36,7,30,13,3,166,26,26,10,5,12,5,6,4,4,101,25,28,10,8,17,3,8,4,7,106,13,43,9,3,3,3,8,3,4,92,9,15,28,14,20,17,19,20,64,206,256,286,332,309,340,226,417,351,208,2721
LGA23350,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,15,5,8,6,4,14,0,68,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,12,0,0,0,3,0,0,0,4,0,11,5,0,3,0,0,0,0,3,0,14,0,0,0,0,0,0,0,3,3,9,6,0,5,0,0,0,3,3,0,19,0,3,0,3,5,4,0,3,0,25,3,3,4,0,4,0,0,0,0,15,0,0,0,0,0,0,3,6,0,15,0,0,0,0,0,0,3,4,0,15,3,3,0,0,0,0,4,3,0,19,0,3,0,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,4,17,34,20,21,17,18,10,26,34,15,196
LGA23430,8,3,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,6,5,3,0,0,4,3,18,64,44,63,84,134,128,64,111,11,689,0,0,4,6,4,8,0,5,0,26,3,3,0,8,4,16,0,5,4,48,3,7,0,14,7,13,3,8,3,69,8,13,8,14,7,19,3,8,3,82,4,4,23,23,9,12,20,17,3,125,14,19,19,26,15,26,15,32,15,189,23,21,25,39,35,24,33,54,10,261,18,22,50,29,51,23,53,35,8,294,37,28,43,16,39,14,32,17,12,243,24,27,26,13,22,12,15,7,12,153,19,27,15,8,9,6,8,3,7,101,19,18,5,6,3,8,0,3,0,62,27,24,7,0,9,12,0,3,6,95,18,12,3,0,4,3,0,0,5,54,14,10,21,9,12,11,11,19,59,157,237,235,254,207,236,212,203,225,147,1956
LGA23670,6,0,0,0,4,3,0,0,0,19,3,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,49,28,66,100,165,131,51,81,0,685,3,7,4,0,5,0,0,0,10,27,3,5,0,12,4,14,0,9,7,46,0,0,3,18,7,23,3,11,4,65,8,7,8,15,14,9,9,20,5,93,14,9,8,26,15,21,8,8,9,121,3,16,29,30,29,26,19,37,4,179,11,18,27,34,31,13,27,24,17,193,22,24,50,23,42,24,38,24,13,261,24,37,33,15,27,10,24,21,7,201,17,23,23,9,21,3,7,14,6,115,15,29,10,3,6,5,10,0,5,88,15,15,4,4,7,0,3,0,3,46,22,24,4,3,6,3,0,5,0,76,18,23,3,0,4,3,3,3,5,54,5,11,17,7,5,14,3,6,43,120,175,234,210,201,224,170,153,189,138,1697
LGA23810,0,0,0,4,0,0,3,0,0,10,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,8,35,18,30,76,97,62,29,56,12,413,0,0,0,0,0,0,0,0,4,11,3,0,0,3,3,10,0,7,3,30,0,3,3,5,4,5,3,15,7,42,4,3,4,11,8,12,0,7,0,52,0,5,0,21,4,12,0,12,3,61,10,4,12,28,18,10,7,17,7,123,9,14,16,31,17,3,8,7,3,110,8,15,17,16,13,5,9,3,8,97,9,22,16,9,16,5,16,8,6,106,4,9,4,5,6,0,8,7,3,46,11,9,8,3,4,0,4,7,4,47,3,7,8,3,3,3,7,6,3,35,5,12,8,3,0,0,16,8,3,53,4,11,15,0,0,0,3,4,3,36,6,3,15,3,7,5,5,8,25,84,78,117,123,149,105,70,89,122,75,920
LGA23940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,3,4,3,13,0,37,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,3,0,4,0,12,0,0,0,0,0,0,0,4,0,3,3,0,0,3,0,0,0,4,0,16,0,0,0,0,0,0,0,3,0,5,3,0,3,0,0,0,0,0,0,12,4,0,0,0,0,0,0,7,0,17,0,3,0,0,0,0,3,5,0,18,3,3,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,7,14,35,4,7,6,5,5,7,22,12,107
LGA24130,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,9,19,32,32,29,11,21,0,167,0,0,0,0,0,3,0,0,0,9,3,0,3,4,0,4,0,4,0,19,0,0,3,3,0,3,0,3,0,9,3,0,0,10,0,8,0,9,8,30,4,3,3,7,9,3,0,8,0,33,4,4,9,14,3,6,0,12,0,61,5,5,9,7,4,0,4,12,0,53,6,7,3,5,6,3,10,6,3,47,4,8,4,3,5,5,4,4,0,43,8,4,3,4,6,4,0,0,0,27,0,9,0,0,3,3,0,0,0,15,0,3,0,3,0,0,0,0,3,15,4,6,0,0,0,3,0,0,0,16,4,4,0,0,0,0,0,0,3,15,4,0,0,4,4,3,0,3,9,23,47,52,45,67,44,43,30,61,36,423
LGA24210,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,20,8,20,48,50,51,6,29,0,235,0,0,4,0,0,0,0,0,0,13,0,0,0,3,0,13,0,4,0,21,0,5,0,13,3,8,0,7,0,33,0,3,6,16,4,17,0,7,3,56,3,5,9,9,10,12,0,8,7,66,6,15,8,26,8,19,3,3,0,84,8,3,13,17,12,15,3,3,3,84,7,16,8,4,9,11,3,7,3,71,17,0,12,15,10,5,7,7,3,79,6,8,10,8,6,0,3,3,3,47,8,11,4,3,9,0,8,0,3,46,6,15,3,3,3,0,0,3,0,28,11,7,3,4,4,0,0,0,3,36,6,3,0,0,0,8,0,0,0,22,5,11,9,3,4,10,0,8,35,80,85,104,94,128,83,114,26,60,67,768
LGA24250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,5,7,12,5,8,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10,0,0,3,0,3,3,0,0,0,9,0,0,3,0,0,0,0,0,0,7,0,0,0,0,4,3,0,3,0,11,0,0,0,0,4,0,0,3,0,7,3,0,0,0,3,3,0,3,0,15,0,3,0,0,3,3,0,0,0,6,0,0,6,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,7,10,12,16,11,19,18,0,19,3,111
LGA24330,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,21,24,63,68,59,34,58,3,366,3,5,3,0,0,0,0,0,4,11,0,3,0,4,0,11,0,0,4,29,0,0,3,9,5,14,0,12,5,52,3,3,3,21,3,6,5,14,9,63,3,4,10,7,3,16,3,10,3,61,5,11,15,22,9,23,8,15,6,104,7,11,17,20,12,9,18,21,11,133,8,20,20,23,17,11,24,17,4,141,24,32,15,4,22,9,20,10,11,138,5,23,5,5,7,8,6,3,0,78,11,28,3,9,3,0,10,3,0,61,10,18,4,3,3,0,3,0,0,40,9,6,0,4,4,0,0,0,0,33,5,16,0,0,0,0,0,0,0,23,3,7,6,10,6,4,4,7,41,90,100,186,104,145,113,108,113,113,92,1071
LGA24410,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,33,20,32,74,95,57,34,61,4,417,4,0,0,0,0,0,0,0,3,8,0,6,0,13,0,9,0,8,0,35,4,4,4,15,3,9,0,11,3,54,4,3,9,14,5,13,0,10,0,62,0,9,6,12,7,4,0,10,3,47,9,13,18,30,15,5,6,16,5,112,12,16,15,15,31,24,20,25,10,164,12,27,22,22,22,12,16,26,13,169,11,19,18,13,16,18,12,17,13,139,14,25,7,4,15,3,4,8,0,88,10,15,6,10,5,3,3,4,3,63,10,14,3,4,0,3,3,0,6,45,5,11,0,0,4,3,0,0,4,33,9,13,3,0,3,0,0,0,0,31,5,7,8,6,3,12,0,23,30,103,107,184,132,151,136,117,76,147,94,1145
LGA24600,61,54,5,3,17,11,9,3,0,172,29,14,0,11,6,10,0,4,0,80,0,4,0,5,9,3,0,5,4,27,292,305,164,425,811,299,90,235,31,2651,10,14,0,10,9,13,4,3,35,97,9,15,3,37,9,44,0,27,27,167,15,20,17,49,23,48,5,46,26,247,16,28,30,53,26,43,12,78,31,313,23,34,37,66,49,33,11,83,53,388,37,70,47,97,107,69,24,93,55,586,47,105,88,114,167,70,32,94,66,766,81,206,132,111,289,67,39,75,70,1072,112,283,139,98,375,54,45,61,74,1238,109,286,82,54,261,40,19,23,48,913,100,324,49,29,129,27,26,11,44,743,114,290,36,25,68,18,25,15,21,607,206,478,46,26,78,31,34,11,41,962,239,375,26,7,51,25,12,6,30,768,60,84,42,39,87,38,34,44,344,775,1158,2616,773,818,1719,604,319,667,965,9638
LGA24650,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,14,12,23,70,66,60,24,50,3,314,0,0,3,0,0,0,0,5,0,12,0,0,0,3,0,18,0,6,0,27,4,6,0,8,3,15,0,8,4,43,3,0,3,11,7,0,3,8,0,35,4,3,9,9,3,4,0,7,0,48,0,6,5,16,10,12,7,11,6,81,10,4,3,18,9,3,12,8,3,77,8,7,6,10,11,4,8,10,6,75,8,20,13,11,7,0,6,9,7,88,10,9,4,8,8,0,3,0,0,43,9,4,3,12,3,0,4,0,0,35,4,6,6,5,3,0,0,0,0,27,3,6,3,0,0,0,0,0,0,18,8,6,0,0,0,0,0,0,3,12,0,0,6,6,4,13,7,0,18,56,75,77,78,117,68,76,51,77,58,685
LGA24780,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,34,17,16,55,67,64,21,49,4,321,3,0,0,0,0,0,0,3,0,4,0,0,0,0,3,8,0,7,3,19,3,3,8,0,0,5,0,5,7,36,6,0,4,6,4,4,0,14,4,50,7,3,0,4,9,3,10,11,0,49,7,4,13,15,10,6,6,13,6,84,7,4,7,10,10,11,9,17,0,68,4,14,20,16,9,5,13,11,3,100,17,12,16,4,12,0,17,7,4,84,12,15,0,3,0,0,3,3,3,41,13,11,4,5,0,0,0,0,0,33,3,9,0,0,0,0,0,0,0,22,7,4,3,4,0,0,0,0,0,17,3,3,3,0,0,0,0,0,0,13,6,5,4,3,0,7,0,14,26,65,87,85,76,78,67,65,60,108,62,681
LGA24850,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,16,30,24,25,13,41,3,180,3,0,0,0,0,0,0,0,3,8,3,0,0,0,0,3,0,7,0,15,0,0,7,4,0,3,0,3,0,17,0,0,0,9,4,4,0,3,0,24,3,7,0,7,3,0,0,5,0,28,4,3,3,12,3,0,0,14,0,33,0,3,14,5,5,5,4,12,0,52,4,0,7,5,6,0,3,7,5,41,8,8,11,9,8,3,3,5,0,46,0,5,9,3,0,0,0,7,0,22,7,0,3,3,0,0,0,0,0,15,3,3,3,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,7,4,3,0,0,0,0,0,0,0,9,0,3,8,3,0,6,0,4,9,31,44,40,62,50,40,30,22,67,14,368
