LGA_CODE_2016,SWs_NNI_H_0,SWs_NNI_H_1_15,SWs_NNI_H_16_24,SWs_NNI_H_25_34,SWs_NNI_H_35_39,SWs_NNI_H_40,SWs_NNI_H_41_48,SWs_NNI_H_49mo,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_15,SWs_1_149_H_16_24,SWs_1_149_H_25_34,SWs_1_149_H_35_39,SWs_1_149_H_40,SWs_1_149_H_41_48,SWs_1_149_H_49mo,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_15,SWs_150_299_H_16_24,SWs_150_299_H_25_34,SWs_150_299_H_35_39,SWs_150_299_H_40,SWs_150_299_H_41_48,SWs_150_299_H_49mo,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_15,SWs_300_399_H_16_24,SWs_300_399_H_25_34,SWs_300_399_H_35_39,SWs_300_399_H_40,SWs_300_399_H_41_48,SWs_300_399_H_49mo,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_15,SWs_400_499_H_16_24,SWs_400_499_H_25_34,SWs_400_499_H_35_39,SWs_400_499_H_40,SWs_400_499_H_41_48,SWs_400_499_H_49mo,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_15,SWs_500_649_H_16_24,SWs_500_649_H_25_34,SWs_500_649_H_35_39,SWs_500_649_H_40,SWs_500_649_H_41_48,SWs_500_649_H_49mo,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_15,SWs_650_799_H_16_24,SWs_650_799_H_25_34,SWs_650_799_H_35_39,SWs_650_799_H_40,SWs_650_799_H_41_48,SWs_650_799_H_49mo,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_15,SWs_800_999_H_16_24,SWs_800_999_H_25_34,SWs_800_999_H_35_39,SWs_800_999_H_40,SWs_800_999_H_41_48,SWs_800_999_H_49mo,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_15,SWs_1000_1249_H_16_24,SWs_1000_1249_H_25_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40,SWs_1000_1249_H_41_48,SWs_1000_1249_H_49mo,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_15,SWs_1250_1499_H_16_24,SWs_1250_1499_H_25_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40,SWs_1250_1499_H_41_48,SWs_1250_1499_H_49mo,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_15,SWs_1500_1749_H_16_24,SWs_1500_1749_H_25_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40,SWs_1500_1749_H_41_48,SWs_1500_1749_H_49mo,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_15,SWs_1750_1999_H_16_24,SWs_1750_1999_H_25_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40,SWs_1750_1999_H_41_48,SWs_1750_1999_H_49mo,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_15,SWs_2000_2999_H_16_24,SWs_2000_2999_H_25_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40,SWs_2000_2999_H_41_48,SWs_2000_2999_H_49mo,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000mo_H_0,SWs_3000mo_H_1_15,SWs_3000mo_H_16_24,SWs_3000mo_H_25_34,SWs_3000mo_H_35_39,SWs_3000mo_H_40,SWs_3000mo_H_41_48,SWs_3000mo_H_49mo,SWs_3000mo_H_NS,SWs_3000mo_H_Tot,SWs_PINS_H_0,SWs_PINS_H_1_15,SWs_PINS_H_16_24,SWs_PINS_H_25_34,SWs_PINS_H_35_39,SWs_PINS_H_40,SWs_PINS_H_41_48,SWs_PINS_H_49mo,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_15,SWs_Tot_H_16_24,SWs_Tot_H_25_34,SWs_Tot_H_35_39,SWs_Tot_H_40,SWs_Tot_H_41_48,SWs_Tot_H_49mo,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_15,MaOpD_NNI_H_16_24,MaOpD_NNI_H_25_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40,MaOpD_NNI_H_41_48,MaOpD_NNI_H_49mo,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_15,MaOpD_1_149_H_16_24,MaOpD_1_149_H_25_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40,MaOpD_1_149_H_41_48,MaOpD_1_149_H_49mo,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_15,MaOpD_150_299_H_16_24,MaOpD_150_299_H_25_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40,MaOpD_150_299_H_41_48,MaOpD_150_299_H_49mo,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_15,MaOpD_300_399_H_16_24,MaOpD_300_399_H_25_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40,MaOpD_300_399_H_41_48,MaOpD_300_399_H_49mo,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot
LGA20570,3,35,0,5,0,6,0,0,0,53,42,725,18,6,3,0,0,4,16,812,28,387,123,36,3,3,3,8,12,603,15,223,164,58,7,5,7,4,6,504,20,126,181,98,31,7,6,11,4,481,28,68,140,214,89,37,11,20,6,609,13,45,57,154,237,83,36,28,4,646,19,12,15,60,184,120,80,47,4,547,17,3,6,21,85,85,58,56,0,321,10,3,3,7,28,45,22,37,0,151,0,0,0,3,21,28,17,38,3,110,3,0,0,3,5,10,10,26,0,60,3,0,3,4,5,16,19,30,0,66,3,3,6,0,5,10,0,15,0,45,6,31,14,9,8,4,7,0,14,94,206,1664,741,675,702,459,272,307,76,5100,0,0,0,0,0,0,0,0,0,6,0,14,4,0,0,0,0,0,0,23,0,25,6,3,3,0,0,0,0,42,4,26,27,10,4,3,0,0,3,84
LGA20660,0,18,4,3,3,0,0,0,0,32,26,699,24,3,3,0,0,0,10,771,12,396,93,23,3,3,0,4,7,542,11,142,123,37,4,7,5,3,4,339,4,68,136,73,10,5,3,3,4,307,11,47,73,135,67,24,4,19,10,392,6,19,26,82,108,55,19,29,5,361,10,8,13,33,103,75,19,23,4,284,7,15,9,10,32,55,38,35,0,193,3,3,0,5,23,34,20,25,4,116,0,3,3,8,11,26,16,18,4,90,3,0,0,3,3,16,14,17,0,56,5,3,3,3,5,12,6,31,3,69,0,3,0,7,4,10,5,36,0,63,0,31,6,7,4,3,6,3,8,70,94,1456,532,430,388,328,149,248,59,3688,0,0,0,0,0,3,0,0,0,8,0,19,3,0,0,0,0,0,0,25,3,16,10,0,3,3,0,0,0,31,3,12,17,4,3,3,0,3,0,47
LGA20740,4,5,0,3,0,6,0,0,0,19,21,177,4,0,0,0,0,0,3,204,8,88,16,9,0,0,4,3,3,132,7,56,35,24,0,0,3,0,3,130,5,48,68,24,9,8,3,3,0,168,7,22,54,74,23,9,3,3,3,199,12,18,15,50,59,29,10,3,3,199,3,3,6,20,54,28,9,7,0,140,3,0,0,7,21,18,11,7,0,71,0,0,0,3,6,3,5,3,0,28,3,0,0,0,3,8,3,3,0,25,0,0,0,3,4,3,3,3,0,17,3,0,0,0,0,3,3,10,0,14,0,0,3,0,0,0,0,5,0,17,3,8,4,7,5,0,0,3,8,39,82,431,217,233,185,118,55,63,26,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,3,0,11,3,4,3,0,0,0,0,0,0,15
LGA20830,0,3,4,0,4,3,0,3,3,14,13,257,18,6,0,0,0,0,8,300,5,144,43,9,0,0,0,0,6,208,4,76,64,20,3,0,3,7,0,176,3,28,63,36,11,3,3,3,0,150,9,35,42,63,37,13,6,3,3,216,4,14,19,38,51,38,12,10,3,198,9,3,4,18,72,48,26,14,0,195,4,3,7,6,18,33,23,20,0,115,3,0,3,3,12,19,4,13,0,63,0,0,0,0,3,5,5,7,0,26,0,0,0,0,3,6,0,4,0,20,0,0,0,0,0,3,0,8,0,13,0,3,0,0,0,0,4,12,0,19,0,9,0,0,3,0,0,3,0,26,58,565,260,203,219,190,86,114,26,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,9,0,0,0,0,0,0,26,3,10,11,5,0,0,0,3,0,28
LGA20910,3,16,7,0,0,4,0,4,3,38,20,375,11,4,3,0,0,0,10,416,14,222,66,16,0,3,3,0,6,329,12,104,93,26,6,0,0,8,8,255,3,54,90,37,17,8,0,3,0,211,9,46,66,90,37,15,4,3,3,283,9,22,37,69,71,39,12,9,6,274,6,21,20,26,89,40,28,29,0,268,10,12,10,16,44,75,33,36,3,240,5,8,11,14,33,43,22,26,7,161,0,3,6,9,18,29,14,30,0,115,0,0,6,7,12,15,20,22,0,90,9,4,12,5,14,31,22,53,0,138,4,6,6,3,10,17,9,60,4,128,0,12,4,5,7,3,6,3,8,41,94,911,441,331,361,325,186,297,50,2996,0,3,0,0,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,25,0,16,6,5,0,0,0,0,4,33,0,13,12,3,0,0,0,0,0,32
LGA21010,0,3,0,0,0,0,0,0,0,3,4,66,0,0,0,0,0,0,0,74,8,20,10,4,0,0,0,0,0,41,7,19,14,8,0,0,0,0,0,53,4,4,19,16,3,0,0,3,0,54,4,5,14,36,11,0,3,0,0,77,0,3,6,20,20,3,4,3,0,61,0,3,3,7,25,15,4,3,0,55,3,0,0,5,3,10,7,6,0,27,0,0,0,0,3,6,3,5,0,18,0,0,0,0,0,0,3,3,0,10,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,6,0,0,4,0,3,0,0,0,0,4,30,136,70,98,71,30,24,33,3,489,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3
LGA21110,3,30,9,0,8,5,3,3,4,73,41,707,30,8,0,0,0,0,7,804,18,506,123,25,3,3,3,3,16,705,15,225,219,54,15,10,7,10,7,554,19,128,194,95,18,10,0,11,8,485,11,75,152,201,73,44,12,8,13,591,11,42,88,139,179,88,42,21,3,620,11,26,50,72,233,146,68,56,6,664,16,10,33,45,141,170,72,59,3,557,11,14,11,25,83,126,61,67,3,393,0,8,7,20,40,101,50,77,3,311,4,6,4,14,21,57,38,61,3,211,15,11,6,11,18,100,56,145,3,370,4,12,12,7,16,51,22,159,8,290,3,41,12,11,9,20,3,8,19,138,197,1841,955,729,866,937,451,693,97,6761,0,0,0,0,0,4,0,0,0,4,0,29,7,3,0,0,0,0,0,41,3,40,21,9,4,0,0,0,3,77,0,21,25,8,5,3,0,0,0,60
LGA21180,7,47,8,10,4,4,0,4,4,86,49,931,64,8,0,8,0,3,15,1081,29,531,167,48,10,11,3,4,13,818,15,266,232,62,22,9,9,3,9,625,19,121,246,136,30,19,3,18,9,593,18,69,184,242,105,46,20,32,12,726,16,24,70,177,253,120,51,38,11,757,17,15,28,81,252,155,79,53,7,678,8,7,15,32,147,159,85,91,4,545,6,3,5,9,75,116,47,71,3,338,4,3,8,3,38,85,49,60,4,246,0,0,3,7,25,35,27,44,0,137,5,7,0,6,26,32,33,85,0,195,0,3,7,3,5,11,5,39,3,74,0,46,16,12,11,22,4,8,23,145,187,2083,1049,841,994,833,412,545,115,7060,0,13,3,0,9,3,0,0,3,30,3,33,7,9,0,0,3,0,0,52,8,88,31,12,5,4,0,7,5,159,3,58,93,36,11,8,0,10,6,234
LGA21270,0,0,0,0,0,0,0,0,0,3,4,23,0,0,0,0,0,0,0,28,0,10,3,0,0,0,0,0,0,19,0,5,8,0,3,0,0,0,0,25,0,9,6,9,0,0,0,0,0,25,0,7,3,8,3,0,3,0,0,22,0,0,3,3,7,4,0,0,0,18,0,0,0,3,5,3,0,0,0,8,0,3,0,0,0,3,0,3,0,10,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,58,28,24,21,11,3,16,3,186,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA21370,3,8,0,0,0,0,0,3,0,18,21,245,12,3,0,0,0,0,3,293,10,86,27,9,7,3,0,0,3,141,15,56,39,22,5,0,0,3,0,137,3,29,52,33,3,3,8,4,3,138,9,15,44,95,36,25,4,4,0,243,8,10,16,69,71,31,14,13,0,235,5,9,8,25,71,45,20,16,6,201,3,0,3,8,19,20,26,18,0,100,0,3,0,0,3,9,12,15,0,44,0,0,0,0,3,7,4,3,4,24,3,0,0,0,0,7,5,10,0,21,0,0,0,0,0,11,3,9,0,26,0,3,0,0,0,0,0,12,3,15,0,11,5,9,3,3,0,0,3,34,83,475,214,276,216,161,95,112,32,1667,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,4,5,0,0,0,0,0,0,19,4,9,11,6,3,0,3,0,0,33
LGA21450,7,17,3,0,0,0,0,0,0,31,30,477,30,0,3,0,0,3,17,560,9,279,77,26,7,3,0,0,3,406,4,123,111,36,0,6,0,4,10,292,6,61,125,71,12,7,3,4,3,295,15,44,94,147,40,20,5,5,6,377,8,24,35,77,117,41,16,13,0,340,5,13,20,31,101,56,36,19,0,291,3,3,9,12,58,59,35,27,0,199,0,0,6,3,13,20,14,22,3,91,0,0,0,3,7,9,11,15,0,54,0,0,0,0,4,9,4,12,0,27,3,0,0,4,7,12,9,25,0,52,0,0,0,6,5,7,5,13,0,32,0,17,4,5,9,3,0,3,6,52,102,1076,500,419,383,258,145,168,50,3098,0,7,3,0,0,3,0,3,0,14,3,26,0,0,0,0,0,3,0,37,4,20,14,0,0,0,0,0,0,39,4,15,14,0,0,0,0,3,0,43
LGA21610,7,46,9,0,10,3,0,5,3,87,61,1179,74,12,5,3,0,4,13,1350,35,691,188,56,11,0,3,3,19,1014,26,304,276,93,29,14,3,6,11,750,22,115,313,164,22,18,4,10,12,686,32,99,200,316,130,56,13,21,11,883,25,48,81,189,285,100,46,37,8,822,16,17,27,88,233,140,86,57,10,672,10,19,9,35,147,141,80,93,0,530,6,0,11,11,49,94,62,56,4,284,6,0,12,12,25,67,28,70,0,219,0,0,4,5,12,38,9,40,3,111,3,10,3,7,19,34,24,81,0,174,0,3,3,3,4,10,5,45,3,77,6,38,21,15,16,16,7,6,18,142,267,2560,1218,998,998,729,387,528,118,7805,0,3,4,0,3,4,0,8,0,26,0,45,0,6,0,0,0,0,0,55,11,51,29,12,3,5,0,0,4,115,0,31,63,23,11,9,6,4,4,154
LGA21670,0,4,0,0,0,0,0,0,0,4,3,76,3,0,0,0,0,3,4,89,3,35,12,0,0,0,0,0,0,57,0,12,28,0,0,0,0,0,3,41,3,7,18,9,3,5,0,0,0,51,0,8,23,25,13,4,0,0,5,86,3,7,12,17,28,15,0,3,0,76,0,3,0,6,5,15,6,4,3,39,0,0,0,0,0,5,4,3,0,26,0,0,0,0,0,3,0,8,0,14,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,11,21,154,96,76,59,49,19,26,15,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,9
LGA21750,0,3,0,0,0,0,0,0,0,9,7,128,0,3,0,0,0,0,3,146,6,62,28,0,4,0,0,0,3,107,3,33,37,11,4,0,0,0,4,89,5,23,31,19,3,3,3,3,3,87,7,18,39,40,17,12,5,0,0,133,7,12,8,30,36,16,10,6,4,125,0,3,6,12,46,13,6,3,0,90,7,0,4,7,16,24,8,13,0,71,0,0,0,3,5,7,6,12,0,35,0,0,0,0,6,9,3,9,0,24,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,7,3,3,0,14,0,0,0,0,0,7,0,3,0,10,0,11,0,0,3,0,0,0,4,24,49,286,149,133,143,94,42,60,19,977,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,7,5,3,3,0,0,0,0,18
LGA21830,0,0,0,0,0,0,0,0,0,5,12,114,9,0,0,0,0,3,4,140,3,46,12,4,0,0,0,0,4,66,3,23,33,10,0,3,0,3,0,75,3,6,22,6,3,0,0,3,0,48,3,7,15,24,14,3,3,3,0,71,0,3,7,13,24,10,8,0,0,63,3,3,3,10,15,21,8,3,0,56,0,0,0,0,11,13,6,9,0,35,0,0,0,0,5,4,0,3,0,15,0,0,0,0,0,0,3,3,0,14,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,36,207,96,68,73,53,26,43,6,605,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,6
LGA21890,5,33,5,5,0,0,0,10,0,67,39,774,56,9,3,0,0,0,15,891,27,495,167,26,3,11,0,5,15,749,23,261,220,61,19,9,9,10,6,608,10,136,233,113,20,12,8,6,17,548,23,79,144,259,101,33,15,32,6,686,21,27,70,147,230,101,31,33,9,667,10,9,27,60,214,134,53,45,15,564,9,11,11,23,101,108,50,54,0,383,6,8,3,10,52,70,38,41,3,222,0,7,0,5,21,73,18,36,0,162,0,3,0,0,13,21,12,26,0,87,0,0,0,0,13,34,15,47,0,111,3,8,3,3,0,7,13,35,0,63,3,28,10,7,11,11,3,6,15,91,176,1866,958,728,802,626,266,376,97,5896,0,3,0,0,3,0,0,0,0,5,6,25,9,0,0,0,0,0,0,38,3,49,31,5,3,3,3,0,0,106,4,44,40,9,6,13,0,3,3,128
LGA22110,3,7,0,0,3,0,0,0,0,16,27,222,11,0,0,0,0,3,9,266,12,65,27,13,0,0,4,4,3,132,11,43,45,15,4,9,0,4,0,130,7,26,65,43,8,5,3,12,0,167,8,23,64,88,33,9,3,11,3,249,5,10,31,52,72,29,19,15,0,231,7,3,7,17,73,32,32,22,3,195,4,5,5,10,34,26,16,12,0,105,0,3,0,3,10,12,13,10,0,48,0,0,0,5,3,11,3,8,0,34,0,3,0,0,0,0,3,7,0,17,0,0,0,0,0,0,3,6,0,13,0,4,0,0,0,4,0,10,0,21,3,11,0,4,5,0,3,0,0,29,89,427,246,250,249,145,102,120,23,1657,0,0,5,0,0,0,0,3,0,6,0,6,3,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,10,3,16,14,4,0,0,0,0,0,35
LGA22170,4,30,0,5,0,3,0,4,0,46,32,634,47,0,0,3,0,0,9,728,16,334,106,24,3,8,0,9,7,503,13,192,162,44,13,6,0,4,9,442,16,80,162,90,16,5,7,16,3,391,10,56,117,163,71,30,9,15,6,477,11,30,62,115,170,75,39,27,0,535,12,16,26,48,170,87,50,33,4,442,14,7,13,21,78,85,51,56,4,333,5,6,0,7,29,58,38,52,3,190,3,3,0,4,26,35,19,40,0,135,3,0,3,7,7,15,15,36,0,80,0,4,0,0,3,15,15,45,0,87,0,3,0,3,0,10,4,21,0,50,3,26,15,11,10,5,0,0,11,86,146,1406,715,553,590,452,247,368,59,4530,3,0,0,0,3,4,0,0,0,8,0,30,5,0,0,0,0,0,3,45,3,45,14,11,0,0,0,3,3,76,3,26,29,3,7,0,3,3,0,68
LGA22250,4,3,0,0,0,0,0,3,0,7,0,69,3,0,0,0,0,0,0,71,0,19,0,0,0,0,0,0,0,31,3,15,19,0,0,0,0,0,0,40,0,6,9,5,3,4,0,0,0,30,0,3,15,28,10,4,0,0,0,61,4,3,10,9,11,5,0,3,0,51,0,0,0,6,17,8,4,8,0,43,0,0,0,0,3,3,3,6,0,18,0,0,0,0,0,3,3,4,0,16,0,0,0,0,3,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,16,121,61,56,62,30,23,27,3,393,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,9
LGA22310,0,21,4,5,3,3,0,0,0,35,23,480,25,0,0,3,0,3,13,554,10,282,107,15,3,9,0,7,12,442,10,138,136,32,0,6,3,3,10,339,3,67,136,58,10,13,3,10,0,308,13,58,97,123,61,24,13,16,3,406,10,25,39,106,107,62,20,28,9,405,11,16,15,47,102,66,35,34,0,319,4,11,11,28,52,66,35,44,4,247,4,7,5,13,36,35,17,47,0,164,3,8,3,12,9,26,16,23,4,106,3,3,0,4,8,10,14,18,0,69,0,5,0,3,6,23,23,49,0,110,3,8,3,0,3,17,16,49,0,99,3,26,8,3,5,8,3,3,10,75,96,1153,594,450,421,373,199,332,55,3673,0,0,0,0,0,0,0,0,0,5,0,26,0,0,0,0,0,0,0,28,0,17,11,0,0,0,0,0,0,31,3,7,21,7,0,0,0,0,0,52
LGA22410,0,0,0,0,0,0,0,0,0,3,11,115,6,3,0,0,0,0,3,142,3,51,9,3,0,0,0,0,0,67,3,18,34,12,3,0,0,0,0,78,3,10,38,18,8,0,3,0,0,79,3,15,25,36,14,0,0,9,4,99,3,4,8,16,35,12,10,0,0,93,0,3,3,9,12,15,9,6,0,52,0,0,3,4,3,5,6,5,0,32,0,0,0,0,0,4,4,3,0,11,0,0,0,0,3,0,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,3,20,27,233,127,103,82,48,33,37,19,711,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9,0,6,6,0,0,0,0,0,0,18
LGA22490,0,4,0,0,0,0,0,0,0,5,4,22,3,0,0,0,0,0,0,25,0,20,5,0,0,0,0,0,0,24,0,8,5,0,0,0,0,0,0,21,4,12,7,7,0,0,0,0,0,34,0,4,3,7,4,4,4,3,0,37,0,0,0,3,8,3,0,0,0,17,0,0,0,0,5,9,0,0,0,20,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,9,70,29,23,20,31,18,13,8,222,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,10
LGA22620,4,15,5,0,3,5,6,0,3,42,46,734,42,3,0,0,0,3,12,843,32,377,115,26,8,3,0,7,13,569,16,232,142,59,13,3,3,8,8,472,23,142,223,96,15,14,0,12,6,529,26,96,131,239,96,20,19,14,8,634,12,32,67,131,241,69,54,30,5,632,10,16,12,34,179,110,61,36,4,465,13,11,7,10,73,77,39,48,3,278,0,3,4,10,39,29,41,39,0,160,0,3,0,3,20,19,17,23,0,89,4,4,0,3,11,17,9,19,0,70,0,0,0,0,10,5,10,30,0,52,0,3,0,5,10,8,3,10,4,45,4,26,6,3,9,7,3,8,11,80,184,1691,761,620,708,371,282,286,71,4975,0,0,0,0,0,0,0,3,0,4,3,27,5,0,0,0,3,0,0,40,3,31,16,6,3,3,4,3,0,61,3,25,29,5,6,8,0,3,0,81
LGA22670,7,48,9,4,8,5,3,5,3,94,42,722,51,11,3,3,0,0,15,852,29,473,167,30,6,10,3,11,10,741,19,253,247,76,16,24,8,18,8,659,18,156,267,122,35,23,10,11,6,644,16,78,181,252,141,63,17,37,16,796,32,49,80,189,370,171,56,66,25,1034,18,30,49,106,422,267,116,78,15,1104,20,15,18,42,283,292,138,129,10,943,13,11,5,27,127,172,94,107,4,554,3,4,4,9,73,127,67,83,6,382,9,0,6,0,30,86,45,66,0,248,3,3,0,11,45,84,58,134,0,338,3,3,6,3,9,27,18,58,0,130,3,22,15,13,19,25,8,15,19,131,218,1869,1110,897,1575,1370,645,826,139,8657,3,12,8,3,11,6,0,5,6,47,8,36,12,4,10,0,0,0,3,73,8,81,60,23,9,9,0,5,3,206,13,60,103,43,21,12,3,9,9,279
LGA22750,15,53,3,6,3,0,3,6,8,103,94,1525,77,11,0,5,3,5,22,1743,59,761,243,55,10,6,7,10,24,1177,30,485,401,112,20,15,4,11,12,1087,36,236,420,226,37,25,15,17,12,1029,39,166,308,481,165,52,23,33,13,1282,21,62,115,301,417,156,66,38,13,1187,31,46,51,129,354,228,112,96,6,1056,15,17,25,45,175,202,114,108,7,712,11,11,10,21,70,109,71,85,0,381,8,4,8,12,45,64,48,62,3,246,3,5,3,8,23,47,19,54,0,160,3,9,7,12,18,50,43,99,4,250,3,5,7,10,3,18,8,64,0,118,10,58,23,22,15,13,3,9,21,177,390,3444,1695,1435,1358,993,537,709,143,10706,5,3,0,0,3,6,0,3,0,22,8,44,7,4,0,3,3,0,0,68,13,88,40,11,0,3,3,5,3,169,7,81,72,24,9,15,3,14,7,223
LGA22830,0,15,0,3,0,3,0,3,3,25,30,396,21,3,0,3,0,3,7,469,12,157,44,12,0,3,0,7,8,247,11,83,63,23,9,6,0,5,0,203,10,42,96,55,7,5,5,6,3,226,10,39,70,135,58,12,13,8,5,345,23,22,23,83,135,40,22,22,6,379,5,12,5,43,111,91,35,23,3,330,3,7,0,9,61,41,38,38,3,192,3,0,0,3,21,25,14,36,0,107,0,0,0,0,10,16,8,27,0,71,3,0,0,3,4,4,5,15,0,33,3,0,0,0,3,5,11,18,0,41,0,7,0,0,0,0,3,14,0,28,0,19,0,7,6,8,5,5,10,58,115,792,329,388,426,256,157,234,53,2750,0,0,0,0,3,0,0,0,0,7,0,3,3,0,0,0,0,4,0,14,3,13,5,0,0,4,0,0,0,25,0,15,19,5,6,5,5,3,3,63
LGA22910,0,0,0,0,0,0,0,0,0,3,3,54,3,0,0,0,0,0,0,60,0,29,7,3,0,0,0,3,0,38,0,10,17,7,0,0,0,0,3,44,0,18,18,8,3,3,0,5,0,57,0,3,15,16,3,4,0,0,3,51,0,10,7,16,24,9,3,0,0,75,0,0,0,0,12,6,3,3,0,28,0,0,3,3,3,0,8,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,6,13,123,87,66,52,25,13,25,4,413,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,8
