LGA_CODE_2016,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000mo_Mng,CL_nfd_3000mo_Pro,CL_nfd_3000mo_TecTW,CL_nfd_3000mo_CoPSW,CL_nfd_3000mo_ClAW,CL_nfd_3000mo_SWks,CL_nfd_3000mo_MaOpDv,CL_nfd_3000mo_Lab,CL_nfd_3000mo_IDNS,CL_nfd_3000mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot
LGA13850,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,9,3,6,3,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,8,0,0,3,3,3,0,0,0,0,13,0,0,3,7,3,0,0,3,0,17,4,0,9,5,4,4,0,3,0,34,3,0,12,3,11,0,3,8,0,44,9,0,17,6,0,5,8,3,0,48
LGA13910,4,0,0,3,0,0,0,3,0,9,6,0,0,3,5,3,0,0,0,20,4,0,3,4,0,4,0,3,0,18,3,0,0,3,3,4,3,4,0,19,8,0,3,0,7,3,0,0,0,19,3,0,0,0,4,0,0,0,0,12,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,4,12,16,31,18,11,12,0,140,8,0,0,0,0,0,0,3,3,15,4,0,0,3,0,0,0,0,0,11,7,0,3,4,5,3,3,10,0,48,7,0,12,12,8,4,0,7,0,42,12,4,29,15,3,16,3,13,0,91,22,15,45,29,25,15,6,12,0,166,30,11,48,33,26,16,14,29,0,199,35,6,102,22,34,13,26,32,0,276
LGA14000,4,4,4,15,19,5,0,6,0,64,8,3,4,32,29,11,4,13,3,100,10,10,19,30,32,13,9,10,0,142,9,10,16,30,52,14,12,9,6,146,21,12,20,16,34,20,14,13,0,135,9,8,3,11,27,11,14,5,0,78,10,10,3,3,8,3,3,0,0,48,5,3,3,0,3,5,5,0,0,31,14,11,3,4,8,3,5,0,0,44,14,6,7,0,4,3,0,0,0,28,0,0,0,3,3,0,3,0,0,22,120,80,90,180,247,109,66,75,14,982,8,0,13,3,4,4,3,0,0,37,0,5,16,13,12,7,5,13,3,77,11,11,46,42,25,23,4,23,0,190,20,10,68,54,20,23,10,27,0,217,22,20,87,97,32,32,13,28,3,330,32,22,171,134,82,42,23,53,3,571,56,41,234,169,98,58,64,84,12,820,89,45,404,137,110,63,75,114,10,1060
LGA14100,0,0,0,4,0,0,0,0,0,6,0,0,0,0,4,0,0,3,0,7,0,0,0,0,6,4,0,0,0,16,0,3,0,4,5,0,0,0,0,17,0,0,0,4,8,0,0,0,0,16,0,3,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,6,13,5,23,34,12,0,8,4,108,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,10,0,0,8,7,0,0,0,3,0,19,5,3,0,8,0,0,3,3,0,25,6,0,7,18,4,0,0,3,3,38,0,0,12,18,6,3,4,6,0,53,3,0,22,21,9,0,4,4,0,68,8,5,28,15,10,0,0,13,0,81
LGA14170,3,6,11,14,27,9,5,13,0,91,9,14,10,39,40,19,7,10,3,142,9,23,13,46,33,18,17,18,0,178,29,18,14,45,47,42,8,23,3,232,24,21,16,30,49,18,24,13,9,198,35,17,15,10,31,17,14,5,3,143,23,18,7,8,18,7,8,9,0,95,20,9,9,10,12,3,3,3,0,69,25,16,8,3,10,17,5,5,0,91,18,0,0,0,5,4,0,0,3,35,3,0,0,5,4,5,0,0,0,18,202,147,103,232,300,180,97,116,20,1402,15,3,14,6,0,5,3,4,0,51,6,4,13,10,6,11,3,8,0,64,7,11,42,42,16,15,13,18,0,165,15,15,72,79,25,29,10,30,3,271,20,19,110,96,35,36,21,41,6,376,25,54,245,165,60,58,40,54,8,700,54,49,326,236,112,84,63,82,19,1036,105,58,587,196,134,79,78,109,21,1367
LGA14200,4,0,0,3,6,3,0,0,0,16,0,3,0,5,10,3,0,4,0,25,7,0,0,6,3,5,0,8,0,37,0,0,5,5,3,4,0,5,0,30,5,0,0,3,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,24,11,7,36,30,22,6,30,0,175,19,0,3,0,0,0,0,0,0,23,7,0,4,0,3,0,0,3,0,22,14,9,5,11,3,5,0,6,0,57,16,5,15,17,3,13,0,11,0,86,20,3,23,29,9,15,9,18,0,130,17,10,48,43,17,26,8,26,3,210,27,16,77,56,36,23,18,36,3,288,41,17,139,45,32,22,20,56,8,381
LGA14300,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,3,5,6,0,5,3,0,49,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,0,15,8,0,0,5,0,3,0,0,0,16,3,0,0,0,3,3,0,3,0,22,9,0,9,6,4,0,0,3,0,36,6,0,7,17,4,3,3,7,0,60,10,3,19,17,4,0,9,7,3,78
LGA14350,4,0,0,9,6,8,0,7,0,32,0,0,0,14,9,7,0,9,0,43,3,7,5,24,15,4,3,4,3,68,3,3,0,11,9,4,3,3,3,43,4,3,0,11,6,0,9,0,0,31,3,0,0,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,17,10,76,57,33,17,31,3,284,10,0,4,0,0,3,3,3,3,22,6,0,3,7,3,4,0,4,3,31,13,0,16,20,10,12,0,16,0,95,22,6,35,27,8,19,3,25,5,156,23,17,39,44,24,19,8,24,0,196,23,28,87,84,33,26,19,40,3,341,39,27,107,98,47,32,21,49,3,426,41,27,149,70,62,31,36,49,7,464
LGA14400,0,0,0,3,8,3,0,3,0,15,4,3,0,7,6,3,0,3,0,24,3,0,6,3,3,4,0,0,0,23,0,3,0,8,8,0,0,0,0,18,3,0,0,0,4,0,0,0,0,17,3,0,0,0,3,0,0,0,0,12,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,14,8,28,42,23,7,12,0,167,4,0,0,0,0,0,0,6,0,10,0,0,3,5,3,0,0,4,0,20,5,3,11,8,7,8,0,8,0,56,8,5,25,21,5,7,5,18,0,90,4,4,16,27,8,6,3,14,0,90,19,6,52,24,26,10,5,13,0,150,16,9,71,39,21,8,6,14,0,180,23,12,98,45,26,10,12,17,0,227
LGA14500,3,3,0,25,15,8,0,7,0,64,4,8,3,23,15,11,0,0,0,67,3,10,11,29,25,11,3,9,0,89,3,12,10,22,35,12,4,3,0,107,11,9,11,16,38,6,0,3,0,94,5,8,9,12,24,6,0,0,0,60,8,10,3,6,10,3,0,7,0,57,8,3,4,0,3,5,0,0,0,21,16,7,0,0,3,8,0,3,3,48,10,4,0,0,4,4,0,0,6,32,7,0,0,4,0,0,0,0,0,14,77,83,47,161,185,94,15,52,11,735,7,3,0,0,0,7,0,3,0,16,0,3,11,9,4,0,0,7,0,43,6,5,19,24,18,12,3,7,3,97,9,8,30,59,12,9,0,8,0,136,10,14,45,61,24,6,0,11,3,170,23,14,77,85,36,17,3,26,3,287,24,30,107,116,43,23,3,41,7,385,41,29,211,99,52,17,15,50,3,517
LGA14550,3,3,0,4,0,0,0,0,0,15,0,0,3,4,3,0,0,3,0,15,3,0,3,0,3,0,0,5,0,17,4,0,0,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,9,3,15,17,6,0,17,0,91,6,0,0,0,3,0,0,0,0,8,0,3,4,0,0,4,0,7,3,20,11,3,4,3,3,3,3,3,0,39,9,0,7,9,3,3,3,0,0,31,5,0,11,10,3,4,5,8,0,51,20,4,27,21,10,5,4,18,0,99,8,5,24,16,6,7,3,15,0,94,16,3,25,8,8,3,8,11,0,80
LGA14600,0,0,3,3,0,0,0,0,0,8,3,0,0,0,0,0,0,3,0,10,0,3,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,6,7,3,4,4,3,0,60,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,10,9,3,5,3,0,0,3,3,0,23,3,0,9,6,0,3,3,0,0,29,16,0,14,11,11,7,8,11,0,59,11,5,15,16,5,10,9,13,0,79,17,0,28,13,3,0,9,5,0,77
LGA14650,5,6,9,38,23,23,3,12,0,127,4,12,11,54,61,36,9,15,0,202,20,13,11,42,51,30,6,14,0,192,24,4,9,32,72,27,15,14,3,203,28,12,20,34,56,9,12,17,0,189,13,13,9,11,29,14,3,3,0,89,9,11,6,8,9,3,3,3,0,58,7,0,4,7,8,4,3,0,0,40,11,4,6,7,4,6,5,0,0,44,6,0,8,0,3,3,3,0,0,25,6,0,0,7,12,4,0,0,0,23,149,89,112,277,379,200,72,121,16,1408,21,12,35,8,7,4,5,11,3,98,16,11,23,37,17,35,7,36,3,184,12,22,98,97,56,88,12,73,6,474,25,37,140,153,75,83,22,73,9,620,40,43,180,218,113,116,38,87,5,842,66,77,344,424,193,143,52,135,16,1454,116,102,580,507,260,193,95,194,21,2078,190,100,919,366,351,165,159,182,22,2473
LGA14700,0,0,0,8,4,4,0,0,0,18,0,0,0,5,10,6,0,4,0,25,3,0,3,8,8,5,0,0,0,40,0,4,3,8,11,5,3,0,0,41,9,0,8,3,15,0,0,5,0,46,5,3,3,0,7,4,0,0,0,23,3,9,0,0,7,0,0,3,3,26,3,0,0,0,4,0,0,0,0,12,15,7,0,0,3,3,0,0,0,34,8,0,0,0,3,3,0,0,0,16,0,0,0,0,3,0,0,0,0,4,49,34,24,45,76,35,9,20,9,303,4,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,0,4,0,18,0,0,5,10,3,6,0,4,0,34,0,3,3,8,3,4,3,9,0,41,3,4,12,9,12,12,0,6,0,55,0,3,29,39,10,16,10,3,0,116,10,8,61,25,22,17,9,11,3,163,28,8,95,31,23,14,16,8,4,231
LGA14750,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,14,10,0,0,3,4,4,3,3,0,23,0,0,3,3,9,0,0,5,0,20,3,0,0,0,13,0,0,3,0,18,0,0,3,0,3,0,0,4,0,13,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,3,5,14,34,9,10,15,0,109,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,0,11,0,0,15,3,3,0,0,5,0,28,8,4,14,10,3,3,0,0,0,46,3,0,17,10,12,7,3,3,0,53,8,4,15,20,8,3,3,18,0,90,16,9,53,16,28,7,11,25,0,175,30,10,66,21,20,8,28,53,0,229
LGA14850,3,3,6,9,14,4,3,11,0,52,7,0,5,18,25,12,3,10,0,83,14,5,4,22,28,10,7,14,3,108,5,4,9,18,31,14,9,15,0,102,10,7,4,13,17,4,4,4,0,65,3,0,0,0,9,3,0,0,0,21,4,10,5,3,3,0,0,0,0,23,0,4,0,0,3,0,7,0,0,14,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,10,0,0,4,0,0,0,0,0,0,11,52,39,47,96,153,61,35,64,6,559,14,0,11,3,0,0,0,0,0,31,4,0,12,13,0,3,4,14,0,59,14,8,33,30,13,28,3,26,4,158,19,13,39,44,14,29,3,37,3,201,17,15,75,61,27,45,13,33,0,292,37,25,119,139,70,51,18,75,3,543,70,45,230,124,123,66,46,88,5,787,72,40,320,128,137,58,69,73,6,906
LGA14870,0,0,0,4,4,0,0,0,0,14,0,0,0,8,6,0,0,3,0,19,0,0,6,3,9,3,3,4,0,28,0,0,5,6,12,0,0,0,0,29,3,3,0,4,10,3,0,3,0,26,4,0,0,0,3,0,0,0,0,11,3,0,0,0,0,0,3,0,0,10,0,0,0,3,0,0,3,0,0,9,4,0,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,17,10,15,37,52,9,12,19,0,171,6,0,7,0,0,0,0,0,0,12,3,3,3,5,0,3,0,3,0,28,3,0,11,12,12,13,0,11,3,59,7,3,19,19,10,7,3,11,0,81,7,3,13,19,14,11,6,18,0,99,14,5,44,41,29,15,9,10,3,179,20,18,58,51,30,20,8,26,4,221,19,9,102,37,48,22,17,30,0,285
LGA14900,13,4,0,25,22,13,4,8,0,97,9,12,7,39,44,27,12,21,0,179,15,7,11,35,48,20,31,28,4,190,17,9,22,34,74,32,33,17,0,242,27,17,31,16,99,17,26,14,4,243,16,12,13,17,52,7,20,9,7,155,13,11,10,17,20,8,6,3,0,90,18,10,7,4,13,3,4,0,0,61,25,6,10,16,5,6,3,7,0,66,16,3,3,0,6,5,0,0,0,34,0,0,0,3,3,0,3,0,0,12,172,96,130,237,420,165,144,133,16,1519,10,4,15,0,6,0,5,10,4,58,5,4,20,18,19,17,3,10,5,103,11,21,73,61,29,47,14,39,3,294,19,17,82,100,52,36,19,57,8,385,25,18,135,101,55,35,21,53,8,460,51,44,245,222,109,81,64,88,10,905,83,45,410,256,202,104,157,146,16,1427,109,71,706,229,285,138,277,157,32,2005
LGA14920,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,13,0,4,3,3,3,0,0,0,0,12,3,0,0,5,0,0,0,8,0,22,3,0,3,0,5,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,4,8,14,15,7,14,10,0,81,3,0,3,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,4,3,0,6,3,3,0,0,3,3,16,13,3,11,7,0,0,3,4,0,45,5,5,4,5,6,0,3,3,0,32,11,5,11,9,4,4,3,5,0,58,14,0,26,9,15,7,7,10,0,91,17,3,27,12,9,3,12,19,0,101
LGA14950,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,3,3,0,0,3,0,34,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,16,10,0,3,3,0,0,0,3,0,22,3,0,5,3,3,0,0,4,0,16,12,0,5,7,5,0,3,0,0,30,6,3,3,4,0,0,0,4,0,26,11,0,6,6,3,0,0,6,0,37
LGA15050,3,0,4,17,8,3,3,3,0,40,0,3,3,18,25,15,3,9,0,72,5,9,0,29,30,14,5,5,0,100,9,5,4,16,39,13,6,11,0,105,7,4,6,6,24,9,12,7,0,76,6,3,3,3,25,3,6,3,0,47,7,6,0,3,11,0,3,3,0,36,0,4,0,0,4,0,0,0,0,12,4,0,3,0,0,5,5,0,0,23,4,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,7,62,45,38,111,179,71,42,56,8,614,3,0,20,4,7,0,3,4,3,47,0,4,23,20,7,14,3,7,0,82,5,9,49,59,21,34,4,21,0,206,11,6,53,74,43,33,5,36,5,268,13,20,70,85,62,40,8,42,4,345,35,28,159,170,144,76,30,65,5,706,59,27,232,201,164,88,54,83,3,920,81,41,421,168,209,80,95,90,20,1213
LGA15240,6,3,3,21,14,16,0,16,0,73,14,7,13,38,31,31,8,13,3,148,13,10,11,42,38,16,11,18,3,166,13,12,13,29,45,18,8,14,3,155,18,6,4,21,25,12,7,8,0,100,6,3,0,3,9,11,3,0,0,38,3,3,3,3,3,3,3,0,0,21,3,0,3,6,0,0,3,0,0,14,3,0,0,0,3,3,3,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,101,65,59,187,187,118,46,96,10,871,17,0,8,7,4,4,8,5,0,53,13,9,22,4,9,14,3,14,4,96,27,12,53,35,25,40,5,37,7,249,46,15,95,56,48,61,15,62,4,404,42,37,133,112,57,63,16,87,4,549,65,60,261,231,95,104,41,116,5,986,114,81,365,273,154,133,60,134,17,1323,116,55,457,201,139,103,83,127,10,1297
LGA15270,4,3,0,7,4,3,0,3,0,24,3,0,7,3,14,0,0,0,0,26,4,4,0,9,4,3,0,7,0,34,5,0,3,9,11,3,0,3,0,31,3,3,0,5,4,3,8,0,0,25,7,3,0,0,7,4,0,0,0,16,4,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,14,0,0,19,6,0,6,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,8,46,16,22,46,50,26,29,18,3,264,15,3,3,3,0,0,0,3,0,29,7,0,3,3,3,0,0,9,0,35,19,3,24,13,6,14,0,18,0,97,24,3,30,26,17,15,10,21,4,146,11,5,27,29,15,22,5,24,0,137,23,9,67,50,29,22,6,32,3,249,38,9,85,64,40,25,21,37,0,314,42,14,125,35,40,21,37,36,4,346
LGA15300,0,0,0,0,0,0,0,4,0,5,0,3,0,3,3,0,0,0,0,12,0,0,0,3,3,3,0,0,0,12,0,0,0,6,9,0,4,3,0,28,5,0,0,3,5,3,4,0,0,17,3,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,5,3,21,26,17,11,12,3,121,7,0,0,0,0,0,0,0,0,9,8,0,3,3,0,3,0,0,0,18,3,0,0,3,3,3,3,4,0,28,3,0,9,8,4,3,0,9,0,36,9,4,18,12,7,3,0,0,0,62,10,6,26,18,15,5,5,6,0,94,11,6,44,28,24,10,11,16,0,151,20,10,71,27,20,14,23,25,4,217
LGA15350,0,0,3,4,0,3,0,0,0,16,0,0,0,8,5,4,0,0,0,19,0,0,8,4,3,4,0,0,0,15,0,3,3,10,7,3,0,3,0,25,4,3,4,7,4,0,0,0,0,22,0,0,0,0,5,0,0,0,0,11,0,3,9,3,3,3,0,0,0,19,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,17,0,5,0,0,3,0,0,0,0,15,3,0,0,0,0,0,0,0,0,3,18,22,28,35,33,39,3,9,6,188,3,0,5,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,7,0,0,10,7,3,3,0,4,0,22,7,0,12,10,3,5,4,0,0,40,0,0,16,15,8,7,0,5,0,52,3,0,32,19,3,9,4,5,0,86,12,4,55,22,11,5,0,6,3,111,15,6,81,36,11,8,0,11,4,169
LGA15520,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,12,0,4,0,4,3,3,0,6,0,21,0,0,3,0,0,0,0,3,0,15,7,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,9,3,17,8,3,4,23,0,80,7,0,0,0,3,0,0,0,0,15,12,0,0,0,0,0,0,3,0,21,5,0,10,6,6,3,3,7,0,41,11,0,12,10,4,4,3,6,0,48,18,0,8,8,14,7,3,7,0,68,29,5,28,23,9,13,4,15,0,116,27,0,50,22,12,7,10,25,7,166,29,3,70,22,19,3,22,38,4,206
