LGA_CODE_2016,Lab_1000_1249_H_0,Lab_1000_1249_H_1_15,Lab_1000_1249_H_16_24,Lab_1000_1249_H_25_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40,Lab_1000_1249_H_41_48,Lab_1000_1249_H_49mo,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_15,Lab_1250_1499_H_16_24,Lab_1250_1499_H_25_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40,Lab_1250_1499_H_41_48,Lab_1250_1499_H_49mo,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_15,Lab_1500_1749_H_16_24,Lab_1500_1749_H_25_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40,Lab_1500_1749_H_41_48,Lab_1500_1749_H_49mo,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_15,Lab_1750_1999_H_16_24,Lab_1750_1999_H_25_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40,Lab_1750_1999_H_41_48,Lab_1750_1999_H_49mo,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_15,Lab_2000_2999_H_16_24,Lab_2000_2999_H_25_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40,Lab_2000_2999_H_41_48,Lab_2000_2999_H_49mo,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000mo_H_0,Lab_3000mo_H_1_15,Lab_3000mo_H_16_24,Lab_3000mo_H_25_34,Lab_3000mo_H_35_39,Lab_3000mo_H_40,Lab_3000mo_H_41_48,Lab_3000mo_H_49mo,Lab_3000mo_H_NS,Lab_3000mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_15,Lab_PINS_H_16_24,Lab_PINS_H_25_34,Lab_PINS_H_35_39,Lab_PINS_H_40,Lab_PINS_H_41_48,Lab_PINS_H_49mo,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_15,Lab_Tot_H_16_24,Lab_Tot_H_25_34,Lab_Tot_H_35_39,Lab_Tot_H_40,Lab_Tot_H_41_48,Lab_Tot_H_49mo,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_15,OIDNS_NNI_H_16_24,OIDNS_NNI_H_25_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40,OIDNS_NNI_H_41_48,OIDNS_NNI_H_49mo,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_15,OIDNS_1_149_H_16_24,OIDNS_1_149_H_25_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40,OIDNS_1_149_H_41_48,OIDNS_1_149_H_49mo,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_15,OIDNS_150_299_H_16_24,OIDNS_150_299_H_25_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40,OIDNS_150_299_H_41_48,OIDNS_150_299_H_49mo,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_15,OIDNS_300_399_H_16_24,OIDNS_300_399_H_25_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40,OIDNS_300_399_H_41_48,OIDNS_300_399_H_49mo,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot,OIDNS_400_499_H_0,OIDNS_400_499_H_1_15,OIDNS_400_499_H_16_24,OIDNS_400_499_H_25_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40,OIDNS_400_499_H_41_48,OIDNS_400_499_H_49mo,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_15,OIDNS_500_649_H_16_24,OIDNS_500_649_H_25_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40,OIDNS_500_649_H_41_48,OIDNS_500_649_H_49mo,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_15,OIDNS_650_799_H_16_24,OIDNS_650_799_H_25_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40,OIDNS_650_799_H_41_48,OIDNS_650_799_H_49mo,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_15,OIDNS_800_999_H_16_24,OIDNS_800_999_H_25_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40,OIDNS_800_999_H_41_48,OIDNS_800_999_H_49mo,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_15,OIDNS_1000_1249_H_16_24,OIDNS_1000_1249_H_25_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40,OIDNS_1000_1249_H_41_48,OIDNS_1000_1249_H_49mo,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_15,OIDNS_1250_1499_H_16_24,OIDNS_1250_1499_H_25_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40,OIDNS_1250_1499_H_41_48,OIDNS_1250_1499_H_49mo,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_15,OIDNS_1500_1749_H_16_24,OIDNS_1500_1749_H_25_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40,OIDNS_1500_1749_H_41_48,OIDNS_1500_1749_H_49mo,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_15,OIDNS_1750_1999_H_16_24,OIDNS_1750_1999_H_25_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40,OIDNS_1750_1999_H_41_48,OIDNS_1750_1999_H_49mo,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot
LGA36820,7,3,3,3,23,19,12,17,0,89,0,0,4,0,12,8,3,8,0,39,0,0,0,0,3,4,0,7,0,19,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,3,3,0,8,0,3,0,0,0,0,0,0,0,0,0,5,7,6,0,6,0,4,3,29,40,255,151,206,253,161,98,123,32,1310,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,4,8,18,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,15,27,0,0,0,0,4,3,0,0,0,14,0,0,0,0,0,0,0,0,3,10,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3
LGA36910,29,33,26,58,276,157,110,169,12,874,10,5,11,21,81,46,54,95,0,320,3,3,3,9,20,21,31,86,0,185,11,0,0,6,7,11,7,39,3,87,0,0,0,0,3,15,4,29,0,59,3,9,4,9,4,6,0,13,0,46,4,43,16,22,21,10,9,15,17,154,257,1523,901,1086,1887,900,506,792,154,8002,6,3,0,3,3,3,0,7,14,36,4,11,0,0,0,0,0,5,12,39,3,9,3,7,0,0,0,0,16,43,0,7,4,3,3,3,0,3,24,48,7,6,4,3,0,0,0,7,35,65,0,11,3,3,0,11,0,3,25,56,3,0,3,9,10,12,3,5,31,85,0,3,4,0,19,16,6,13,27,99,3,4,0,3,21,20,11,16,21,102,5,0,0,4,14,13,8,10,9,54,0,3,0,0,5,9,5,14,3,46,3,0,0,0,5,3,3,9,0,28
LGA36950,0,3,0,0,4,6,0,3,0,18,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,0,16,7,28,17,19,18,30,5,25,15,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,33,16,18,24,23,5,15,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,3,3,0,0,4,0,0,0,0,4,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
LGA37010,25,24,17,65,221,158,111,119,5,740,12,9,13,12,59,88,60,93,3,351,3,3,6,15,26,38,28,55,3,178,3,4,3,3,9,19,12,30,0,83,3,6,4,9,6,15,14,33,0,84,0,3,0,4,0,5,0,14,0,20,3,25,12,14,9,16,5,9,21,122,265,1746,944,1132,1468,835,463,585,142,7584,3,0,0,0,3,3,0,8,20,36,8,18,0,0,0,0,0,3,14,42,3,5,0,3,0,0,0,0,17,33,3,3,4,3,0,0,0,0,16,39,3,7,5,6,3,4,0,0,18,52,0,5,8,15,9,11,4,3,20,78,12,0,4,13,32,11,3,7,24,105,0,0,4,11,30,22,14,14,39,128,4,3,4,16,51,32,24,24,29,190,7,0,4,3,26,29,21,17,17,134,3,0,0,4,27,15,14,21,19,99,4,0,0,3,11,15,4,12,12,53
LGA37300,0,0,0,0,0,9,0,3,0,14,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,15,17,25,11,28,15,18,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37310,8,0,9,5,25,52,61,116,4,286,8,3,3,4,12,14,16,61,0,124,4,3,0,0,7,4,4,34,3,63,3,0,0,0,3,5,0,31,0,43,5,3,0,0,3,6,3,31,3,44,4,0,0,3,3,4,0,12,0,31,0,8,7,0,3,10,0,10,5,37,78,361,193,209,222,251,171,500,53,2039,0,0,0,0,0,0,0,3,11,15,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,6,10,0,0,3,3,0,0,0,3,4,14,4,0,3,0,0,3,0,7,4,21,0,0,0,0,3,8,0,3,10,26,0,0,3,0,3,3,4,5,7,24,0,0,0,0,7,3,0,4,8,20,3,0,0,0,3,0,0,8,0,13,0,0,0,0,0,0,0,6,3,15
LGA37340,4,8,7,19,38,44,30,75,0,226,3,0,0,3,10,29,12,35,0,93,0,5,3,0,8,11,7,15,0,46,0,0,0,0,0,3,3,7,0,19,3,0,0,0,8,3,5,10,0,23,0,4,3,0,4,0,0,4,0,16,0,9,4,3,6,4,4,9,3,47,62,315,224,364,394,371,250,388,45,2406,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,7,0,0,3,0,0,0,0,0,0,3,5,3,0,0,0,5,0,0,12,25,0,3,0,0,0,0,0,0,4,10,0,0,0,4,0,8,0,0,11,21,5,0,0,0,3,7,3,0,7,25,0,0,0,0,0,4,3,3,7,25,0,0,0,0,4,7,0,5,8,22,3,0,0,0,0,3,0,0,3,17,3,0,0,0,0,0,0,3,3,9,0,0,0,0,0,3,0,3,0,10
LGA37400,0,0,0,0,7,0,0,12,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,10,17,4,51,4,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,14,4,0,11,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,77,124,117,320,416,659,334,570,39,2653,43,45,55,115,167,376,201,441,18,1470,18,18,27,70,82,222,156,363,13,981,21,8,20,33,41,133,76,268,6,614,28,7,9,24,33,86,61,248,9,509,17,9,8,6,12,16,11,73,0,145,17,45,38,55,31,48,25,42,66,357,814,4046,2861,3223,2461,3098,1473,3023,427,21413,23,19,5,4,4,4,0,15,35,109,14,17,7,3,7,0,0,3,25,76,12,26,11,8,0,0,0,3,28,90,18,21,16,14,6,5,0,4,30,119,13,15,9,16,10,11,0,5,51,135,19,14,12,20,11,10,4,16,39,147,13,20,15,25,35,28,9,19,48,211,25,6,14,24,34,56,14,29,45,251,13,5,10,15,25,38,11,56,47,220,8,5,4,4,16,37,13,27,27,145,5,3,3,3,5,19,6,27,13,93,3,3,3,3,5,14,3,27,11,75
LGA39799,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,10,0,15,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,4,3,3,3,3,30,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,10,13,13,41,107,80,35,43,7,346,5,3,3,5,34,32,26,41,0,152,7,0,3,0,10,24,8,25,0,77,3,3,0,0,3,8,8,24,0,50,7,0,4,0,9,4,4,18,0,46,4,4,0,0,3,4,3,6,0,22,4,16,17,12,10,7,0,8,6,78,176,1406,997,887,780,367,189,240,112,5149,4,9,0,0,3,4,0,3,25,51,6,17,0,0,0,3,0,6,13,46,4,16,6,0,0,0,0,0,23,55,4,19,8,3,0,3,0,0,37,76,7,9,14,6,4,3,0,0,38,82,7,6,15,12,21,7,0,0,30,102,3,11,10,21,29,13,0,7,26,137,10,4,14,27,75,31,7,18,40,224,10,7,5,18,101,50,12,15,32,251,9,3,7,22,89,37,17,11,16,206,13,4,3,10,78,55,20,13,7,207,5,0,0,6,31,34,17,8,3,108
LGA40120,3,6,3,7,35,24,20,9,0,109,0,0,0,6,6,12,5,9,0,31,0,0,0,3,3,3,0,8,0,17,0,0,0,3,3,3,0,5,0,14,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,4,0,0,3,20,50,335,159,191,212,197,84,62,24,1328,0,0,4,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,3,16,0,3,0,0,0,0,0,0,4,12,0,0,0,5,0,3,0,0,0,10,3,0,0,3,0,3,3,0,0,16,0,0,0,0,4,3,4,0,0,15,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3
LGA40220,3,5,3,11,16,19,13,5,0,77,0,3,0,0,4,6,3,5,0,31,0,3,0,0,0,4,0,0,0,8,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,16,25,226,129,158,164,125,53,55,15,950,0,0,0,0,0,3,0,0,3,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,3,0,3,0,3,0,0,0,0,3,11,3,3,0,0,0,3,0,0,3,16,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3
LGA40250,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,13,18,3,7,0,3,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40310,17,3,7,12,76,159,42,21,0,324,6,0,3,8,36,80,34,17,4,182,3,0,3,5,12,32,28,10,0,94,0,0,0,0,0,4,5,10,0,26,0,0,0,0,0,0,3,6,0,8,0,0,0,0,0,0,0,0,0,3,0,10,4,4,7,10,0,0,3,36,89,376,211,240,314,470,176,92,26,1985,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,9,0,0,0,4,5,0,0,0,3,14,0,0,0,4,0,0,0,3,0,15,0,0,0,0,3,4,4,0,0,15,0,0,0,0,0,4,4,0,3,15,0,0,0,0,0,3,3,0,0,7,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,5,9
LGA40430,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,6,18,11,18,16,19,6,20,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40520,0,3,0,0,11,42,9,4,0,66,0,0,0,0,5,12,3,10,0,40,0,0,0,0,0,7,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,12,16,125,75,79,124,125,23,40,12,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
LGA40700,3,0,5,3,14,7,8,3,0,51,0,0,0,3,4,8,4,5,0,30,0,0,0,0,0,3,0,5,0,12,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,7,3,0,4,3,0,0,0,20,33,314,169,126,108,73,22,29,16,897,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,3,11,0,3,0,0,0,0,0,0,6,14,0,0,0,9,3,0,0,0,4,27,0,0,0,4,6,6,0,0,4,21,0,0,3,0,3,6,5,0,4,25,0,3,0,0,5,5,3,0,8,24,0,0,0,0,3,3,0,0,0,11,0,0,3,3,0,4,0,0,0,12
LGA40910,4,0,6,3,18,16,10,18,0,77,0,3,3,3,5,8,13,12,0,42,0,3,0,3,0,3,0,10,0,20,0,0,0,0,5,0,0,3,0,6,0,3,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,27,253,131,170,124,96,48,57,12,922,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,6,0,3,3,0,0,0,0,0,8,13,0,4,3,0,0,0,0,0,7,7,0,0,0,3,0,0,0,0,5,11,0,0,0,4,5,0,0,0,3,16,0,0,0,0,9,3,0,4,0,22,0,0,0,3,0,0,0,0,4,12,0,0,0,3,3,0,0,3,3,14,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3
LGA41010,0,0,3,4,4,0,5,3,0,27,0,0,0,0,3,0,3,4,0,9,3,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,42,26,37,31,27,14,30,10,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,10,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
