SA2_MAINCODE_2016,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041100,0,7,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,26,14,227,3,4,251,73,139,8,3,229,81,56,3,0,142,71,53,6,4,131,70,68,4,0,138,82,63,4,5,147,94,76,3,0,179,82,53,3,0,138,48,39,3,3,97,36,45,3,0,89,15,27,0,0,41,3,7,0,0,14,0,3,0,0,3,667,861,47,26,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041101,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,3,0,25,32,386,10,3,430,154,285,22,12,470,163,122,11,3,299,182,84,9,3,281,143,133,3,5,284,149,117,7,6,275,164,122,3,6,292,133,109,4,5,251,114,110,3,3,230,75,94,12,0,180,27,48,3,0,73,5,17,0,0,24,0,6,0,0,8,1334,1632,84,42,3097,0,0,0,0,0,4,0,0,0,3,3,3,0,0,7,3,3,0,0,3,0,3,0,0,8,4,0,0,0,5,0,3,0,0,3,3,0,0,0,7,0,0,0,0,0,3,3,0,0,7,0,0,0,0,4,0,0,0,0,0
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,5,3,12,0,0,17,55,31,0,0,82,84,12,7,0,107,56,10,3,0,67,35,11,3,0,51,38,16,0,0,63,57,16,0,5,76,38,10,0,0,51,41,4,3,0,50,15,4,0,0,24,9,9,0,0,21,3,0,0,0,3,0,3,0,0,3,431,135,16,10,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,4,0,28,23,204,8,0,235,93,154,4,3,256,98,74,5,0,185,96,70,18,3,180,117,113,6,4,235,138,132,5,0,273,154,154,3,4,323,143,99,3,4,249,121,83,12,0,211,108,95,7,0,221,32,59,10,0,105,10,25,0,0,39,5,19,3,0,26,1136,1280,82,34,2528,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,6,41,0,0,50,34,65,0,0,100,67,44,8,0,123,75,54,12,0,139,82,62,4,0,153,108,77,10,3,202,102,83,3,0,191,77,69,3,0,149,78,58,4,0,134,48,35,3,0,86,10,24,3,0,38,0,8,0,0,13,0,5,0,0,5,690,624,52,11,1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305011105,3,12,0,0,15,14,21,4,4,42,27,16,7,3,51,38,19,12,0,64,44,21,14,0,74,55,22,15,0,92,55,23,18,4,93,56,12,13,5,84,47,11,9,3,68,20,5,8,3,38,10,8,0,0,15,0,7,0,0,6,0,5,0,4,11,368,175,86,23,649,655,1912,77,109,2754,6565,4717,264,245,11788,12553,3068,480,250,16360,13913,3082,1079,221,18298,12843,2857,767,141,16604,12682,2488,404,133,15703,11482,1784,285,133,13693,9087,1252,287,83,10713,6577,1111,321,77,8085,3387,815,197,65,4464,961,550,69,30,1608,175,186,13,14,383,70,73,6,21,174,90945,23897,4252,1525,120619,4,15,3,3,23,43,31,4,8,81,96,18,4,10,132,113,27,12,13,167,113,29,5,9,160,111,21,3,4,138,129,13,7,6,154,94,17,3,4,120,73,7,0,7,89,44,10,4,3,62,13,9,0,5,26,0,3,0,3,8
305011106,0,5,0,0,5,8,3,0,0,10,5,5,0,0,8,11,3,3,0,11,3,4,0,0,6,10,3,0,0,19,16,4,0,0,18,5,4,0,0,9,6,3,0,0,10,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,35,11,3,112,160,454,8,21,649,1312,1079,49,42,2475,2391,680,71,48,3190,2627,547,155,37,3369,2181,490,109,23,2807,2089,419,46,23,2586,1902,346,36,25,2303,1427,241,46,21,1731,1066,205,44,10,1332,600,172,33,16,816,166,94,15,6,285,43,53,0,3,101,4,15,0,3,27,15981,4798,612,290,21675,0,5,0,0,6,5,8,0,3,23,19,3,0,0,28,16,7,0,3,21,25,4,0,3,32,26,3,0,0,34,17,4,0,0,24,18,0,0,0,16,11,3,0,0,18,9,0,0,3,11,0,0,0,0,0,0,0,0,0,4
305011107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,9,0,5,20,8,27,7,0,43,34,23,0,0,64,27,23,5,0,53,36,27,3,0,60,34,19,0,0,54,40,45,0,0,84,36,19,0,0,54,23,26,0,0,52,22,18,3,0,39,10,10,0,0,26,3,11,0,0,7,0,6,0,0,4,269,264,23,8,562,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305011108,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,8,12,0,0,22,18,175,6,4,199,120,187,5,14,324,179,128,10,12,327,182,115,15,3,311,163,81,4,7,252,148,69,3,3,221,143,75,10,7,226,150,76,5,0,231,135,75,3,3,214,67,71,5,0,147,48,48,3,3,104,10,16,0,0,25,4,15,0,0,18,1364,1125,68,45,2600,0,0,0,0,0,0,5,0,0,5,0,3,0,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
305011109,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,3,4,31,38,140,4,0,181,209,289,12,11,527,358,244,12,9,628,280,178,18,8,483,252,138,13,9,406,215,119,11,3,344,237,110,6,3,357,191,100,3,3,303,156,106,5,0,267,95,85,9,3,191,35,57,0,0,92,19,48,0,0,62,3,18,0,0,22,2078,1646,94,62,3876,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,3,0,0,3,0,0,0,0,4,0,0,0,0,3,4,0,0,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305011110,0,4,0,0,8,5,6,0,0,15,7,7,0,0,10,10,10,3,0,18,9,8,0,0,19,8,10,0,0,16,11,3,6,0,23,5,3,0,0,12,5,11,0,0,18,6,8,3,0,15,5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,68,67,15,3,160,152,535,20,20,729,1329,1316,83,65,2793,2478,841,156,60,3534,2644,879,287,43,3853,2201,832,140,38,3213,2293,864,88,33,3277,2171,741,66,38,3020,1919,609,96,26,2659,1487,565,83,27,2156,786,397,66,14,1261,224,221,22,5,472,36,65,7,0,114,11,21,3,3,38,17730,7895,1118,377,27120,0,4,0,0,4,16,10,0,3,34,9,11,0,4,28,19,5,0,0,30,24,3,3,0,32,20,7,0,3,29,30,4,0,0,36,23,6,0,3,32,16,3,0,0,24,7,9,0,0,15,4,3,0,3,9,0,3,0,0,3
305011111,0,0,0,0,3,0,3,0,0,5,3,3,0,0,5,3,3,0,0,8,3,0,0,0,7,4,12,0,0,15,0,6,0,0,13,3,3,0,0,8,3,0,0,0,9,3,0,0,0,5,5,3,0,0,9,0,0,0,0,0,0,0,0,0,9,36,35,8,0,86,73,238,3,15,337,570,483,21,23,1092,1148,379,42,25,1589,1145,332,76,14,1567,1006,357,57,14,1435,1142,371,33,14,1561,1040,325,28,12,1403,915,289,23,11,1239,698,249,27,7,985,399,228,33,3,659,155,149,10,0,315,47,71,6,5,127,15,31,3,0,47,8350,3505,354,131,12339,0,0,0,0,0,0,0,0,0,3,8,3,0,0,12,9,4,0,0,17,10,3,0,0,14,8,3,0,0,13,15,3,0,0,22,19,11,0,0,28,11,3,0,0,16,4,3,0,0,4,3,0,0,0,6,0,0,0,0,0
305011112,0,0,0,0,0,3,3,0,0,3,5,7,0,0,7,0,3,0,0,3,3,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,5,0,0,7,4,7,0,0,9,3,3,3,0,10,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,20,32,0,0,56,68,156,5,4,238,483,392,21,14,906,781,252,32,14,1072,766,200,33,14,1013,645,203,24,12,881,561,190,12,6,767,529,163,15,7,713,490,151,6,12,650,333,93,13,3,439,184,83,11,5,281,60,66,3,0,128,16,23,0,0,38,8,10,0,9,25,4908,1973,166,105,7153,0,3,0,0,3,3,0,0,0,8,4,3,0,0,7,7,0,0,0,6,4,5,0,0,5,3,4,0,0,5,0,4,0,3,7,3,0,0,0,3,3,0,0,0,5,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0
305021113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,11,22,0,3,36,41,42,0,4,83,54,16,4,4,74,65,37,5,0,109,40,29,0,0,64,55,52,0,0,112,55,39,3,0,93,53,35,0,3,91,36,33,4,0,69,15,21,3,0,39,9,14,0,0,23,0,10,0,0,13,3,3,0,0,4,436,344,22,15,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305021114,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,15,23,161,7,3,192,141,154,9,3,309,168,89,6,3,277,180,66,16,8,268,156,73,10,3,239,157,53,3,0,211,156,40,0,3,203,116,52,0,0,172,81,35,3,0,117,50,27,0,0,79,34,18,3,0,55,9,5,0,0,20,4,7,0,3,15,1274,786,60,24,2145,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305021115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,23,97,4,6,131,221,177,12,9,421,303,99,8,4,407,302,81,6,5,402,275,72,8,4,360,254,91,4,4,352,263,66,3,7,338,212,68,4,3,289,147,49,9,4,205,101,49,3,0,149,36,28,0,0,67,12,14,0,0,24,12,10,0,0,22,2163,899,58,46,3167,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,3,5,0,0,0,5,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
305021116,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,53,3,4,60,51,50,0,0,103,64,40,0,3,107,72,26,7,0,99,54,41,6,0,102,64,54,0,8,124,74,44,0,0,121,68,31,3,0,100,53,27,0,0,80,28,28,0,0,53,10,19,0,0,32,0,5,0,0,5,0,5,0,0,5,551,412,25,19,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305021117,0,0,0,0,0,0,0,0,0,4,0,5,3,0,7,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,4,4,0,0,8,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,19,16,3,0,39,85,212,4,4,300,365,206,6,15,596,554,161,21,15,747,553,164,23,15,758,557,181,19,10,766,577,151,11,8,748,521,146,7,9,694,470,115,9,11,605,353,98,0,3,462,204,56,7,3,275,66,41,3,0,117,14,14,3,0,30,4,10,0,0,10,4328,1552,119,100,6105,0,0,0,0,3,0,0,0,0,3,3,0,0,0,9,8,0,0,0,8,7,3,0,0,8,9,0,0,0,8,3,0,0,0,5,0,0,0,0,0,4,3,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
305021118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,10,4,33,3,0,47,45,45,3,3,91,41,33,0,0,83,53,32,8,3,93,58,30,3,0,92,58,42,4,0,100,61,26,3,0,94,61,24,3,0,90,28,25,0,0,56,26,29,0,0,51,8,17,0,3,28,0,11,0,0,11,0,3,0,0,3,461,349,26,6,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031119,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,21,7,0,0,27,71,204,15,3,290,340,248,10,14,608,502,132,21,8,661,501,100,21,12,633,482,101,21,15,619,431,111,14,9,561,437,116,9,7,566,350,88,12,5,445,256,93,10,4,366,156,97,6,0,268,59,70,3,0,127,15,33,3,0,49,3,12,0,3,16,3590,1401,141,74,5207,0,3,0,0,3,3,4,0,3,7,7,0,0,0,7,3,0,0,0,3,3,0,0,0,3,8,0,0,0,11,3,0,0,0,3,0,0,0,0,5,10,3,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0
305031120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9,10,26,0,3,41,46,50,4,0,101,83,27,3,3,123,74,24,4,0,111,71,29,4,0,100,69,47,5,0,121,88,43,0,0,128,55,25,0,0,79,52,32,4,0,91,35,27,0,0,61,18,22,4,0,36,0,11,0,0,13,0,4,0,0,6,602,363,32,14,1012,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,9,17,93,0,0,117,96,119,7,0,220,125,64,4,3,193,93,46,3,3,141,68,61,4,3,133,100,51,5,3,159,98,40,0,6,144,105,41,3,3,152,84,46,3,3,135,54,40,6,0,96,29,44,8,0,77,9,25,0,0,33,7,10,0,0,12,879,670,41,24,1612,0,0,0,0,0,0,3,0,0,3,0,4,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031122,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,20,17,145,4,4,163,98,150,10,9,257,148,79,5,10,241,126,81,8,9,225,120,78,0,3,206,130,81,0,3,220,158,99,3,0,268,139,85,3,0,233,124,80,5,0,205,65,61,9,0,134,28,41,3,0,69,13,17,0,0,30,3,16,0,0,19,1174,1004,50,40,2279,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,13,10,39,0,0,49,28,56,5,0,90,58,25,5,0,88,47,25,7,0,81,57,41,3,0,97,59,55,3,3,121,60,49,0,0,111,51,44,0,0,99,48,28,3,0,77,15,23,3,0,36,10,13,0,0,20,0,3,0,0,8,0,3,0,0,3,443,401,29,15,878,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,14,12,111,7,3,133,135,172,7,6,317,199,111,6,0,317,217,76,10,11,309,158,47,7,0,210,155,74,0,0,233,173,53,5,0,229,163,48,4,6,222,105,46,3,0,153,68,50,3,4,117,26,29,7,0,56,11,29,0,0,45,7,18,0,0,22,1415,853,51,37,2360,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,7,0,0,0,0,3,4,0,0,0,4,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
