SA2_MAINCODE_2016,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000mo_Mng,CL_nfd_3000mo_Pro,CL_nfd_3000mo_TecTW,CL_nfd_3000mo_CoPSW,CL_nfd_3000mo_ClAW,CL_nfd_3000mo_SWks,CL_nfd_3000mo_MaOpDv,CL_nfd_3000mo_Lab,CL_nfd_3000mo_IDNS,CL_nfd_3000mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot
101041017,0,0,0,3,0,3,0,0,0,14,4,0,0,0,0,4,0,0,0,15,0,4,0,3,6,5,0,3,0,28,0,0,0,0,5,3,0,3,0,18,9,3,0,3,0,8,0,0,0,18,0,3,0,0,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,25,9,10,23,29,31,3,12,0,139,0,0,0,0,0,3,0,0,0,7,3,3,0,3,0,4,0,4,0,11,0,0,7,3,0,3,0,3,3,24,4,0,9,10,3,5,3,9,0,41,6,0,22,18,9,10,0,12,4,74,11,5,35,29,10,31,9,13,6,140,4,4,50,39,20,22,15,17,0,180,17,12,93,24,32,24,14,24,4,255
101041018,0,0,0,0,3,3,0,0,0,4,0,0,0,3,0,0,0,3,0,4,0,0,4,3,0,0,0,3,0,19,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,13,4,7,0,14,0,45,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,9,4,0,0,0,0,0,9,0,3,6,8,0,0,0,0,0,30,4,3,7,14,3,8,0,5,0,49,5,6,22,17,0,6,0,6,0,71,3,5,21,18,0,0,0,0,3,54
101041019,0,0,0,0,3,4,0,0,0,9,3,0,0,3,6,4,0,0,0,19,8,0,0,10,4,3,0,4,0,26,0,0,4,3,12,3,0,3,0,22,0,0,0,3,4,0,4,0,0,16,3,0,0,0,3,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,6,21,34,18,6,12,3,122,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,6,0,11,9,0,12,3,3,4,0,3,0,39,3,4,11,10,4,5,0,4,3,48,6,3,17,9,9,14,3,11,0,78,11,13,26,30,20,20,0,8,4,133,8,8,51,30,14,23,10,18,0,158,27,8,68,38,31,14,14,55,0,251
101041020,4,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,3,3,0,4,9,0,32,7,0,5,0,0,0,0,3,0,17,4,0,0,0,0,0,0,0,0,8,4,3,10,4,5,0,0,3,0,26,6,0,15,3,0,0,4,9,0,37,7,0,13,0,3,0,0,3,0,29,14,0,14,4,9,0,0,8,0,52,17,0,19,7,0,0,6,4,0,50,24,0,15,6,3,0,3,8,0,57
101041021,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,9,0,0,4,9,0,0,0,3,0,14,3,0,3,4,3,3,0,3,0,15,0,0,8,12,0,0,0,3,0,27,3,0,14,6,4,0,0,7,0,36,3,0,19,9,0,0,0,0,0,33
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,11,7,6,0,11,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,9,0,0,3,10,0,3,0,4,0,20,3,4,7,5,0,5,0,0,0,28,3,0,13,15,3,9,0,6,0,48,4,0,18,6,3,4,4,3,0,39,4,3,25,5,3,3,6,3,0,52
101041024,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,3,7,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,10,4,0,0,0,0,3,0,0,0,8,3,0,6,3,0,0,0,3,0,18,9,0,4,4,0,3,0,4,0,27,6,0,12,0,3,0,0,4,0,30,4,0,9,0,3,3,3,3,0,32
101041025,0,0,0,4,0,0,0,4,0,9,5,0,0,7,10,3,0,0,0,28,0,0,0,4,5,4,0,0,0,13,3,0,0,0,3,0,0,0,0,9,3,0,3,4,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,5,5,23,21,14,0,8,0,102,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,0,3,0,12,8,0,7,12,0,4,0,7,0,34,4,0,17,14,0,8,0,6,0,49,0,0,16,16,3,6,4,12,0,66,14,3,22,25,8,20,7,13,0,123,17,7,56,44,14,23,11,12,3,178,13,5,85,17,18,14,17,10,0,185
101041026,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,4,0,0,0,12,0,0,0,4,4,4,3,0,0,12,0,0,0,6,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,5,0,4,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,3,14,15,11,3,8,0,77,0,0,3,0,0,0,0,4,0,3,0,0,3,0,3,3,0,3,0,14,3,7,5,9,8,7,4,4,0,41,3,0,10,3,4,0,0,5,0,36,3,3,7,18,11,7,0,5,0,51,0,4,33,27,19,15,4,18,0,116,4,4,59,16,17,14,13,12,3,146,18,9,58,26,21,3,18,18,0,171
101041027,0,3,0,3,0,0,0,3,0,7,3,0,0,0,3,3,0,4,0,17,0,3,0,3,3,0,0,4,0,14,3,0,0,4,4,0,0,0,0,12,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,9,11,4,21,12,10,3,8,3,85,0,0,3,0,0,0,0,0,0,3,3,0,3,0,3,3,0,3,0,12,0,3,12,5,0,0,0,0,4,23,8,3,15,18,3,5,0,9,0,53,9,3,19,13,10,0,3,9,0,61,10,3,35,16,6,9,4,6,0,94,20,9,44,25,10,17,6,16,3,146,17,6,41,8,11,9,7,15,0,113
101051539,0,0,0,3,4,0,0,0,0,16,0,0,0,8,20,6,0,3,0,40,3,3,3,8,11,6,3,5,0,50,3,0,0,4,23,3,0,5,0,43,4,3,9,5,14,8,0,4,0,38,3,3,0,3,8,0,0,5,0,24,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,3,0,0,0,7,3,0,0,3,0,4,4,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,21,17,17,57,89,36,10,27,3,277,7,0,3,0,4,0,0,0,0,16,0,0,3,8,8,3,0,3,0,26,4,3,9,17,3,8,4,11,0,57,3,0,27,19,3,12,7,13,3,83,8,3,23,35,12,13,0,16,0,119,12,9,55,56,31,31,7,19,3,230,20,22,88,81,35,34,12,45,3,335,39,21,144,65,60,26,36,32,3,417
101051540,0,0,0,0,0,4,0,0,0,3,9,0,0,0,0,0,0,3,0,9,3,3,0,0,5,0,0,0,0,14,4,3,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,3,0,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,5,0,9,23,3,3,5,3,72,11,0,0,0,0,0,0,0,0,13,7,0,0,5,3,0,0,0,0,19,3,0,7,3,0,3,0,3,0,25,10,4,4,3,3,0,0,3,0,32,10,0,9,3,5,3,3,7,0,41,16,5,14,16,3,0,3,10,0,77,18,3,26,6,0,8,4,11,0,77,18,3,40,7,6,4,12,7,0,106
101061541,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,3,0,0,0,16,0,0,0,0,6,0,0,0,0,11,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,3,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,4,13,10,6,5,7,3,68,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,3,17,0,0,6,3,0,0,0,4,0,16,3,3,11,10,8,0,4,5,0,45,9,0,3,11,6,3,0,0,0,37,3,0,20,19,7,0,4,3,0,63,6,3,23,13,8,11,5,6,0,76
101061542,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,6,13,3,3,7,0,51,3,0,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,5,4,4,0,3,5,0,22,6,0,3,0,3,3,0,4,0,27,8,3,8,0,3,0,0,0,0,24,9,3,10,6,3,0,3,12,0,45,10,0,19,8,5,0,8,12,0,58
101061543,4,0,0,3,0,0,0,0,0,11,3,0,0,0,0,3,0,0,0,7,3,0,3,4,0,4,0,3,0,16,4,0,0,3,3,0,0,4,0,19,3,0,0,0,3,3,0,0,0,11,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,8,13,19,11,9,11,0,86,3,0,0,0,0,0,0,0,0,6,6,0,0,3,0,0,0,0,0,7,3,0,4,4,5,4,3,6,0,31,4,0,4,9,4,4,0,3,0,30,6,3,21,10,0,15,0,6,0,62,12,7,35,21,22,9,0,12,3,117,13,5,32,31,22,13,4,18,0,143,23,6,77,18,28,13,22,20,0,203
101061544,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,3,0,0,0,3,0,0,0,0,7,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,6,7,3,0,4,0,45,4,0,0,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,0,6,0,17,3,0,4,3,0,0,0,0,0,14,3,0,10,3,5,0,3,4,0,30,3,4,6,4,4,4,3,4,0,38,9,3,18,4,4,3,3,12,0,51,16,0,23,8,3,0,3,10,0,65
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,10,6,0,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,3,3,0,5,0,0,0,0,13,0,0,4,0,0,0,0,0,0,6,3,5,11,3,3,0,0,3,0,23,4,3,9,3,3,3,0,3,0,26,3,0,14,7,4,0,0,0,0,36
102011029,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,5,11,3,0,5,3,40,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,3,4,0,0,3,3,0,14,0,3,8,0,0,0,0,0,0,13,0,3,6,3,3,3,3,3,0,29,3,5,26,7,4,0,0,9,0,55,0,0,23,8,3,0,3,3,0,42,0,0,34,7,3,0,0,3,0,48
102011030,0,0,3,0,0,0,0,0,0,5,3,0,0,3,4,0,0,3,0,14,3,0,0,3,3,0,3,4,0,18,0,0,3,0,3,3,3,4,0,16,4,3,0,3,4,0,3,0,0,25,3,0,3,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,24,5,16,7,20,10,19,20,0,126,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,3,0,3,3,4,0,0,3,0,16,4,0,3,0,7,0,0,6,0,26,0,0,13,3,3,0,3,14,0,41,10,3,26,3,9,0,5,14,0,77,13,6,74,9,28,10,34,35,3,209,32,3,104,9,42,8,56,45,3,295
102011031,3,3,0,3,0,6,0,0,0,23,0,0,3,17,11,4,0,0,0,35,0,5,0,4,14,11,0,0,0,39,8,0,3,17,12,9,0,3,0,55,3,7,0,5,4,0,0,0,0,32,4,0,0,0,3,4,0,0,0,14,4,0,0,0,0,6,0,0,0,9,3,0,0,0,4,0,0,0,0,10,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,32,24,12,63,57,58,5,9,0,250,0,0,3,4,0,0,0,0,0,8,0,3,4,8,6,10,0,6,0,41,0,4,11,24,3,31,3,14,0,83,3,6,25,37,16,19,5,9,0,113,3,8,30,38,10,29,0,9,0,132,9,22,40,76,33,36,6,12,0,230,25,28,95,73,35,39,16,25,3,337,41,28,140,67,47,35,17,22,3,400
102011032,0,0,4,13,11,3,0,0,0,27,3,5,4,11,20,9,0,6,0,64,3,3,4,15,24,13,0,6,0,74,0,9,6,10,40,10,0,13,0,83,0,6,3,8,42,5,7,9,0,79,12,6,0,8,26,3,0,0,0,54,3,0,3,0,11,3,0,0,0,28,3,5,0,0,3,0,0,3,0,13,9,0,0,3,0,0,0,0,0,15,9,3,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,4,0,7,42,47,32,73,199,60,16,42,4,513,4,0,5,4,3,3,0,0,3,26,4,0,6,13,7,8,0,5,0,37,3,10,12,5,5,16,0,13,0,77,9,8,25,24,26,18,3,10,3,127,4,12,49,54,28,20,11,22,0,201,18,17,70,65,97,47,20,38,3,366,21,30,158,73,111,53,25,49,7,517,58,42,249,123,165,66,39,58,9,814
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,16,11,0,3,0,0,38,0,0,3,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,11,0,3,0,0,0,0,0,3,0,7,0,0,0,10,3,0,0,0,0,15,0,3,11,3,4,0,0,0,0,19,4,0,10,11,3,0,0,0,0,38,3,3,8,19,10,0,0,3,0,45,3,3,7,19,5,3,0,3,0,46
102011034,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,7,0,0,0,3,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,3,0,0,4,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,12,15,6,4,11,3,60,0,0,0,0,0,0,0,0,0,5,0,0,3,5,3,0,0,3,0,18,0,3,3,10,0,3,3,3,0,21,0,0,3,10,3,3,0,12,0,32,0,0,10,9,3,9,0,6,0,37,3,0,12,15,5,8,3,8,0,56,4,3,28,19,9,4,10,9,0,86,3,8,50,10,3,5,13,3,0,97
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,14,11,0,0,0,0,0,31,0,0,8,6,0,0,0,3,0,16,0,3,5,4,0,0,0,0,0,19
102011036,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,3,4,0,16,0,6,0,0,3,0,0,0,0,15,0,0,3,0,3,0,0,3,0,12,0,0,0,0,4,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,10,13,6,3,12,0,69,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,3,9,3,4,5,7,0,20,0,0,5,4,3,0,3,7,0,21,0,0,6,4,0,0,4,0,0,23,0,3,11,7,5,6,4,7,0,39,3,7,17,12,11,3,22,20,0,96,11,14,33,9,15,5,10,21,0,124
