SA2_MAINCODE_2016,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000mor_E,P_3000mor_OM_IE,P_3000mor_OM_UIE,P_3000mor_CFW,P_3000mor_ES_NS,P_3000mor_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
701031034,0,0,0,71,42,6,0,7,0,58,38,0,4,0,0,45,31,0,4,0,0,36,50,4,3,3,0,63,72,4,6,3,3,87,87,3,9,0,0,95,79,18,12,0,4,110,56,8,8,0,0,73,41,4,4,0,0,61,25,8,4,4,0,38,34,10,6,3,0,50,12,3,5,0,0,23,12,3,0,0,0,17,658,78,72,18,12,836
701031035,3,0,0,39,48,3,11,0,3,68,42,0,15,4,0,66,54,8,13,4,0,77,83,12,19,3,4,124,150,7,26,4,3,193,248,13,21,9,3,297,351,17,25,6,8,411,379,9,17,3,10,419,421,17,13,3,3,454,520,7,8,0,4,538,2041,19,4,0,9,2074,2564,34,10,0,10,2621,124,0,0,0,8,138,7073,162,186,58,66,7544
701041036,0,0,0,23,11,0,0,0,0,13,18,0,0,0,0,19,17,0,0,0,0,16,33,3,3,0,0,41,42,0,4,3,0,51,42,3,5,0,3,52,26,0,3,0,0,34,25,0,3,0,0,33,11,0,4,0,0,21,11,0,4,0,0,12,5,0,4,0,0,12,3,0,0,0,0,3,9,0,0,0,0,12,278,16,27,9,5,333
701041037,0,0,0,13,11,4,0,0,0,11,22,0,0,0,0,22,15,0,3,0,0,18,15,0,3,0,0,22,35,0,0,0,0,38,32,0,7,0,0,45,49,6,0,0,0,51,55,0,0,0,0,54,44,0,8,0,0,50,49,3,0,0,0,54,56,4,3,0,0,65,11,5,0,0,0,11,9,0,0,0,0,12,395,24,30,4,7,468
701041038,0,0,0,54,28,0,3,3,0,33,32,0,6,5,0,39,30,3,0,3,0,38,73,3,9,0,0,89,108,8,3,0,0,123,161,8,7,0,0,176,201,16,12,0,4,236,137,17,17,0,0,177,99,21,13,0,0,135,85,22,4,0,0,112,83,19,10,0,0,115,26,13,4,0,0,39,24,3,0,0,0,27,1141,136,90,18,17,1401
701041039,0,0,0,20,8,0,3,0,0,12,13,0,0,0,0,13,9,6,0,0,0,15,18,3,3,0,0,24,36,0,3,0,0,40,30,0,4,0,0,38,33,3,4,0,0,35,22,3,0,0,0,22,17,0,3,0,0,26,16,0,3,0,0,17,7,0,0,0,0,13,3,0,0,0,0,3,7,0,0,0,0,7,236,19,28,0,3,291
701041040,0,0,0,10,11,0,3,0,0,12,10,0,4,0,0,11,6,0,0,0,0,10,23,0,0,0,0,23,25,0,9,0,0,32,34,0,7,0,0,38,11,0,4,0,0,19,14,3,0,0,0,16,11,0,0,0,0,10,9,0,0,0,0,13,9,0,0,0,0,15,0,0,0,0,0,3,7,0,0,0,0,7,171,13,31,0,3,206
701041041,0,0,3,137,86,0,0,0,0,91,93,0,3,3,0,99,125,3,11,0,6,147,197,4,16,0,0,217,301,3,13,0,3,319,371,16,10,0,3,401,435,31,12,0,4,478,327,26,13,4,3,374,273,30,3,0,0,310,187,27,8,0,0,219,295,29,10,0,0,340,116,21,5,0,3,148,43,0,0,0,4,48,2989,195,114,19,33,3354
701041042,0,0,0,3,5,0,4,0,0,9,3,0,0,0,0,3,9,0,0,0,0,5,6,0,3,0,0,17,7,0,3,0,0,10,22,3,0,0,0,30,40,3,3,0,0,51,36,0,9,0,0,44,32,3,0,4,0,39,12,0,3,0,0,23,27,3,3,0,0,25,24,0,4,0,0,25,6,0,4,0,0,8,231,16,31,3,4,293
701041043,0,0,0,19,15,0,5,3,0,26,11,0,3,0,0,17,14,3,3,0,0,21,14,0,4,0,0,24,40,3,8,0,0,48,36,3,4,0,0,44,33,4,8,3,0,46,32,3,3,4,0,40,23,5,4,0,0,35,30,3,6,0,0,37,23,6,3,0,0,34,11,3,0,0,0,13,3,3,0,0,0,3,309,34,54,6,7,411
701041044,0,0,0,28,24,0,4,0,0,27,20,0,4,0,0,24,36,0,3,0,0,45,40,0,3,0,0,45,74,0,5,0,0,79,63,3,5,0,0,68,64,10,4,0,0,80,55,3,4,0,0,58,45,0,3,0,0,46,47,0,3,0,0,48,37,3,3,0,0,47,14,0,0,0,0,21,7,0,0,0,0,10,560,27,40,3,3,634
702011045,3,5,0,198,134,3,3,0,5,146,115,5,12,0,3,139,161,6,8,7,3,185,344,24,25,0,5,389,548,31,20,3,4,611,831,35,41,4,9,918,1127,72,53,3,10,1258,820,41,19,6,6,893,616,56,17,0,11,704,469,40,15,0,4,529,580,52,22,0,0,652,158,54,6,3,0,223,81,11,3,0,7,103,6211,426,253,42,64,6991
702011046,0,0,0,18,15,0,3,3,0,23,16,0,7,0,0,29,16,0,5,0,0,23,36,4,5,0,0,40,66,4,12,0,0,77,78,0,14,0,0,93,128,0,12,0,0,142,96,3,20,0,0,120,91,3,10,0,0,104,85,0,3,0,0,91,104,4,3,0,0,116,25,0,3,0,0,26,14,3,0,0,0,17,791,22,98,3,3,919
702011047,0,0,0,19,13,0,3,0,0,18,13,0,0,0,0,15,18,0,10,0,0,24,37,0,9,0,0,39,54,3,12,0,0,67,82,0,7,0,0,93,73,0,8,0,0,92,61,0,7,0,0,68,81,5,0,0,0,86,50,5,3,0,0,59,36,3,3,0,0,45,11,0,0,0,0,10,13,0,0,0,3,12,553,27,60,4,7,655
702011048,0,0,0,12,3,0,4,0,0,4,7,0,0,0,0,9,20,0,3,0,0,22,14,0,3,0,0,20,25,4,7,0,0,36,44,5,4,0,5,58,48,0,6,0,0,57,34,5,0,0,0,41,27,3,0,3,0,31,23,0,0,0,0,22,17,4,4,0,0,25,5,3,0,0,0,5,8,0,0,0,0,9,281,22,35,6,5,352
702011049,0,0,0,25,22,0,5,0,0,21,25,0,0,0,0,23,37,0,0,0,0,36,85,0,3,0,0,97,141,0,7,3,0,154,274,3,8,0,0,285,378,5,5,0,3,400,299,5,3,0,3,311,308,3,0,0,0,317,206,3,0,0,0,214,246,5,4,0,0,255,82,0,0,0,0,83,26,0,0,0,3,30,2165,31,40,9,18,2263
702011050,0,0,0,15,32,0,0,0,3,32,25,0,0,0,3,26,38,0,3,0,3,43,109,0,5,0,3,117,231,5,3,0,3,242,189,0,0,0,0,198,171,4,0,0,0,177,101,4,3,0,4,111,64,4,0,0,0,67,36,0,0,0,0,35,58,0,5,0,0,58,21,0,0,0,0,28,25,0,0,0,0,21,1122,21,23,0,20,1187
702011051,0,0,0,6,14,0,9,0,0,22,24,0,3,0,0,24,20,4,3,0,0,24,41,0,5,0,0,48,74,6,6,0,0,83,89,0,5,0,0,94,102,7,3,0,0,115,60,7,6,0,0,79,56,10,3,0,0,69,34,5,8,0,0,55,48,8,0,0,0,54,4,7,0,0,0,11,15,3,0,0,0,17,587,52,60,3,3,703
702011052,0,0,0,15,60,0,5,0,0,65,47,0,3,0,0,49,86,0,0,0,0,87,98,0,3,0,0,102,80,0,0,0,3,86,94,3,0,0,0,95,137,0,3,0,0,140,151,0,4,0,3,155,150,3,3,0,0,155,152,3,0,0,0,160,291,0,3,0,0,299,155,3,0,0,0,160,31,0,0,0,0,35,1569,19,23,3,8,1631
702011053,0,0,0,41,68,0,0,0,0,68,29,0,0,0,0,28,31,0,0,0,0,31,62,0,0,0,0,62,41,0,3,0,0,43,38,0,3,0,0,44,75,0,0,0,0,76,81,0,4,0,0,89,77,0,0,0,0,80,97,0,3,0,0,102,289,0,3,0,3,294,119,3,0,0,0,118,52,0,3,0,0,61,1102,9,22,0,6,1138
702011054,0,0,0,0,57,0,0,3,0,60,27,0,0,0,0,28,30,0,0,0,0,30,41,0,5,0,0,43,46,0,0,0,0,45,47,0,0,0,0,43,43,6,0,0,0,49,39,0,0,0,0,39,28,0,0,0,0,26,23,0,0,0,0,23,31,0,0,0,0,31,6,0,0,0,0,6,15,0,0,0,0,15,420,4,8,3,5,442
702021055,0,0,0,23,50,0,0,0,0,51,38,0,0,0,0,40,36,0,0,0,0,36,65,0,8,0,0,74,73,0,0,0,0,80,48,3,5,0,0,58,59,0,0,0,0,63,33,0,3,0,0,39,26,0,3,0,3,29,12,0,0,0,0,16,20,0,0,0,0,22,5,0,0,0,0,7,17,3,0,0,0,23,512,15,18,13,11,560
702021056,0,0,0,13,37,0,0,0,5,41,29,4,3,3,0,44,42,3,0,0,0,44,84,4,0,0,0,92,128,7,7,3,5,137,168,11,0,0,3,183,173,4,4,0,3,184,124,9,4,0,7,142,126,9,3,0,0,141,97,3,3,0,3,106,103,0,4,0,0,108,38,4,5,0,0,52,36,3,3,3,0,44,1207,63,41,17,23,1345
702031057,5,3,0,32,59,5,6,8,0,75,38,5,4,4,3,57,52,3,9,3,0,66,98,4,8,0,6,115,164,6,18,3,6,198,159,14,12,0,0,191,183,13,15,0,3,216,159,7,11,3,0,183,151,8,9,0,0,172,131,10,4,0,0,141,313,3,5,0,3,325,78,8,5,0,0,93,48,4,6,0,7,69,1676,89,125,38,30,1962
702031058,0,0,0,6,34,0,0,3,0,40,31,0,0,4,0,37,34,0,3,0,0,35,50,0,5,0,0,65,51,3,5,3,0,59,62,6,3,0,0,66,42,9,7,0,0,55,47,3,3,0,0,55,45,0,3,0,0,45,28,3,4,0,0,32,68,0,0,0,0,70,25,0,3,0,0,30,12,0,0,0,3,12,538,31,35,23,3,627
702031059,0,0,0,13,33,0,0,0,0,33,19,0,0,0,0,19,32,0,0,0,0,32,58,0,0,0,3,61,17,0,0,0,0,17,31,0,0,0,3,35,38,0,0,0,0,38,30,0,0,0,0,32,30,0,0,0,0,30,20,3,0,0,0,22,23,0,0,0,0,29,16,3,0,0,0,19,7,0,3,0,0,10,371,6,3,0,8,393
702031060,0,0,0,37,65,0,0,0,0,68,48,0,0,0,0,48,29,0,0,0,0,32,76,0,0,0,0,74,55,0,0,0,0,55,27,0,0,0,0,29,54,0,0,0,0,54,41,0,0,0,0,41,32,0,0,0,0,32,24,0,0,0,0,24,32,0,0,0,0,36,4,0,0,0,0,8,9,0,0,0,0,11,553,5,9,0,3,567
702031061,0,0,0,46,111,0,3,0,0,115,53,0,0,0,0,50,66,0,0,0,3,71,142,3,0,0,0,143,82,0,0,0,0,82,56,0,0,0,0,63,71,0,0,0,0,71,66,0,0,0,0,66,43,0,0,0,0,45,31,0,0,0,0,31,56,0,0,0,0,56,14,0,0,0,0,15,33,0,0,0,0,36,871,6,8,3,3,887
702041062,0,0,0,5,15,0,0,0,0,17,19,0,0,0,0,22,23,0,0,0,0,23,41,0,0,0,0,41,35,3,3,0,4,45,58,0,0,0,0,58,98,3,0,0,0,106,117,0,0,0,0,121,101,0,0,0,0,108,125,0,0,0,0,123,477,6,4,0,0,485,168,4,0,0,0,173,129,0,0,0,3,133,1423,23,17,6,17,1478
702041063,0,0,0,33,206,0,7,3,0,218,149,0,3,0,0,155,92,0,0,0,0,96,187,0,3,0,0,191,111,0,3,0,0,114,102,0,0,0,3,102,123,3,0,0,0,126,91,0,0,0,0,87,111,6,0,0,3,121,126,0,0,0,0,133,215,3,4,0,0,218,81,3,0,0,0,87,114,3,0,0,3,126,1742,19,24,6,21,1809
702041064,0,0,0,28,28,0,5,0,0,28,29,0,0,0,0,31,42,0,0,0,0,44,59,7,4,0,0,69,77,4,4,0,0,95,90,0,3,0,0,97,143,7,6,0,6,161,145,7,4,0,0,150,125,7,11,0,3,138,108,10,0,0,0,123,141,3,0,0,0,143,36,8,0,0,0,49,6,0,0,0,0,8,1044,55,45,11,15,1171
702051065,0,4,0,19,42,0,3,3,0,54,34,0,0,4,3,38,35,7,0,0,0,45,95,0,3,0,0,92,71,0,3,0,0,77,65,4,0,0,0,76,51,4,3,4,0,57,23,4,0,0,0,24,29,3,0,0,0,31,23,0,3,0,0,24,23,3,0,0,0,26,4,3,0,0,0,8,14,0,0,0,5,21,522,30,23,21,10,598
702051066,3,0,0,46,96,4,4,0,0,105,32,3,0,0,0,41,49,3,3,0,0,56,86,5,6,0,0,93,78,0,0,0,0,77,69,3,0,0,3,83,60,0,0,0,0,67,63,3,0,0,0,66,63,3,0,0,0,68,52,0,0,0,0,57,88,0,0,0,0,87,46,0,0,0,0,52,38,0,0,0,3,45,862,26,26,12,12,936
702051067,7,4,3,90,68,4,9,3,0,87,82,0,7,3,0,88,89,6,5,8,3,112,223,9,24,4,0,257,337,15,20,0,0,376,483,29,16,3,6,537,627,24,8,4,6,672,546,42,18,0,0,613,497,38,18,3,9,558,311,18,7,0,3,338,369,21,11,0,3,401,96,16,15,0,0,128,71,3,4,3,6,89,3888,216,170,53,49,4376
702051068,0,0,3,18,42,0,0,0,0,45,29,0,0,0,3,33,43,0,0,0,0,44,44,0,0,0,0,51,49,0,0,0,0,52,74,0,0,0,0,75,50,3,3,0,0,58,52,10,0,0,0,62,48,3,0,0,0,51,20,0,0,0,3,26,37,0,0,0,0,40,7,0,0,0,0,10,32,0,3,0,0,36,554,21,16,3,16,613
797979799,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,7,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,3,16,0,0,0,0,16,20,0,0,0,0,20,31,0,0,0,0,33,0,0,0,0,0,3,88,3,4,4,0,91
799999499,18,4,0,60,69,3,35,6,0,111,49,7,50,10,3,117,77,9,38,12,0,135,132,19,60,8,7,227,157,14,66,0,4,238,231,33,71,3,3,353,331,47,85,3,10,480,258,42,81,0,8,386,203,46,65,0,9,318,198,33,61,0,3,296,399,46,54,0,0,499,272,20,24,0,5,319,50,10,21,0,7,85,2491,331,736,60,61,3674
801011001,0,0,0,11,9,0,0,0,0,10,4,0,3,0,0,10,7,0,4,0,0,9,12,0,3,0,0,22,17,0,3,0,0,23,22,3,0,0,0,28,18,3,0,0,0,22,25,0,5,0,0,30,18,8,3,0,0,29,20,0,4,0,0,25,8,0,5,0,0,18,0,7,3,0,0,13,3,0,0,0,0,3,172,28,44,3,7,247
801011002,11,5,3,366,339,3,17,7,3,363,265,8,5,5,5,291,317,3,15,3,3,341,528,20,9,3,7,562,678,24,24,3,8,735,1029,25,21,4,5,1088,1460,43,29,0,10,1540,1760,22,18,4,8,1807,1749,38,17,3,0,1804,1218,14,10,0,4,1245,2289,53,19,0,4,2362,755,93,28,0,3,879,123,0,3,0,9,130,12890,347,233,45,64,13582
801011003,3,0,0,147,162,0,7,0,0,173,141,0,5,0,0,143,198,3,12,3,4,209,257,4,6,0,3,268,361,4,6,3,3,379,475,6,11,4,0,495,791,16,14,3,0,824,771,4,6,0,0,785,782,6,9,0,4,800,537,8,0,0,5,547,947,18,14,0,0,976,321,52,20,0,0,390,53,3,3,0,3,67,5945,122,116,14,30,6225
801011004,0,0,0,64,35,0,3,0,0,43,38,0,0,4,0,39,38,0,5,0,0,42,66,0,7,3,0,76,61,4,7,0,0,74,66,7,5,3,0,72,46,3,5,0,0,52,43,0,3,0,0,48,21,0,0,0,0,24,13,3,3,0,4,17,20,0,0,0,0,24,11,5,0,0,0,18,9,0,0,0,0,7,534,25,40,18,3,617
801011005,0,0,0,12,7,3,0,0,0,12,8,3,0,0,0,11,7,0,0,3,0,12,8,4,3,0,0,12,10,0,3,3,0,21,10,3,0,0,0,17,16,0,0,0,0,19,17,8,10,0,0,27,8,3,3,0,0,13,3,0,3,0,0,9,5,12,3,0,0,19,3,3,0,0,0,4,0,0,0,0,0,3,114,33,25,14,0,189
801011006,3,0,0,6,0,0,4,0,0,8,9,3,4,3,0,18,6,3,0,0,0,10,15,8,10,0,0,31,15,3,5,0,0,19,5,9,7,0,0,23,16,3,15,0,0,33,14,0,5,0,0,15,3,8,6,0,0,18,3,3,4,0,0,6,8,6,0,0,0,12,0,0,3,0,0,3,0,3,0,0,0,3,92,39,65,10,5,211
801011007,3,0,0,32,15,0,3,0,0,23,13,0,0,0,0,15,15,0,10,0,0,25,27,4,3,4,0,38,23,0,0,0,0,28,35,3,4,0,0,50,45,5,16,0,0,69,29,9,8,0,0,38,15,5,10,0,0,29,22,5,3,0,0,31,23,0,3,0,0,26,3,0,3,0,0,6,3,0,0,0,0,3,299,42,69,16,3,429
801011008,3,0,0,35,36,0,7,0,0,38,16,0,7,0,0,19,16,0,9,0,0,25,35,3,7,0,0,40,32,5,6,0,0,46,33,0,10,0,0,44,47,3,5,0,0,61,51,9,7,0,0,64,37,5,0,0,0,44,44,4,3,0,0,54,40,3,4,0,0,51,3,8,3,0,0,15,3,0,0,0,0,3,430,43,62,7,4,546
801011009,5,0,0,9,10,3,0,0,0,16,6,0,9,0,0,10,6,0,0,0,0,6,8,0,3,0,0,19,17,0,4,0,0,25,14,0,8,0,0,22,14,3,3,0,0,20,8,6,5,0,0,14,4,3,3,0,0,10,0,3,3,0,0,8,4,10,3,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,105,33,43,3,3,190
801011010,0,0,0,4,5,0,0,0,0,6,10,0,0,0,0,9,6,0,3,0,0,11,4,0,6,0,0,11,5,0,4,0,0,8,13,0,3,0,0,17,13,3,7,0,0,20,9,0,7,0,0,15,14,0,9,0,0,16,12,0,5,0,0,14,10,3,3,0,0,16,3,3,0,0,0,6,0,0,0,0,0,0,110,11,36,3,0,158
801011011,5,0,0,7,8,0,0,0,0,12,12,0,3,3,0,15,11,0,0,0,0,13,5,0,9,0,0,17,10,0,8,0,0,22,15,4,5,0,0,27,8,8,6,0,0,20,15,6,4,0,0,27,10,3,3,0,0,19,12,4,0,0,0,16,5,3,0,0,0,14,3,3,3,0,0,3,0,0,0,0,0,0,120,31,49,6,0,202
801011012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011013,0,0,0,47,26,0,0,0,0,29,38,3,3,0,0,45,23,3,6,0,0,30,39,3,3,0,0,49,52,0,4,3,0,63,51,0,9,3,0,61,53,0,14,3,0,63,33,8,8,0,0,48,32,4,4,0,0,42,43,7,6,0,0,51,25,11,9,0,0,49,6,10,10,0,0,22,3,0,0,0,0,3,468,58,59,19,0,606
801011014,3,0,0,4,4,3,4,3,0,15,3,0,10,0,0,16,4,3,3,0,0,10,8,3,3,0,0,10,11,0,4,0,0,18,4,5,3,0,0,9,12,6,3,0,0,26,4,3,4,0,0,10,4,3,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,61,24,44,7,0,135
801011015,3,0,0,106,66,0,4,0,0,69,66,3,5,0,0,74,73,3,5,0,0,80,97,8,10,0,0,110,121,0,15,0,0,141,121,3,10,3,0,139,137,6,11,0,0,154,58,3,3,0,0,67,58,6,4,0,0,69,42,0,0,0,0,46,42,0,3,0,0,41,13,3,0,0,0,23,9,0,0,0,0,10,1011,40,71,10,0,1131
801011016,7,0,0,67,46,4,3,0,0,59,50,3,7,0,0,62,42,0,3,0,0,51,51,0,5,0,0,56,67,8,10,0,0,90,73,4,10,0,0,96,65,9,11,0,0,85,49,7,10,0,0,69,34,11,3,3,0,52,45,3,5,0,0,58,38,5,7,0,0,50,6,13,0,0,0,20,9,3,0,0,0,14,649,72,94,18,3,842
801011017,3,0,0,0,0,0,4,0,0,11,3,0,3,0,0,10,4,0,4,3,0,11,5,6,6,0,0,16,8,0,3,0,0,13,12,8,0,0,0,20,22,3,3,0,0,33,10,3,8,0,0,22,4,8,0,0,0,16,10,4,0,0,0,17,6,0,0,0,0,10,0,7,0,0,0,5,0,0,0,0,0,3,94,32,46,3,0,183
801011018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,9,3,0,0,0,8,18,0,3,0,0,19,15,3,3,0,0,21,9,0,0,0,0,14,6,0,0,0,0,5,0,0,0,0,0,7,9,0,0,0,0,7,0,3,0,0,0,3,0,0,0,0,0,0,68,18,8,0,0,96
801011019,0,0,0,29,17,3,6,0,0,25,13,0,3,0,0,22,8,0,4,0,3,12,26,7,7,4,0,39,18,3,4,0,0,30,17,8,13,0,0,33,27,3,8,0,0,36,21,7,4,0,0,27,9,3,0,0,0,17,15,0,3,0,0,16,5,3,0,0,0,12,3,4,0,0,0,8,3,0,0,0,0,3,200,33,53,12,3,311
801011020,4,0,0,50,55,0,5,0,0,64,48,0,10,0,0,57,50,0,5,0,0,55,107,3,13,0,0,118,81,0,9,0,0,88,103,0,7,0,0,119,84,8,0,0,0,94,61,5,11,0,0,74,40,10,8,0,0,60,37,3,3,0,0,48,31,15,0,0,0,47,10,13,3,0,0,31,11,0,0,0,0,9,777,59,73,8,4,915
801011021,4,0,0,10,6,0,0,0,0,14,0,0,0,0,0,0,4,0,3,0,0,9,6,3,0,0,0,13,6,4,3,0,0,12,11,0,0,0,0,18,12,3,5,3,0,24,4,4,3,0,0,12,3,3,7,0,0,8,0,0,0,0,0,3,3,3,3,0,0,13,5,3,0,0,0,7,0,0,0,0,0,0,69,28,35,8,0,142
801011022,0,0,0,21,11,3,3,3,0,18,11,0,3,0,0,12,14,3,0,0,0,16,26,0,0,0,0,27,17,3,0,3,0,27,29,5,7,0,0,37,26,3,3,0,0,34,25,6,12,0,0,43,17,3,3,4,0,29,23,5,4,0,0,32,29,4,0,0,0,34,8,4,0,0,0,11,0,0,0,0,0,3,252,41,39,14,0,347
801011023,3,0,0,8,21,0,6,0,0,27,13,0,3,0,0,13,25,0,3,0,0,34,37,0,6,0,0,43,62,0,4,0,0,66,43,0,3,0,0,49,38,5,5,0,0,48,16,0,0,0,0,19,17,0,0,0,0,21,22,0,0,0,0,20,10,0,0,0,0,13,0,3,0,0,0,4,3,0,0,0,0,3,315,16,40,0,3,367
801011024,0,4,0,11,6,0,3,0,0,14,10,0,5,0,0,17,15,0,3,0,0,17,10,0,0,0,0,10,27,0,3,0,0,33,20,0,5,0,0,32,38,0,3,0,0,41,14,5,3,0,0,16,11,0,3,0,0,19,6,0,3,0,0,10,7,7,0,0,0,9,0,0,0,0,0,3,3,0,0,0,0,0,174,9,33,12,0,226
801011025,0,0,0,15,14,0,3,0,0,14,15,0,3,0,0,13,10,0,3,0,0,15,13,0,6,0,0,21,22,0,3,0,0,30,17,0,0,0,0,20,15,0,8,0,0,24,6,4,3,0,0,14,5,3,0,0,0,9,3,0,0,0,0,4,0,4,3,0,0,9,0,0,0,0,0,3,3,0,0,0,0,3,136,16,37,9,0,197
801011026,3,0,0,8,4,0,3,0,0,12,7,0,5,0,0,12,3,3,3,0,0,11,5,0,0,0,0,9,17,3,4,3,0,26,21,3,4,0,0,25,10,5,3,0,0,21,13,3,0,0,0,19,7,5,3,0,0,18,5,0,0,0,0,9,4,9,7,0,0,19,0,5,3,0,0,10,0,0,0,0,0,3,117,29,41,6,0,194
801011111,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,3,0,45
801011112,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,8,4,0,0,0,0,4,7,0,0,0,0,10,16,0,0,0,0,16,16,0,3,0,0,13,15,0,0,0,0,15,14,0,0,0,0,14,10,0,0,0,0,9,4,0,0,0,0,3,14,0,0,0,0,12,11,0,0,0,0,11,0,0,0,0,0,0,114,3,6,0,0,122
801031031,0,4,0,46,33,0,0,0,0,36,25,3,0,3,0,32,67,3,7,0,0,75,107,8,7,0,0,123,226,18,6,0,4,256,441,22,7,0,3,474,509,39,8,0,0,553,380,32,12,0,4,425,329,36,13,0,0,376,206,13,6,0,0,226,182,26,8,0,0,213,35,19,4,0,0,57,35,0,0,0,3,40,2610,211,85,23,19,2951
801031032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,18,0,3,0,0,24
801031113,3,0,0,38,31,0,0,0,0,39,39,0,0,0,0,44,42,0,0,0,0,47,106,0,3,0,0,115,167,3,3,0,0,173,268,12,3,0,3,284,306,15,6,0,0,326,317,5,0,0,0,333,372,9,7,0,3,384,291,11,3,0,0,302,644,12,3,0,0,657,172,17,0,0,0,187,20,0,0,0,0,25,2819,84,38,0,13,2963
801031114,4,0,0,120,139,0,0,0,0,147,119,0,3,0,0,118,128,3,5,0,3,136,218,4,3,0,0,226,278,3,0,0,4,283,403,3,8,0,0,414,587,6,3,0,0,599,627,4,5,0,0,635,659,7,3,0,0,664,481,4,3,0,0,488,1248,10,6,0,0,1266,663,38,25,0,0,719,45,3,4,0,6,59,5724,77,82,3,19,5904
801031115,0,0,0,14,35,0,0,0,0,38,22,0,0,0,0,28,29,0,7,0,0,35,62,0,0,0,0,69,66,0,4,0,0,73,115,3,3,0,3,124,148,4,4,0,0,164,135,3,0,0,0,135,147,7,3,0,0,159,131,8,0,0,0,134,281,3,6,0,0,289,72,10,3,0,0,83,10,0,0,0,0,10,1275,42,24,6,8,1356
801041034,3,0,0,16,18,0,3,3,0,24,9,0,3,0,0,12,18,0,3,0,0,28,21,0,11,0,0,33,29,0,12,0,3,44,44,0,8,0,0,45,66,6,8,0,0,85,50,0,0,0,0,57,43,4,3,0,0,48,44,3,0,0,0,50,30,7,0,0,0,36,14,3,3,0,0,13,3,0,0,0,0,3,394,32,58,0,3,493
