SA2_MAINCODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
117031331,10,0,0,296,250,4,17,0,3,272,168,13,6,0,0,192,146,22,12,0,0,184,163,21,13,5,0,200,147,12,14,0,0,172,107,10,12,0,0,131,74,6,5,0,0,89,24,5,3,0,0,31,9,0,3,0,0,5,0,0,0,0,0,0,1540,97,103,11,4,1751,124,0,6,0,0,134,226,0,6,0,3,236,170,0,7,0,0,185,127,4,21,0,0,154,127,5,23,0,0,156,129,9,22,3,0,168,90,13,17,3,0,127,67,8,21,0,0,102,47,9,11,3,0,78,55,7,19,7,0,89,39,3,18,0,3,62,16,3,0,3,0,27,0,0,5,0,0,9,1228,67,181,20,9,1511,117,3,10,0,0,137,54,3,0,0,4,56,2937,171,292,38,20,3458,23,0,0,0,0,23,336,0,3,0,0,341,652,24,29,5,4,708,636,46,50,4,3,732,495,61,32,4
117031332,16,0,7,1194,1102,19,19,0,5,1139,728,33,11,0,0,768,617,22,19,0,3,665,636,27,29,4,0,701,616,27,25,3,4,678,581,17,18,0,11,629,332,10,13,0,0,352,101,5,3,0,0,108,28,0,4,3,0,37,8,0,0,0,0,9,6436,168,167,21,28,6815,185,0,5,0,3,194,681,0,8,0,0,687,520,4,19,3,3,558,451,3,28,0,4,487,449,7,36,3,0,499,400,19,34,5,0,459,275,8,18,3,0,306,269,13,28,0,0,309,245,3,20,3,0,272,199,7,17,0,0,226,114,7,11,0,3,137,45,3,4,0,0,57,7,0,0,0,0,13,3844,87,231,24,25,4211,552,3,11,0,3,575,172,3,12,8,15,209,11003,262,422,50,66,11803,61,0,0,0,3,59,751,3,8,0,3,764,1914,26,51,6,3,2002,1966,75,50,0,4,2090,1473,106,73,3
117031333,20,0,5,739,553,18,28,0,0,599,345,19,17,0,5,385,273,23,19,3,0,320,262,33,13,3,3,311,247,30,20,0,0,299,185,12,15,0,0,216,111,17,7,0,0,130,47,14,5,0,0,59,10,0,0,0,0,13,4,0,0,0,0,3,3199,179,145,11,13,3547,62,0,3,0,0,61,268,3,7,0,0,270,285,4,14,3,0,311,194,5,19,0,3,222,167,18,14,4,0,202,161,5,12,3,0,182,101,13,13,3,0,133,113,3,11,3,0,133,98,9,11,0,0,120,87,9,15,3,0,107,63,9,6,5,0,81,24,5,3,0,0,27,9,4,3,0,0,11,1623,84,122,24,8,1870,186,4,12,4,6,211,85,3,5,4,15,107,5092,273,288,40,49,5735,152,0,0,0,0,158,1156,5,9,0,4,1179,1888,38,35,0,13,1973,1681,70,69,4,12,1832,1181,79,57,0
117031334,15,4,6,2160,2036,29,30,5,5,2105,1356,34,12,0,3,1405,1143,52,14,5,9,1216,940,27,14,3,7,986,809,38,12,4,6,869,578,27,17,0,4,620,326,15,12,0,4,362,95,3,0,0,0,96,18,3,0,0,0,24,3,0,0,0,3,7,10524,248,131,19,45,10968,270,0,0,0,3,271,883,3,10,3,4,900,633,6,13,5,4,660,530,15,24,3,3,580,559,15,20,6,0,594,473,14,22,5,0,513,362,17,17,0,0,405,284,13,20,3,5,327,208,20,14,0,0,245,177,12,7,3,0,208,100,9,10,3,0,120,40,3,5,0,0,46,11,7,0,0,0,17,4525,131,165,40,22,4880,678,6,12,8,3,704,195,3,7,8,36,246,15919,397,315,70,109,16807,135,0,0,0,3,136,1964,14,18,8,7,2011,4316,73,52,10,11,4465,4778,131,74,8,13,5003,3753,163,63,7
117031335,15,3,5,885,758,16,19,4,0,801,542,29,18,0,0,588,421,28,26,0,3,477,415,39,17,3,0,478,369,29,14,3,3,422,237,12,22,0,0,269,155,7,7,3,0,171,46,3,3,0,0,49,9,0,3,0,0,9,4,0,0,0,0,8,4247,169,150,14,15,4599,106,0,3,0,3,108,326,3,8,3,0,338,294,5,11,0,3,315,242,12,21,4,0,272,232,15,15,4,3,266,218,17,24,3,0,267,167,6,22,5,0,199,120,6,13,3,0,146,106,12,10,4,0,126,72,8,9,0,0,89,35,4,9,0,3,48,14,0,6,0,0,24,0,0,0,0,0,3,1940,77,142,29,20,2205,258,5,6,0,3,281,102,6,0,7,12,126,6556,253,299,54,47,7208,79,3,0,0,0,78,784,3,10,0,3,804,1655,35,39,4,11,1745,1695,88,67,4,3,1860,1356,127,64,4
117031336,31,0,11,2316,1786,62,49,5,7,1904,1077,53,30,4,5,1164,911,88,27,0,5,1040,762,74,28,0,4,872,713,61,18,3,3,792,552,28,15,0,4,597,307,29,11,0,3,347,89,8,0,0,3,104,26,6,0,0,0,32,4,0,0,0,0,10,9534,432,223,20,46,10255,144,0,0,0,0,150,591,3,6,0,6,605,513,7,24,3,3,549,509,19,29,4,0,563,516,26,37,3,0,591,392,25,42,8,3,471,363,20,17,4,3,403,267,12,13,3,3,299,203,6,17,3,0,229,171,7,12,0,0,186,91,13,7,4,0,113,28,3,6,0,0,35,13,3,3,0,0,17,3801,135,217,32,26,4214,545,13,9,0,3,565,178,9,8,13,21,228,14058,584,457,66,102,15265,98,0,3,0,0,103,1659,15,20,3,6,1701,3959,80,62,3,20,4124,3749,235,114,11,15,4128,2639,268,99,16
117031337,82,17,60,21185,19464,221,158,14,44,19904,14114,262,206,22,62,14664,11373,348,235,11,34,12004,9543,350,246,20,30,10192,7205,311,218,19,35,7793,4886,200,146,9,26,5274,2390,94,82,3,18,2591,785,48,38,3,6,884,146,17,15,0,3,177,49,9,0,4,3,69,100069,1980,1460,126,367,104002,1685,0,9,3,10,1710,5941,27,49,16,53,6089,4467,30,92,24,36,4649,4798,89,104,25,17,5035,5122,127,133,26,31,5430,4131,123,140,16,21,4434,2848,122,114,24,12,3121,2031,101,91,14,17,2257,1634,90,98,21,5,1846,1289,68,88,18,8,1464,678,49,62,15,7,818,227,20,15,12,7,280,77,10,11,3,4,112,34932,859,1012,217,223,37242,6173,72,82,26,49,6398,1873,55,59,74,239,2300,143045,2968,2608,444,878,149946,1165,0,6,0,11,1182,16170,58,86,15,76,16404,40829,430,251,32,145,41687,44311,1050,500,47,127,46033,36494,1442,687,50
117031338,14,0,0,745,667,23,20,0,0,714,437,21,9,3,0,469,328,39,24,0,4,395,337,26,17,0,6,378,316,42,22,0,3,382,240,26,8,0,3,276,122,8,6,0,4,142,43,4,3,0,4,52,5,0,0,0,0,8,3,3,0,0,0,9,3570,195,135,7,17,3929,108,0,0,0,0,108,281,5,3,0,3,298,258,5,17,3,0,281,241,12,29,9,0,293,189,12,29,4,0,235,171,12,18,0,0,209,151,20,25,3,4,200,123,14,14,7,0,160,102,11,8,3,0,131,76,9,10,3,0,103,35,11,10,0,0,56,14,3,5,0,0,28,7,3,0,0,0,10,1760,116,173,32,16,2106,181,6,4,0,0,194,74,6,4,3,16,99,5581,335,313,47,47,6325,101,0,0,0,0,98,701,10,5,0,3,722,1559,55,45,3,6,1667,1634,106,67,5,3,1814,1189,112,62,4
118011339,11,3,0,116,89,5,21,4,0,114,39,9,16,0,0,70,34,16,11,0,0,57,31,17,21,3,0,74,33,20,19,0,0,70,30,7,10,3,0,51,11,3,8,0,0,29,11,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,407,97,113,14,6,637,46,0,5,0,0,52,95,0,5,0,0,103,75,4,20,0,0,94,62,3,15,7,0,94,52,11,15,0,0,73,44,18,18,3,0,81,53,10,30,4,0,97,44,9,16,4,0,78,32,3,21,3,0,60,24,8,12,4,0,42,13,8,14,4,0,37,12,3,8,3,0,22,0,3,0,0,0,10,553,80,177,21,9,847,30,8,9,0,0,46,23,3,3,0,3,33,1008,190,310,42,14,1557,20,0,0,0,0,20,107,3,3,0,0,114,204,22,24,3,4,255,206,42,46,4,3,301,118,43,51,0
118011340,10,0,0,170,92,16,25,4,3,136,43,13,14,3,0,72,48,23,16,0,0,84,38,18,18,0,0,77,33,18,13,0,3,66,24,6,7,0,0,45,19,0,4,0,0,24,10,0,3,0,0,19,3,3,0,0,0,10,0,0,0,0,0,0,555,119,124,13,10,820,86,0,0,0,0,90,172,0,9,0,4,185,132,5,19,0,0,150,88,16,34,5,0,142,63,23,36,3,0,125,72,10,34,11,0,130,63,19,32,3,0,113,41,14,23,3,0,77,22,9,16,4,5,51,21,8,17,0,0,47,27,0,11,0,0,38,7,0,0,0,0,18,3,0,0,3,0,8,805,102,211,31,9,1167,39,3,4,0,0,53,24,4,3,3,6,35,1426,231,346,47,21,2075,12,0,0,0,0,9,183,6,9,0,0,197,322,33,25,0,0,390,278,68,58,7,0,410,155,60,39,8
118011341,12,0,0,835,594,22,23,3,0,646,397,23,24,8,0,457,295,38,25,3,4,364,276,28,45,5,3,360,283,38,21,5,0,347,224,28,33,3,0,288,141,10,14,0,0,162,62,10,3,0,0,77,17,6,3,0,0,23,0,0,0,0,0,3,3616,223,206,25,12,4075,414,0,5,0,0,425,743,0,6,5,3,752,486,3,23,3,3,513,322,19,36,3,5,387,268,27,50,3,0,345,282,29,61,5,0,381,256,11,52,11,3,333,225,11,31,3,3,270,198,10,45,3,0,255,159,12,24,3,0,196,129,16,16,3,3,171,37,4,12,4,0,61,11,5,3,3,0,25,3531,158,354,48,29,4115,248,3,7,3,3,267,114,0,9,7,14,142,7510,386,570,78,54,8598,76,0,0,0,0,79,800,7,7,0,3,816,1421,28,21,0,3,1474,1215,89,53,4,7,1368,909,105,64,14
118011342,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,27,5,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,25,3,0,0,0,0,3,0,0,0,0,0,0,39,0,14,0,0,52,0,0,0,0,0,0,5,0,0,0,0,5,11,0,0,0,0,11,12,0,0,0,0,12,3,0,0,0
118011343,13,0,0,423,306,29,15,0,0,351,200,28,15,0,3,250,209,44,13,4,0,270,177,45,29,4,0,255,173,38,30,4,0,246,172,36,22,0,0,237,113,29,18,0,5,165,44,11,8,0,0,66,7,9,0,0,0,19,4,4,0,0,0,11,2032,277,181,20,17,2535,103,0,0,0,3,103,260,0,10,0,0,272,200,4,8,0,0,217,164,14,31,3,0,212,155,14,34,9,0,214,149,16,35,6,3,220,134,29,36,6,4,213,115,19,28,7,0,172,108,31,31,7,0,175,94,26,33,4,0,156,91,21,31,14,0,156,36,12,14,6,0,77,10,13,11,17,0,60,1620,209,300,94,15,2241,124,12,9,9,0,155,56,6,10,3,7,81,3835,512,498,126,46,5015,28,0,0,0,0,28,344,0,7,0,3,363,720,30,31,4,6,790,650,78,46,3,3,779,461,126,57,3
118011344,0,0,0,33,27,7,0,0,0,34,23,5,9,0,0,42,28,5,6,4,0,45,19,12,4,0,0,36,14,6,3,0,0,26,15,4,5,0,0,23,10,3,4,0,0,17,7,4,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,190,52,30,8,0,277,14,0,0,0,0,17,28,0,0,0,0,26,33,0,7,0,0,39,25,3,8,0,0,43,31,8,18,3,0,59,25,13,13,4,0,55,34,9,15,0,0,58,22,4,14,3,0,40,20,3,15,0,0,44,15,4,11,5,0,37,14,3,8,6,0,25,10,3,3,0,0,12,3,4,3,0,0,8,268,59,109,28,4,471,10,3,3,0,0,11,6,0,0,0,0,12,473,112,140,39,3,773,3,0,0,0,0,3,27,3,0,0,0,35,60,5,3,0,0,71,66,27,17,0,0,107,45,31,24,3
118011345,18,0,0,475,390,20,30,0,0,439,231,22,17,3,0,269,189,16,19,3,0,230,209,30,17,0,3,258,152,37,19,3,4,219,119,25,11,3,0,153,58,14,9,3,0,94,21,8,5,0,0,37,6,3,0,0,0,13,4,0,0,0,0,4,2108,192,156,17,12,2479,155,0,0,0,0,157,288,0,8,3,4,298,175,4,15,3,0,199,156,4,25,3,0,190,135,18,34,6,0,194,141,16,36,3,0,196,103,11,24,0,3,136,97,19,18,3,0,133,57,10,16,3,0,86,62,15,18,9,0,97,37,9,16,0,0,63,19,7,10,8,0,35,8,0,0,3,0,20,1423,118,204,39,14,1800,134,3,13,3,0,158,54,3,9,4,9,77,3718,318,375,64,33,4507,56,0,0,0,0,56,486,6,7,0,4,498,905,20,31,0,7,966,921,63,49,3,4,1039,659,63,58,5
118011346,0,0,0,192,136,0,9,0,0,147,80,4,6,4,0,92,78,12,21,0,0,109,64,14,11,3,0,91,68,18,14,0,0,96,75,11,5,0,0,90,54,3,5,0,3,67,21,7,3,0,0,31,10,0,0,0,0,14,3,0,0,0,0,3,866,69,83,10,8,1036,69,0,4,0,0,78,123,3,7,5,0,140,88,0,5,0,0,96,79,6,15,0,0,94,61,10,3,0,0,77,56,6,20,11,4,100,49,23,24,7,0,99,59,13,21,9,0,96,50,8,16,4,0,87,37,6,9,5,0,58,23,13,6,0,0,45,15,3,12,0,0,36,6,6,3,7,0,20,729,91,142,47,8,1012,49,5,4,4,3,70,41,0,3,7,3,51,1682,169,234,67,24,2167,56,0,0,0,0,56,207,0,4,0,0,211,419,8,11,0,0,437,308,20,18,0,0,351,196,22,21,3
118011347,3,0,0,133,88,0,10,0,0,99,57,13,7,0,3,77,61,14,4,0,0,81,53,16,15,3,3,87,66,15,6,0,0,88,60,16,5,0,0,80,25,6,4,3,0,39,15,8,0,0,0,29,11,0,0,0,0,12,3,0,0,0,0,3,609,86,62,6,7,780,28,0,0,0,0,29,73,0,3,0,0,76,71,4,9,0,0,83,51,3,7,0,0,68,66,10,9,0,0,86,51,12,13,5,0,71,57,5,15,3,0,76,61,3,12,6,0,86,49,8,7,0,0,60,54,4,20,3,0,79,38,8,14,4,0,61,16,6,3,3,0,34,3,3,5,0,0,17,613,70,114,32,4,823,29,0,8,0,0,42,17,3,0,3,0,20,1266,163,189,40,12,1663,10,0,0,0,0,10,103,5,3,0,0,109,200,7,11,0,0,222,170,18,15,0,0,207,124,23,16,0
118021348,4,0,0,116,81,10,8,0,0,95,64,17,12,0,0,101,37,12,24,4,0,80,57,23,23,4,0,104,49,16,15,0,3,85,42,10,4,0,0,59,14,3,7,3,0,28,5,0,3,0,0,10,0,0,0,0,0,4,0,0,3,0,0,0,540,108,110,13,5,781,100,0,0,0,0,105,154,0,3,3,0,158,82,5,13,0,3,101,86,7,19,0,0,112,68,13,34,3,0,119,65,23,33,3,0,126,62,12,28,3,0,103,60,7,18,3,0,93,51,11,18,4,0,91,36,10,5,3,0,50,11,7,9,0,0,32,9,0,0,0,0,17,0,0,5,4,0,13,787,101,185,25,11,1110,45,8,3,0,0,57,19,0,6,3,0,35,1389,217,302,47,19,1973,26,0,0,0,0,27,140,3,5,0,0,152,209,27,20,0,0,255,183,48,32,0,3,272,141,69,34,5
118021350,0,0,0,176,149,11,3,4,0,164,123,9,3,3,0,141,102,14,10,0,0,124,121,9,7,3,0,149,132,13,15,0,4,156,106,14,5,0,0,120,60,7,3,0,0,70,22,4,0,0,0,25,3,0,0,0,0,6,0,0,0,0,0,0,1068,77,48,14,9,1218,45,0,0,0,0,50,90,0,5,0,3,92,90,0,3,0,0,93,80,3,10,0,0,89,86,10,19,4,0,120,92,16,11,3,0,116,72,8,12,3,0,89,77,7,10,6,4,98,77,10,15,3,0,107,48,10,15,0,0,69,34,0,10,4,0,40,20,0,0,0,0,21,0,0,0,0,0,4,797,59,103,18,11,996,79,3,4,3,0,89,29,0,3,0,0,42,1980,142,159,36,26,2347,26,0,0,0,0,26,170,0,5,0,3,176,352,19,9,3,3,382,352,28,23,4,0,413,319,42,24,3
118021564,3,3,0,367,435,0,9,0,0,449,352,3,4,0,0,367,314,8,6,0,4,326,340,9,7,0,3,356,291,6,11,0,0,303,256,0,3,0,3,264,140,3,0,3,3,145,40,4,0,0,0,44,9,0,0,0,0,9,0,4,0,0,0,4,2663,40,48,10,15,2776,122,0,0,0,0,127,377,0,7,0,0,384,240,0,9,3,3,251,210,4,9,0,0,230,223,5,8,0,0,245,233,3,17,4,3,254,152,0,9,0,3,167,158,4,7,5,0,171,131,7,11,0,0,144,112,0,5,3,0,119,48,0,3,3,0,56,22,3,4,0,0,27,10,0,0,0,0,14,2039,32,86,16,14,2185,184,3,4,5,4,191,69,3,3,3,4,89,4959,78,142,35,33,5248,44,0,0,0,0,42,278,0,8,0,0,290,783,16,9,5,5,820,932,29,21,3,3,987,861,27,25,5
118021565,0,0,0,56,51,6,4,0,0,60,56,3,5,0,0,65,45,7,0,0,0,55,51,5,3,0,0,60,41,4,9,0,0,56,32,3,3,3,0,46,13,0,3,0,0,22,7,3,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,391,45,36,6,3,481,60,0,0,0,0,60,102,0,0,0,0,100,51,0,3,3,3,55,42,3,3,3,0,51,30,3,6,0,0,46,35,6,11,3,0,55,40,3,11,0,0,50,32,0,9,0,0,46,42,4,3,0,0,53,24,4,3,4,0,36,19,0,3,0,0,27,4,0,4,0,0,9,0,0,0,0,0,5,478,36,65,15,4,600,30,0,3,0,0,35,18,0,0,0,0,20,919,81,100,23,10,1133,24,0,0,0,0,19,70,0,3,3,0,79,116,20,7,3,0,150,125,12,17,0,0,160,106,17,20,5
118021566,0,0,0,75,37,8,0,0,0,43,34,3,8,0,0,44,40,4,9,0,0,59,47,8,4,0,0,58,46,10,3,0,3,63,39,4,4,0,0,47,25,0,0,0,0,30,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,391,39,28,3,6,467,40,0,0,0,0,44,41,0,5,0,0,47,39,0,3,0,0,43,52,0,3,0,0,59,45,4,12,3,0,68,49,4,18,0,0,72,52,5,8,0,0,71,41,5,9,0,0,66,42,6,13,7,0,60,38,0,5,3,0,47,12,0,4,0,0,17,10,3,0,0,0,17,0,0,0,0,0,3,466,38,87,16,0,610,50,0,6,0,0,58,7,0,4,0,3,18,914,80,124,19,12,1148,13,0,0,0,0,14,76,0,3,0,3,87,131,3,9,0,0,143,102,16,6,0,0,125,89,31,11,0
118021567,0,3,0,49,39,4,4,0,0,44,27,3,6,0,0,36,22,3,3,0,0,26,36,3,6,0,0,44,21,7,4,0,0,34,20,0,5,0,0,29,14,0,3,0,0,19,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,275,30,30,5,0,336,28,0,0,0,0,27,35,3,0,0,0,38,27,3,0,0,0,31,23,0,7,0,0,31,28,0,9,0,0,44,23,11,10,0,0,40,28,7,7,0,0,47,16,0,5,0,0,25,27,3,7,0,0,30,14,3,3,0,0,25,15,0,4,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,264,32,59,7,0,363,18,0,4,0,0,26,15,0,0,0,3,14,571,60,91,17,7,736,13,0,0,0,0,13,61,0,0,0,0,65,97,6,6,3,0,112,75,15,18,0,0,106,69,18,13,0
118021568,3,0,0,82,59,4,6,0,0,66,51,0,0,0,0,56,36,7,5,0,0,55,46,12,5,0,0,59,46,3,10,0,0,58,40,3,4,0,0,48,22,0,4,0,0,29,9,0,0,0,0,8,3,0,0,0,0,5,0,0,0,0,0,0,447,29,43,3,0,523,50,0,3,0,0,56,71,0,0,0,0,77,63,0,3,3,0,62,47,0,11,0,0,55,52,6,7,3,0,65,49,4,11,0,0,70,55,5,9,0,0,67,36,3,10,3,0,50,34,0,4,0,0,41,29,0,4,3,0,36,16,0,3,0,0,16,6,0,0,0,0,9,4,0,0,0,0,4,513,18,46,15,6,601,32,0,4,4,0,38,20,4,0,0,3,30,1016,56,94,20,12,1192,11,0,0,0,0,11,95,3,4,0,0,99,156,4,7,0,0,172,152,22,8,0,0,181,110,11,17,3
118021569,7,0,0,138,111,7,11,0,0,137,105,13,8,0,0,121,87,11,8,0,0,110,108,20,15,0,0,142,98,9,14,0,0,120,99,3,3,0,0,116,62,7,4,0,0,74,19,0,3,0,0,26,8,0,3,0,0,10,0,0,0,0,0,3,898,65,81,3,6,1055,38,0,0,0,0,37,79,0,5,0,0,80,74,0,10,0,0,87,77,8,14,0,0,95,85,11,14,0,0,116,84,7,9,3,0,102,89,6,17,3,0,123,63,8,14,3,0,86,71,8,10,0,0,90,53,0,11,3,0,68,41,3,3,5,0,56,12,0,3,0,0,20,7,0,0,0,0,11,777,55,117,19,0,967,69,9,7,0,0,83,27,6,3,0,9,42,1772,133,205,27,14,2144,28,0,0,0,0,28,138,0,0,0,0,144,257,10,12,0,0,285,275,33,28,0,0,338,236,35,25,0
118021570,4,0,3,580,510,10,12,3,3,533,295,17,5,0,3,318,312,16,12,0,4,345,340,14,19,3,0,377,357,12,25,0,0,399,262,3,12,0,3,280,183,3,4,3,0,191,67,4,0,0,5,76,18,0,0,0,0,22,7,0,3,0,0,14,3200,86,102,18,25,3434,137,0,0,0,0,142,257,0,3,3,3,269,183,3,3,0,0,194,233,3,11,4,0,252,257,9,16,3,0,292,267,10,20,5,0,304,255,6,14,5,0,279,183,7,11,3,0,200,214,9,17,0,0,236,143,4,9,0,0,158,74,5,4,0,0,82,14,4,5,0,0,23,6,0,3,0,0,7,2230,59,118,26,12,2450,255,4,8,3,8,269,79,6,7,4,5,101,5768,152,234,53,49,6249,70,0,0,0,0,70,415,0,4,3,4,428,955,18,13,0,3,994,895,23,28,4,7,953,622,57,35,0
