SA2_MAINCODE_2016,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_Inc_LR_Mng,M1_Tram_Inc_LR_Pro,M1_Tram_Inc_LR_TecTW,M1_Tram_Inc_LR_CoPSW,M1_Tram_Inc_LR_ClAW,M1_Tram_Inc_LR_SWks,M1_Tram_Inc_LR_MaOpDv,M1_Tram_Inc_LR_Lab,M1_Tram_Inc_LR_IDNS,M1_Tram_Inc_LR_Tot,M1_Taxi_Mng,M1_Taxi_Pro,M1_Taxi_TecTW,M1_Taxi_CoPSW,M1_Taxi_ClAW,M1_Taxi_SWks,M1_Taxi_MaOpDv,M1_Taxi_Lab,M1_Taxi_IDNS,M1_Taxi_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_Inc_LR_Mng,M2_TrnTrm_Inc_LR_Pro,M2_TrnTrm_Inc_LR_TecTW,M2_TrnTrm_Inc_LR_CoPSW,M2_TrnTrm_Inc_LR_ClAW,M2_TrnTrm_Inc_LR_SWks,M2_TrnTrm_Inc_LR_MaOpDv,M2_TrnTrm_Inc_LR_Lab,M2_TrnTrm_Inc_LR_IDNS,M2_TrnTrm_Inc_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
204011054,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,216,245,206,171,102,91,189,23,1466,5,8,12,19,0,13,3,23,3,87,4,0,0,0,0,0,3,3,0,17,8,0,0,0,0,0,0,7,0,16,5,3,3,3,0,0,0,0,0,18,10,3,0,7,3,0,0,3,0,22,46,24,26,29,18,19,3,26,5,192,313,250,291,263,198,144,106,248,31,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,222,212,178,123,104,75,64,198,10,1183,5,8,11,6,3,25,5,18,0,82,9,0,0,0,0,0,6,4,0,30,3,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,7,6,0,18,5,0,0,0,0,0,0,3,0,14,47,8,13,19,9,23,5,29,3,156,300,226,213,148,122,123,84,258,12,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011056,0,8,0,0,6,3,0,6,0,25,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,278,592,387,336,301,242,163,399,27,2713,6,9,33,15,14,37,3,49,3,165,3,0,3,0,0,0,9,9,0,35,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,4,0,11,5,3,0,0,0,0,0,3,0,20,22,13,14,12,11,24,3,20,0,111,313,637,435,365,328,312,183,483,31,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,3,0,0,0,0,18
204011057,0,0,0,0,0,0,0,0,0,3,0,3,4,17,8,16,4,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,317,317,340,242,217,231,93,242,26,2024,15,15,37,24,10,24,8,55,3,193,11,0,3,0,3,0,11,3,0,22,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,0,0,5,0,35,25,6,7,17,0,3,32,7,7,101,97,63,69,174,45,74,46,52,9,634,477,412,465,481,287,346,200,366,40,3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
204011058,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,99,145,77,77,39,58,214,5,865,5,5,10,3,0,5,0,32,0,68,3,0,0,0,0,0,5,0,0,12,3,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,8,0,16,3,0,0,0,0,0,0,4,0,13,33,3,5,11,5,6,3,20,4,90,199,115,160,87,96,52,74,281,10,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011059,0,6,4,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,221,349,250,280,247,202,131,221,24,1919,14,8,13,9,7,40,4,55,0,159,0,0,3,0,0,0,3,3,0,17,0,0,0,0,0,3,0,3,0,10,0,3,4,0,0,3,0,4,0,13,0,0,0,0,0,0,0,4,0,6,20,7,15,14,6,25,4,26,0,122,251,373,297,313,267,280,154,319,23,2277,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,8
204011060,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,148,152,277,134,14,86,100,17,1208,22,3,5,15,10,0,3,11,0,66,4,0,5,0,0,0,8,3,0,14,8,0,0,0,0,0,0,0,0,10,10,3,0,4,0,0,3,0,0,24,9,0,3,3,0,0,9,0,0,23,58,10,17,152,4,0,49,5,3,304,378,174,187,455,144,24,169,119,24,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,93,93,60,38,60,25,74,7,551,3,0,10,8,3,3,4,10,0,36,0,0,0,0,0,0,11,3,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,16,26,0,6,11,4,4,3,13,0,74,130,101,110,77,51,72,46,96,8,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204021063,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,359,521,443,390,372,277,220,328,29,2939,9,19,28,12,16,51,5,40,3,187,3,0,9,0,0,3,14,0,0,25,0,3,0,0,3,0,0,3,0,10,0,8,9,9,0,4,0,6,0,43,3,3,6,0,0,0,0,3,3,16,31,40,24,24,18,27,0,27,0,191,411,603,511,439,408,363,242,421,39,3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
204021064,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,84,50,55,38,26,25,23,68,5,371,0,0,0,3,3,3,0,6,0,21,3,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,8,8,0,0,0,0,0,0,3,3,13,26,7,3,3,8,0,3,3,0,49,130,53,63,43,43,27,30,93,6,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
204021065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,157,158,70,95,52,81,310,19,1084,5,6,18,5,5,4,0,20,3,70,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,5,3,0,15,0,0,0,0,0,0,0,0,0,4,24,3,5,9,3,8,0,12,0,72,184,169,187,89,105,65,87,351,24,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204021066,7,20,8,16,17,3,0,19,0,86,0,8,3,7,3,8,0,13,0,46,0,0,0,0,0,0,0,0,0,3,7,5,0,4,3,5,0,0,0,25,0,0,0,0,0,0,7,3,0,16,763,1270,911,782,867,654,399,533,88,6264,15,48,42,49,29,112,21,83,5,402,8,0,8,0,3,0,11,6,0,37,5,4,11,0,3,3,4,0,0,33,6,19,17,18,10,8,7,13,0,89,5,3,0,7,0,3,0,4,5,24,42,86,28,53,33,50,8,29,3,327,860,1450,1026,929,972,841,455,717,104,7357,0,0,0,4,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,7,3,3,0,5,3,26
204021067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,117,205,71,91,79,134,261,19,1282,10,8,14,9,3,12,4,21,0,86,17,3,3,0,0,0,24,3,0,55,16,0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,4,3,0,3,13,0,0,0,0,0,0,0,0,16,102,12,22,3,4,5,5,20,0,176,473,141,246,87,103,103,171,312,25,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204031068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,207,123,188,102,58,26,89,8,939,3,6,4,11,3,14,0,12,3,53,0,0,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,3,3,0,11,3,4,3,3,3,0,0,0,0,19,26,18,11,26,10,19,0,8,0,116,180,235,145,225,112,88,29,113,8,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204031069,0,0,0,0,0,0,0,0,0,4,4,3,11,41,8,14,25,8,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,268,219,292,223,152,163,71,208,16,1611,17,10,24,39,10,31,8,44,0,171,4,0,3,0,0,0,8,3,0,18,13,0,0,0,0,0,0,3,0,18,8,3,3,7,5,13,0,9,0,46,48,9,19,84,4,11,63,10,4,248,124,38,81,143,43,109,45,143,7,742,488,286,434,533,221,335,218,436,28,2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
204031070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,40,19,25,30,38,43,3,271,0,0,0,0,0,8,3,8,0,17,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,4,3,6,3,0,0,27,51,35,47,25,32,41,50,53,8,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204031071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,196,192,119,121,112,179,154,12,1241,3,12,8,11,11,22,0,14,0,85,0,0,3,0,0,0,9,0,0,13,4,3,0,0,0,0,3,0,0,11,0,3,3,3,0,0,3,3,0,19,4,0,0,0,0,0,0,0,0,13,18,9,9,14,9,9,7,17,0,91,186,224,221,150,138,138,207,197,12,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204031072,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,194,126,109,105,65,64,171,18,1081,11,8,9,4,3,8,0,16,0,58,11,0,0,0,3,0,8,0,0,24,24,0,0,0,3,0,0,3,0,27,3,3,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,20,65,18,18,26,8,20,5,14,0,178,351,225,163,145,120,93,82,208,22,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204031073,0,3,3,0,0,3,0,0,0,15,0,0,0,5,0,3,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,9,373,713,454,493,356,211,377,312,43,3330,6,20,24,31,13,41,4,71,3,221,3,0,10,0,0,0,8,8,0,35,0,5,4,3,0,0,0,4,0,20,3,15,5,3,3,0,4,11,0,44,3,3,3,0,3,0,0,0,0,21,11,13,13,14,4,19,3,18,0,100,409,770,521,551,385,278,407,433,45,3797,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13
204031074,5,15,8,9,3,5,0,6,3,52,0,7,3,6,3,9,6,24,0,62,0,0,0,4,0,0,0,0,3,7,4,0,0,3,0,3,0,0,0,14,0,0,7,3,0,3,4,0,0,15,1172,1925,1823,1072,1268,900,940,1074,132,10314,36,47,100,54,37,151,26,140,3,604,11,0,27,0,3,0,30,6,0,80,3,12,14,7,3,3,12,9,0,59,5,21,17,15,11,7,7,30,0,103,10,3,9,10,3,3,5,3,0,57,35,45,180,119,29,28,10,31,10,480,1291,2075,2194,1295,1364,1115,1036,1329,168,11859,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,6,6,0,3,0,0,27
204031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,88,112,48,53,18,71,152,10,657,0,0,3,8,0,3,0,7,0,31,4,0,0,0,0,0,8,3,0,20,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,3,0,0,8,41,12,8,7,4,7,0,17,0,94,170,101,132,63,63,31,79,183,10,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205011076,4,18,0,9,12,6,0,7,0,58,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,15,0,0,0,0,0,0,0,0,0,6,303,495,403,349,266,236,175,332,19,2576,14,7,24,12,15,40,6,57,0,168,4,0,3,0,0,0,21,0,0,30,7,0,0,0,0,0,4,4,0,19,0,6,3,4,3,3,0,0,0,26,5,0,4,0,10,3,0,0,0,23,43,14,13,17,6,16,0,25,0,127,382,552,460,393,311,307,202,425,26,3058,0,0,3,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,4,5,3,4,0,5,0,33
205011077,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,124,99,73,57,34,49,183,10,771,9,3,3,6,3,6,0,22,0,52,3,0,0,0,0,0,3,5,0,14,15,0,0,0,0,0,0,3,0,17,0,0,0,3,0,0,0,0,0,3,8,0,3,0,0,0,0,6,0,23,57,10,14,16,8,6,6,5,0,126,230,134,120,104,66,50,62,229,9,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
205011078,0,9,0,5,3,4,0,0,0,29,0,0,0,0,0,6,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,180,187,172,124,106,123,88,159,19,1156,12,9,21,5,3,22,7,25,0,99,0,0,4,0,0,0,13,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,4,0,0,0,3,0,0,0,0,5,38,4,3,8,8,7,0,16,0,89,241,214,197,155,125,159,112,214,21,1427,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,6,3,5,0,0,0,3,0,16
205011079,31,64,25,15,56,14,3,15,3,228,3,3,4,11,0,14,0,15,0,58,0,0,0,0,0,0,0,0,0,0,12,41,5,0,9,3,0,4,3,77,0,0,0,0,0,0,3,0,0,4,736,1257,918,641,811,653,321,581,75,5990,33,33,46,52,32,98,6,130,6,435,6,3,9,0,0,3,19,15,0,52,6,0,0,0,0,0,3,3,0,19,9,18,3,3,10,7,3,3,3,57,6,3,6,0,3,0,3,4,0,31,59,67,24,32,16,27,8,45,3,278,901,1488,1038,757,944,820,367,813,95,7232,3,15,0,4,6,9,0,7,0,31,0,0,0,0,0,0,0,0,0,0,0,7,4,0,7,0,0,4,0,24,3,17,3,9,15,0,0,0,0,54,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,3,10,42,6,15,30,15,0,12,0,126
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
