SA2_MAINCODE_2016,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_M,Mnf_Food_pdt_F,Mnf_Food_pdt_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_lther_clthing_footw_M,Mnf_Tex_lther_clthing_footw_F,Mnf_Tex_lther_clthing_footw_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pulp_paper_cvertd_paper_M,Mnf_Pulp_paper_cvertd_paper_F,Mnf_Pulp_paper_cvertd_paper_P,Mnf_Print_inc_repdtn_RM_M,Mnf_Print_inc_repdtn_RM_F,Mnf_Print_inc_repdtn_RM_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Basic_chem_and_chem_p_m_M,Mnf_Basic_chem_and_chem_p_m_F,Mnf_Basic_chem_and_chem_p_m_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Prim_met_and_met_p_m_M,Mnf_Prim_met_and_met_p_m_F,Mnf_Prim_met_and_met_p_m_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
404011090,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,3,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,7,49,13,55,27,20,44,8,6,19,9,5,16,8,0,8,9,0,15,4,4,11,0,0,0,0,0,3,51,9,58,18,3,24,24,4,24,15,8,27,116,24,145,130,32,161,25,4,31,496,132,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,19,0,19,151,29,173,40,5,45,244,26,268,448,57,509,9,9,21,50,9,60,92,41,134,0,0,0,12,3,18,27,16,42,0,0,0,202,76,276,5,3,4,20,5,22,3,9,14,71,43,114,51,50,106,0,0,0,150,106,258,0,0,0,6,6,17,88,98,180,92,101,194,8,3,12,91,9,100,3,3,5,3,0,3,4,0,4,0,0
404011091,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,0,5,21,31,55,0,0,0,15,16,26,3,0,3,0,0,3,30,12,37,0,0,0,0,3,3,5,0,9,0,0,0,3,0,4,4,3,3,6,0,6,11,4,19,11,3,15,109,75,183,0,0,0,4,0,4,38,8,44,0,0,3,0,0,0,42,8,49,11,0,10,69,16,86,7,0,7,177,22,198,254,46,306,3,0,3,10,0,10,34,8,43,0,0,0,243,30,268,18,6,27,0,0,0,307,48,354,8,4,17,9,3,13,11,0,17,204,193,403,49,104,150,3,0,3,287,306,598,0,0,0,3,0,6,88,103,189,87,109,199,3,0,3,64,11,77,0,0,0,0,0,0,0,3,4,107,19
404011092,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,7,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,22,25,0,0,0,0,0,0,4,0,5,0,0,0,12,6,17,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,0,0,0,4,3,4,9,0,9,43,37,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,7,56,10,67,0,0,0,100,17,115,159,26,191,0,0,0,3,0,3,3,0,3,0,0,3,3,4,7,0,3,3,0,0,0,9,6,20,4,6,12,0,0,0,8,4,12,179,173,354,42,120,156,0,0,0,227,302,536,0,0,0,9,7,20,199,230,430,208,242,449,3,0,3,17,4,17,0,0,3,0,0,0,0,0,0,0,0
404011093,0,0,0,12,4,12,0,0,0,0,0,0,3,0,3,0,0,5,15,6,20,0,0,6,0,0,3,4,0,5,0,0,0,0,0,0,3,0,3,9,3,14,65,25,92,140,118,262,18,3,15,12,21,38,37,3,45,165,122,289,65,27,94,0,0,0,35,20,57,24,16,36,155,14,169,19,6,19,39,10,41,23,9,28,116,30,144,32,6,41,948,420,1375,0,0,0,45,31,76,0,0,0,3,7,9,16,4,22,68,37,108,47,14,60,302,93,397,97,23,122,505,66,572,957,200,1154,28,8,38,88,18,104,75,20,92,29,4,31,53,43,94,87,85,170,6,3,15,367,177,543,30,14,45,44,18,65,30,17,41,172,174,344,178,207,384,10,0,11,457,428,892,0,0,0,17,21,41,299,306,603,318,321,638,16,4,17,176,26,204,3,0,3,0,0,0,0,0,0,0,0
404011094,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,8,49,28,73,24,17,35,5,0,5,10,4,15,25,0,28,0,0,0,8,3,8,0,0,0,3,9,11,17,5,26,65,6,72,18,0,18,40,5,39,12,3,19,135,38,173,35,10,45,445,128,575,0,0,0,4,0,6,4,0,7,0,0,0,6,0,4,12,3,13,21,0,20,94,12,107,27,3,32,233,30,261,368,53,424,10,4,12,28,4,28,18,5,26,7,0,7,68,30,92,10,5,15,0,0,0,135,48,184,5,3,16,36,10,41,0,0,0,52,36,90,92,104,194,3,3,7,183,163,346,0,0,0,0,0,0,15,19,39,19,19,40,10,0,13,77,8,87,0,0,0,3,3,6,0,0,3,0,0
404011095,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,4,26,19,45,0,0,0,0,3,4,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,3,0,3,3,38,37,73,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,5,3,9,45,7,55,0,0,0,103,11,113,150,22,178,3,0,6,7,0,7,0,0,0,0,0,0,3,5,7,3,3,4,0,0,4,17,12,24,0,3,5,3,0,3,9,3,9,21,19,45,28,39,66,0,0,0,62,70,134,0,0,0,5,6,7,113,123,238,114,131,244,0,0,0,15,4,18,0,0,0,0,0,0,0,0,0,0,0
404011096,0,0,0,6,4,7,0,0,0,0,0,0,3,0,4,0,0,0,10,3,18,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,5,0,0,0,17,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,5,27,25,50,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,10,0,8,3,0,3,43,13,54,11,0,12,63,15,84,123,31,156,0,0,3,3,0,3,3,0,3,0,0,0,7,0,6,5,4,11,0,0,0,18,10,25,3,20,25,3,0,0,3,8,11,165,221,388,172,682,856,0,5,4,347,940,1290,0,0,0,43,63,106,170,236,404,211,299,505,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,3,0
404011097,3,0,3,7,3,6,0,0,0,0,0,0,4,0,3,3,0,3,14,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,7,101,28,127,134,68,204,3,5,14,18,31,48,15,0,19,96,11,106,71,20,97,0,0,0,7,3,10,111,14,124,46,6,51,45,7,49,74,14,81,211,15,229,73,11,84,48,3,51,1043,243,1292,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,10,0,8,29,6,35,71,15,84,20,3,26,332,63,398,454,82,537,11,8,18,42,9,55,42,13,53,53,7,61,29,9,40,27,14,36,29,8,35,235,69,306,22,13,38,110,31,137,10,11,28,206,197,401,247,353,600,0,0,0,600,608,1200,3,0,4,4,5,12,174,157,329,180,166,349,26,7,31,146,16,165,0,0,0,0,0,0,0,0,0,0,0
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,38,37,0,38,0,0,0,0,0,0,0,0,0,12,0,9,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
404021099,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,8,0,9,3,0,3,0,0,0,0,0,0,0,0,0,8,4,10,0,0,0,10,4,9,14,4,19,11,18,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,6,3,3,4,0,0,0,140,32,169,8,0,3,16,4,19,4,0,3,3,3,10,4,0,4,215,71,282,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,12,0,13,14,3,18,36,9,47,8,0,8,134,16,151,192,33,228,7,0,4,20,5,25,0,0,0,0,0,0,3,0,3,0,4,4,0,0,0,29,9,38,0,4,8,3,0,6,20,7,31,66,52,117,28,74,100,0,0,0,124,140,265,0,0,0,5,25,33,156,267,418,167,285,451,5,0,8,110,13,120,0,0,0,4,0,4,0,0,0,0,0
404021100,0,0,0,6,0,6,0,0,0,0,0,0,3,4,10,3,3,5,9,4,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,7,18,7,17,4,3,11,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,5,0,5,0,0,0,0,0,0,10,0,10,10,0,10,2033,220,2252,25,6,28,5,0,5,2115,235,2348,0,0,0,44,3,48,0,0,0,0,3,3,7,0,9,61,9,68,12,3,17,50,9,59,76,10,86,166,24,187,304,48,357,7,0,7,65,7,68,4,0,6,3,0,3,6,5,12,14,0,15,0,0,0,100,11,110,3,3,10,3,0,3,8,0,11,65,78,139,21,26,50,0,0,0,100,117,219,0,0,0,0,0,4,72,81,153,71,80,158,18,4,22,223,35,254,0,0,0,27,3,26,0,0,0,3,0
404021101,3,3,6,15,4,24,0,0,0,3,0,3,7,0,7,5,0,11,34,5,44,22,4,20,3,0,3,16,8,25,8,0,14,9,0,14,12,0,17,68,14,86,86,17,99,76,47,124,13,0,12,8,10,17,29,7,35,0,0,0,4,4,12,7,0,7,32,9,45,55,7,61,66,7,71,187,32,220,153,10,161,35,0,34,68,13,80,50,32,84,862,189,1052,0,0,0,55,8,58,11,0,13,10,0,12,197,34,229,264,41,313,35,3,38,160,16,177,119,13,136,341,41,382,657,73,723,20,9,33,227,44,269,43,3,49,41,5,49,39,18,55,22,30,50,3,0,3,402,111,510,32,36,67,69,18,84,19,13,40,225,260,484,355,988,1342,10,10,13,711,1319,2028,0,0,0,5,18,25,324,416,741,336,430,769,74,17,88,805,99,904,41,11,55,32,13,47,0,0,0,3,9
404021102,3,0,3,46,14,55,0,0,0,0,0,0,0,0,0,3,0,8,57,11,70,39,11,45,0,0,0,20,3,25,28,0,27,9,0,9,42,12,51,130,24,157,363,75,439,742,377,1120,251,66,318,42,28,69,185,27,217,112,23,129,37,12,50,11,0,12,57,34,88,173,47,225,130,28,163,426,57,488,256,50,309,198,27,230,659,115,779,74,15,86,3723,998,4722,16,0,16,172,18,188,24,3,27,29,6,43,375,44,421,614,73,692,108,18,128,199,21,218,285,47,335,1048,175,1224,1640,264,1903,85,23,108,206,54,256,376,108,482,255,45,302,188,77,265,156,68,224,16,5,25,1268,380,1648,70,13,90,223,25,251,20,25,46,169,66,230,200,119,322,11,6,18,704,249,953,0,0,3,5,12,13,137,177,315,140,183,331,129,33,165,1214,161,1376,145,17,162,16,0,15,0,3,3,5,0
404021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,130,15,140,0,0,0,0,0,0,0,0,0,128,15,142,0,0,0,3,0,3,5,0,5,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,4,7,0,11,0,0,0,0,0,0,3,0,3,0,0,0,20,6,25,34,12,44,15,0,19,0,0,3,3,0,0,0,5,5,0,0,0,0,0,0,0,0,0,7,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,157,21,182,78,24,104,0,0,0,260,61,321,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,6,12,4,6,7,16,0,15,27,11,36,11,4,11,6,0,6,23,6,32,5,0,6,3,4,5,23,14,35,0,0,0,65,25,96,8,20,31,10,3,14,7,0,9,35,48,84,328,579,910,12,22,33,396,677,1077,0,0,0,3,4,9,191,197,381,193,202,392,24,7,29,166,22,193,0,0,0,6,4,9,993,602,1592,0,0
404031105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,7,0,0,0,21,0,21,27,4,34,0,0,0,0,0,0,3,0,3,0,0,0,0,4,4,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,6,3,10,23,26,53,7,26,40,0,0,0,37,64,100,0,0,0,3,0,3,60,45,106,59,45,108,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0
404031106,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11,12,21,14,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,17,11,12,15,0,0,0,0,3,0,3,0,4,0,0,0,4,0,4,0,3,3,24,31,61,0,0,0,0,0,0,4,0,3,4,3,4,11,3,13,11,7,15,11,0,9,94,63,159,0,0,0,0,0,0,0,0,0,3,0,4,24,3,28,28,4,38,5,0,5,75,7,83,18,14,27,113,24,137,206,47,250,3,0,3,3,0,3,23,7,31,7,0,13,7,6,13,40,38,78,0,0,0,83,55,135,5,3,9,3,0,3,13,17,29,25,19,46,38,47,84,0,0,0,95,81,173,0,0,0,7,13,20,60,69,133,67,79,151,3,0,3,42,3,43,0,0,0,0,0,0,12,7,20,0,0
404031107,0,0,0,13,20,29,0,0,0,0,0,0,0,0,0,0,3,4,17,20,41,8,3,14,0,0,0,7,0,7,3,0,3,0,0,0,16,3,19,35,6,39,68,17,88,246,144,384,3,6,5,14,11,29,49,11,57,18,3,24,112,36,151,0,0,3,33,44,73,171,60,230,33,11,39,57,7,66,38,10,47,134,7,139,64,17,83,86,23,104,1126,405,1531,8,0,8,874,253,1128,0,0,0,12,9,14,104,17,121,1000,280,1274,45,8,52,286,78,361,98,13,113,617,107,727,1046,204,1250,23,7,33,77,17,100,122,56,171,28,0,30,87,47,129,92,104,196,0,0,0,432,233,657,25,16,36,27,5,35,22,19,39,127,98,227,319,303,616,10,6,13,524,442,968,0,0,0,9,14,23,233,242,470,240,254,495,20,6,31,303,44,348,54,51,104,0,0,0,3,0,3,3,5
404031108,0,0,0,49,23,72,0,0,0,0,0,0,3,0,0,6,0,8,54,26,84,8,3,17,0,0,0,8,3,9,11,3,14,8,3,13,7,4,13,51,12,65,135,26,165,344,196,537,360,100,461,48,36,83,34,9,44,171,64,233,225,60,290,3,0,3,130,67,195,30,14,51,27,3,32,36,15,47,120,14,134,40,3,45,174,54,227,68,25,89,1953,690,2649,0,0,0,68,21,89,12,0,11,27,9,34,34,10,40,141,35,172,38,9,48,289,88,381,127,13,140,669,121,792,1122,237,1358,36,16,48,102,63,165,158,69,227,53,8,56,242,83,317,28,31,63,3,3,3,616,264,882,48,37,82,193,39,227,29,14,45,329,327,655,573,567,1136,10,3,14,1175,978,2153,4,0,5,20,25,52,342,362,708,370,394,762,49,5,61,476,82,558,275,144,422,5,0,3,7,5,14,17,7
404031109,0,0,0,0,3,3,7,3,5,0,0,0,0,0,0,0,0,0,7,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,6,0,0,0,3,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,17,3,0,3,44,10,52,65,9,72,0,0,0,3,0,3,4,0,4,0,0,0,0,3,3,0,3,6,0,0,0,8,6,12,4,7,6,0,0,0,4,0,5,21,28,47,28,29,54,0,0,0,55,67,126,0,0,0,17,41,56,27,32,59,41,77,113,0,0,3,5,0,5,0,0,0,0,0,0,0,0,3,0,0
405011110,0,0,0,197,105,296,0,0,0,5,0,6,0,0,0,10,0,8,213,108,315,0,0,0,0,0,0,0,0,0,0,0,0,35,3,42,0,0,0,41,6,45,7,0,6,15,29,44,381,233,614,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3,77,76,9,87,15,3,17,0,0,0,3,4,7,4,0,5,579,287,870,0,0,0,3,0,3,0,0,0,3,0,5,10,0,10,18,0,17,0,0,3,17,4,21,3,0,3,31,11,41,54,11,68,0,0,0,6,4,7,0,0,5,0,0,0,0,3,7,0,0,0,0,0,4,12,8,21,3,8,9,0,3,4,5,0,4,40,57,96,14,33,46,0,0,0,56,100,155,0,0,0,12,31,38,58,123,178,71,153,216,3,0,4,18,8,26,0,0,0,0,0,0,0,0,0,0,0
405011111,10,7,13,407,149,553,0,0,0,3,0,3,0,0,0,21,3,30,441,157,599,0,0,0,0,0,0,0,0,0,0,0,0,32,0,33,0,0,0,29,0,34,13,0,10,113,31,150,127,102,234,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,4,0,6,3,0,3,14,4,23,3,0,3,17,4,26,3,0,3,307,155,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,27,7,30,6,3,10,89,15,101,119,17,141,0,0,0,34,6,40,3,0,3,0,0,0,3,4,5,0,0,0,0,0,0,43,16,55,3,3,8,6,3,10,0,10,8,27,44,71,17,30,46,0,0,0,56,89,146,0,0,0,33,81,113,53,91,141,84,170,254,3,0,7,37,10,50,0,0,0,0,0,0,0,0,0,0,0
405011112,0,0,0,84,40,128,0,0,0,6,0,6,0,0,0,0,0,0,89,40,128,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,9,7,3,8,7,15,25,261,108,373,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,288,132,420,0,0,0,0,0,0,0,0,0,32,0,32,0,0,0,32,0,29,4,0,6,19,8,30,3,0,3,55,15,72,88,27,108,0,0,0,5,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,6,17,3,0,3,20,9,27,0,0,0,17,16,35,8,11,18,0,0,0,43,40,84,0,0,0,16,22,34,28,66,93,40,88,130,3,0,4,7,3,15,0,0,0,0,0,0,0,0,0,0,0
405011113,3,0,3,218,122,340,0,0,0,0,0,0,5,0,5,7,3,7,233,125,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,5,0,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,3,0,0,0,23,9,30,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,4,5,8,0,0,0,8,0,9,4,0,4,20,4,28,32,10,37,0,0,0,15,10,28,0,0,0,0,0,0,8,7,9,0,0,0,4,5,9,28,18,44,3,0,3,0,0,0,0,8,6,13,7,21,0,3,8,0,0,0,21,26,43,0,0,0,0,0,0,10,10,23,10,10,23,7,0,7,38,4,44,0,0,0,0,0,0,0,0,0,0,0
405011114,0,0,0,107,49,153,0,0,0,0,0,0,0,0,0,15,6,21,124,53,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,3,14,7,17,22,434,184,617,0,0,0,31,9,33,25,14,42,3,0,3,0,0,0,29,11,43,3,0,3,0,0,0,3,7,7,5,0,5,0,0,0,3,0,3,6,3,6,560,243,801,0,0,0,18,0,18,0,0,0,10,0,10,3,0,4,27,0,28,4,0,4,33,3,36,13,3,10,57,7,71,105,17,124,0,0,0,12,10,22,0,5,3,4,0,4,9,3,8,3,0,4,0,0,0,31,18,47,13,15,28,52,10,57,12,11,18,79,178,256,61,82,145,3,3,6,220,295,513,0,0,0,10,38,50,49,114,161,62,156,215,17,3,21,142,20,156,3,0,3,0,0,0,0,0,0,0,0
405011115,0,0,0,48,28,76,0,0,0,0,0,0,0,0,0,14,0,12,58,32,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,16,37,61,97,243,137,378,0,0,3,28,3,32,5,4,11,0,0,0,0,0,0,5,11,21,0,0,0,0,0,0,3,0,3,12,0,11,0,0,0,3,0,3,0,0,0,350,223,578,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,4,3,8,3,3,3,18,4,21,5,3,4,50,12,67,83,17,96,0,0,0,9,0,9,12,0,12,8,0,8,5,3,11,0,3,7,0,0,0,31,7,35,0,0,0,42,10,57,4,3,10,46,87,129,37,67,102,6,0,6,135,164,303,0,0,0,18,53,71,69,125,196,92,179,269,3,0,3,53,6,57,0,0,0,0,0,0,0,0,0,0,0
