SA2_MAINCODE_2016,M_Tot_H_0,M_Tot_H_1_15,M_Tot_H_16_24,M_Tot_H_25_34,M_Tot_H_35_39,M_Tot_H_40,M_Tot_H_41_48,M_Tot_H_49_more,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_15,F_AgFF_H_16_24,F_AgFF_H_25_34,F_AgFF_H_35_39,F_AgFF_H_40,F_AgFF_H_41_48,F_AgFF_H_49_more,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_15,F_Min_H_16_24,F_Min_H_25_34,F_Min_H_35_39,F_Min_H_40,F_Min_H_41_48,F_Min_H_49_more,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_15,F_Mnf_H_16_24,F_Mnf_H_25_34,F_Mnf_H_35_39,F_Mnf_H_40,F_Mnf_H_41_48,F_Mnf_H_49_more,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_15,F_EGWWS_H_16_24,F_EGWWS_H_25_34,F_EGWWS_H_35_39,F_EGWWS_H_40,F_EGWWS_H_41_48,F_EGWWS_H_49_more,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_15,F_Const_H_16_24,F_Const_H_25_34,F_Const_H_35_39,F_Const_H_40,F_Const_H_41_48,F_Const_H_49_more,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_15,F_WST_H_16_24,F_WST_H_25_34,F_WST_H_35_39,F_WST_H_40,F_WST_H_41_48,F_WST_H_49_more,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_15,F_RetT_H_16_24,F_RetT_H_25_34,F_RetT_H_35_39,F_RetT_H_40,F_RetT_H_41_48,F_RetT_H_49_more,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_15,F_AcFd_H_16_24,F_AcFd_H_25_34,F_AcFd_H_35_39,F_AcFd_H_40,F_AcFd_H_41_48,F_AcFd_H_49_more,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_15,F_TPW_H_16_24,F_TPW_H_25_34,F_TPW_H_35_39,F_TPW_H_40,F_TPW_H_41_48,F_TPW_H_49_more,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_15,F_IMT_H_16_24,F_IMT_H_25_34,F_IMT_H_35_39,F_IMT_H_40,F_IMT_H_41_48,F_IMT_H_49_more,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_15,F_FinIns_H_16_24,F_FinIns_H_25_34,F_FinIns_H_35_39,F_FinIns_H_40,F_FinIns_H_41_48,F_FinIns_H_49_more,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_15,F_RHRE_H_16_24,F_RHRE_H_25_34,F_RHRE_H_35_39,F_RHRE_H_40,F_RHRE_H_41_48,F_RHRE_H_49_more,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_15,F_ProSTS_H_16_24,F_ProSTS_H_25_34,F_ProSTS_H_35_39,F_ProSTS_H_40,F_ProSTS_H_41_48,F_ProSTS_H_49_more,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_15,F_AdSup_H_16_24,F_AdSup_H_25_34,F_AdSup_H_35_39,F_AdSup_H_40,F_AdSup_H_41_48,F_AdSup_H_49_more,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_15,F_PubAS_H_16_24,F_PubAS_H_25_34,F_PubAS_H_35_39,F_PubAS_H_40,F_PubAS_H_41_48,F_PubAS_H_49_more,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_15,F_EdTrn_H_16_24,F_EdTrn_H_25_34,F_EdTrn_H_35_39,F_EdTrn_H_40,F_EdTrn_H_41_48,F_EdTrn_H_49_more,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_15,F_HltHC_SA_H_16_24,F_HltHC_SA_H_25_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40,F_HltHC_SA_H_41_48,F_HltHC_SA_H_49_more,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_15,F_ArtsR_H_16_24,F_ArtsR_H_25_34,F_ArtsR_H_35_39,F_ArtsR_H_40,F_ArtsR_H_41_48,F_ArtsR_H_49_more,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_15,F_OthSvs_H_16_24,F_OthSvs_H_25_34,F_OthSvs_H_35_39,F_OthSvs_H_40,F_OthSvs_H_41_48,F_OthSvs_H_49_more,F_OthSvs_H_NS,F_OthSvs_H_Tot
121031410,31,332,210,159,197,318,145,334,27,1758,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,10,3,0,5,3,7,0,37,0,0,0,0,0,0,0,0,0,0,0,11,10,6,0,10,0,4,0,38,0,8,3,3,0,0,0,0,0,21,12,129,93,52,51,23,15,23,3,387,10,78,30,23,4,12,4,5,0,175,0,0,5,10,0,4,0,0,0,20,0,8,6,0,0,4,0,3,0,25,0,7,9,12,4,12,3,3,0,46,3,15,4,3,6,11,3,0,0,47,4,51,35,27,24,23,6,20,3,195,0,17,14,13,7,9,3,6,4,69,8,0,4,0,10,0,3,0,0,27,19,130,110,96,78,111,68,108,3,722,16,93,96,68,56,44,14,18,0,412,0,10,7,10,0,4,0,5,0,37,3,36,34,27,9,20,4,9,0,147
121031411,32,279,177,162,190,291,128,311,36,1612,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,17,3,9,5,3,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,5,7,16,0,5,0,0,0,33,0,4,4,3,7,3,3,0,0,29,7,118,45,26,26,22,4,16,0,271,3,52,24,22,6,10,3,10,0,136,0,6,0,0,0,3,0,0,0,19,0,6,0,0,0,0,0,0,0,15,3,7,7,6,3,3,0,6,0,38,3,9,11,3,5,11,7,5,0,61,8,50,33,26,25,31,6,23,0,197,0,18,7,6,3,4,0,4,0,49,0,4,4,0,5,3,0,0,0,16,10,80,51,52,47,46,28,57,7,381,36,150,190,167,114,80,27,40,5,803,0,27,3,0,0,3,0,0,0,34,3,34,35,14,20,13,21,3,0,138
121031412,63,312,211,193,325,464,181,451,39,2242,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,3,4,3,3,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,9,7,6,0,5,0,4,0,32,0,0,0,0,4,0,0,3,0,9,0,27,24,14,8,11,9,14,0,114,0,37,33,14,11,11,0,5,0,116,0,3,0,7,4,3,0,0,0,18,0,7,12,6,17,8,0,3,0,55,0,20,10,4,9,3,0,3,0,62,0,8,14,7,7,5,4,13,0,54,3,42,29,31,22,22,8,15,3,178,0,12,11,8,6,4,3,6,0,62,3,0,0,0,0,0,0,3,0,13,35,136,123,120,106,131,91,197,15,956,107,235,461,371,354,317,104,92,19,2062,0,7,5,4,0,3,0,0,0,19,3,21,13,7,29,8,9,9,0,101
121041413,37,240,229,147,192,325,153,321,33,1682,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,5,9,5,3,3,0,0,0,25,0,0,3,4,0,7,9,11,0,37,6,54,43,33,27,21,12,15,0,212,11,89,56,22,21,18,6,7,4,235,0,3,3,8,13,6,4,0,0,36,0,8,0,8,5,3,4,3,0,34,0,10,7,8,0,4,0,3,5,30,6,11,10,9,5,7,7,7,0,60,12,45,31,26,14,22,10,31,0,187,0,12,15,14,9,15,9,8,0,88,0,3,0,0,0,0,0,0,0,6,8,73,43,46,56,66,49,75,3,409,13,49,72,55,45,50,18,18,6,322,0,8,9,10,4,4,0,5,0,33,6,24,13,17,12,12,10,12,0,92
121041414,86,343,358,314,605,1100,536,1057,78,4488,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,15,6,10,17,9,0,6,0,66,0,0,0,0,0,0,0,0,0,3,3,5,12,4,4,12,0,3,0,44,8,9,13,15,23,38,16,12,0,130,5,101,56,41,49,40,16,25,6,343,11,67,89,51,25,34,7,33,3,309,0,3,5,4,3,3,0,0,0,25,0,10,14,24,17,50,30,64,0,210,3,8,10,15,19,41,3,13,0,116,3,12,7,15,27,24,12,15,3,115,23,74,102,82,97,152,58,70,0,653,3,17,19,13,20,21,12,13,3,121,9,9,9,5,21,24,23,24,0,125,9,58,52,38,49,47,29,34,0,309,71,146,262,196,218,265,101,92,9,1353,0,18,12,3,4,6,0,3,0,46,4,14,33,21,33,27,17,12,3,159
121041415,79,493,454,362,551,841,438,827,66,4116,0,3,0,0,0,3,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,21,14,15,4,3,3,4,0,59,0,0,0,0,0,0,0,0,0,0,0,9,9,5,4,6,3,4,0,49,0,5,8,15,5,15,3,10,0,56,22,149,123,72,80,47,32,39,3,563,9,100,81,49,37,46,14,36,0,369,0,4,5,0,3,3,0,0,0,18,0,0,4,11,11,13,9,3,0,47,7,29,18,15,7,20,9,4,4,118,4,29,28,29,24,40,32,27,0,211,10,105,74,61,40,78,28,38,0,444,7,44,25,19,6,19,7,9,3,138,9,20,19,18,62,36,33,21,0,211,18,136,110,78,56,87,63,118,0,677,21,132,190,141,127,105,47,47,11,812,22,54,69,50,54,63,34,31,0,374,3,57,37,23,44,38,25,29,6,264
121041416,69,296,311,229,449,788,387,772,71,3362,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,4,6,3,10,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,4,13,0,8,8,3,5,0,40,0,3,3,0,3,14,0,4,0,27,7,80,57,49,39,35,10,17,3,299,10,72,97,42,32,21,12,26,7,320,0,0,0,3,3,3,0,0,0,18,0,7,3,9,6,11,10,35,0,88,10,15,20,11,33,33,4,18,0,140,3,26,21,20,28,47,26,28,0,194,23,60,66,69,90,113,57,90,3,576,3,16,11,19,10,24,8,7,0,103,3,0,0,3,3,10,3,4,0,35,23,88,65,41,53,77,48,82,7,488,16,108,119,94,100,66,19,35,3,564,6,13,9,20,5,11,13,12,0,79,6,40,24,24,21,27,15,13,0,164
121041417,389,828,984,847,4526,9190,3746,6710,431,27647,0,0,3,6,9,12,10,3,0,41,0,3,9,6,21,26,17,9,0,96,32,17,41,46,82,180,89,154,0,655,14,0,14,14,69,55,32,35,0,236,29,11,53,59,120,185,94,127,4,682,34,18,32,42,136,218,76,91,4,646,24,70,83,55,124,153,57,71,3,647,12,107,182,69,100,103,55,73,12,719,18,19,35,38,154,147,63,71,0,544,48,30,80,92,288,513,179,266,12,1503,156,63,212,273,696,1011,355,393,11,3173,11,21,31,36,61,111,50,37,4,366,194,202,378,390,944,1661,624,719,26,5135,46,50,147,133,265,414,165,205,7,1434,44,31,67,79,326,242,90,84,4,961,80,196,165,143,287,258,151,234,11,1523,50,134,179,164,231,220,77,78,4,1127,15,72,56,26,40,43,23,20,4,299,28,53,58,71,153,124,55,70,6,623
122011418,47,306,242,221,320,485,208,435,42,2312,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,14,15,19,4,6,0,3,0,68,0,0,0,0,0,0,0,0,0,0,0,14,12,6,4,11,6,3,0,49,0,3,6,8,11,20,0,9,0,59,17,90,111,59,88,41,18,25,12,459,0,52,62,40,18,18,9,13,0,204,0,0,3,0,0,0,3,0,0,13,0,3,3,10,0,7,0,8,0,26,3,20,13,11,3,10,6,5,4,72,3,28,21,21,16,23,15,15,3,132,6,72,60,52,26,31,16,13,3,281,3,30,21,17,3,13,12,7,0,106,3,3,6,4,14,3,5,0,0,40,13,68,54,63,26,50,34,48,3,357,17,104,101,96,72,46,24,27,3,492,0,14,7,7,6,3,3,4,3,51,3,43,29,18,20,17,12,11,3,160
122011419,94,439,467,313,524,894,446,702,77,3950,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,4,10,6,9,3,3,0,44,0,0,0,0,4,0,0,3,0,14,0,12,8,6,0,7,0,0,0,37,0,4,4,9,6,9,0,4,0,39,6,93,83,61,48,41,18,25,4,375,23,185,210,89,73,69,34,56,4,759,4,0,3,0,0,0,0,3,0,13,3,14,8,12,11,9,6,13,0,73,9,17,18,19,15,23,6,10,0,115,6,15,17,13,7,27,22,14,0,128,13,76,72,76,55,80,33,45,0,449,5,28,35,17,21,29,8,9,3,149,7,15,29,24,63,38,11,16,4,203,14,85,94,71,68,87,49,65,5,543,83,140,282,232,203,230,55,80,10,1322,0,20,7,12,5,11,4,10,0,79,4,30,30,23,40,31,13,11,0,191
122021420,48,230,166,156,168,391,138,373,42,1701,0,4,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,7,7,5,8,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,22,17,8,7,3,0,0,0,59,0,3,0,4,3,0,3,0,0,22,12,80,37,37,14,24,7,18,3,242,9,81,39,22,21,21,18,18,0,226,0,5,0,0,0,0,0,3,0,12,0,20,6,7,3,10,0,4,0,49,0,14,9,3,5,9,4,4,0,48,0,14,10,9,3,8,10,5,0,71,8,56,34,44,5,24,7,22,3,207,3,21,15,4,4,4,4,3,0,57,0,4,3,0,4,0,0,3,0,17,6,37,50,34,18,48,23,19,0,239,4,56,69,58,36,28,6,14,7,269,0,9,8,5,0,7,0,3,0,36,5,21,15,12,12,7,3,11,0,86
122021421,19,133,103,102,115,240,96,247,18,1066,0,10,4,3,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,6,3,0,3,3,0,3,0,20,0,0,0,0,0,0,0,0,0,3,3,10,12,5,7,5,3,5,0,55,0,3,0,5,3,7,0,0,0,16,0,20,13,4,3,8,0,3,0,52,0,28,14,14,8,4,0,0,0,71,0,6,9,0,4,3,0,0,0,18,0,3,0,3,0,0,3,0,0,7,0,12,7,3,0,0,0,0,0,27,0,14,3,4,0,9,0,3,0,37,0,45,34,22,13,13,0,10,0,147,4,8,9,12,3,4,3,0,0,43,0,4,0,0,3,0,0,0,0,12,9,31,23,22,13,21,18,31,0,156,8,33,29,27,23,18,8,8,3,172,0,14,4,10,3,4,0,4,0,34,3,9,17,15,6,4,0,0,0,63
122021422,38,170,166,107,135,298,118,269,16,1320,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,8,6,3,0,0,4,0,34,0,0,0,0,0,0,0,0,0,0,3,15,14,7,3,0,0,8,0,54,0,3,3,0,0,3,3,3,0,17,4,13,22,24,13,11,10,3,0,104,5,64,36,19,16,6,3,11,3,167,0,0,3,0,3,0,0,3,0,13,0,4,9,4,4,3,0,3,0,30,0,7,7,3,3,4,0,0,0,31,0,7,12,3,0,9,0,3,0,41,9,57,30,38,20,29,9,35,0,227,0,19,11,9,4,3,0,3,0,46,0,0,3,3,0,0,3,0,0,17,4,45,38,29,16,18,9,25,0,184,5,32,37,28,11,15,3,8,0,143,0,16,5,8,4,11,4,0,0,44,0,20,9,10,16,5,3,3,0,72
122021423,142,575,430,467,982,1462,697,1253,102,6112,0,5,3,3,3,3,3,0,0,22,0,0,0,0,3,0,0,0,0,6,22,50,66,67,148,113,31,57,0,565,0,0,0,0,3,0,0,4,0,7,4,39,51,34,17,47,8,8,0,215,5,21,41,36,47,62,34,19,3,263,30,263,209,161,136,80,46,50,11,988,13,165,59,50,26,30,22,17,0,383,0,10,11,7,18,10,3,6,0,63,3,22,5,13,5,8,4,6,0,70,9,6,29,31,18,23,12,14,0,142,0,17,17,13,19,26,7,12,0,107,11,105,79,101,74,81,27,44,6,523,4,41,38,22,20,32,10,10,5,176,13,21,28,41,80,33,9,9,0,237,26,123,106,100,83,71,45,73,7,634,87,208,354,357,270,256,75,91,15,1703,4,24,17,19,5,19,4,5,0,97,11,60,39,64,42,38,15,17,7,288
122031424,16,109,57,68,70,154,43,123,18,656,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,6,5,6,3,0,0,0,0,27,0,0,3,0,0,0,0,3,0,12,0,9,10,7,3,7,3,3,0,41,0,40,8,12,3,0,4,4,5,71,0,0,0,0,0,0,0,0,0,6,0,7,3,0,0,0,0,0,0,11,0,3,3,0,0,0,0,3,0,8,0,0,0,3,3,0,0,0,0,8,3,18,16,9,9,10,0,12,0,82,4,14,7,7,3,6,0,3,0,37,0,0,0,4,5,0,0,0,0,11,7,39,32,23,22,18,15,23,0,175,0,23,23,27,39,21,11,12,3,159,0,8,3,3,3,0,0,0,0,18,0,13,4,4,5,5,0,0,0,34
122031425,49,113,96,88,377,432,203,384,13,1756,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,8,15,35,7,11,12,0,105,0,0,0,0,0,3,0,0,0,3,0,10,3,10,8,9,3,7,4,55,9,9,11,21,52,51,25,28,3,211,3,7,4,3,10,0,4,4,0,32,0,21,11,6,8,3,3,3,0,53,0,8,8,3,3,11,3,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,9,0,0,3,3,3,3,3,0,0,13,3,22,10,18,11,7,3,11,3,84,0,10,5,3,7,7,7,3,0,37,3,3,8,12,32,7,3,3,0,86,3,23,24,24,19,30,12,20,0,156,3,23,9,16,12,4,0,3,0,66,0,14,5,3,3,9,0,3,0,38,0,13,3,0,3,0,4,0,0,28
122031426,59,288,269,234,414,503,245,512,47,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,3,3,3,3,0,29,0,0,0,0,0,3,0,0,0,3,0,20,10,4,7,7,0,0,0,48,0,13,8,3,7,3,0,6,0,40,7,73,81,63,51,25,19,25,0,339,13,91,78,46,38,27,17,24,0,333,0,3,3,0,3,0,0,0,0,14,0,7,0,3,3,0,0,0,0,12,3,13,14,6,19,14,10,12,0,92,8,12,20,11,26,42,21,22,0,152,7,40,44,34,29,43,12,14,3,228,0,27,24,12,13,8,3,9,0,94,8,10,42,34,116,35,11,5,0,264,16,71,69,56,43,72,37,67,7,441,22,102,178,153,128,74,31,28,0,711,3,25,5,11,5,5,4,6,0,67,4,36,18,16,21,21,6,15,0,144
122031427,24,143,105,107,125,213,104,195,16,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,14,5,3,5,3,0,0,0,31,0,3,4,3,0,0,0,3,0,13,5,36,13,15,18,7,4,7,0,107,0,26,17,15,3,5,3,9,0,75,0,4,0,0,0,0,0,0,0,7,0,3,6,3,0,3,0,3,0,18,0,5,5,3,0,5,0,0,0,24,0,3,3,6,0,6,4,0,0,23,4,49,29,25,15,15,3,8,0,150,3,9,12,10,3,4,0,3,0,44,0,0,4,3,3,3,3,3,0,18,26,90,72,58,49,55,39,47,3,443,5,42,52,51,40,29,12,11,3,247,3,14,3,6,7,0,0,3,0,38,3,17,4,5,6,5,4,5,3,63
122031428,146,511,464,426,1536,1948,865,1459,121,7479,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,10,24,29,29,97,69,41,40,0,340,0,3,4,0,6,3,3,0,0,19,3,34,19,24,11,21,9,17,0,139,26,22,55,71,166,193,77,77,0,681,32,195,187,142,219,154,81,88,4,1094,18,112,38,39,39,40,35,43,7,370,4,7,11,16,27,18,4,3,0,90,3,12,26,26,37,39,13,7,0,165,3,15,10,23,9,19,3,6,0,93,3,6,3,6,15,6,3,3,0,51,14,80,85,75,81,126,40,51,5,560,0,33,39,41,37,42,15,11,0,218,10,17,10,8,16,11,4,8,0,79,25,173,168,126,100,120,79,94,3,891,34,136,205,204,222,151,62,61,7,1082,5,33,21,25,18,10,3,9,0,121,6,51,51,47,47,58,20,12,3,301
122031429,156,712,592,551,1530,2188,1091,1982,154,8944,0,3,3,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,56,62,65,83,61,29,30,0,388,0,0,6,3,3,3,4,0,0,19,6,31,46,34,29,46,15,5,6,223,16,43,57,75,135,93,47,41,3,517,59,336,303,242,298,227,95,114,23,1698,17,162,84,63,47,33,15,24,8,451,3,12,18,11,17,18,4,8,0,94,10,27,25,14,32,20,7,18,0,152,10,18,38,29,30,40,9,11,0,176,0,12,15,16,18,27,14,19,0,120,16,74,92,100,124,118,49,59,3,642,7,38,47,33,49,50,15,22,0,258,5,9,16,13,29,40,13,7,0,130,19,141,129,95,95,104,46,88,3,716,28,134,168,165,168,114,50,33,10,864,4,34,14,17,9,11,4,5,0,104,10,71,54,51,61,52,21,22,0,346
122031430,33,188,143,151,225,301,132,284,32,1490,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,9,11,4,3,0,3,0,48,0,0,0,0,0,0,0,0,0,0,0,12,10,12,3,7,0,9,0,58,0,3,3,6,3,8,0,4,0,28,0,46,30,27,9,13,3,5,0,140,0,34,8,6,7,6,0,4,0,68,0,3,0,5,0,0,0,4,0,7,0,11,3,6,0,0,0,4,0,23,0,5,3,3,0,7,0,3,0,21,0,8,3,3,3,3,0,3,3,22,7,36,42,29,14,19,8,11,0,159,0,16,19,6,3,5,0,7,0,62,0,3,3,9,3,4,0,3,0,27,20,61,65,67,51,57,39,52,6,424,16,89,145,151,161,96,40,50,3,746,0,4,5,6,0,3,0,3,0,18,3,24,11,10,12,10,0,5,0,74
122031431,49,303,214,182,324,461,188,433,44,2207,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,9,3,12,10,3,3,0,56,0,3,0,0,0,0,0,0,0,4,0,16,20,14,3,14,0,4,0,73,0,0,3,0,5,4,0,0,0,21,0,72,34,44,27,23,12,12,3,235,8,91,65,47,34,17,16,17,3,294,0,0,0,8,3,0,0,0,0,16,0,8,0,4,4,0,3,3,0,26,0,4,13,12,9,15,0,0,0,50,0,8,4,7,3,18,3,8,0,57,9,71,48,45,17,27,7,16,3,241,3,14,33,12,8,11,3,6,3,91,0,3,6,10,9,8,4,3,0,37,23,46,75,51,33,51,32,53,3,373,36,111,135,159,188,80,20,67,11,800,3,3,4,3,3,5,3,4,0,29,4,29,21,26,10,21,18,9,3,141
122031432,18,112,97,99,174,329,166,283,23,1312,0,16,3,9,6,9,0,0,0,44,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,8,0,3,0,31,0,0,5,4,0,0,0,0,0,12,0,8,5,11,5,9,3,0,0,37,3,0,0,4,0,7,3,0,0,16,3,19,11,14,5,3,5,8,0,73,6,44,25,19,8,9,3,7,3,116,0,5,7,5,4,7,3,0,0,29,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,10,0,0,3,4,0,6,0,0,0,17,5,6,12,10,4,15,4,3,0,59,0,10,3,0,3,0,3,0,0,20,0,0,0,0,8,0,0,0,0,11,4,44,56,39,22,45,24,38,3,281,4,17,32,37,32,11,3,9,3,154,0,10,4,3,0,3,0,3,0,22,3,18,10,12,6,3,0,3,0,54
123011433,40,186,115,123,277,443,185,386,54,1809,0,0,6,3,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,3,0,6,7,7,4,0,0,3,3,24,0,0,0,0,0,0,0,0,0,0,0,17,12,21,5,15,0,8,0,85,0,5,3,4,6,3,0,0,0,26,17,88,62,62,47,27,15,10,5,328,0,99,71,44,18,19,19,12,3,290,0,5,3,8,3,5,0,0,0,31,0,3,0,0,0,3,0,0,0,14,3,10,18,16,32,20,4,12,3,122,3,10,3,4,17,11,4,3,0,56,7,22,24,35,46,33,7,20,0,191,0,18,16,20,14,10,8,3,0,104,4,7,14,12,30,19,8,3,0,102,20,50,50,72,84,40,33,34,4,388,56,132,209,270,162,128,43,68,6,1072,0,4,3,5,0,0,0,0,0,17,3,33,21,23,12,20,10,8,0,131
123011434,61,306,179,179,492,602,329,675,59,2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,13,9,13,13,11,3,0,0,63,0,0,0,0,0,0,0,0,0,0,10,19,13,28,27,33,9,4,0,146,0,3,7,3,0,3,3,0,0,29,26,198,160,125,105,50,23,28,4,715,6,164,70,51,24,21,12,11,3,366,0,7,5,6,5,0,3,7,3,39,0,16,9,5,9,4,3,0,0,46,3,8,12,16,14,22,3,9,0,89,7,13,11,15,23,21,8,11,0,106,4,28,27,33,38,25,13,23,5,193,3,18,12,10,9,15,3,10,0,77,9,14,18,14,34,16,13,8,0,115,15,43,46,54,60,55,24,45,3,347,11,62,68,106,126,56,30,28,4,493,0,6,6,8,0,0,0,0,0,23,6,33,24,20,28,26,8,9,4,151
123011435,117,352,263,345,1202,1378,765,1492,124,6029,0,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,3,3,0,12,5,19,39,31,76,39,15,16,3,242,0,0,0,3,6,7,0,0,0,14,6,31,39,47,48,55,18,16,4,269,6,13,17,20,47,38,19,14,0,174,20,111,104,86,101,61,31,27,9,556,4,127,42,37,13,18,9,11,0,268,6,16,20,12,39,25,19,18,3,160,0,0,3,0,4,3,0,0,0,15,0,4,4,5,0,8,0,4,0,30,0,7,0,11,10,10,3,3,0,48,3,17,25,23,16,21,6,16,3,133,4,24,20,18,12,19,3,4,0,106,3,3,3,7,4,3,3,4,0,40,26,66,79,89,97,91,50,82,3,578,8,45,60,60,74,43,25,25,4,355,3,34,18,19,22,12,3,6,0,117,3,47,18,19,33,16,19,7,0,164
123021436,28,53,62,50,128,151,63,121,24,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,8,3,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,18,7,10,10,10,3,4,0,56,0,5,6,6,6,4,3,0,3,34,0,0,4,0,0,3,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,5,0,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,3,5,5,3,5,0,3,0,26,3,13,14,3,3,3,0,0,0,38,5,14,17,7,21,18,11,3,0,101,15,49,54,80,76,64,28,65,3,435,10,24,32,50,65,43,16,17,7,265,0,4,3,0,0,3,0,3,0,14,0,10,3,3,14,0,3,0,0,35
123021437,169,840,487,520,1527,1588,801,1187,199,7322,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,6,0,21,19,25,29,26,11,7,0,129,0,0,0,3,9,3,0,0,0,20,3,8,20,12,19,28,3,4,0,89,0,16,14,18,37,23,9,6,0,109,85,624,386,384,382,140,81,81,28,2182,43,456,175,199,118,70,42,51,21,1178,3,6,6,17,17,28,9,8,0,94,0,23,17,16,26,10,9,6,0,99,13,22,39,48,62,52,19,21,0,280,10,9,22,16,58,39,15,17,3,190,12,39,50,63,115,73,34,32,4,421,8,43,33,36,75,39,21,13,0,273,44,55,69,84,252,105,47,33,10,689,46,166,134,144,247,184,72,106,9,1103,163,236,560,606,716,674,168,204,39,3378,0,33,32,16,11,6,3,0,3,111,7,66,56,56,81,37,26,26,4,356
