SA2_MAINCODE_2016,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000mo_A_15_19,Lab_3000mo_A_20_24,Lab_3000mo_A_25_34,Lab_3000mo_A_35_44,Lab_3000mo_A_45_54,Lab_3000mo_A_55_64,Lab_3000mo_A_65_74,Lab_3000mo_A_75ov,Lab_3000mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34
126011495,3,14,15,13,18,8,0,80,0,0,0,0,0,0,0,0,0,9,3,4,7,3,0,0,0,29,5,3,3,3,9,8,0,0,24,0,4,3,0,4,3,0,0,24,0,0,6,3,9,6,3,0,27,0,7,12,3,4,8,10,0,41,0,3,7,3,5,13,3,0,35,3,6,9,12,10,3,0,0,42,0,0,8,3,0,3,0,0,16,0,0,3,0,0,4,0,0,8,0,0,0,3,0,0,0,0,10,0,0,3,0,3,0,0,0,4,0,0,3,0,3,0,0,0,9,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,15,28,60,44,56,50,15,0,266,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,5
126011496,6,16,28,16,19,3,0,92,0,0,0,0,0,0,0,0,0,36,14,0,0,0,0,0,0,42,7,3,4,3,3,6,0,0,25,0,3,3,0,4,5,0,0,21,3,3,3,4,3,9,0,0,24,4,8,4,0,14,5,0,0,31,0,3,0,5,9,9,3,0,35,0,0,5,8,13,13,0,0,41,0,0,11,0,4,4,0,0,20,0,0,3,3,6,0,0,0,16,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,50,32,35,24,52,57,8,4,269,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
126021497,11,18,14,38,27,7,3,119,0,0,0,0,0,0,0,0,3,5,3,0,0,0,3,0,0,12,3,12,5,3,3,8,0,0,31,0,9,3,0,11,12,4,0,40,0,8,4,4,14,13,0,0,42,0,3,11,10,10,8,0,3,51,0,9,7,6,11,17,5,0,58,0,5,3,6,7,3,0,0,31,0,0,3,3,7,6,5,0,25,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,12,46,42,36,72,76,22,3,314,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,8,3,3,0,0,0,3,0,0,11,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,3
126021498,16,29,37,55,50,13,0,213,3,0,0,3,0,0,0,0,6,26,4,0,0,0,0,0,0,40,10,11,6,3,4,10,0,0,48,7,3,17,8,3,3,6,0,48,4,13,15,7,9,8,0,0,52,5,11,24,21,14,10,4,0,88,4,8,21,10,20,13,4,0,91,3,9,5,20,20,7,0,0,59,0,0,12,9,11,4,0,0,46,0,0,8,7,5,7,0,0,26,0,3,0,3,7,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,58,69,118,98,96,73,15,3,532,0,0,0,0,3,3,0,0,6,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,0,0,3,0,0,0,0,8,0,0,0
126021499,3,3,0,9,19,3,0,36,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,7,3,3,3,0,3,0,0,0,17,0,3,3,4,3,0,3,0,19,0,4,3,0,7,3,3,0,23,0,0,4,3,3,10,0,0,26,0,3,10,3,0,5,0,0,29,0,0,13,9,10,6,0,0,35,0,0,3,4,10,3,0,0,17,0,0,0,0,0,0,0,0,5,0,0,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,19,50,31,43,30,15,3,199,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
126021500,72,146,153,160,122,16,0,687,5,0,4,0,3,0,0,0,13,93,24,3,3,0,3,0,0,134,29,47,19,16,6,14,0,0,126,10,42,34,17,4,22,8,0,139,11,39,48,23,26,15,3,3,176,5,38,48,40,40,39,3,0,214,3,34,65,36,56,45,5,4,247,3,7,47,45,53,38,19,0,217,0,11,47,57,60,43,8,0,227,0,6,23,29,30,38,3,0,127,0,0,20,9,27,10,3,0,66,0,0,14,14,4,4,0,0,41,0,0,3,6,3,3,0,0,12,0,0,0,0,0,0,0,0,10,0,4,3,4,8,0,0,0,19,167,256,370,289,339,276,51,16,1762,3,3,9,4,3,0,0,3,29,9,0,3,3,0,0,0,0,18,5,8,3,0,3,3,0,0,28,3,9,7,7,3,7,3,0,33,0,10,9,5,0,0,0,5,28,0,9,8
126021501,10,29,33,23,28,9,0,145,0,0,3,0,0,0,0,0,5,15,4,6,3,4,3,0,0,30,0,10,7,4,4,5,0,0,34,0,10,6,3,3,9,4,0,30,0,12,3,5,14,10,0,0,46,0,6,10,13,14,16,6,0,71,0,4,14,9,11,10,3,0,57,0,4,12,6,5,8,8,0,53,0,4,13,4,13,9,0,0,49,0,3,6,3,3,3,0,0,22,0,0,3,3,4,9,0,0,13,0,0,0,3,0,0,0,0,6,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,6,19,65,77,73,81,87,28,4,434,0,3,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,6,0,5,3,3,5,3,0,0,16,3,3,3
126021503,21,31,42,44,38,11,3,182,4,3,0,0,0,0,0,0,10,38,6,4,3,3,0,0,0,58,14,10,3,4,13,4,0,0,50,0,13,11,4,9,9,0,0,40,5,12,12,8,12,11,0,0,66,3,3,14,8,11,13,3,3,62,0,3,10,8,13,9,3,0,53,0,3,11,12,12,14,0,0,46,0,3,18,8,8,5,0,0,42,0,0,3,3,4,3,4,0,22,0,0,0,0,0,3,0,0,10,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,72,63,91,68,100,76,20,4,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,7,0,0,3,0,0,0,0,0,4,0,0,0
126021590,0,0,6,9,6,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,6,0,0,3,0,0,0,0,0,6,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,9,6,9,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126021591,22,74,120,154,116,26,0,517,3,0,0,0,0,0,0,0,7,29,7,3,3,3,0,0,0,50,13,17,10,3,10,5,0,0,56,3,9,12,8,14,10,0,0,66,4,14,25,11,9,9,6,0,83,3,13,26,19,13,15,6,0,99,0,12,26,27,26,20,3,0,123,0,10,26,20,31,29,4,0,119,0,3,18,8,27,15,0,0,71,0,0,4,19,9,4,0,0,36,0,0,4,3,4,9,0,0,19,0,0,3,4,0,3,0,0,9,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,9,58,94,165,135,157,130,28,0,758,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,7,0,3,0
127011504,0,13,11,13,16,7,0,55,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,5,0,4,0,0,3,0,0,0,12,0,0,3,0,3,0,0,0,8,0,0,3,3,3,3,0,0,14,0,0,3,4,7,4,0,0,29,0,0,3,4,3,8,0,0,22,0,0,0,5,5,4,0,0,18,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,18,26,31,29,4,0,123,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011505,22,62,117,126,73,27,0,431,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,11,3,0,0,4,5,4,0,0,19,3,3,3,3,11,0,3,0,28,5,8,7,17,5,9,0,0,47,5,7,8,15,15,14,4,0,67,7,6,9,4,12,19,3,0,66,4,7,13,15,15,10,6,0,63,0,8,16,17,15,12,0,0,61,0,3,3,3,5,3,0,0,20,0,0,0,0,3,0,0,0,9,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,6,29,50,69,92,87,69,18,7,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
127011506,24,73,90,81,82,18,0,362,3,0,0,0,0,0,0,0,9,20,0,0,0,0,3,0,0,23,7,0,3,3,6,0,4,0,25,8,8,3,0,3,3,0,0,29,3,0,6,10,3,4,4,0,30,3,8,4,10,12,5,0,0,47,0,9,20,16,21,16,4,0,81,4,12,14,15,18,11,0,0,74,0,6,13,4,12,9,7,0,52,0,0,9,4,5,3,0,0,30,0,0,3,4,8,3,0,0,16,0,0,3,0,8,3,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,55,41,95,73,88,67,17,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
127011592,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011593,5,16,11,11,9,3,0,59,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,7,0,0,0,0,0,3,0,0,7,0,0,0,0,0,6,0,0,6,0,0,3,0,3,3,0,0,7,0,0,0,0,6,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,11,3,13,20,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011594,3,11,17,15,17,3,0,65,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,15,5,10,0,3,3,0,0,0,21,3,3,4,3,3,4,0,0,15,4,4,0,6,8,3,3,0,24,0,4,4,3,7,0,3,0,17,0,0,3,0,3,5,0,0,12,0,3,3,0,6,3,0,0,15,0,3,4,7,4,0,0,0,16,0,0,0,0,4,0,0,0,3,0,3,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,25,30,18,30,38,27,6,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
127011595,24,33,51,44,20,6,0,178,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,4,3,0,0,0,6,0,0,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,8,0,3,0,8,7,4,0,0,16,0,0,0,5,6,5,0,0,20,0,0,5,0,7,0,0,0,12,0,0,0,4,7,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,26,25,12,0,0,92,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011596,8,19,22,25,19,4,0,108,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,26,8,5,0,4,0,0,0,0,20,8,7,6,0,4,0,0,0,22,3,0,5,0,5,0,0,0,19,4,3,3,0,4,4,0,0,17,0,0,4,3,3,3,3,0,14,0,5,6,0,0,6,0,0,20,0,3,3,3,6,9,3,0,22,0,0,0,0,4,0,0,0,3,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,40,21,35,22,32,21,3,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
127011597,8,18,25,19,15,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,0,0,0,11,0,3,3,4,3,4,0,0,16,3,0,3,3,3,3,0,0,17,0,0,3,3,5,4,0,0,23,0,0,7,8,5,3,0,0,21,0,3,7,3,3,3,0,0,14,0,0,3,3,6,0,0,0,20,0,0,0,6,0,0,0,0,6,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,32,28,32,16,3,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127021509,10,15,19,25,16,0,0,95,0,0,0,0,0,0,0,0,4,22,4,0,0,0,0,0,0,25,8,8,4,3,3,10,0,0,42,3,6,3,4,5,3,0,0,29,4,4,0,7,10,3,0,0,27,0,0,4,3,3,7,3,0,29,0,3,12,3,7,4,0,0,29,0,0,6,3,3,3,0,0,16,0,3,4,4,3,3,0,0,20,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,42,25,42,29,42,40,7,0,231,3,0,0,3,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,6,0,0,3
127021510,4,18,17,20,14,7,0,78,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,5,6,0,4,7,0,0,0,24,0,0,3,0,8,5,4,3,24,0,3,3,7,3,5,0,0,19,3,10,0,8,9,11,4,0,35,0,4,3,4,4,6,0,0,23,0,6,10,4,7,10,0,0,32,0,3,3,5,9,9,0,0,25,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,30,32,37,51,43,10,3,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,3,3
127021511,25,56,94,127,96,11,0,417,0,0,3,3,0,3,0,0,6,12,0,0,0,3,0,0,0,28,13,9,6,13,27,18,3,0,87,4,14,11,12,22,16,5,0,88,3,6,8,18,17,15,0,0,74,4,10,16,19,30,16,0,0,95,0,3,28,20,45,24,5,0,130,0,9,23,26,35,23,0,0,112,0,0,4,5,13,7,0,0,40,0,0,7,0,4,3,0,0,18,0,0,0,0,4,0,0,0,8,0,0,0,3,3,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,42,59,107,124,205,142,19,0,709,0,3,9,3,3,0,0,0,16,4,0,0,0,0,0,0,0,6,3,4,4,3,0,3,0,0,23,0,3,3,4,5,8,0,0,21,0,0,3,0,4,0,0,0,10,0,0,5
127021512,4,11,14,34,34,3,3,111,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,9,3,0,0,0,5,0,0,0,17,4,4,4,0,4,0,0,0,18,0,3,3,9,6,3,0,0,18,0,4,3,4,8,7,0,0,32,0,5,5,3,9,6,3,0,37,0,4,4,3,5,3,0,0,26,0,3,5,3,5,0,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,21,31,29,43,27,3,0,178,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
127021513,8,27,22,49,27,3,0,132,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,15,3,4,5,3,13,8,0,0,34,0,3,4,5,15,7,0,0,38,0,3,8,10,7,3,0,0,29,0,5,4,8,11,3,0,0,34,0,3,7,3,8,9,3,0,36,0,4,7,9,15,0,0,0,27,0,0,3,0,0,6,0,0,17,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,25,42,40,72,48,3,0,241,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0
127021514,6,9,13,17,3,4,0,56,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,15,11,3,0,3,0,4,0,0,23,0,4,0,3,0,0,0,0,16,0,0,0,3,5,0,0,0,10,3,3,0,0,3,4,0,0,10,0,0,0,0,3,5,3,0,16,0,4,7,0,4,4,3,0,20,0,0,0,5,3,0,3,0,10,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,16,15,19,18,26,8,0,127,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
127021515,17,24,34,41,38,5,0,165,0,0,3,0,0,0,0,0,8,23,3,3,0,0,0,0,0,36,12,9,3,10,7,13,0,0,49,7,8,8,5,15,14,0,0,57,3,6,4,4,13,14,4,0,50,0,5,19,15,11,15,7,0,73,0,9,9,11,8,10,3,0,53,0,7,10,6,8,6,0,0,46,0,0,8,0,3,3,0,0,19,0,0,4,0,5,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,12,42,62,77,62,80,83,19,0,426,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,13,7,0,0,0,0,3,0,0,16,0,0,0,3,0,3,0,0,13,0,0,0,4,0,4,0,0,10,0,0,3
127021516,13,22,16,17,17,0,0,88,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,12,7,9,0,3,4,3,0,0,19,0,4,4,6,7,8,3,0,24,0,7,4,3,3,3,0,0,27,0,0,4,8,6,10,3,0,23,0,0,3,4,7,6,0,0,26,0,0,3,4,5,4,0,0,14,0,0,4,0,4,0,0,0,9,0,3,0,0,3,0,0,0,11,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,31,29,39,36,10,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0
