SA2_MAINCODE_2016,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
507051185,25,0,3,0,0,27,86,0,3,0,3,94,122,8,23,0,0,151,99,17,26,0,3,141,84,26,22,6,0,129,61,15,28,0,4,105,73,23,27,3,0,122,69,16,24,0,0,113,43,10,6,3,0,67,32,8,12,3,0,61,10,9,4,0,0,17,6,0,3,0,0,6,0,0,0,0,0,0,707,137,176,12,11,1039,244,0,0,5,0,244,120,0,3,0,0,124,37,3,13,0,0,50,17,5,9,0,0,25,16,0,10,0,0,21,15,4,12,3,0,29,19,0,18,0,3,41,9,0,11,0,0,29,8,3,3,3,0,22,11,6,9,0,0,32,7,3,4,4,0,19,5,0,0,3,0,15,5,3,0,0,0,6,512,28,102,20,4,661,33,3,5,0,0,49,21,0,3,3,0,23,1277,165,284,41,15,1777,31,0,0,0,0,32,111,0,3,0,0,116,119,0
507051186,6,0,0,0,0,6,21,0,0,0,0,21,28,0,0,0,0,26,34,3,3,0,0,44,54,3,3,0,0,56,49,3,0,0,0,52,39,0,3,0,0,40,37,0,0,0,0,42,32,0,7,0,0,35,15,3,3,0,0,19,4,0,6,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,310,12,28,0,0,353,28,0,0,0,0,30,15,0,0,0,0,15,4,0,0,0,0,8,10,0,3,0,0,10,10,0,0,0,0,11,3,0,3,0,0,6,8,0,3,0,0,16,7,0,0,0,0,7,4,0,3,0,0,6,8,0,3,0,0,18,4,0,3,0,0,9,0,0,0,0,0,3,4,0,0,0,0,5,107,3,29,0,0,140,22,0,0,0,0,25,13,0,0,0,0,13,448,17,59,0,0,529,4,0,0,0,0,4,44,0,0,0,0,44,75,0
507051187,24,0,0,0,0,24,75,0,3,0,0,84,52,3,5,0,0,57,71,10,15,3,0,93,43,13,12,0,0,71,63,15,20,5,0,102,48,19,14,6,0,85,50,8,9,3,0,71,46,17,10,0,0,76,12,4,11,0,0,25,7,0,3,0,0,12,3,0,0,0,0,7,0,0,0,0,0,4,495,100,101,14,0,706,110,0,0,0,0,113,53,0,3,0,0,54,18,0,0,0,0,19,14,0,4,0,0,19,12,0,0,0,0,14,12,0,3,0,0,13,7,7,4,0,0,14,7,0,10,5,0,17,8,4,3,0,0,20,10,4,3,0,0,20,7,0,3,0,0,11,8,0,0,0,0,7,0,0,4,3,0,4,266,12,37,10,5,329,23,6,3,3,0,33,12,0,0,0,0,18,799,116,142,25,8,1088,13,0,0,0,0,13,61,0,0,0,0,61,64,0
507051188,140,0,0,0,3,145,715,3,4,0,4,731,777,16,21,0,3,822,705,23,19,0,0,745,578,34,19,5,3,646,537,47,35,3,0,623,535,41,43,9,0,629,527,53,41,7,3,634,360,38,27,5,0,436,199,30,28,3,7,261,66,15,9,4,0,88,12,3,4,0,0,23,4,0,0,0,0,5,5173,312,243,35,33,5790,259,0,0,4,3,271,217,0,3,0,0,224,100,0,9,0,0,115,87,4,7,0,3,98,54,0,12,0,0,66,50,3,3,0,0,61,52,9,5,0,0,73,52,0,8,4,0,66,61,5,24,4,3,96,56,3,23,4,3,87,39,7,19,4,0,68,14,3,0,0,0,20,6,3,5,4,0,10,1044,43,123,23,14,1249,193,5,6,5,0,209,94,4,10,0,12,126,6504,365,375,67,67,7374,71,0,0,0,0,71,435,0,3,0,0,440,406,4
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,5,0,0,0,0,5,15,0,3,0,0,15,12,0,9,0,0,18,17,0,0,0,0,19,19,7,9,0,0,24,12,9,4,0,0,28,17,4,10,0,0,27,14,8,11,0,0,30,13,7,6,0,0,29,15,3,3,0,0,21,3,0,3,0,0,9,0,0,3,0,0,8,0,0,0,0,0,0,132,42,55,0,0,235,38,0,0,0,0,38,10,0,0,0,0,13,3,0,3,0,0,7,7,0,0,0,0,7,5,3,3,0,0,14,3,0,0,0,0,6,4,3,4,0,0,13,11,5,4,0,0,18,8,8,8,0,0,24,3,5,6,4,0,15,10,0,4,0,0,15,4,3,3,0,0,13,0,0,4,0,0,3,104,22,39,10,0,175,12,4,4,0,0,21,7,0,7,0,0,18,262,69,106,14,3,453,8,0,0,0,0,8,24,0,0,0,0,30,32,0
507051191,17,0,0,0,0,16,35,3,4,0,0,40,31,9,15,0,0,54,39,8,16,0,0,64,38,7,19,0,0,69,30,19,21,0,0,68,31,19,20,3,0,71,30,7,18,3,0,57,14,10,7,3,0,33,9,4,5,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,269,90,125,7,3,494,55,0,0,0,0,59,33,0,0,0,0,38,9,0,5,0,0,13,11,3,7,5,0,17,9,4,8,0,0,17,9,0,0,3,0,15,5,0,9,0,0,15,3,3,9,0,0,17,4,0,6,0,0,15,12,3,3,0,0,14,9,3,0,0,0,13,3,3,0,0,0,7,0,0,0,0,0,6,157,23,54,16,0,241,20,5,3,3,0,26,15,0,0,0,0,16,457,108,186,26,7,786,14,0,0,0,0,14,38,0,0,0,0,37,44,0
507051192,3,0,0,0,0,3,24,0,0,0,0,22,15,0,0,0,0,25,12,0,3,0,0,19,17,3,4,0,0,22,14,0,8,0,0,18,15,5,12,0,0,28,20,0,12,0,0,29,5,0,10,0,0,16,12,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,17,50,3,3,215,41,0,0,0,0,41,35,0,0,0,0,35,5,0,3,0,0,12,4,0,5,0,0,9,8,0,0,0,0,8,4,0,7,3,0,11,8,0,5,0,0,15,4,0,4,0,0,8,0,4,8,0,0,14,3,3,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,119,12,34,6,0,174,10,0,0,0,0,13,8,0,0,0,0,15,272,33,92,8,7,415,6,0,0,0,0,6,27,0,0,0,0,32,34,0
507051193,8,0,0,0,0,8,35,0,0,0,0,35,27,0,5,0,3,35,23,5,5,0,0,34,18,3,9,0,0,25,18,7,6,0,0,35,16,4,3,0,0,26,24,0,6,0,0,43,8,0,3,0,0,14,11,3,0,0,0,13,3,3,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,198,24,36,7,5,265,107,0,0,0,0,107,42,0,0,0,0,45,15,0,5,0,0,23,7,0,0,0,0,9,6,0,9,0,0,12,6,0,0,0,0,7,10,3,4,0,0,20,0,0,7,0,0,11,5,0,3,0,0,9,5,3,0,0,0,14,5,0,6,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,210,12,40,3,0,263,19,0,0,0,0,26,12,0,0,0,3,12,439,38,79,11,3,572,12,0,0,0,0,12,48,0,0,0,0,55,56,3
509011225,98,0,0,0,3,104,228,0,3,0,3,232,230,9,17,0,3,257,216,15,16,0,0,252,205,23,29,5,3,260,242,41,29,3,0,318,256,42,31,3,3,331,228,44,51,3,4,330,219,49,44,3,3,320,146,34,38,4,3,218,49,12,21,0,3,90,3,0,7,0,0,17,0,0,3,0,0,8,2131,268,286,24,25,2740,195,0,0,0,0,196,77,0,4,0,3,80,52,0,5,3,0,61,48,0,7,3,0,60,49,0,7,0,0,57,50,0,7,3,0,63,83,5,13,3,0,100,74,0,8,0,0,82,80,4,20,0,0,103,85,4,22,4,0,117,65,0,18,7,0,86,20,4,3,5,0,29,10,3,7,0,0,21,882,25,110,25,12,1057,123,6,8,3,7,146,46,0,6,6,17,74,3181,301,416,55,54,4014,76,0,0,0,0,78,236,0,6,0,3,245,230,0
509011226,20,0,0,0,0,20,23,0,0,3,0,30,45,0,3,3,0,48,35,0,10,0,0,47,43,7,7,0,0,60,51,8,7,0,0,72,41,12,6,6,0,67,40,13,18,0,0,73,35,4,24,10,3,77,16,8,15,3,0,36,8,3,17,4,0,31,0,3,7,10,0,15,0,3,5,0,0,16,361,62,119,47,3,590,34,0,0,0,0,38,14,0,0,0,0,20,7,0,0,0,0,12,5,0,0,0,0,7,8,3,0,0,0,11,8,0,3,0,0,10,9,0,0,0,0,15,13,0,3,0,0,16,5,3,3,0,0,16,8,3,6,9,0,23,9,0,7,7,0,26,4,0,6,6,3,17,3,0,4,5,0,15,124,11,38,35,7,213,12,8,11,3,4,32,9,0,9,3,0,21,501,80,176,85,20,862,9,0,0,0,0,9,14,0,0,0,0,14,13,0
509011227,3,0,0,0,0,3,7,0,0,0,0,9,0,0,0,0,0,3,7,0,0,0,0,10,6,0,0,0,0,13,3,0,0,0,0,10,12,4,3,0,0,20,3,0,3,0,0,14,10,0,4,0,0,11,4,3,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,14,24,0,0,92,14,0,0,0,0,14,3,0,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,4,0,3,0,0,3,3,0,5,0,0,13,3,0,0,0,0,6,3,0,3,4,0,12,0,0,0,0,0,7,0,0,0,0,0,0,45,3,20,9,0,78,9,0,0,0,0,11,0,0,0,3,0,6,112,18,43,9,0,180,0,0,0,0,0,0,4,0,0,0,0,4,6,0
509011228,22,0,0,0,0,22,12,0,3,0,0,19,23,3,9,0,0,34,23,0,6,0,0,31,31,7,19,0,0,52,26,5,21,0,0,47,47,7,21,3,0,78,28,10,19,0,3,61,26,7,23,5,0,67,26,5,17,10,0,60,12,3,13,4,0,36,0,0,3,3,0,8,0,0,9,0,0,10,279,49,161,35,4,523,48,0,0,0,0,48,8,0,0,0,0,9,15,0,0,0,0,12,10,0,0,0,0,12,10,0,3,0,0,13,18,0,3,0,0,23,13,0,8,6,0,26,22,0,10,0,0,38,18,3,9,3,0,37,14,0,13,4,0,35,14,5,12,9,0,35,6,0,10,7,0,27,7,0,3,8,0,17,205,14,80,35,3,338,31,3,17,0,0,53,5,4,3,0,0,10,518,70,257,66,17,928,14,0,0,0,0,14,14,0,0,0,0,14,17,0
509011229,11,0,0,0,0,15,40,3,3,4,0,51,50,9,12,3,5,73,49,14,20,6,0,88,26,13,16,5,0,63,35,18,19,0,3,68,33,19,27,8,0,84,30,16,28,6,3,85,28,9,27,9,0,76,21,6,26,9,3,70,3,7,17,7,0,30,0,0,7,0,0,8,0,0,0,3,3,11,333,116,200,64,13,723,3,0,0,4,0,10,3,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,6,8,0,0,0,0,6,0,3,0,0,0,6,3,0,3,3,0,13,5,0,3,0,0,15,4,3,7,7,0,17,4,0,3,4,0,20,3,0,0,3,0,8,0,0,0,7,0,6,55,12,21,27,3,118,14,3,6,4,0,29,7,3,6,3,3,22,405,132,233,93,24,890,3,0,0,0,0,5,17,0,0,0,0,17,29,0
509011230,35,0,0,0,0,35,83,0,3,0,0,90,69,0,8,0,0,81,72,4,9,0,0,81,63,3,15,0,0,85,42,6,17,0,0,71,60,13,10,0,0,76,81,18,14,4,0,122,62,13,19,7,3,98,35,8,13,4,0,59,10,4,3,0,0,15,7,0,7,4,0,13,0,0,4,0,0,7,605,71,116,28,11,826,24,0,0,0,0,24,20,0,0,3,0,24,8,0,0,0,0,8,13,0,0,0,0,13,13,0,0,0,0,13,6,0,0,0,0,6,8,0,3,0,0,16,7,3,0,0,0,14,10,3,0,0,0,12,13,0,0,0,0,13,8,0,0,0,0,14,0,0,0,0,0,10,0,3,0,4,0,8,122,11,10,11,8,168,37,3,6,0,3,46,18,0,4,0,0,21,780,89,132,37,18,1061,20,0,0,0,0,18,42,0,0,0,0,44,61,0
509011231,14,0,0,0,0,13,32,3,3,3,0,41,35,0,8,4,0,57,36,21,18,6,3,83,32,16,32,6,0,87,32,22,18,11,3,77,27,21,32,4,0,87,47,15,34,12,0,110,35,11,31,14,0,93,28,8,25,14,0,70,5,9,21,12,0,47,3,5,3,11,0,20,0,0,7,9,0,19,336,118,235,96,12,796,4,0,0,0,0,5,7,0,0,0,0,7,4,0,0,0,0,7,4,0,0,0,0,6,3,0,3,0,0,3,0,0,3,0,0,10,5,0,3,0,0,8,9,3,4,0,0,14,9,0,4,4,0,22,6,0,3,6,0,17,3,0,4,12,0,21,0,3,3,4,0,6,0,0,3,3,0,9,57,7,37,32,3,143,35,5,13,5,0,52,11,3,3,10,4,31,435,133,290,143,18,1025,12,0,0,0,0,14,28,0,0,0,0,25,29,3
509011232,5,0,0,0,0,5,16,0,0,0,0,17,8,0,3,0,0,17,16,0,4,0,0,18,26,0,3,0,0,30,27,0,5,0,0,40,41,3,12,0,0,52,36,7,10,0,0,49,25,0,0,0,0,30,21,0,6,0,0,24,4,0,3,4,0,12,0,0,0,0,0,0,0,0,0,0,0,3,219,19,42,9,0,288,5,0,0,0,3,8,3,0,0,0,0,3,4,0,0,0,0,5,4,0,0,0,0,3,3,0,4,0,0,10,3,0,3,0,0,9,7,0,3,0,0,5,3,0,3,0,0,9,3,0,6,0,0,10,7,0,3,3,0,19,3,0,4,4,0,14,3,0,0,0,0,8,0,0,0,4,0,5,47,8,32,13,3,102,22,3,5,0,0,30,8,0,0,0,3,10,300,29,75,25,9,434,0,0,0,0,0,0,7,0,0,0,0,7,8,0
509011233,44,0,0,0,0,49,122,0,0,0,0,124,117,3,9,0,0,128,105,9,5,0,0,115,102,9,15,3,0,122,104,6,13,0,0,123,126,22,15,3,0,169,123,15,9,0,0,150,118,12,18,0,0,150,56,14,15,4,0,92,33,6,13,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,1047,95,114,21,9,1283,23,0,0,0,0,23,16,0,3,0,0,18,15,0,0,0,0,15,12,0,3,0,0,19,18,0,3,0,0,18,10,0,3,0,0,15,15,0,3,0,0,17,18,0,9,0,0,30,16,3,8,0,0,28,22,0,11,0,0,29,15,3,5,0,0,29,9,0,0,0,0,8,3,0,4,3,0,6,189,11,51,11,3,261,45,0,9,0,0,51,15,0,0,0,6,27,1298,106,175,32,16,1625,11,0,0,0,0,11,23,0,0,0,0,25,35,0
509011234,29,0,0,0,3,32,75,0,3,0,0,78,61,4,5,0,0,79,47,3,5,3,0,66,68,3,13,0,3,81,77,8,13,3,4,98,72,7,19,12,0,105,68,12,19,3,0,100,42,5,14,11,5,74,30,6,17,8,3,76,13,3,8,10,7,39,0,4,8,3,0,12,3,0,3,6,0,10,586,57,125,58,21,850,28,0,0,3,0,32,16,0,3,0,0,24,13,0,0,0,0,20,8,0,0,0,0,11,14,0,3,0,0,16,9,0,5,0,0,14,13,0,3,0,0,18,10,0,10,0,0,20,14,3,8,3,0,28,19,0,6,3,0,28,9,0,9,10,0,24,5,0,4,3,0,17,0,0,4,9,0,17,160,5,61,40,5,268,34,4,12,4,0,48,18,0,3,3,0,29,790,75,200,105,29,1195,10,0,0,0,0,14,22,0,0,0,0,28,17,0
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,8,0,0,0,0,8,24,0,3,0,0,24,39,0,0,0,0,42,42,5,5,0,0,54,43,4,7,0,0,54,59,7,5,5,0,79,49,15,9,3,0,72,45,6,15,3,0,72,38,5,17,3,0,64,28,4,5,0,0,44,12,3,6,3,0,22,3,0,3,3,0,11,0,0,4,4,0,12,388,55,80,33,7,559,24,0,0,0,0,22,10,0,0,0,0,10,0,0,3,0,0,3,3,0,0,0,0,3,6,0,0,0,0,11,3,4,3,0,0,11,5,0,0,0,0,7,11,0,5,0,0,18,3,0,5,0,0,10,7,0,4,0,0,19,9,0,4,4,0,16,9,0,5,4,0,16,0,0,3,3,0,5,92,12,38,17,0,159,13,3,7,0,0,24,7,0,0,0,0,14,497,70,122,52,12,754,8,0,0,0,0,8,23,0,4,0,0,27,21,0
509021237,19,0,0,0,0,19,36,3,3,3,0,46,54,3,8,0,0,67,47,11,7,3,0,66,32,17,10,0,0,61,35,11,10,0,0,57,36,19,25,3,0,82,41,18,27,4,0,84,41,20,19,8,0,89,35,8,12,9,0,63,8,9,9,6,3,36,0,0,3,4,0,10,0,4,3,0,0,7,382,110,134,44,13,682,4,0,0,3,0,4,14,0,0,0,0,13,6,0,0,0,0,10,7,0,3,0,0,11,4,0,0,0,0,4,9,0,5,0,0,15,3,0,0,0,0,6,11,0,3,0,0,14,15,0,5,0,0,19,5,0,3,3,0,10,3,0,0,3,0,5,5,7,0,0,0,14,0,0,3,0,0,7,93,6,23,12,0,135,19,6,11,0,0,33,15,0,3,4,6,19,506,123,168,62,16,876,12,0,0,0,0,12,24,0,0,0,0,28,29,0
509021238,14,0,0,0,0,14,47,3,5,0,0,54,46,12,4,4,0,60,58,16,10,0,0,87,42,20,18,0,0,76,43,10,25,8,0,80,33,26,17,5,3,88,45,20,20,6,0,99,31,14,27,5,0,75,38,23,16,5,0,84,6,11,9,0,0,33,0,5,6,3,0,11,0,3,6,3,0,18,394,159,162,46,8,771,5,0,0,4,0,7,3,0,0,0,0,6,3,0,0,0,0,3,5,3,0,0,0,5,4,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,4,4,0,0,3,0,9,4,0,0,0,0,5,9,6,6,3,0,26,13,0,8,6,0,26,3,0,5,0,0,11,5,0,3,10,0,17,63,19,30,33,0,137,15,4,4,4,0,29,10,0,3,6,3,25,486,182,204,88,12,970,11,0,0,0,0,11,12,0,0,0,0,12,23,0
509021239,41,0,0,0,0,41,85,0,3,0,0,90,150,4,0,0,0,157,95,13,17,8,3,132,103,10,5,3,0,121,96,24,20,3,3,152,93,32,21,10,0,155,98,23,28,6,0,156,85,14,27,10,6,142,39,22,35,6,0,97,17,11,17,15,0,60,3,10,5,7,0,29,0,3,13,5,0,25,903,169,191,75,19,1357,24,0,0,0,0,31,25,0,3,0,0,29,31,0,0,3,0,30,17,0,0,0,0,18,14,3,7,0,3,23,11,6,5,0,0,19,18,3,6,3,0,27,12,4,11,3,0,28,18,5,8,5,0,33,18,9,21,6,0,50,15,3,10,9,0,36,15,0,6,4,0,26,3,3,9,14,0,28,214,25,88,51,7,379,48,6,15,10,7,76,21,0,3,6,4,37,1187,211,288,141,33,1853,10,0,0,0,0,10,51,0,0,0,0,54,109,0
509021240,32,0,0,0,0,32,66,0,8,4,0,70,82,13,8,0,0,105,67,8,16,3,4,99,50,16,16,0,0,81,61,20,18,4,0,100,61,13,28,3,0,103,68,22,24,5,0,115,73,15,22,12,0,123,35,16,14,8,3,77,17,9,12,3,0,40,8,3,9,3,0,23,0,3,8,4,0,19,611,139,175,55,11,982,19,0,0,0,0,20,17,0,0,0,0,17,5,0,0,0,0,9,14,0,0,0,0,14,6,0,0,0,0,11,5,0,0,0,0,8,10,0,3,0,0,14,3,0,0,3,0,6,11,0,3,3,0,23,10,3,4,0,0,13,9,0,4,0,0,9,4,0,5,5,0,19,0,0,6,3,0,13,115,8,31,13,5,176,27,9,10,3,0,50,14,0,0,0,0,27,767,157,213,75,14,1235,12,0,0,0,0,12,64,0,0,0,0,64,53,0
509021241,18,0,0,0,0,20,67,0,0,0,0,71,95,7,8,0,0,107,78,8,11,0,3,109,65,23,20,3,3,109,81,21,25,3,4,133,62,19,30,4,4,119,67,25,40,18,0,153,78,24,25,14,0,142,39,13,24,5,0,80,18,13,13,7,0,58,3,4,7,3,0,15,3,3,5,4,0,16,680,162,211,73,13,1137,16,0,0,0,0,16,12,0,0,3,0,15,3,0,0,0,0,3,4,0,0,0,0,5,4,0,0,0,3,5,3,0,0,0,0,9,3,0,0,3,0,9,6,0,0,0,0,7,8,0,5,0,0,7,15,0,6,3,0,27,3,3,8,6,0,22,3,0,5,3,0,16,0,0,7,4,0,17,84,8,34,29,8,167,29,5,6,8,3,54,18,3,4,4,0,32,809,179,255,114,24,1384,9,0,0,0,0,8,36,0,0,0,0,42,35,0
