SA2_MAINCODE_2016,Mng_NNI_H_0,Mng_NNI_H_1_15,Mng_NNI_H_16_24,Mng_NNI_H_25_34,Mng_NNI_H_35_39,Mng_NNI_H_40,Mng_NNI_H_41_48,Mng_NNI_H_49mo,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_15,Mng_1_149_H_16_24,Mng_1_149_H_25_34,Mng_1_149_H_35_39,Mng_1_149_H_40,Mng_1_149_H_41_48,Mng_1_149_H_49mo,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_15,Mng_150_299_H_16_24,Mng_150_299_H_25_34,Mng_150_299_H_35_39,Mng_150_299_H_40,Mng_150_299_H_41_48,Mng_150_299_H_49mo,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_15,Mng_300_399_H_16_24,Mng_300_399_H_25_34,Mng_300_399_H_35_39,Mng_300_399_H_40,Mng_300_399_H_41_48,Mng_300_399_H_49mo,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_15,Mng_400_499_H_16_24,Mng_400_499_H_25_34,Mng_400_499_H_35_39,Mng_400_499_H_40,Mng_400_499_H_41_48,Mng_400_499_H_49mo,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_15,Mng_500_649_H_16_24,Mng_500_649_H_25_34,Mng_500_649_H_35_39,Mng_500_649_H_40,Mng_500_649_H_41_48,Mng_500_649_H_49mo,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_15,Mng_650_799_H_16_24,Mng_650_799_H_25_34,Mng_650_799_H_35_39,Mng_650_799_H_40,Mng_650_799_H_41_48,Mng_650_799_H_49mo,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_15,Mng_800_999_H_16_24,Mng_800_999_H_25_34,Mng_800_999_H_35_39,Mng_800_999_H_40,Mng_800_999_H_41_48,Mng_800_999_H_49mo,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_15,Mng_1000_1249_H_16_24,Mng_1000_1249_H_25_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40,Mng_1000_1249_H_41_48,Mng_1000_1249_H_49mo,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_15,Mng_1250_1499_H_16_24,Mng_1250_1499_H_25_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40,Mng_1250_1499_H_41_48,Mng_1250_1499_H_49mo,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_15,Mng_1500_1749_H_16_24,Mng_1500_1749_H_25_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40,Mng_1500_1749_H_41_48,Mng_1500_1749_H_49mo,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_15,Mng_1750_1999_H_16_24,Mng_1750_1999_H_25_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40,Mng_1750_1999_H_41_48,Mng_1750_1999_H_49mo,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_15,Mng_2000_2999_H_16_24,Mng_2000_2999_H_25_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40,Mng_2000_2999_H_41_48,Mng_2000_2999_H_49mo,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000mo_H_0,Mng_3000mo_H_1_15,Mng_3000mo_H_16_24,Mng_3000mo_H_25_34,Mng_3000mo_H_35_39,Mng_3000mo_H_40,Mng_3000mo_H_41_48,Mng_3000mo_H_49mo,Mng_3000mo_H_NS,Mng_3000mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_15,Mng_PINS_H_16_24,Mng_PINS_H_25_34,Mng_PINS_H_35_39,Mng_PINS_H_40,Mng_PINS_H_41_48,Mng_PINS_H_49mo,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_15,Mng_Tot_H_16_24,Mng_Tot_H_25_34,Mng_Tot_H_35_39,Mng_Tot_H_40,Mng_Tot_H_41_48,Mng_Tot_H_49mo,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_15,Pro_NNI_H_16_24,Pro_NNI_H_25_34,Pro_NNI_H_35_39,Pro_NNI_H_40,Pro_NNI_H_41_48,Pro_NNI_H_49mo,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_15,Pro_1_149_H_16_24,Pro_1_149_H_25_34,Pro_1_149_H_35_39,Pro_1_149_H_40,Pro_1_149_H_41_48,Pro_1_149_H_49mo,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_15,Pro_150_299_H_16_24,Pro_150_299_H_25_34,Pro_150_299_H_35_39,Pro_150_299_H_40,Pro_150_299_H_41_48,Pro_150_299_H_49mo,Pro_150_299_H_NS,Pro_150_299_H_Tot,Pro_300_399_H_0,Pro_300_399_H_1_15,Pro_300_399_H_16_24,Pro_300_399_H_25_34,Pro_300_399_H_35_39,Pro_300_399_H_40,Pro_300_399_H_41_48,Pro_300_399_H_49mo,Pro_300_399_H_NS,Pro_300_399_H_Tot
125011583,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,11,0,4,6,0,0,0,0,0,0,6,0,3,3,0,0,10,0,4,0,25,0,0,7,3,7,10,5,3,0,35,3,4,3,0,26,18,14,17,0,82,0,0,0,3,31,36,7,14,0,88,0,0,0,0,16,22,13,23,0,71,0,0,0,5,11,23,11,14,0,69,4,0,0,4,7,15,7,23,0,60,0,3,0,0,9,17,13,36,0,87,0,0,3,0,0,10,6,37,0,56,0,0,0,0,0,0,0,0,3,11,5,20,28,22,111,157,86,182,4,611,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,7,3,0,7,0,0,3,0,0,0,14
125011584,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,4,0,0,0,13,0,0,0,0,0,8,0,0,0,19,3,0,0,0,6,13,5,3,0,30,0,0,0,0,6,21,9,10,0,49,0,0,0,0,11,11,10,8,0,37,0,0,3,3,9,11,8,8,0,33,0,0,0,0,4,7,3,14,0,24,0,0,0,0,9,8,14,38,0,73,0,0,3,3,4,5,5,36,0,56,0,0,0,0,0,0,0,0,0,0,5,9,13,12,51,97,56,112,4,362,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,8
125011585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,3,3,0,0,0,3,0,0,0,3,5,0,0,0,0,6,0,0,0,0,0,3,3,0,0,5,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,10,3,15,0,48,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,5
125011586,0,0,0,0,0,4,3,4,0,15,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,0,4,0,12,0,0,3,3,0,3,0,3,0,18,0,0,10,9,3,3,0,5,0,35,0,4,9,13,8,3,3,15,0,57,0,6,6,14,20,21,3,14,0,93,3,4,5,8,45,41,12,22,0,155,3,3,4,12,59,59,30,36,0,212,4,0,3,4,42,66,27,24,3,179,3,7,0,3,39,65,17,43,3,182,3,3,0,7,20,36,32,37,0,128,6,4,3,8,36,72,55,114,0,299,0,7,4,3,17,34,18,111,3,201,0,0,0,0,0,0,0,4,4,12,22,50,55,86,301,418,200,447,20,1592,0,3,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,22,0,39,4,0,0,0,0,0,0,50,0,31,6,0,0,0,0,3,3,50
125011587,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,0,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,3,3,4,0,3,0,0,0,13,0,3,0,0,3,5,3,6,0,26,0,0,0,0,8,10,0,6,0,32,3,0,0,0,10,19,7,7,0,43,4,0,0,0,8,9,8,8,0,35,5,0,0,0,8,22,6,19,0,58,0,3,0,0,7,6,6,10,0,34,3,0,3,0,5,18,17,34,0,90,3,0,3,4,3,11,11,42,0,74,0,0,0,0,0,0,0,7,0,10,14,12,10,15,59,110,65,149,5,430,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,15
125021476,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,7,4,3,0,0,0,4,0,13,3,12,9,3,3,3,0,0,0,29,0,3,5,0,4,0,0,0,0,12,0,5,4,13,3,0,0,0,0,32,0,0,6,5,13,6,0,4,0,40,0,0,6,5,10,18,4,18,0,61,0,0,10,8,16,24,9,21,0,81,0,0,0,3,11,13,3,9,0,44,3,0,0,3,3,9,3,15,0,44,0,0,0,3,0,11,12,14,0,42,0,0,3,0,10,10,13,29,0,64,6,0,0,0,0,7,4,15,3,41,0,0,0,0,0,0,0,0,3,8,12,35,41,46,81,110,58,138,10,522,0,8,0,0,0,3,0,0,0,15,0,33,0,3,0,3,0,0,0,36,3,43,4,7,3,0,0,0,0,55,0,28,8,4,0,0,0,3,0,44
125021477,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,10,0,0,8,0,0,0,0,3,0,15,0,8,3,4,3,0,0,0,0,23,3,3,5,4,3,6,4,4,0,46,0,3,7,12,13,14,5,10,0,68,0,3,5,6,36,29,16,18,0,109,4,4,3,11,49,60,28,41,4,198,3,6,4,3,47,58,28,37,3,191,7,3,6,8,56,71,39,67,3,247,6,0,3,5,30,57,46,68,0,212,11,3,5,15,65,133,91,183,3,507,10,3,3,5,37,105,83,241,4,484,0,0,0,0,0,4,0,5,0,12,45,40,62,74,341,533,335,679,15,2133,5,3,0,0,5,3,0,0,0,13,0,23,0,0,0,0,0,0,0,31,0,16,3,0,0,0,0,0,0,29,0,21,19,3,0,4,0,0,0,49
125021478,0,0,0,3,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,11,0,8,3,0,0,3,0,3,0,11,0,3,3,9,0,0,0,3,0,15,3,0,3,3,0,3,0,7,0,18,0,0,0,3,8,7,3,7,0,23,3,3,3,4,6,11,3,6,0,39,0,0,0,0,3,9,0,7,0,18,0,0,0,0,0,7,3,6,0,13,0,0,0,0,4,10,4,10,0,28,0,3,0,0,5,8,3,12,0,35,0,0,0,0,0,4,3,7,0,16,0,0,0,0,0,0,0,0,0,0,11,20,16,28,34,53,20,63,0,251,0,0,0,0,0,0,0,0,0,4,0,9,3,0,0,0,0,0,0,10,4,10,3,0,0,0,0,0,0,19,0,14,8,3,0,0,0,0,0,25
125031479,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,11,0,3,0,0,0,3,0,0,0,13,0,5,7,0,0,5,0,0,0,16,0,0,3,7,8,18,0,7,0,40,0,0,3,6,13,17,10,12,3,56,0,0,0,9,25,22,8,19,0,87,0,3,3,0,29,36,16,27,4,117,0,0,3,7,23,30,19,26,0,115,0,0,0,3,19,39,18,22,0,103,0,0,0,3,11,22,13,31,0,86,3,0,0,4,16,43,30,97,0,193,0,3,3,0,10,22,12,62,0,112,0,0,0,3,0,0,0,0,3,14,5,24,22,43,157,248,129,313,8,960,0,0,0,0,0,0,0,0,0,8,0,16,3,0,0,0,0,0,0,16,0,14,3,0,0,0,0,0,0,17,0,15,9,0,0,3,0,3,0,27
125031480,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,5,3,0,0,0,0,11,0,0,3,7,0,0,0,0,0,7,0,3,0,3,3,10,0,3,0,25,0,3,0,8,9,10,0,6,0,38,0,3,3,7,12,25,7,5,0,57,0,4,3,8,28,30,21,16,0,102,0,0,0,3,11,17,15,13,3,60,3,0,0,0,20,25,5,26,0,77,0,0,0,3,10,20,10,14,4,64,0,0,0,3,20,33,24,59,0,143,3,0,0,7,10,22,21,54,0,112,0,0,0,0,3,4,3,3,0,6,7,21,13,40,125,186,105,208,9,712,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,6,0,4,0,0,0,0,0,10,0,10,5,0,0,0,0,3,0,17
125031481,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,11,0,0,3,0,0,7,0,3,0,16,0,0,4,0,3,0,0,0,0,11,0,0,4,7,5,9,0,4,0,29,0,3,0,3,14,11,0,8,0,44,0,0,0,4,19,33,15,6,0,76,3,0,0,0,24,39,19,18,0,107,5,0,3,3,15,21,11,17,0,72,0,0,0,7,17,18,11,23,0,83,0,0,3,0,11,16,11,20,0,62,0,0,0,0,14,28,18,57,0,132,0,0,0,9,7,13,12,45,0,82,0,0,0,0,0,0,0,3,0,5,11,11,22,39,137,202,97,216,8,748,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,10,0,13,13,0,3,0,0,3,0,26
125031482,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,10,4,3,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,7,0,18,0,0,3,3,0,3,4,3,0,18,0,3,3,7,6,4,3,4,0,26,0,3,0,7,13,23,7,6,0,58,0,4,0,3,22,21,9,14,0,72,3,0,0,0,12,16,12,18,0,68,0,0,3,3,7,23,8,24,0,71,0,0,0,3,14,20,5,22,0,70,3,0,0,0,22,42,24,71,0,172,6,0,0,0,3,11,15,61,0,90,0,0,0,0,0,0,3,3,0,9,25,26,17,29,101,161,91,254,3,700,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,15,0,3,3,0,0,0,0,0,0,11,0,10,3,0,0,5,0,3,0,22
125031483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,9,0,0,5,3,0,4,0,3,0,14,0,0,0,0,0,8,0,3,0,20,0,0,0,6,9,11,0,9,0,34,0,0,0,0,11,12,5,10,0,49,0,0,7,4,20,29,10,4,0,74,0,3,0,3,11,21,8,16,0,56,0,0,0,0,7,16,7,10,0,48,0,0,0,0,6,9,6,12,0,32,0,0,0,0,4,17,10,22,0,60,0,0,0,0,3,7,10,16,0,42,0,0,0,0,0,0,0,0,0,0,7,15,21,22,69,142,57,124,4,456,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,12,0,8,5,0,0,3,0,0,0,19
125031484,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,3,0,20,0,4,0,0,8,3,0,0,0,13,0,0,0,0,7,12,3,8,0,25,3,0,0,0,7,5,3,11,0,35,0,0,0,3,12,3,3,8,0,26,0,0,0,3,5,3,3,10,0,24,0,0,0,0,0,3,3,9,0,19,0,0,0,0,6,11,6,19,0,44,0,0,0,0,0,0,3,16,0,23,0,0,0,0,0,0,0,0,0,3,5,13,3,16,52,53,30,87,3,254,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,11
125031485,0,0,0,0,0,0,3,3,0,8,0,4,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,3,0,12,0,3,8,4,0,4,0,7,0,18,0,3,3,5,0,7,0,7,0,21,0,3,6,16,4,3,0,3,0,36,0,0,5,17,14,7,4,7,0,64,3,4,0,8,27,26,10,4,0,77,0,3,8,3,24,26,13,14,0,95,0,0,3,4,16,15,5,13,3,59,0,0,0,3,3,18,12,21,0,54,0,0,0,0,6,4,3,13,0,33,0,0,0,0,11,14,6,28,0,72,0,0,0,0,0,10,0,21,0,37,0,0,0,0,4,3,0,3,3,7,12,23,35,59,115,140,62,147,8,598,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,3,0,0,0,11,0,15,3,0,0,0,0,4,0,27,3,11,6,0,0,0,0,3,0,23
125031486,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,6,3,0,3,0,0,0,11,0,0,3,0,4,0,0,3,0,11,0,0,3,3,3,6,0,7,0,17,3,0,4,3,16,10,3,9,0,49,0,0,10,6,26,28,4,17,0,94,0,0,4,3,26,50,22,30,0,129,0,0,0,5,33,25,19,43,0,139,0,3,3,3,35,41,23,53,3,170,0,3,0,3,21,42,23,51,0,143,4,0,0,3,22,70,54,152,3,314,3,3,3,9,6,38,27,123,0,216,0,0,0,0,0,7,3,8,5,21,14,17,37,41,204,319,182,499,13,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,4,0,4,0,23,0,3,5,4,10,18,8,13,0,52,0,0,0,0,6,13,9,12,0,41,0,0,0,0,13,10,5,13,0,41,0,0,0,0,3,15,3,11,0,37,5,0,0,0,4,23,4,41,0,78,0,0,0,0,3,10,9,29,0,51,0,0,0,0,0,3,0,0,0,6,11,4,8,8,61,100,40,128,3,351,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,3,7,0,3,0,3,0,19,0,3,3,3,0,3,0,0,0,16,0,3,6,0,0,3,0,3,0,17,0,4,8,5,0,6,3,9,0,34,0,3,4,8,10,12,3,7,0,46,0,0,9,4,22,26,3,17,0,86,0,0,3,4,33,43,19,28,0,133,5,0,3,3,30,37,15,34,0,127,3,4,4,8,19,31,18,34,0,114,0,3,3,3,24,31,6,19,0,85,7,0,3,3,33,59,30,80,0,212,3,0,0,6,3,24,12,80,0,132,0,0,0,0,0,0,0,3,0,8,26,30,53,54,180,264,113,314,8,1045,0,3,0,0,0,0,0,3,0,6,0,43,3,0,0,0,0,0,0,46,0,38,0,5,0,0,0,3,0,50,3,15,12,6,3,4,0,7,0,61
125041490,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,3,0,12,0,7,3,0,0,0,0,7,0,18,0,0,3,3,3,0,0,0,0,13,0,0,4,7,3,3,0,10,0,28,0,0,3,11,7,8,0,3,0,29,0,0,0,6,12,16,0,4,0,39,0,0,3,7,11,23,5,12,0,63,0,0,3,3,6,13,6,16,0,47,0,4,3,6,11,16,11,16,0,64,0,0,0,3,9,15,3,20,0,49,3,0,0,0,16,17,10,40,0,93,3,0,0,0,3,7,9,39,0,65,0,0,0,0,0,0,0,0,0,0,15,20,25,48,75,107,53,165,7,523,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,13,0,22,3,0,0,0,0,0,0,31,0,15,3,0,0,0,0,0,0,23
125041491,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,4,3,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,3,4,5,4,4,0,6,0,26,3,0,4,4,12,7,0,5,0,42,3,0,3,0,23,23,11,12,0,71,0,0,0,7,35,48,16,11,4,128,4,0,6,10,26,36,12,27,5,111,5,0,3,11,26,43,18,26,0,131,6,0,6,4,22,42,23,21,0,121,8,0,3,3,37,85,56,109,0,303,3,0,3,4,3,30,27,65,0,137,0,0,0,0,0,5,0,0,6,15,34,15,35,50,190,332,153,299,16,1109,7,3,0,0,0,3,0,3,3,18,4,15,0,0,0,0,3,0,0,27,4,36,9,3,0,5,0,0,0,55,3,36,14,0,0,3,0,0,0,65
125041492,0,0,0,0,3,3,3,7,0,15,3,8,8,0,0,0,0,3,0,19,0,3,3,4,4,3,0,3,0,19,0,8,24,4,4,3,0,3,3,50,3,0,13,12,12,13,4,13,3,66,4,8,14,19,19,24,10,22,0,120,6,11,17,36,47,41,14,27,3,206,9,6,23,40,156,122,37,46,5,442,10,7,15,34,171,137,52,89,5,517,16,4,17,22,146,141,69,86,4,514,17,6,11,20,155,185,71,120,8,588,13,5,3,22,150,178,80,113,0,583,38,12,8,33,303,467,259,410,7,1536,26,3,10,16,95,276,178,511,3,1115,0,3,4,0,8,11,6,8,12,51,151,89,175,263,1274,1598,787,1450,49,5844,6,4,3,0,3,0,0,6,0,27,0,44,5,3,5,0,0,0,3,69,0,71,15,3,6,10,0,3,4,121,10,60,39,14,16,11,3,3,7,155
125041493,0,0,0,0,0,3,0,3,0,7,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,3,0,0,0,0,0,3,0,10,0,0,0,0,3,3,0,0,0,18,0,0,3,9,6,6,3,4,0,27,0,0,4,4,10,9,3,10,0,39,0,0,3,3,12,13,3,7,0,43,3,0,0,3,11,20,3,11,0,48,4,0,0,0,4,13,13,12,0,42,0,0,0,0,6,17,9,13,0,53,3,0,0,3,9,28,3,25,0,71,0,0,0,0,4,18,9,31,0,72,0,0,0,0,0,0,0,0,0,7,16,10,13,24,73,122,47,124,9,439,0,0,0,0,0,0,0,0,0,3,0,13,0,3,0,0,0,0,0,20,3,15,5,0,4,0,0,0,0,23,0,3,0,0,5,0,0,0,0,13
125041494,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,7,3,3,5,0,0,3,0,21,0,3,0,0,3,5,0,3,0,24,0,0,0,3,4,9,8,10,0,34,0,0,0,0,4,10,5,6,0,30,0,0,0,0,0,8,3,4,0,22,0,0,0,0,3,6,8,8,0,26,0,0,0,0,3,11,3,11,0,24,3,0,0,0,6,15,8,15,0,48,0,0,0,7,3,6,10,19,0,39,0,0,0,0,0,0,0,0,0,4,5,10,14,19,32,70,38,77,4,274,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,7,3,0,0,0,0,0,0,14,0,10,0,0,4,0,0,0,0,11
125041588,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,4,0,3,0,12,0,0,5,7,0,4,0,4,0,22,0,4,3,3,5,6,3,10,0,41,0,0,3,5,16,15,13,11,0,59,0,3,0,4,23,20,8,12,3,76,0,0,0,0,14,21,15,29,3,85,3,0,0,3,6,26,9,22,0,75,0,0,0,0,11,15,16,24,0,67,3,3,0,0,11,17,25,65,0,129,0,4,0,6,6,18,17,63,0,110,0,0,0,0,0,3,0,0,3,7,16,16,20,30,108,155,104,252,8,706,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0,0,0,17,0,4,3,0,0,0,0,0,0,15
125041589,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,13,0,3,3,3,0,3,7,3,0,16,0,0,3,4,0,8,3,4,0,24,0,0,3,3,11,4,3,3,0,31,0,7,0,8,7,0,3,5,0,34,0,3,0,3,14,19,3,15,0,56,0,0,0,0,6,11,10,8,0,40,0,0,0,0,0,8,8,10,0,24,0,0,0,0,7,3,3,9,0,29,0,0,0,0,4,8,4,14,0,34,0,0,0,0,3,7,0,5,0,20,0,0,0,0,4,0,0,3,0,6,4,16,26,22,64,72,41,84,6,332,0,4,0,0,0,3,0,0,0,7,0,15,0,3,0,0,0,0,0,19,0,12,0,3,0,0,0,0,0,19,0,10,6,3,3,3,0,0,0,30
126011495,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,3,0,7,0,0,3,4,0,3,0,0,0,13,0,7,4,0,0,4,0,0,0,14,0,3,4,3,5,0,0,0,0,18,0,0,5,0,3,3,0,3,0,26,0,0,18,6,3,14,0,5,0,46,0,0,3,4,12,14,3,8,0,44,0,3,0,3,9,17,8,8,0,63,3,0,0,4,16,23,6,15,0,67,0,0,3,3,15,19,11,14,0,71,0,0,0,0,5,15,7,9,0,38,4,0,0,4,11,22,22,38,0,102,0,0,0,7,8,10,7,24,0,59,0,0,0,0,4,0,0,0,3,6,17,26,52,45,91,139,68,135,7,583,3,0,3,0,0,3,0,0,0,7,3,71,5,0,0,0,0,0,0,78,3,77,3,0,0,0,0,0,0,89,0,31,11,9,0,0,0,0,0,63
126011496,0,3,0,0,0,0,0,3,3,14,0,4,0,0,0,0,0,0,0,6,0,3,3,3,0,4,0,0,0,18,0,3,6,0,0,0,0,3,4,19,0,0,5,4,0,3,0,3,0,19,0,0,4,3,0,7,3,5,0,26,0,0,4,3,3,5,6,6,0,35,0,0,3,12,8,8,4,15,3,50,0,5,3,3,16,20,12,6,0,62,0,0,3,4,15,15,5,19,0,67,0,0,4,4,16,27,9,13,0,78,0,0,3,3,12,19,14,21,0,67,3,4,3,6,21,29,29,60,0,152,0,5,0,5,3,26,17,60,0,123,3,0,0,0,0,5,0,4,0,8,8,32,46,50,96,166,97,217,8,723,0,0,6,0,0,0,0,0,0,7,0,34,3,3,0,0,0,0,3,51,4,36,8,0,0,6,0,0,0,55,0,17,6,5,3,3,0,0,0,34
