SA2_MAINCODE_2016,P_M3_Trn_and_2_oth_Ms_15_24,P_M3_Trn_and_2_oth_Ms_25_34,P_M3_Trn_and_2_oth_Ms_35_44,P_M3_Trn_and_2_oth_Ms_45_54,P_M3_Trn_and_2_oth_Ms_55_64,P_M3_Trn_and_2_oth_Ms_65_74,P_M3_Trn_and_2_oth_Ms_75ov,P_M3_Trn_and_2_oth_Ms_Tot,P_M3_Bus2othMs_ex_tn_15_24,P_M3_Bus2othMs_ex_tn_25_34,P_M3_Bus2othMs_ex_tn_35_44,P_M3_Bus2othMs_ex_tn_45_54,P_M3_Bus2othMs_ex_tn_55_64,P_M3_Bus2othMs_ex_tn_65_74,P_M3_Bus2othMs_ex_tn_75ov,P_M3_Bus2othMs_ex_tn_Tot,P_M3_Other_M3_15_24,P_M3_Other_M3_25_34,P_M3_Other_M3_35_44,P_M3_Other_M3_45_54,P_M3_Other_M3_55_64,P_M3_Other_M3_65_74,P_M3_Other_M3_75ov,P_M3_Other_M3_Tot,P_M3_Tot_M3_15_24,P_M3_Tot_M3_25_34,P_M3_Tot_M3_35_44,P_M3_Tot_M3_45_54,P_M3_Tot_M3_55_64,P_M3_Tot_M3_65_74,P_M3_Tot_M3_75ov,P_M3_Tot_M3_Tot,P_Wkd_at_home_15_24,P_Wkd_at_home_25_34,P_Wkd_at_home_35_44,P_Wkd_at_home_45_54,P_Wkd_at_home_55_64,P_Wkd_at_home_65_74,P_Wkd_at_home_75ov,P_Wkd_at_home_Tot,P_Did_not_go_to_work_15_24,P_Did_not_go_to_work_25_34,P_Did_not_go_to_work_35_44,P_Did_not_go_to_work_45_54,P_Did_not_go_to_work_55_64,P_Did_not_go_to_work_65_74,P_Did_not_go_to_work_75ov,P_Did_not_go_to_work_Tot,P_MT_NS_15_24,P_MT_NS_25_34,P_MT_NS_35_44,P_MT_NS_45_54,P_MT_NS_55_64,P_MT_NS_65_74,P_MT_NS_75ov,P_MT_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75ov,P_Tot_Tot
303021054,0,4,3,0,0,0,0,8,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,3,17,32,36,17,3,0,108,52,40,58,38,27,6,0,225,0,0,4,4,0,0,0,11,306,453,586,595,358,61,6,2369
303021055,6,0,0,3,5,0,0,15,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,6,12,4,0,3,3,0,0,24,6,38,66,47,31,15,3,197,141,228,164,112,93,29,0,755,5,11,8,16,7,3,0,51,987,1703,1435,1297,843,197,12,6475
303021056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,11,35,51,46,27,14,0,177,35,40,45,32,34,11,3,192,3,0,7,0,0,0,0,7,256,378,424,420,293,71,11,1856
303021057,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,30,39,37,23,9,0,141,15,10,17,20,8,6,0,77,0,0,0,0,3,0,0,3,118,216,201,228,134,37,3,932
303021058,17,36,22,31,24,3,0,129,6,4,8,0,0,0,0,16,0,0,3,0,0,0,0,3,24,41,30,32,24,3,0,151,8,35,34,41,28,6,0,164,260,579,430,313,255,74,9,1925,14,20,25,14,9,3,8,92,1874,4476,3709,3134,1980,407,27,15606
303021059,4,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,13,4,26,56,61,54,26,9,236,90,87,55,60,70,19,4,379,0,3,5,3,7,0,0,17,573,897,915,890,588,151,28,4045
303031060,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,9,3,3,4,4,0,0,0,20,9,59,98,98,64,27,8,365,112,187,154,118,90,20,3,685,9,22,8,14,10,0,0,70,939,2509,2416,2030,1121,180,15,9211
303031061,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,25,21,24,15,3,98,60,41,28,24,27,10,0,187,4,5,0,0,4,0,3,14,407,427,362,331,256,68,10,1853
303031062,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,11,20,51,52,25,17,5,172,40,46,53,44,52,19,0,253,5,12,8,0,4,0,3,31,485,816,894,938,620,157,13,3929
303031063,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,12,7,50,64,71,44,17,5,262,125,87,60,54,64,26,7,429,8,4,5,10,3,3,0,33,867,1025,925,918,676,171,18,4606
303031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,46,67,39,27,8,217,26,35,22,39,24,8,0,151,0,0,3,0,0,0,0,15,212,343,398,463,305,93,11,1822
303031065,4,3,3,4,0,0,0,15,6,4,0,0,0,0,0,13,0,0,3,0,0,0,0,3,14,7,9,4,5,0,0,33,4,44,41,27,25,10,3,163,536,314,171,149,132,45,3,1352,23,14,11,9,5,3,3,74,2734,2585,1959,1789,1224,253,28,10574
303031066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,64,50,36,19,3,202,42,21,24,31,30,7,0,165,0,0,0,3,0,0,5,9,265,250,320,364,257,70,18,1540
303041067,3,4,0,9,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,18,0,26,17,15,11,5,0,80,61,124,122,101,80,18,3,513,3,16,7,11,6,0,0,47,710,1734,1623,1539,1038,205,20,6855
303041068,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,13,43,48,49,29,19,3,197,37,53,33,35,30,8,0,195,8,0,0,6,0,4,0,13,444,661,648,584,401,107,14,2863
303041069,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,3,15,22,26,26,11,0,100,116,43,25,20,14,9,0,225,3,0,3,4,0,0,0,14,521,555,366,351,196,46,3,2037
303041070,4,6,0,6,3,0,0,28,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,6,3,6,4,0,0,30,8,33,37,53,28,7,0,169,93,118,125,86,91,25,0,540,12,17,21,14,3,3,5,75,931,1873,1983,1792,1208,250,24,8051
303041071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,5,35,71,74,48,22,4,254,19,26,21,18,3,10,0,104,0,0,3,0,0,0,0,5,159,224,277,284,165,61,15,1176
303051072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,34,27,11,0,122,26,22,15,12,13,8,0,94,0,0,3,0,0,0,0,5,163,250,230,204,135,37,3,1013
303051073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,16,67,88,88,79,35,6,377,89,96,79,48,39,7,3,355,4,6,7,4,8,4,0,33,646,955,965,846,531,115,24,4075
303051074,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,14,0,5,3,0,0,0,0,6,4,8,8,0,3,0,0,23,7,28,45,48,29,14,10,180,112,206,208,187,125,23,3,868,12,22,14,13,13,3,3,88,1005,2055,2158,2083,1280,228,23,8843
303051075,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,3,43,69,74,38,16,0,252,52,63,45,45,33,5,0,237,3,0,5,0,0,0,0,13,392,645,545,506,321,63,4,2479
303051076,3,3,0,3,0,0,0,18,0,6,0,0,0,0,0,9,0,0,3,3,0,0,0,3,11,12,4,8,0,0,0,29,5,33,53,49,32,10,0,186,217,260,257,265,257,73,9,1326,48,36,30,42,24,8,4,195,2743,5139,5474,5630,3548,689,63,23288
303061077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,26,40,49,31,13,0,157,6,16,11,8,9,5,0,61,0,3,0,0,0,0,0,8,65,157,171,165,116,41,0,720
303061078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,56,40,35,17,3,208,35,24,31,17,23,9,3,148,0,3,0,3,0,0,0,13,240,457,399,399,293,77,9,1870
303061079,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,31,25,28,17,8,137,35,60,46,38,41,20,0,233,8,10,0,8,0,0,0,23,274,534,513,499,391,93,10,2313
303061080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,7,14,47,77,69,70,44,11,328,69,61,34,42,50,25,5,280,6,3,3,4,3,3,0,26,448,670,571,553,434,150,16,2842
304011081,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,3,16,45,50,51,37,7,209,204,87,54,38,48,16,0,448,12,3,4,3,0,0,0,22,957,615,553,604,406,150,8,3288
304011082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,53,34,23,23,0,153,22,17,18,17,19,3,0,96,0,0,0,0,0,0,0,0,154,166,247,240,147,49,3,1007
304011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,11,21,13,6,0,72,4,9,7,0,0,0,0,20,0,0,0,0,0,0,0,0,31,58,50,45,40,14,0,236
304011084,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,8,19,66,66,57,25,4,241,162,118,97,79,77,26,0,559,8,4,7,10,9,3,0,51,932,1043,1052,1025,672,169,8,4906
304011085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,30,29,41,19,0,125,0,3,3,4,3,6,0,18,0,0,0,0,0,0,0,0,18,20,59,61,69,40,3,264
304021086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,38,76,74,44,27,6,272,46,12,20,17,15,9,0,122,4,0,0,6,0,0,0,8,251,154,238,265,155,62,15,1136
304021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,11,11,56,99,76,38,9,301,64,51,29,34,32,17,5,220,0,0,4,3,0,0,0,13,322,315,374,476,317,125,22,1943
304021088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,30,74,106,86,61,3,358,58,21,18,24,9,12,0,153,0,0,3,0,0,0,0,5,320,208,231,257,215,100,6,1348
304021089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,11,26,49,37,21,3,155,19,16,7,11,7,5,0,64,0,0,0,0,0,0,0,0,103,122,133,186,113,42,8,700
304021090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,52,67,65,50,17,283,62,24,29,23,22,11,0,171,3,0,0,3,3,3,3,14,314,318,349,453,297,134,26,1891
304021091,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,13,10,55,72,71,40,6,266,19,21,32,31,16,12,0,123,0,0,0,3,3,0,0,6,158,210,305,364,243,83,11,1380
304031092,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,8,25,53,68,49,27,8,238,61,34,14,23,21,3,0,159,0,0,3,3,5,0,0,11,268,284,259,338,192,66,15,1425
304031093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,15,19,34,25,7,3,108,31,42,32,31,35,21,0,197,5,0,4,0,0,0,0,11,214,310,363,391,326,94,14,1706
304031094,9,8,6,3,3,0,0,31,9,3,0,0,0,0,0,12,0,0,0,0,0,0,0,3,22,17,3,3,4,0,0,47,13,43,61,76,80,48,8,331,580,198,151,104,83,41,3,1159,13,6,4,10,8,3,0,48,2783,1871,1307,1239,854,273,27,8350
304031095,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,14,27,32,33,15,3,133,28,16,23,8,21,6,3,106,3,3,0,0,0,0,0,3,218,244,256,244,178,48,9,1204
304031096,43,40,43,49,20,0,0,198,5,7,0,0,3,0,0,17,0,0,0,0,0,0,0,3,45,48,47,49,27,0,0,217,54,49,83,75,74,37,9,376,281,218,180,120,111,45,8,975,4,14,13,14,8,5,0,61,1756,2584,2233,1897,1261,312,36,10080
304031097,4,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,4,5,23,43,31,37,27,6,172,74,70,35,34,20,17,3,257,5,4,4,0,0,0,0,18,420,609,494,377,307,110,18,2331
304041098,3,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,5,3,7,0,0,0,0,16,9,23,42,30,18,15,7,148,111,183,104,85,65,21,3,565,14,10,8,9,6,0,0,56,1848,2642,1481,1265,719,134,9,8103
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
304041100,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,8,26,22,12,3,0,80,102,46,28,26,16,9,0,226,3,0,0,0,3,0,0,13,493,273,294,321,188,60,3,1628
304041101,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,10,3,24,61,42,20,12,0,169,202,71,47,44,48,18,0,430,3,0,4,3,5,0,0,16,913,596,577,551,422,101,7,3167
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,16,7,3,3,0,47,0,0,0,0,0,0,0,0,96,170,111,127,69,22,3,607
304041103,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,10,20,135,142,116,54,13,502,96,53,30,42,34,16,0,274,0,0,3,3,3,0,0,10,490,373,518,583,435,144,23,2571
304041104,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,24,61,46,29,8,0,168,21,40,34,23,22,11,0,162,0,3,0,0,0,0,0,8,154,264,360,343,223,51,6,1397
305011105,147,247,250,173,99,13,0,927,40,67,53,36,12,4,0,214,0,11,8,11,6,0,0,39,183,328,316,217,118,15,0,1175,49,429,788,567,283,63,14,2197,1764,3333,2859,1698,1233,284,27,11196,131,202,126,129,79,44,24,730,14700,35076,32767,24859,12806,2047,186,122442
305011106,28,49,36,22,8,4,0,150,4,12,7,3,3,0,0,29,3,8,0,4,0,0,0,15,36,62,53,33,17,4,0,197,16,86,113,78,39,12,0,347,384,555,446,255,208,47,5,1897,31,34,17,20,12,3,5,126,3163,6632,5489,4098,2186,392,31,21994
305011107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,21,29,50,20,17,0,148,12,15,7,7,8,0,0,57,0,0,0,0,0,0,0,0,65,115,120,139,98,34,7,581
305011108,4,3,3,4,3,0,0,14,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,8,4,3,3,0,0,20,4,29,32,32,49,49,6,202,98,65,33,43,28,17,0,287,4,6,0,3,0,0,0,21,534,646,479,467,367,134,26,2650
305011109,4,7,3,4,7,0,0,19,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,5,7,7,7,8,4,0,0,29,12,50,91,88,66,38,9,353,114,99,65,53,40,30,4,401,6,4,8,3,3,0,0,35,718,1125,769,677,472,156,21,3938
305011110,43,43,39,33,29,0,0,183,3,12,10,7,7,0,0,38,0,4,0,3,3,0,0,18,43,61,48,44,34,5,0,235,15,64,85,72,59,15,4,317,529,1020,713,557,421,103,12,3355,33,46,33,30,30,6,0,174,3575,7483,6589,5769,3495,605,45,27550
305011111,15,19,15,11,8,3,0,74,3,3,0,0,0,0,0,8,0,6,3,0,0,0,0,9,16,25,18,17,8,3,0,93,10,56,57,54,55,18,4,246,154,288,282,217,177,45,5,1177,15,16,11,8,3,4,0,64,1436,3186,3042,2705,1672,457,52,12551
305011112,16,15,16,6,4,6,0,61,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,17,17,14,6,5,6,0,63,15,58,82,67,33,19,4,272,131,159,110,96,73,15,0,582,11,15,10,5,8,0,9,52,1158,2112,1674,1379,750,176,28,7270
305021113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,16,42,43,18,4,0,135,25,19,9,15,13,4,3,80,0,0,0,0,0,0,0,0,124,180,182,197,114,30,4,840
305021114,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12,6,34,68,71,38,16,8,242,94,59,30,11,16,9,0,215,6,3,0,3,0,0,0,17,512,546,452,380,200,74,15,2176
305021115,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,9,8,25,47,36,19,5,6,151,66,54,48,33,24,8,3,236,11,5,0,4,0,0,0,21,554,816,724,636,355,91,22,3197
305021116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,6,22,60,46,32,11,7,187,25,21,19,10,9,7,0,94,0,0,8,0,0,0,0,7,165,210,230,226,141,42,5,1021
305021117,7,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,3,0,0,0,14,6,56,103,83,37,14,3,301,91,120,83,61,45,16,0,414,6,12,7,3,9,0,0,33,905,1530,1536,1316,752,159,13,6207
305021118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,46,57,32,17,3,184,23,20,8,6,8,3,0,75,0,3,0,0,0,0,0,8,139,172,203,184,111,39,3,852
305031119,3,6,4,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,4,0,0,0,17,5,13,24,30,28,5,3,107,118,96,84,58,65,27,0,452,4,4,7,3,0,0,3,26,910,1307,1195,1027,645,184,18,5299
305031120,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,32,58,19,7,0,142,17,11,13,11,13,3,0,76,3,0,0,3,0,0,0,9,144,236,226,217,154,50,9,1034
305031121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,45,46,47,29,4,180,54,34,26,13,18,24,0,173,0,3,0,8,0,3,0,10,340,343,299,301,238,114,10,1646
305031122,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,11,23,67,70,44,28,11,254,71,46,30,36,28,12,3,223,3,5,5,5,0,0,0,21,431,465,435,506,351,106,24,2313
305031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,40,34,15,5,4,110,23,19,25,14,13,3,0,96,0,0,0,0,0,0,0,3,144,172,223,209,123,29,4,910
305031124,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,3,0,0,0,20,11,25,51,58,38,25,10,222,75,59,28,20,32,17,0,225,6,0,3,0,3,0,0,14,454,631,455,464,278,104,22,2405
305031125,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,12,3,15,23,59,47,20,3,161,30,45,27,27,28,9,0,176,0,5,3,6,3,0,0,21,309,613,596,548,322,101,8,2491
305031126,26,50,44,53,30,3,0,211,4,4,3,3,0,0,0,18,0,0,0,0,0,0,0,5,34,55,47,57,30,3,0,234,6,57,69,60,35,26,3,257,232,626,526,378,301,67,3,2132,17,29,18,16,15,3,4,104,1773,4447,4114,3704,2274,393,36,16745
305031127,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,10,5,10,32,26,24,7,0,109,102,41,20,21,4,13,0,205,0,3,3,3,3,0,0,14,509,361,281,261,148,53,4,1616
305031128,36,53,35,30,26,5,0,184,3,3,19,8,7,0,0,38,3,0,3,3,3,0,0,15,41,61,60,40,33,5,0,243,19,106,127,93,85,18,3,456,215,545,460,296,222,52,5,1798,26,25,32,24,9,4,0,127,2306,5895,5386,3981,2248,380,39,20237
305031129,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,17,29,43,24,7,0,119,46,14,19,10,9,4,3,105,0,0,0,0,0,0,0,6,237,241,213,209,122,34,8,1058
305031130,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,10,9,31,49,50,16,16,0,166,102,63,53,42,31,15,3,318,10,5,4,3,5,0,5,30,613,821,745,653,388,114,18,3348
305031131,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,41,63,61,33,16,5,213,53,101,68,69,50,18,0,357,3,8,3,0,4,0,3,25,420,864,827,812,461,91,8,3497
305041132,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,3,0,0,8,10,26,93,117,84,35,4,371,115,61,52,50,45,21,0,341,3,3,3,0,0,0,3,18,697,648,687,798,530,154,16,3537
305041133,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,16,12,12,34,36,44,18,0,159,73,145,125,88,86,25,3,536,3,3,0,9,3,4,0,24,426,882,830,880,640,158,16,3834
305041134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,100,102,75,31,10,357,49,27,21,19,15,5,0,142,0,3,0,0,3,0,0,8,227,277,336,393,251,76,18,1581
305041135,18,32,27,9,5,3,0,90,0,4,4,8,0,0,0,16,0,3,3,0,0,0,0,6,20,38,33,19,5,3,0,118,15,71,159,130,88,39,4,505,414,391,257,190,123,62,14,1462,19,26,14,12,15,4,5,96,2560,4432,4138,3125,1699,386,40,16388
305041136,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,6,20,43,42,29,12,0,161,55,34,17,20,19,6,0,155,0,3,0,0,3,0,0,8,348,449,344,348,216,57,3,1767
305041137,12,10,8,6,3,0,0,46,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,21,14,9,6,5,0,0,59,14,61,78,86,64,36,5,349,235,196,127,99,83,51,4,789,11,15,9,5,3,3,6,57,1726,2262,1828,1606,1075,310,33,8843
306011138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,25,23,6,3,86,8,3,9,11,8,3,0,41,0,3,0,3,0,0,0,8,65,79,142,127,91,29,6,547
306011139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,69,85,60,35,4,283,31,37,49,32,25,10,0,180,4,4,5,5,3,4,0,22,261,386,462,461,320,93,6,1985
306011140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,25,34,22,18,3,114,42,83,107,88,58,22,0,403,8,3,5,7,6,0,0,25,396,738,867,914,533,136,6,3595
306011141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,32,50,66,53,19,0,228,76,29,39,40,41,11,4,238,7,0,6,6,5,3,0,26,449,439,586,646,434,93,10,2657
306011142,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,39,80,75,66,32,3,312,151,65,61,74,59,14,4,432,14,8,5,8,11,5,0,50,865,756,955,952,649,191,13,4383
306011143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,16,27,27,20,3,103,17,3,13,15,12,8,0,65,0,0,0,0,0,0,0,0,92,77,142,148,133,54,5,660
306021144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,19,10,12,11,0,65,24,22,25,23,22,6,0,116,3,5,0,0,0,0,3,9,190,283,328,288,183,44,3,1324
306021145,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,13,0,5,4,7,3,0,0,18,3,7,9,10,3,0,0,28,8,30,50,63,51,40,6,258,373,551,469,390,334,79,4,2208,34,49,58,38,16,13,9,215,2861,4997,5193,4928,3243,696,63,21976
306021146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,38,25,26,14,4,125,90,37,29,30,34,13,0,235,0,0,3,0,4,0,3,14,541,402,410,363,299,91,16,2124
306021147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,35,23,23,10,0,113,44,28,25,18,25,6,0,154,4,3,6,6,3,0,0,21,271,319,403,367,225,60,5,1647
306021148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,23,43,38,40,31,17,194,54,28,36,41,27,13,3,197,9,0,5,3,10,0,3,29,322,376,472,518,417,124,41,2271
306021149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,39,34,35,15,7,150,9,12,18,12,12,9,0,65,0,0,3,4,0,0,0,5,80,154,187,188,122,58,12,798
