SA2_MAINCODE_2016,Tot_1750_1999_A_55_64,Tot_1750_1999_A_65_74,Tot_1750_1999_A_75ov,Tot_1750_1999_Tot,Tot_2000_2999_A_15_19,Tot_2000_2999_A_20_24,Tot_2000_2999_A_25_34,Tot_2000_2999_A_35_44,Tot_2000_2999_A_45_54,Tot_2000_2999_A_55_64,Tot_2000_2999_A_65_74,Tot_2000_2999_A_75ov,Tot_2000_2999_Tot,Tot_3000mo_A_15_19,Tot_3000mo_A_20_24,Tot_3000mo_A_25_34,Tot_3000mo_A_35_44,Tot_3000mo_A_45_54,Tot_3000mo_A_55_64,Tot_3000mo_A_65_74,Tot_3000mo_A_75ov,Tot_3000mo_Tot,Tot_PINS_A_15_19,Tot_PINS_A_20_24,Tot_PINS_A_25_34,Tot_PINS_A_35_44,Tot_PINS_A_45_54,Tot_PINS_A_55_64,Tot_PINS_A_65_74,Tot_PINS_A_75ov,Tot_PINS_Tot,Tot_Tot_A_15_19,Tot_Tot_A_20_24,Tot_Tot_A_25_34,Tot_Tot_A_35_44,Tot_Tot_A_45_54,Tot_Tot_A_55_64,Tot_Tot_A_65_74,Tot_Tot_A_75ov,Tot_Tot_Tot
504031061,98,5,0,590,0,17,230,284,249,133,15,0,935,0,3,61,109,136,62,12,3,388,0,6,24,23,19,15,8,0,103,148,522,1636,1530,1493,886,147,15,6380
504031062,15,5,0,78,0,0,13,26,35,24,5,0,104,0,0,0,5,8,4,0,0,21,0,8,9,7,4,0,0,0,20,64,120,334,265,264,215,72,3,1344
504031063,147,17,3,952,0,10,250,393,412,182,24,3,1283,0,3,66,158,216,119,31,3,595,16,23,42,44,58,26,7,0,207,626,1524,3827,3530,3677,2282,459,41,15965
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,54,7,0,206,0,4,28,46,73,29,9,0,191,0,0,0,13,16,17,3,3,47,3,0,4,6,5,10,0,3,28,103,138,424,423,531,457,117,24,2210
504031066,157,24,0,936,0,10,172,328,408,237,36,0,1202,0,0,49,133,147,85,21,3,431,24,22,27,35,51,36,15,0,208,1134,1646,3047,2854,3175,2218,495,58,14622
504031067,3,0,0,20,0,0,3,10,9,6,0,0,34,0,0,3,7,0,0,0,0,12,3,0,3,3,3,0,0,0,14,48,52,106,100,95,85,16,0,505
504031068,15,4,0,60,0,0,12,19,36,13,0,0,86,0,0,0,9,15,4,4,0,33,0,0,0,9,3,4,0,0,13,71,121,255,284,338,214,79,16,1376
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011070,17,0,0,61,0,0,18,23,27,24,0,0,89,0,0,6,3,10,9,5,0,33,7,3,7,5,3,4,0,0,33,279,214,331,355,365,277,51,3,1879
505011071,18,4,0,108,0,0,22,40,47,24,0,0,126,0,3,9,11,13,11,0,0,45,4,3,5,5,10,0,0,0,25,409,309,433,463,508,298,52,10,2486
505011072,47,6,0,182,0,0,25,55,79,70,11,0,250,0,0,13,22,51,37,11,0,134,4,3,6,7,9,7,3,0,46,233,285,524,643,759,676,212,15,3353
505011073,42,8,0,206,0,3,22,54,50,53,4,0,186,0,0,7,13,17,17,3,0,51,7,9,6,8,10,8,3,0,51,503,457,730,692,709,545,161,19,3821
505011074,12,0,0,70,0,0,10,9,19,15,3,0,60,0,0,3,8,5,9,0,0,26,0,0,3,4,3,6,0,0,18,83,98,206,210,247,213,53,3,1112
505011075,27,0,3,170,0,0,27,83,78,53,10,0,250,0,0,6,39,61,25,14,0,137,13,19,16,7,12,3,3,0,71,736,792,848,710,789,587,149,13,4622
505011076,7,0,0,23,0,0,3,19,40,14,0,0,71,0,0,3,12,16,13,0,0,45,0,0,0,0,3,0,0,0,12,23,46,76,129,192,118,20,0,614
505011077,197,18,0,1049,0,8,214,362,403,263,20,0,1268,0,6,78,170,210,97,25,0,583,22,35,61,46,57,35,5,0,260,1626,2325,3988,3632,4020,2476,466,34,18562
505011078,31,5,0,88,0,0,9,28,20,34,3,0,94,0,0,4,9,3,9,0,0,29,3,3,6,6,4,6,0,0,29,142,176,392,386,419,429,105,13,2056
505011079,14,4,0,69,0,0,14,25,40,20,4,0,108,0,0,3,16,15,10,13,0,58,3,0,6,5,6,3,3,0,25,93,116,204,289,332,216,99,11,1364
505011080,32,6,0,108,0,0,9,34,38,35,3,3,124,0,0,6,11,29,15,0,0,67,0,5,0,6,5,3,0,0,27,113,137,235,284,394,287,56,12,1515
505011081,24,0,0,114,0,0,7,46,49,45,6,3,155,0,0,3,10,11,10,3,0,43,3,0,7,3,3,0,3,0,24,92,137,283,314,357,279,70,10,1546
505011082,16,14,0,100,0,0,10,34,59,41,8,0,150,0,0,3,25,34,30,8,0,106,0,0,0,9,0,4,4,0,26,73,136,211,296,376,303,122,13,1526
505011083,22,6,0,95,0,0,10,27,35,34,3,0,103,0,0,9,12,12,11,0,0,40,4,0,0,3,7,3,0,0,19,192,149,248,253,372,321,69,8,1607
505021084,114,19,0,701,0,6,228,340,359,169,34,0,1143,0,3,62,169,193,108,26,0,559,10,14,46,26,33,17,10,3,157,352,1097,2878,2545,2513,1595,468,37,11482
505021085,38,11,3,132,0,0,11,33,43,36,4,0,125,0,0,3,0,8,3,4,0,21,0,0,5,8,5,0,0,0,23,82,145,380,389,423,337,91,11,1858
505021086,65,10,4,319,0,0,51,67,100,74,8,0,298,0,0,14,29,32,31,20,6,123,7,6,13,10,18,21,0,0,86,442,575,1148,1075,1084,844,234,40,5451
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,5,0,0,18
505021088,22,3,0,132,0,0,33,51,53,18,4,0,162,0,3,12,30,35,20,3,3,106,13,8,15,8,14,9,0,3,69,584,614,928,699,665,473,115,17,4094
505021089,57,10,0,250,0,3,45,81,100,72,13,4,314,0,0,6,44,49,38,10,5,154,7,14,12,18,19,13,6,0,84,496,748,981,907,1056,869,275,29,5347
505021090,14,3,0,55,0,0,15,17,24,19,0,3,76,0,0,0,5,4,10,3,0,28,3,3,3,0,4,3,0,0,22,76,132,411,341,319,239,73,14,1607
505021091,230,30,4,1561,3,21,504,914,808,465,74,5,2784,3,8,164,482,491,249,60,18,1467,11,28,55,69,49,47,16,0,270,455,1863,5809,5296,4811,3046,671,86,22034
505021092,14,0,0,95,0,0,28,39,38,26,4,3,129,0,3,17,29,31,18,6,0,106,5,10,6,6,8,0,0,0,33,173,327,724,517,402,312,104,23,2579
505021093,88,22,0,481,0,3,128,188,179,111,24,7,641,0,0,41,110,115,69,12,5,349,3,14,23,24,23,10,8,3,104,171,605,1848,1714,1638,1117,307,32,7442
505021094,12,11,4,67,0,0,5,41,22,20,9,0,95,0,0,3,22,30,19,15,0,91,3,5,3,3,3,6,0,0,21,107,135,208,250,261,207,97,12,1274
505021095,29,0,0,98,0,3,12,28,29,16,5,0,94,0,0,4,8,14,4,4,0,39,0,3,7,4,3,3,0,0,24,104,146,340,313,276,252,88,10,1538
505021096,47,14,3,205,0,3,37,85,103,79,21,3,326,0,3,5,34,41,40,12,0,140,3,4,3,10,8,8,0,0,34,247,273,504,533,623,510,165,30,2890
505021097,22,12,3,115,0,0,18,29,53,32,14,0,155,0,0,15,19,37,26,10,3,108,8,3,4,0,11,8,0,0,31,155,262,640,572,619,477,166,31,2914
505031098,12,4,0,83,0,0,11,26,23,18,3,0,78,0,0,4,7,3,5,0,0,28,4,3,3,5,7,3,0,0,29,95,127,227,280,290,208,51,8,1291
505031099,10,3,0,164,0,0,33,53,52,16,3,0,162,0,0,0,18,10,4,0,0,40,6,3,3,12,7,0,0,0,28,325,316,657,716,606,269,61,8,2949
505031100,14,3,0,146,0,0,31,44,57,26,3,0,152,0,0,11,9,18,20,3,0,60,4,6,4,7,12,3,0,0,41,261,268,592,576,544,290,68,3,2605
505031101,19,3,0,114,0,6,31,36,34,21,4,0,130,0,3,5,27,18,8,3,0,66,10,10,9,11,13,4,0,0,50,503,506,695,622,644,358,80,12,3415
505031102,8,3,0,47,0,0,6,20,14,11,0,0,55,0,0,3,0,8,5,0,0,11,0,0,0,6,4,3,0,0,14,117,113,233,227,223,145,44,4,1105
505031103,167,21,3,1061,0,17,297,446,402,194,29,0,1388,0,9,83,172,214,118,21,0,613,12,27,60,58,62,37,8,0,270,857,1890,4462,4114,4016,2463,518,47,18367
505031104,4,0,0,32,0,0,4,8,14,12,0,0,33,0,0,5,7,3,0,0,3,18,0,3,0,3,4,0,0,0,11,30,67,193,201,214,163,44,5,924
505031105,31,4,0,176,0,3,18,66,85,45,8,0,220,0,0,11,23,45,30,10,0,116,12,3,3,7,11,9,0,0,47,367,276,486,616,744,394,95,13,2985
505031106,6,0,0,23,0,0,3,9,6,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,34,32,51,34,0,0,159
505031107,9,4,0,116,0,3,10,34,33,19,3,0,103,0,0,3,10,21,8,0,0,42,0,0,3,7,6,4,0,0,20,44,109,318,347,391,250,53,6,1526
505031108,52,4,0,270,0,0,41,65,87,52,15,0,259,3,0,20,36,29,25,3,0,115,17,19,13,15,24,16,4,0,104,541,572,1220,1154,1195,837,229,19,5764
505031255,3,0,0,30,0,0,22,22,20,8,0,0,79,0,0,8,9,10,5,0,0,28,0,0,3,0,0,0,0,0,7,20,43,159,133,96,65,19,0,529
505031256,8,0,0,47,0,0,16,9,22,9,0,0,66,0,0,5,24,9,6,4,3,53,4,7,3,4,10,3,3,0,25,37,94,195,187,205,120,37,3,873
505031257,8,0,0,21,0,0,17,14,22,10,0,0,54,0,0,13,7,6,9,0,0,35,5,0,0,3,3,3,0,0,10,27,26,104,107,115,74,23,3,463
505031258,7,0,0,81,0,9,30,41,39,15,0,0,135,0,0,9,30,17,11,0,0,67,3,0,3,6,7,3,3,0,24,66,101,248,280,267,151,29,4,1149
506011110,42,16,0,280,0,4,42,93,89,48,8,0,290,0,0,13,31,18,23,3,0,98,19,17,18,17,12,18,5,0,103,734,804,1402,1199,1034,798,176,22,6173
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,11,0,0,42,0,0,3,7,9,13,3,0,40,0,0,0,4,0,4,0,0,7,0,0,4,0,0,5,0,0,11,30,49,134,145,129,135,25,3,647
506011113,28,3,0,175,0,0,56,52,70,26,3,3,203,0,0,14,25,25,12,0,0,80,5,6,13,5,7,3,0,0,46,276,311,818,681,541,338,66,5,3035
506011114,43,8,0,164,0,5,40,48,53,48,9,0,199,0,0,14,11,24,20,6,3,74,17,7,12,8,14,12,5,0,67,351,393,738,667,763,569,172,21,3680
506011115,23,6,0,180,0,0,53,54,50,47,7,0,213,0,0,9,30,36,14,3,3,101,0,3,10,8,12,3,0,0,37,35,154,523,471,517,430,93,8,2245
506011116,11,9,0,49,0,0,8,8,12,14,5,3,55,0,0,0,6,12,5,3,5,31,3,0,7,0,5,3,0,3,14,83,93,161,191,220,202,81,15,1068
506011117,8,3,0,34,0,0,4,11,11,5,0,0,36,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,9,40,72,164,184,152,94,31,3,728
506021118,127,21,3,924,0,17,369,495,439,242,64,3,1624,3,10,78,298,359,182,36,3,959,7,29,24,44,53,24,9,0,189,487,1334,3588,3160,2946,1864,466,61,13896
506021119,48,15,0,244,0,0,61,78,88,68,9,0,310,0,0,17,46,48,18,9,0,148,10,12,11,9,14,17,3,0,78,333,718,1432,1079,1063,810,243,24,5696
506021120,124,15,0,581,0,9,202,265,270,151,20,0,925,0,3,46,98,107,55,14,4,325,3,8,19,21,24,19,5,0,105,114,526,1789,1629,1628,1147,212,22,7070
506021121,210,26,3,1444,0,60,812,917,731,382,36,0,2948,3,20,278,603,525,252,22,0,1701,17,32,77,58,88,44,9,3,318,575,1671,5196,4705,4232,2536,406,28,19334
506021122,46,15,0,303,0,3,93,134,114,86,21,0,445,0,4,23,57,65,42,8,3,209,3,7,16,15,12,11,3,0,71,304,519,1300,1161,1046,787,186,23,5330
506021123,112,26,0,761,0,15,296,351,273,167,30,0,1127,0,4,69,213,235,143,30,0,696,3,17,47,25,28,23,3,4,155,351,1404,3977,2782,2290,1563,376,44,12783
506031124,193,29,0,1076,0,4,270,540,536,337,50,0,1738,0,3,51,192,229,235,45,0,752,8,19,34,29,24,27,10,0,153,250,1021,3163,3002,2762,2092,456,23,12765
506031125,25,5,0,60,0,0,6,11,30,24,9,0,79,0,0,10,13,13,5,3,0,47,8,4,3,5,12,6,0,0,35,264,221,281,299,358,227,68,6,1723
506031126,158,24,5,952,0,11,293,432,387,186,27,0,1338,4,7,60,181,231,134,21,5,647,10,24,45,42,59,24,4,0,215,374,1209,3669,3391,3355,2123,452,29,14601
506031127,91,14,0,472,0,6,79,171,209,139,19,0,624,0,4,18,41,70,48,10,0,188,9,6,27,18,19,14,5,4,110,940,1381,2238,1648,1575,1183,287,20,9264
506031128,21,3,3,72,0,0,11,18,24,23,7,0,78,0,0,4,8,3,9,0,0,26,3,0,6,4,3,3,3,0,22,102,145,299,289,280,297,70,13,1488
506031129,39,3,0,105,0,4,7,25,38,47,10,5,141,0,0,4,13,18,20,4,7,76,0,3,4,9,5,3,0,0,31,280,277,383,388,518,383,138,25,2401
506031130,220,33,3,1258,0,41,439,619,544,319,38,4,2009,0,0,106,252,316,162,28,4,870,14,27,56,39,54,25,9,0,224,329,1319,4406,4153,3853,2528,526,46,17161
506031131,49,6,0,216,0,3,28,54,72,68,9,0,236,0,0,7,31,24,25,11,0,100,11,7,4,14,12,7,3,0,56,480,555,842,833,929,788,204,23,4655
506041132,31,7,0,176,0,3,23,44,43,34,4,4,151,3,0,8,21,20,13,8,0,69,0,7,6,4,9,13,6,0,50,244,458,865,737,705,516,186,15,3738
506041133,63,15,3,303,0,3,38,94,97,64,15,0,302,0,4,14,40,22,17,0,3,86,0,5,3,16,7,8,0,0,44,230,401,804,915,854,607,136,12,3951
506041134,23,8,0,103,0,0,20,30,45,27,3,0,122,0,0,6,16,13,14,4,0,46,0,8,11,8,15,3,3,0,55,192,277,675,608,610,512,131,7,3018
506041135,14,0,0,109,0,0,16,32,20,18,4,0,86,0,0,7,10,14,11,3,0,48,8,0,6,0,3,6,0,0,19,147,208,379,455,391,239,62,3,1878
506041136,81,18,0,496,0,12,139,178,190,93,18,3,635,0,3,34,63,77,49,22,0,252,8,14,13,30,30,26,4,0,131,478,824,2043,1884,1900,1366,341,34,8872
506041137,57,15,0,173,0,0,16,37,63,42,11,0,176,0,0,3,8,9,9,0,0,32,9,10,13,7,10,3,8,0,49,295,261,514,531,620,496,154,20,2889
506051138,88,14,0,442,0,15,124,168,176,116,20,0,618,0,0,22,56,69,55,4,0,217,7,8,18,24,22,15,8,0,102,343,548,1472,1479,1389,1019,229,26,6503
506051139,17,6,0,95,0,0,25,40,37,21,0,0,127,0,3,8,11,21,15,3,0,54,6,3,8,8,9,9,0,0,42,213,206,437,393,439,295,64,10,2059
506051140,30,9,0,144,0,0,23,35,51,45,15,3,175,0,0,11,27,33,28,11,0,108,8,4,10,3,6,8,6,0,45,295,337,525,588,770,567,232,28,3345
506051141,37,10,3,161,0,0,19,55,61,45,15,0,203,0,0,9,11,16,23,5,0,60,0,0,3,3,8,5,4,0,29,182,176,332,542,594,524,161,38,2550
506061142,20,3,0,98,0,0,26,46,35,13,3,0,127,0,0,14,9,13,3,3,0,40,3,3,10,4,3,3,0,0,30,191,197,460,387,367,265,49,5,1921
506061143,13,0,0,91,0,0,19,34,35,13,7,4,109,0,0,3,18,21,13,7,0,64,0,3,3,6,4,3,0,0,25,67,130,319,334,409,247,71,11,1595
506061144,25,4,0,58,0,0,12,16,19,18,0,0,68,0,0,0,3,7,9,0,0,30,0,0,4,3,3,9,5,0,25,43,86,140,206,260,226,84,15,1061
506071145,29,12,0,158,0,0,36,71,77,35,7,0,233,0,0,12,33,49,42,6,0,156,0,5,4,3,6,5,0,0,29,133,273,624,555,598,445,150,13,2792
506071146,27,4,0,125,0,7,20,61,57,34,7,0,182,0,0,8,14,30,19,3,0,80,6,6,6,4,6,9,3,0,33,179,348,528,444,486,414,129,13,2529
506071147,73,21,0,539,0,0,156,291,287,236,51,0,1026,0,4,45,137,186,161,44,4,585,4,16,16,17,21,6,8,0,86,319,648,1832,1669,1645,1296,396,40,7855
507011148,14,0,0,113,0,0,29,51,30,12,3,0,133,0,0,11,14,16,8,5,0,56,0,3,7,0,5,4,0,0,20,118,207,537,525,441,211,55,4,2090
507011150,108,22,0,661,0,7,206,267,262,115,23,0,878,0,0,37,130,127,57,11,3,367,11,6,25,34,35,19,5,0,134,290,775,2202,2155,2035,1223,252,37,8969
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
507011152,17,3,0,67,0,0,33,41,39,14,5,0,138,0,0,8,11,19,8,6,0,49,0,0,3,3,3,3,0,0,14,58,78,231,231,261,165,53,7,1086
507011153,0,0,0,22,0,0,3,6,13,9,0,0,31,0,0,0,3,4,4,0,0,10,0,3,3,0,0,3,0,0,5,27,55,111,152,142,111,27,7,627
507011154,18,0,0,74,0,0,12,31,40,22,4,0,108,0,0,3,9,8,10,3,0,40,0,0,3,3,4,0,3,0,20,85,143,338,387,393,297,76,9,1730
507011155,71,3,0,623,0,18,297,351,271,112,12,0,1053,0,3,73,160,147,84,11,0,479,5,3,17,16,21,5,0,0,65,130,449,1558,1563,1278,666,91,9,5737
507011158,5,3,0,31,0,0,9,13,16,5,0,0,44,0,0,0,0,19,9,0,0,25,0,0,0,0,0,0,0,0,6,50,47,147,97,125,69,20,3,551
507011159,40,9,0,318,0,7,70,142,135,80,13,0,451,0,0,15,55,53,32,5,0,164,4,8,23,14,12,3,7,0,72,348,561,1178,1083,1048,667,158,13,5049
507011160,20,3,0,73,0,0,17,34,37,21,0,0,115,0,0,8,12,10,12,4,0,45,0,5,10,14,7,3,0,0,37,258,288,469,473,463,353,81,12,2396
507011161,7,0,0,98,0,4,29,30,21,14,0,0,98,0,0,17,23,10,9,0,0,57,8,7,14,8,8,3,0,0,48,497,501,756,570,473,238,39,8,3083
507011163,8,3,0,52,0,0,17,14,14,14,3,0,59,0,0,5,10,4,3,0,0,22,0,0,0,3,3,0,0,0,9,56,74,235,246,220,131,35,0,1003
507011259,27,3,0,149,0,5,68,74,78,37,7,0,273,0,4,32,37,47,23,9,0,145,0,4,8,11,5,9,0,0,33,102,198,480,447,417,310,62,13,2019
507011260,134,17,0,751,0,33,393,392,396,195,19,0,1430,0,7,165,277,249,121,21,0,845,5,6,29,38,19,21,3,3,127,298,710,2307,2092,2036,1240,260,27,8971
507021164,31,5,0,102,0,0,16,24,52,36,7,0,133,0,0,11,23,38,18,9,0,95,0,3,0,3,3,0,3,0,20,99,206,362,316,403,297,93,15,1792
507021165,227,46,0,1164,0,19,343,541,552,353,59,7,1881,0,10,119,247,319,203,66,8,972,20,22,56,50,49,31,13,0,240,773,1745,4004,3477,3633,2593,716,84,17028
507021166,53,10,0,224,0,0,43,78,98,80,15,0,311,0,0,11,43,51,35,15,3,161,9,5,12,9,11,8,4,0,61,276,421,856,810,878,732,217,26,4208
507021167,37,10,3,235,0,0,41,82,87,55,16,0,289,0,0,20,42,52,29,16,3,150,3,4,12,14,11,10,6,3,56,173,437,956,931,955,683,192,22,4357
507031169,21,3,0,112,0,0,32,35,30,36,3,0,125,0,0,7,29,26,22,0,0,88,0,3,11,3,6,3,0,0,29,86,119,371,337,257,184,34,5,1387
507031170,16,3,0,79,0,3,22,28,22,28,0,0,109,0,0,0,10,15,10,3,0,43,3,0,0,4,4,3,0,0,17,44,85,229,287,290,230,52,4,1220
507031172,6,3,0,48,0,3,12,22,32,10,0,0,78,0,0,0,7,3,3,0,0,16,0,0,0,0,0,0,0,0,3,3,35,133,130,129,84,20,0,536
507031173,130,16,0,647,0,25,290,395,461,257,32,0,1459,0,3,94,189,270,136,17,0,706,3,3,16,18,28,11,5,0,91,81,303,1188,1410,1544,940,142,11,5616
507031174,29,7,0,167,0,3,83,77,89,46,12,0,309,0,0,29,56,69,49,4,0,209,3,4,5,5,6,10,0,0,32,216,250,614,608,575,354,64,7,2677
507031261,26,4,0,143,0,3,42,58,62,35,3,0,209,0,0,31,26,26,9,0,0,91,0,0,0,7,9,7,0,0,29,43,91,344,401,408,241,41,9,1573
507041175,55,6,0,226,0,4,100,109,120,83,23,3,443,0,0,50,102,137,104,34,9,434,4,8,18,13,18,8,4,0,72,266,410,959,788,880,658,199,34,4191
507041176,18,3,0,58,0,0,5,16,19,7,7,0,46,0,0,0,4,8,7,0,0,17,0,4,5,0,5,0,0,0,12,20,33,117,115,138,115,48,3,592
507041177,23,3,3,102,0,0,20,44,54,40,12,0,168,0,0,10,23,37,22,15,0,117,6,7,8,4,13,6,3,0,42,263,305,605,593,629,491,144,24,3047
507041178,50,13,0,290,0,3,84,126,126,92,21,4,469,3,0,29,107,164,87,19,9,409,11,17,25,17,17,4,6,0,93,726,1214,1510,1232,1258,919,234,34,7128
507041179,15,3,0,90,0,3,12,32,33,28,4,3,108,0,3,3,6,10,14,3,0,31,6,5,4,5,7,3,0,0,33,200,215,319,308,374,292,88,9,1802
507041180,26,3,0,78,0,0,9,22,28,37,4,0,104,0,0,4,13,20,13,0,0,51,3,0,0,4,4,0,0,0,8,107,161,209,268,328,290,93,7,1457
507041181,64,16,0,354,0,3,70,125,117,93,17,6,436,0,0,21,61,90,59,12,0,240,7,12,19,10,28,16,5,0,88,522,767,1399,1352,1391,1033,324,50,6843
507041182,169,20,0,1161,0,5,442,445,458,268,25,3,1653,0,0,73,291,254,133,32,3,793,4,19,44,45,37,32,7,0,187,295,1021,3436,3244,3143,2131,335,27,13627
507041183,13,0,0,29,0,0,3,16,11,9,0,0,37,0,0,0,3,0,0,0,0,6,0,3,3,0,8,0,0,0,11,42,106,174,138,147,136,40,3,796
507041184,6,3,0,35,0,0,3,9,17,19,4,0,47,0,3,0,11,4,11,4,0,31,0,0,0,0,0,0,0,0,3,82,61,96,92,157,153,47,10,705
507051185,32,5,0,208,0,0,47,55,71,42,8,0,223,0,3,17,18,30,9,0,0,81,10,5,9,10,9,12,3,0,61,647,528,1032,920,878,417,108,10,4546
507051186,20,0,0,170,0,0,49,58,60,28,12,0,208,0,0,15,44,30,14,0,0,101,0,4,5,4,10,3,0,0,30,95,119,395,490,551,368,49,13,2080
507051187,23,7,0,128,0,4,10,32,36,20,6,0,106,0,0,8,23,14,11,3,0,56,0,8,3,10,12,3,5,0,47,292,307,500,617,621,357,69,10,2770
507051188,124,14,0,955,0,26,308,399,374,196,15,0,1322,0,0,57,120,142,64,19,0,406,10,24,47,27,38,24,8,0,173,1055,1917,3296,2713,2853,1746,321,32,13936
507051189,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11
507051190,11,7,0,59,0,0,8,19,25,30,6,0,94,0,0,3,4,8,12,0,0,25,0,0,4,6,8,3,6,0,23,100,119,226,275,337,279,79,12,1431
507051191,15,0,0,119,0,0,15,51,45,22,0,0,146,0,0,7,12,16,10,0,0,41,4,9,3,6,0,3,0,0,28,191,180,406,525,465,230,48,11,2057
507051192,6,0,0,49,0,0,10,16,19,9,0,0,54,0,0,0,3,14,3,0,0,25,5,0,3,6,3,3,3,0,17,125,140,213,273,295,182,39,12,1277
507051193,16,0,0,87,0,0,13,24,28,16,0,0,84,0,0,3,6,6,3,0,0,16,3,5,4,3,3,4,0,0,24,290,258,361,391,425,195,48,5,1978
509011225,133,11,0,512,0,3,50,132,177,151,20,0,530,0,3,13,65,94,75,27,3,276,21,18,21,19,37,18,8,5,145,720,770,1597,1858,2277,1900,440,56,9627
509011226,14,3,3,55,0,0,9,18,29,18,6,3,88,0,0,3,13,10,8,0,0,39,5,3,0,8,14,8,4,0,41,154,84,214,266,321,297,151,47,1537
509011227,8,0,0,33,0,0,6,9,7,3,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,10,28,23,54,76,109,84,31,0,409
509011228,18,3,0,67,0,0,8,23,26,28,8,3,88,0,0,4,12,12,7,7,0,43,8,0,3,3,4,8,9,0,31,141,74,211,330,481,420,192,33,1893
509011229,23,6,0,81,0,4,21,25,30,26,7,0,112,0,0,7,19,18,27,11,0,84,0,4,3,0,11,10,4,0,28,32,95,284,286,342,319,122,32,1510
509011230,18,3,0,104,0,0,19,37,34,23,0,0,117,0,0,9,13,6,9,3,0,40,0,3,3,10,8,9,0,3,35,110,189,394,376,452,379,98,17,2019
509011231,21,3,0,59,0,0,18,23,26,23,11,0,106,0,0,4,13,22,29,16,3,89,4,0,4,10,13,5,7,9,47,52,93,291,324,453,376,171,47,1804
509011232,21,3,0,65,0,0,0,13,19,14,0,0,47,0,0,0,0,3,6,0,0,11,0,0,0,0,3,0,0,0,8,21,33,85,133,178,151,56,6,661
509011233,32,9,0,151,0,0,27,42,66,50,6,0,187,0,0,5,12,14,9,0,0,49,0,6,3,14,8,8,3,3,47,110,201,431,510,655,523,133,19,2582
509011234,16,3,0,74,0,0,5,19,31,25,5,0,89,0,0,4,4,6,18,6,3,37,3,0,4,11,6,7,3,4,31,122,154,263,389,483,415,157,44,2019
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,13,0,0,72,0,4,32,37,34,18,3,0,126,0,0,3,12,19,12,3,0,56,3,0,3,3,8,6,0,0,23,71,81,207,280,324,245,113,23,1344
509021237,13,9,0,72,0,0,8,18,16,31,12,0,85,0,0,7,9,27,15,4,0,57,0,6,3,3,12,10,5,3,43,45,110,272,287,370,342,115,28,1568
509021238,19,8,0,87,0,0,21,26,19,24,6,6,95,0,3,3,19,25,15,14,4,83,0,0,5,8,5,4,3,8,34,55,97,298,321,364,385,145,53,1725
509021239,28,7,0,139,0,5,37,80,65,47,12,0,246,0,0,23,31,30,14,11,3,112,7,8,12,9,18,10,5,0,72,127,232,681,589,748,622,268,73,3341
509021240,26,4,3,134,0,3,32,43,57,55,17,5,209,0,0,10,19,36,30,10,7,106,0,0,5,8,4,9,7,0,33,112,189,449,375,499,461,156,47,2284
509021241,34,8,0,142,0,3,27,40,33,40,10,0,156,0,0,12,32,25,22,6,0,97,0,3,3,5,13,15,3,4,41,73,155,413,491,558,469,198,59,2421
509021242,45,0,0,193,0,15,167,118,140,68,12,4,522,0,5,42,78,65,30,8,3,236,0,0,0,10,13,13,10,0,51,36,120,473,480,608,440,136,38,2335
509021243,73,13,3,281,0,4,53,93,139,87,16,0,397,0,0,13,25,40,44,7,0,128,3,4,12,11,18,27,7,0,89,212,310,716,795,1030,1003,254,33,4361
509021244,10,0,0,24,0,0,3,6,14,11,0,0,35,0,0,0,0,6,10,3,3,23,0,0,0,4,3,3,4,3,18,57,57,101,108,203,214,97,18,858
509021245,11,10,0,75,0,3,13,19,23,14,9,0,76,0,0,0,14,11,5,3,0,41,0,0,0,4,8,7,3,0,34,69,95,198,256,347,350,161,32,1518
509031246,19,4,0,64,0,0,15,26,30,18,4,4,95,0,0,7,11,12,13,4,0,51,0,0,4,5,10,12,7,3,42,39,95,216,244,342,323,160,33,1453
